,MYH7B (57644)
ACH-000293,-0.04112904072941345
ACH-000294,-0.17131540114491334
ACH-000295,0.042404462986937286
ACH-000296,-0.05354051652867352
ACH-000302,-0.06624567489493496
ACH-000304,-0.07261007934501247
ACH-000307,-0.07987646930319704
ACH-000308,-0.03173893579776532
ACH-000310,-0.2205450665475526
ACH-000311,-0.07287543507401559
ACH-000312,-0.03853958389499399
ACH-000315,-0.08688526528289935
ACH-000316,0.06002154549980208
ACH-000317,-0.18234298406318228
ACH-000318,-0.050734790559018215
ACH-000319,0.16787868797334538
ACH-000320,-0.0547084866887298
ACH-000322,-0.15058483683449975
ACH-000323,-0.10758222538350896
ACH-000324,-0.2126003015788511
ACH-000329,-0.0788379368557672
ACH-000330,-0.14426138968237387
ACH-000331,-0.19849957107907826
ACH-000332,-0.03059876240527028
ACH-000334,-0.1440945994525361
ACH-000335,0.0243480174608838
ACH-000336,0.08555739055454062
ACH-000337,-0.14918595600805193
ACH-000338,-0.2508284833374865
ACH-000339,-0.04481570289175396
ACH-000341,-0.1867525570086377
ACH-000348,-0.12795250340539016
ACH-000350,-0.19796989988488725
ACH-000352,-0.10201470423152163
ACH-000356,-0.07859236715053185
ACH-000361,-0.05567464230548421
ACH-000362,-0.08600461092482317
ACH-000363,-0.1441879208543209
ACH-000364,0.07773106807863822
ACH-000365,-0.07032849807723539
ACH-000366,-0.14351529284718362
ACH-000368,-0.3018060780828817
ACH-000374,-0.2118310707998135
ACH-000375,-0.10503069301000163
ACH-000376,-0.1378949180810291
ACH-000381,-0.26537952356456274
ACH-000383,-0.07547637788302451
ACH-000387,-0.07634940231457643
ACH-000389,-0.1291278923260931
ACH-000390,0.015851221529209758
ACH-000393,-0.04981597758102695
ACH-000395,-0.5221377284288132
ACH-000396,-0.23520636990238575
ACH-000397,0.12993660669336074
ACH-000401,0.14539872575728746
ACH-000402,0.105455753846819
ACH-000403,-0.20517958842446984
ACH-000404,-0.17091948407491087
ACH-000406,-0.09702547725536677
ACH-000407,-0.005594382064273146
ACH-000408,-0.12727010216870369
ACH-000410,-0.024764892804659044
ACH-000411,-0.15575148628564026
ACH-000414,-0.0924171483168158
ACH-000415,-0.12208541083235812
ACH-000416,-0.034871843046448116
ACH-000420,-0.12659985872647944
ACH-000421,-0.03408509606325962
ACH-000424,-0.3236620149466229
ACH-000425,-0.22364918322950844
ACH-000426,-0.26330800414015976
ACH-000427,-0.30692742718415483
ACH-000433,-0.08853413479527829
ACH-000435,0.05455503034878468
ACH-000436,-0.13370799877673986
ACH-000444,-0.1828767296403266
ACH-000445,-0.08472330383655488
ACH-000448,-0.008983435518833481
ACH-000450,-0.10089929719882293
ACH-000452,-0.0923917341193514
ACH-000454,-0.019449447978995168
ACH-000458,-0.06196042481400507
ACH-000459,-0.13451314226615255
ACH-000460,-0.05646214485323825
ACH-000461,-0.14377116572317006
ACH-000463,-0.17836452393570953
ACH-000464,-0.1993770891857357
ACH-000466,-0.1820654502391158
ACH-000467,-0.12415106304069935
ACH-000468,-0.15152597473552087
ACH-000469,-0.2025423670665156
ACH-000470,-0.22450696822697014
ACH-000471,-0.08290272979415897
ACH-000472,-0.17599312748393556
ACH-000473,-0.07703530932733803
ACH-000475,-0.11202744706887248
ACH-000476,-0.14257704335516774
ACH-000477,-0.08371850765178289
ACH-000479,-0.3236882898136801
ACH-000480,-0.13913471286226092
ACH-000481,-0.15646936884447538
ACH-000483,0.013617648084065482
ACH-000484,0.047172113112453014
ACH-000485,-0.16018769032211652
ACH-000486,-0.18053957977390112
ACH-000487,-0.12781669936403164
ACH-000488,-0.07573224414843199
ACH-000490,-0.10134834007524067
ACH-000491,-0.0312564909737134
ACH-000495,0.08122985575845876
ACH-000496,-0.3169811238785997
ACH-000499,-0.04132711307587785
ACH-000500,0.4507490919183058
ACH-000502,-0.04516982723353959
ACH-000503,0.22445508619469515
ACH-000505,0.020230986749356656
ACH-000507,-0.13392588351349735
ACH-000510,-0.2657058882358087
ACH-000511,-0.15882346930809907
ACH-000512,-0.04812599092891958
ACH-000516,-0.15863067611026738
ACH-000517,-0.0934563650115598
ACH-000518,-0.2347793393037583
ACH-000520,-0.0626621738956386
ACH-000521,-0.21455474769067376
ACH-000522,-0.13910870039806006
ACH-000524,-0.1100881603774722
ACH-000527,-0.12850257724632866
ACH-000528,-0.03738119171739858
ACH-000537,-0.07175000975824637
ACH-000541,-0.020136487849830784
ACH-000542,-0.08117449438721205
ACH-000544,-0.2165440180610457
ACH-000545,-0.12108227188010387
ACH-000547,-0.02914783560838392
ACH-000548,-0.07265402112148732
ACH-000549,-0.1941205135583308
ACH-000550,-0.06709756397051418
ACH-000552,-0.049891496019694885
ACH-000556,-0.0933796598776886
ACH-000557,-0.4012175825051286
ACH-000569,0.14701728371105055
ACH-000570,-0.13725276713372786
ACH-000571,-0.051166699203609306
ACH-000573,-0.1428266955135738
ACH-000576,-0.17947863114258464
ACH-000579,-0.005477136253331057
ACH-000580,0.02479742393618977
ACH-000584,-0.04180758614812896
ACH-000585,-0.03251020294186451
ACH-000588,-0.0587128487279558
ACH-000589,-0.07527026673262094
ACH-000591,-0.04342467488437629
ACH-000593,-0.10630753217660706
ACH-000600,-0.20373482700724865
ACH-000601,-0.008125083738125961
ACH-000605,-0.1980126086073528
ACH-000606,-0.11433869155299155
ACH-000608,-0.09260517605795973
ACH-000614,-0.03822088480116797
ACH-000616,-0.11271477509270475
ACH-000618,-0.04646485508466338
ACH-000619,0.04548063816199807
ACH-000620,-0.03237132485519431
ACH-000621,0.039259557044872835
ACH-000622,-0.01650063356560369
ACH-000623,-0.051786908029258366
ACH-000624,-0.10308027449215246
ACH-000627,-0.18753727062397324
ACH-000630,0.030538289371105858
ACH-000631,-0.19928870029991064
ACH-000632,-0.06308324768314594
ACH-000633,-0.13550871503110434
ACH-000637,0.020174045967781197
ACH-000638,0.05639633143849108
ACH-000646,-0.03088179279688213
ACH-000647,-0.011243771484240031
ACH-000648,-0.2768702008978269
ACH-000649,-0.14730631786911708
ACH-000651,-0.04402608514843021
ACH-000652,-0.2376200303539875
ACH-000653,-0.10881088019584924
ACH-000657,-0.02132904531941341
ACH-000658,-0.15239028432244325
ACH-000661,-0.07233720070374411
ACH-000662,-0.09335646529774487
ACH-000663,-0.14587489005819088
ACH-000665,-0.20997746848514293
ACH-000671,-0.2381601469247969
ACH-000672,0.2424327790238599
ACH-000673,-0.15339868412853658
ACH-000676,-0.08770828580604884
ACH-000677,-0.13396918836697372
ACH-000681,-0.2254693868513739
ACH-000683,-0.1481995337238021
ACH-000684,-0.22037623145614013
ACH-000688,-0.053762635475288235
ACH-000693,-0.04243357748452413
ACH-000694,-0.07514030789864873
ACH-000695,-0.08985177000496562
ACH-000696,-0.01953680087733497
ACH-000697,0.033445846025205686
ACH-000699,-0.08274169941232773
ACH-000701,-0.11511938723282372
ACH-000706,-0.11764552359118433
ACH-000711,-0.06887311673629053
ACH-000713,-0.20683753552995596
ACH-000714,0.07008209945953592
ACH-000718,-0.2673160467217058
ACH-000720,-0.10849047363948268
ACH-000721,-0.4146394537058305
ACH-000724,0.11274769544364402
ACH-000725,0.10345208890681742
ACH-000732,-0.024396989349429368
ACH-000734,-0.02698063277681817
ACH-000735,-0.10271531233216452
ACH-000736,-0.1705596254033784
ACH-000738,-0.055879519534069416
ACH-000746,-0.037888344695579584
ACH-000747,-0.1732134499367374
ACH-000748,-0.1266893710704247
ACH-000753,-0.03482598625987444
ACH-000756,-0.007515283008975093
ACH-000757,0.1653187192910035
ACH-000758,-0.12688320394986474
ACH-000760,-0.2910886326164385
ACH-000762,-0.4489841003316935
ACH-000763,0.024040583317720687
ACH-000764,-0.10421081052084348
ACH-000765,0.09876372673283387
ACH-000766,-0.1575798096975592
ACH-000767,-0.012718760241766658
ACH-000768,-0.16976808352337924
ACH-000769,-0.11838642683648615
ACH-000770,-0.1399148035561183
ACH-000771,-0.24589853564297065
ACH-000773,-0.05957198373078594
ACH-000776,-0.2705349154910627
ACH-000777,-0.2125659696829398
ACH-000778,-0.2210300451087947
ACH-000781,-0.10695084387574368
ACH-000782,0.0012137917173356493
ACH-000783,0.02462187535254303
ACH-000784,-0.12926646105858206
ACH-000785,-0.05514911765273522
ACH-000787,-0.12499065344336825
ACH-000788,-0.14179665300933136
ACH-000791,-0.023944508003929152
ACH-000792,-0.05918301113202346
ACH-000794,0.08117462916137361
ACH-000796,-0.15167873734758772
ACH-000798,0.0473677887004536
ACH-000799,0.19488343257327148
ACH-000800,0.05179671944372621
ACH-000802,-0.01961543163017332
ACH-000804,0.02132928047193769
ACH-000805,-0.01063710083624223
ACH-000809,0.0250510986982232
ACH-000810,0.006395781624198387
ACH-000811,-0.04417378648105196
ACH-000817,0.037675683645578564
ACH-000819,-0.04000792316170575
ACH-000820,-0.2951557045424884
ACH-000821,0.15643913184600192
ACH-000822,-0.1777414928163075
ACH-000823,-0.1427108449616908
ACH-000824,0.02231078759816706
ACH-000827,-0.1300520537163449
ACH-000829,0.1248294646615851
ACH-000831,-0.0961191885670778
ACH-000832,-0.0368857182082956
ACH-000833,0.029366664565335893
ACH-000834,-0.03443416308141928
ACH-000835,-0.02566480172675024
ACH-000836,-0.19652793537146945
ACH-000837,-0.2145139933687008
ACH-000838,-0.11176283427126477
ACH-000839,-0.16839622291492665
ACH-000840,0.07340639868814577
ACH-000841,0.0013264872779224556
ACH-000843,-0.14100792077099594
ACH-000846,-0.16078347140963384
ACH-000847,0.01958107559588045
ACH-000848,-0.03572554303424266
ACH-000849,-0.2019967899523744
ACH-000851,-0.25436067253664146
ACH-000855,-0.2032549911049228
ACH-000856,-0.16197264726375546
ACH-000858,-0.18366725107243087
ACH-000859,-0.12936418294113225
ACH-000861,-0.11392921447240785
ACH-000862,-0.10965164213431347
ACH-000865,-0.06830659512400647
ACH-000866,-0.07584920031206611
ACH-000867,-0.11498072764076812
ACH-000869,0.05657912979053789
ACH-000872,0.055246290608043334
ACH-000873,-0.23952025597395635
ACH-000876,-0.14347718344034358
ACH-000878,-0.2729416510372997
ACH-000880,-0.1306502751560162
ACH-000881,-0.10283217248022547
ACH-000882,-0.07834365925759437
ACH-000884,-0.0482877081368062
ACH-000885,-0.05968107364650705
ACH-000887,0.025149601625766443
ACH-000889,0.009378544854940484
ACH-000896,-0.09003407274093561
ACH-000898,-0.15577085343116226
ACH-000900,-0.04856237909016746
ACH-000901,-0.13177350864971193
ACH-000905,-0.2090391402336245
ACH-000906,-0.013739428430154002
ACH-000907,-0.07557882969795783
ACH-000910,0.0007509281288058898
ACH-000911,-0.034571247495490696
ACH-000912,-0.2035690777621564
ACH-000913,-0.11434404038086572
ACH-000915,-0.07027190525011293
ACH-000916,-0.09890349275426276
ACH-000917,-0.1186105119869672
ACH-000920,-0.09406074577163498
ACH-000921,-0.02550856974309737
ACH-000924,-0.051338254514115965
ACH-000926,-0.5158838187413477
ACH-000928,-0.09944942230410167
ACH-000929,0.08065109140871696
ACH-000932,-0.05859968445640705
ACH-000935,0.00871377225955647
ACH-000936,-0.07604578502336813
ACH-000937,-0.2589471201566561
ACH-000938,-0.09546848357656294
ACH-000939,-0.16827722867514802
ACH-000941,-0.1425614572734068
ACH-000943,-0.07383816923204396
ACH-000946,-0.0256974704005996
ACH-000947,-0.0297415807425707
ACH-000948,0.06347070898358269
ACH-000950,-0.19871505852420607
ACH-000953,-0.18040339826034765
ACH-000954,0.0194102627974818
ACH-000957,-0.0038618600937010655
ACH-000958,-0.16313689066660564
ACH-000960,-0.08319826086677126
ACH-000963,-0.07920941752519946
ACH-000968,0.15319919901764234
ACH-000969,-0.11865143061691028
ACH-000972,-0.04785350223784587
ACH-000973,-0.12687340525564975
ACH-000974,-0.06419486029495082
ACH-000978,-0.060014634192445786
ACH-000984,0.07454538096021476
ACH-000986,-0.2254235750111448
ACH-000988,0.001967168225691932
ACH-000993,-0.11525738296784725
ACH-000994,-0.07574014139879474
ACH-000996,0.012606758041823629
ACH-001001,-0.10361641758149394
ACH-001020,-0.16806779878565695
ACH-001028,-0.18328570291992685
ACH-001031,-0.12517664851572116
ACH-001038,-0.0549383926552567
ACH-001048,-0.03564071956955505
ACH-001050,-0.04012155664895505
ACH-001053,0.06298897454118729
ACH-001054,-0.06644105495421508
ACH-001061,-0.00849193035171433
ACH-001067,-0.2458355856628485
ACH-001075,-0.06097938264047885
ACH-001096,-0.045943842365674635
ACH-001111,-0.17728959782397746
ACH-001119,-0.1222236383018694
ACH-001128,-0.07338810939487853
ACH-001134,0.031681658374583116
ACH-001151,-0.015095474928031587
ACH-001163,-0.1875248385921454
ACH-001164,-0.12004187918276173
ACH-001183,-0.02663577555464921
ACH-001192,-0.15105314056120087
ACH-001193,0.024228352932847887
ACH-001196,-0.07980745387886047
ACH-001197,-0.1684486516818156
ACH-001205,-0.10238081201200536
ACH-001211,-0.09114910207049852
ACH-001212,0.14724748689456554
ACH-001228,-0.057953432490707675
ACH-001232,0.012498779665022731
ACH-001239,-0.16876165402327803
ACH-001270,-0.18248578575705904
ACH-001274,-0.053612011958322936
ACH-001275,-0.04591103140844596
ACH-001277,-0.15757178792311494
ACH-001278,-0.10091229363302733
ACH-001280,-0.09682890073166574
ACH-001283,-0.1677726328741577
ACH-001289,0.011629720692288929
ACH-001300,-0.13373863653092544
ACH-001301,-0.1656437563119937
ACH-001302,-0.20743137700192185
ACH-001306,-0.11498386128985225
ACH-001318,-0.17430087027867908
ACH-001322,-0.21217337648058107
ACH-001328,-0.055487590728122815
ACH-001332,0.07066711558944642
ACH-001336,-0.06456400942032661
ACH-001346,-0.07241460354218549
ACH-001353,-0.22861881625238095
ACH-001354,-0.12545220402087615
ACH-001367,-0.16504420269289347
ACH-001368,-0.19799057731326955
ACH-001374,0.023559712243745444
ACH-001377,-0.09200710393895532
ACH-001380,0.03587117987558485
ACH-001391,-0.12689996077540666
ACH-001408,-0.09617293015742527
ACH-001430,-0.32615235269218523
ACH-001431,-0.18983752098662826
ACH-001450,-0.007531591769046287
ACH-001496,-0.22357955612039399
ACH-001500,-0.12972175885760392
ACH-001523,-0.043967654837770535
ACH-001532,-0.040601716136696234
ACH-001550,-0.08724893517260232
ACH-001552,-0.04355089942076426
ACH-001554,-0.044222903602237934
ACH-001654,-0.1075954951822468
ACH-001735,-0.11750620790420478
ACH-001736,-0.16202549651006767
ACH-001737,-0.2674843980653058
ACH-001740,-0.02636328518108132
ACH-001745,-0.10610296133713286
ACH-001765,-0.02774034515478078
