,PRL (5617)
ACH-000004,0.06271416671091203
ACH-000005,0.1441262974627274
ACH-000007,0.1475845785330365
ACH-000009,0.13844954874563045
ACH-000011,-0.012977317029360608
ACH-000012,0.0594546361025809
ACH-000013,0.009034279953836469
ACH-000014,0.04290775806188103
ACH-000015,0.13553276635707673
ACH-000017,-0.09430158148154044
ACH-000018,0.17614190935048085
ACH-000019,-0.02470930234265777
ACH-000021,0.0386697166090669
ACH-000022,0.04747115302830968
ACH-000025,-0.04591008023198509
ACH-000028,0.19650634358875016
ACH-000030,0.07448060901256964
ACH-000035,0.265437836276288
ACH-000036,0.005313615859415715
ACH-000037,0.1380939620719677
ACH-000039,0.09271502771111367
ACH-000040,0.07687071938028893
ACH-000041,-0.024970090817361797
ACH-000042,0.1312765385054815
ACH-000045,0.016284423132397717
ACH-000047,0.05128347466220405
ACH-000052,-0.18990564786866326
ACH-000053,0.0705640765866655
ACH-000054,0.04767647413922461
ACH-000055,-0.08175721144596022
ACH-000060,-0.13513518061771507
ACH-000067,0.1594189275704803
ACH-000070,0.1029269899408113
ACH-000075,0.10357462540787422
ACH-000078,-0.14607377914905284
ACH-000082,0.11209743518371636
ACH-000085,-0.029602640281985407
ACH-000086,0.17944327606488886
ACH-000087,0.1222730104432586
ACH-000092,0.17780942902259073
ACH-000095,-0.00038863481570376333
ACH-000097,0.007511107298681644
ACH-000098,0.04488091325342231
ACH-000099,-0.0806168580998513
ACH-000108,0.15992954496955875
ACH-000113,0.0743650317647148
ACH-000116,0.016308469256660196
ACH-000118,0.05272273332300319
ACH-000120,0.08940529839760432
ACH-000123,0.1336777736611774
ACH-000127,-0.04017337568317865
ACH-000128,0.05915405897626829
ACH-000132,0.05287509153441247
ACH-000133,0.1175735470492719
ACH-000137,0.10014164010005333
ACH-000138,0.1087104374016222
ACH-000142,0.07093750553938216
ACH-000143,-0.012166999880197206
ACH-000146,0.07355438939275698
ACH-000148,0.1123598922398574
ACH-000150,0.14635741155043125
ACH-000152,0.07370684881211698
ACH-000153,-0.006854736360992522
ACH-000159,0.07108583941253922
ACH-000160,0.12348201011133908
ACH-000163,0.2047606721920824
ACH-000167,-0.003982316758535288
ACH-000168,0.2716336027367454
ACH-000169,0.07421649680102176
ACH-000178,0.0235373016337788
ACH-000183,0.14222211103586604
ACH-000188,0.16892943075659672
ACH-000189,0.12387036332867217
ACH-000190,-0.2793800875560952
ACH-000198,0.15689675853028648
ACH-000203,-0.11748806760399608
ACH-000204,0.15976567988456825
ACH-000206,0.05124026086933082
ACH-000207,-0.008241522188699122
ACH-000208,-0.04220381667363555
ACH-000210,0.05280147305700264
ACH-000211,-0.02795716351565937
ACH-000215,0.035100998306544534
ACH-000221,0.06691678468223808
ACH-000222,0.0017688867320990156
ACH-000223,-0.18909827689202705
ACH-000226,0.051891659476712586
ACH-000227,0.052751462313645685
ACH-000228,0.15277496994376535
ACH-000231,0.047865986177799635
ACH-000232,-0.02656255143591747
ACH-000233,0.157531309262684
ACH-000234,0.17194599055913268
ACH-000235,0.0919115937108003
ACH-000237,0.0892186752655971
ACH-000238,0.028691432456233276
ACH-000242,0.21017177245973412
ACH-000243,0.08508674396688791
ACH-000244,-0.008551365712818735
ACH-000246,0.09417110271372343
ACH-000248,0.1455300284615456
ACH-000250,0.010694282383435528
ACH-000251,0.05253718378844873
ACH-000252,0.29214524870885505
ACH-000253,0.01803298440797381
ACH-000255,0.07527336520377252
ACH-000256,0.1493482103900609
ACH-000257,-0.05917137901713895
ACH-000258,0.0122859044088201
ACH-000259,-0.02435257931569317
ACH-000260,0.04712884978645277
ACH-000261,0.07339692526918504
ACH-000262,0.1707755738753577
ACH-000263,-0.012806348416102295
ACH-000264,0.03403301204890663
ACH-000265,0.08083731113594507
ACH-000266,0.02239768835588241
ACH-000272,0.12102377896728743
ACH-000274,0.047631271778187934
ACH-000277,0.006561742059138208
ACH-000278,0.11426689285511912
ACH-000279,-0.010386875031329122
ACH-000280,0.032283354445794415
ACH-000281,-0.10854376292885187
ACH-000288,-0.00503764553153578
ACH-000291,0.10752517511889843
ACH-000293,0.020716000957083657
ACH-000294,0.2716745525650984
ACH-000295,-0.20291591813605486
ACH-000296,0.054391346203745215
ACH-000302,0.08387123250442202
ACH-000304,0.0470892271889578
ACH-000307,0.08189820959157113
ACH-000308,0.04603758243759649
ACH-000310,-0.08166298411528237
ACH-000311,0.06290445165191376
ACH-000312,0.03014151587249908
ACH-000315,0.2554652124692571
ACH-000316,-0.02630866568422746
ACH-000317,0.07079255080421848
ACH-000318,0.12158940577166925
ACH-000319,0.029725997214378137
ACH-000320,0.20578744284313708
ACH-000322,0.048311425275482836
ACH-000323,0.13147625754227635
ACH-000324,0.06635791026699926
ACH-000329,-0.023044093433318747
ACH-000330,0.12503534434762642
ACH-000331,-0.029216702318643505
ACH-000332,0.09922033876335168
ACH-000334,0.044110470030383084
ACH-000335,0.003957794337819235
ACH-000336,-0.07094961932149728
ACH-000337,0.12990475227179624
ACH-000338,-0.012756517330966992
ACH-000339,-0.02949523991228702
ACH-000341,-0.09883308149169392
ACH-000348,-0.0077305763190556485
ACH-000350,0.06737696347289794
ACH-000352,0.0020680360277387727
ACH-000356,0.03313117712175927
ACH-000361,0.05204691008190678
ACH-000362,0.05852727761799908
ACH-000363,0.09905082155110248
ACH-000364,0.034276747508857286
ACH-000365,0.10763043616981273
ACH-000366,0.025396124510758764
ACH-000368,0.14185520104326654
ACH-000374,-0.09083161392186756
ACH-000375,0.13228004782218378
ACH-000376,0.020996606016247768
ACH-000381,-0.08176249226919141
ACH-000383,0.09233709639961518
ACH-000387,0.014671014518471713
ACH-000389,0.10405949879358173
ACH-000390,0.053045667600598825
ACH-000393,0.08540928166056969
ACH-000395,0.06518162037179763
ACH-000396,-0.13033927766980932
ACH-000397,0.04147839774233289
ACH-000401,0.1377902047739449
ACH-000402,0.1854741231828977
ACH-000403,0.10884018729860252
ACH-000404,0.1905307907298587
ACH-000406,0.08774695445791438
ACH-000407,0.028256152704430708
ACH-000408,0.026642594928148217
ACH-000410,0.04100192369521788
ACH-000411,-0.0149051848586671
ACH-000414,0.0640831551308235
ACH-000415,0.16789640656999574
ACH-000416,0.03949223266177125
ACH-000420,0.1760420114474482
ACH-000421,0.12808118255426215
ACH-000424,0.023916031974259618
ACH-000425,0.021623079380821825
ACH-000426,0.13530061838405724
ACH-000427,0.2792200363174521
ACH-000433,0.17736965985610215
ACH-000435,0.2512316283420753
ACH-000436,0.08984157490410699
ACH-000444,-0.14576551873920798
ACH-000445,0.16630360170750125
ACH-000448,-0.052563456618880906
ACH-000450,0.011593077992956531
ACH-000452,-0.0065832099753422345
ACH-000454,-0.06855600153085188
ACH-000458,0.1894482463693804
ACH-000459,-0.023626391620938568
ACH-000460,0.005960168810537204
ACH-000461,0.14899377819766496
ACH-000463,0.05025463906083583
ACH-000464,0.012261295967082314
ACH-000466,0.16342986621437736
ACH-000467,0.05147655944426433
ACH-000468,0.16907861681683947
ACH-000469,-0.008264733624830945
ACH-000470,0.15868327432935386
ACH-000471,0.09136100604432516
ACH-000472,0.09744569532728126
ACH-000473,0.053311744170659536
ACH-000475,0.022254483654331504
ACH-000476,0.03025649360227892
ACH-000477,0.04981696499635862
ACH-000479,-0.03423106857082887
ACH-000480,0.06993040776846661
ACH-000481,0.10469542666243692
ACH-000483,0.18585140341755269
ACH-000484,0.11753855479885228
ACH-000485,0.06685817174223012
ACH-000486,0.10760927182459057
ACH-000487,0.013760666321000026
ACH-000488,0.0638520537587955
ACH-000490,0.03959742494910152
ACH-000491,0.13922864012451458
ACH-000495,0.2392098558250349
ACH-000496,-0.02887267180607085
