,MPHOSPH10 (10199)
ACH-000004,-0.6765362713960786
ACH-000005,-1.0497181167384806
ACH-000007,-0.5429204062869637
ACH-000009,-0.571960844427746
ACH-000011,-0.6912216983125269
ACH-000012,-0.6942881091861789
ACH-000013,-0.6573612011387431
ACH-000014,-0.6765157209119594
ACH-000015,-0.7350925222202008
ACH-000017,-0.7096796980333718
ACH-000018,-0.830806790883078
ACH-000019,-0.6817556698377334
ACH-000021,-0.7465182885488117
ACH-000022,-0.6965557838558373
ACH-000025,-0.9335096546977056
ACH-000028,-0.629998214503473
ACH-000030,-0.6853020808115805
ACH-000035,-0.6370510756827692
ACH-000036,-0.7859728522844014
ACH-000037,-0.9886224858413726
ACH-000039,-0.657440131127401
ACH-000040,-0.6751122442940588
ACH-000041,-0.6430885591203552
ACH-000042,-0.6027375649764389
ACH-000045,-0.5562473844424323
ACH-000047,-0.7144199691528006
ACH-000052,-0.7538859409673644
ACH-000053,-0.7570291184554573
ACH-000054,-0.7217537238135202
ACH-000055,-0.8134054623775614
ACH-000060,-0.7581469176835391
ACH-000067,-0.9049493511627198
ACH-000070,-0.7202286059111838
ACH-000075,-0.8793100278434454
ACH-000078,-0.4507727277188551
ACH-000082,-0.7165754819569711
ACH-000085,-0.7646388594445499
ACH-000086,-0.8056522362615197
ACH-000087,-0.7791941018709503
ACH-000092,-0.7694766664836339
ACH-000095,-0.6886716927139539
ACH-000097,-0.8062008705451574
ACH-000098,-0.7494066131406169
ACH-000099,-0.5280523289183376
ACH-000108,-0.7917100427382318
ACH-000113,-0.5382145517908066
ACH-000116,-0.7180006663945921
ACH-000118,-0.7602136636187454
ACH-000120,-0.7538008064852348
ACH-000123,-0.6584687017062996
ACH-000127,-0.7660838531968968
ACH-000128,-0.5214906001293513
ACH-000132,-0.7680954261040286
ACH-000133,-0.6214663209930293
ACH-000137,-0.98650891263959
ACH-000138,-0.7138945546658314
ACH-000142,-0.7866346453140798
ACH-000143,-0.7747235256370502
ACH-000146,-0.7895440407123934
ACH-000148,-0.8015948880887585
ACH-000150,-0.7507089090538783
ACH-000152,-0.7495000100158047
ACH-000153,-0.9533374160492436
ACH-000159,-0.7379192964553434
ACH-000160,-0.8582943870020129
ACH-000163,-0.5791854706830738
ACH-000167,-1.05725595073699
ACH-000168,-0.5124014666652328
ACH-000169,-0.7884284803522531
ACH-000178,-0.7161712811159877
ACH-000183,-0.7056640658928334
ACH-000188,-0.7409590896833893
ACH-000189,-0.7966797349006741
ACH-000190,-1.033673821085371
ACH-000198,-0.6595636444696981
ACH-000203,-0.2908499268304553
ACH-000204,-0.8143829579996232
ACH-000206,-0.6529464225606558
ACH-000207,-0.6669223182825811
ACH-000208,-0.5605979827789647
ACH-000210,-0.705199291249667
ACH-000211,-0.7597880716814036
ACH-000215,-0.6312388758190367
ACH-000221,-0.8339359302110738
ACH-000222,-0.8569636921884748
ACH-000223,-0.8832053877877251
ACH-000226,-0.7816955688805771
ACH-000227,-0.6501535179405923
ACH-000228,-0.7664988673075155
ACH-000231,-0.7439804912011696
ACH-000232,-0.7978398208077638
ACH-000233,-0.7515455764223
ACH-000234,-0.6726613784045029
ACH-000235,-0.596127291488937
ACH-000237,-0.9773855937598004
ACH-000238,-1.0738842412605183
ACH-000242,-0.8939350164008836
ACH-000243,-0.7481357447911626
ACH-000244,-0.7365051865284958
ACH-000246,-0.7304924225204847
ACH-000248,-0.6226746345513878
ACH-000250,-0.6809571622280252
ACH-000251,-0.7599635418596024
ACH-000252,-0.901153919976364
ACH-000253,-0.7479507500605641
ACH-000255,-0.8775844460969052
ACH-000256,-0.8054897407404835
ACH-000257,-0.8582969338895939
ACH-000258,-0.5464784432361064
ACH-000259,-0.7847740820064973
ACH-000260,-0.7655521439091326
ACH-000261,-0.731514632354241
ACH-000262,-0.6999313245592119
ACH-000263,-0.8961576676907967
ACH-000264,-0.5360873900291911
ACH-000265,-0.7452957095975512
ACH-000266,-0.8349406651425785
ACH-000272,-0.7401128310111322
ACH-000274,-0.7838948954641911
ACH-000277,-0.5165042431006079
ACH-000278,-0.8323025584569657
ACH-000279,-0.7795662107813901
