,SERF1A (8293)
ACH-000004,0.13702014514633415
ACH-000005,-0.11454973746579578
ACH-000007,0.05668461699832391
ACH-000009,0.1316648984307011
ACH-000011,-0.19171056960940988
ACH-000012,0.004464706167774188
ACH-000013,-0.0005692740658943267
ACH-000014,0.06604236678995973
ACH-000015,-0.06400766613915927
ACH-000017,0.01185932149863254
ACH-000018,-0.11065679345008668
ACH-000019,0.00929589336162026
ACH-000021,0.025847314967119957
ACH-000022,0.10772892585215532
ACH-000025,0.0724367718464777
ACH-000028,-0.1252231568958068
ACH-000030,-0.07175239363790181
ACH-000035,0.11332812456523622
ACH-000036,-0.15031528418285198
ACH-000037,-0.01210087650441073
ACH-000039,-0.0001312934400042826
ACH-000040,-0.06730319808962859
ACH-000041,-0.03519228397900559
ACH-000042,0.11000032258123027
ACH-000045,0.10712224076719096
ACH-000047,-0.09721356007181864
ACH-000052,-0.04862444647050786
ACH-000053,-0.17459913068006758
ACH-000054,-0.07582840051808441
ACH-000055,0.12246111364873374
ACH-000060,0.002054200872866325
ACH-000067,0.08133940506436715
ACH-000070,0.020439542416488626
ACH-000075,-0.0015047458483704256
ACH-000078,-0.17875984065675135
ACH-000082,-0.03865821828454555
ACH-000085,-0.06910539504645295
ACH-000086,-0.1889075378124956
ACH-000087,-0.030205054637565638
ACH-000092,-0.09876479661077824
ACH-000095,-0.04279561588844952
ACH-000097,-0.18161305993757434
ACH-000098,-0.15103180859569815
ACH-000099,-0.015184888342276428
ACH-000108,-0.11495581403977308
ACH-000113,0.10567322640925447
ACH-000116,-0.0025455508367604987
ACH-000118,0.016805902246371324
ACH-000120,0.2109118745382479
ACH-000123,0.0036340874717660414
ACH-000127,0.00812258932182385
ACH-000128,-0.1783554779636709
ACH-000132,-0.10116578594043496
ACH-000133,0.01022394994342721
ACH-000137,0.04613323434256408
ACH-000138,-0.019959671152449492
ACH-000142,-0.009538340226374344
ACH-000143,0.2272742295640329
ACH-000146,0.07532232975055869
ACH-000148,-0.03798955954080144
ACH-000150,0.0013971095001189368
ACH-000152,-0.12721729617855038
ACH-000153,0.08484535486312013
ACH-000159,0.08587942003887154
ACH-000160,-0.004108615459615063
ACH-000163,0.03942562174990719
ACH-000167,0.06338268201860107
ACH-000168,0.09963458483509224
ACH-000169,-0.11467105607817678
ACH-000178,0.1118833303660952
ACH-000183,0.09668391320832173
ACH-000188,-0.08821580550365465
ACH-000189,0.15945648591425074
ACH-000190,-0.1587510080047448
ACH-000198,0.16440244730916131
ACH-000203,-0.027183764593951464
ACH-000204,-0.12139462885617858
ACH-000206,0.08359196629189461
ACH-000207,0.12655894417834151
ACH-000208,-0.08265010456576091
ACH-000210,-0.0998362581722003
ACH-000211,-0.00313231547839841
ACH-000215,0.11185321320480422
ACH-000221,-0.04245120534337425
ACH-000222,0.06667562461661483
ACH-000223,0.025119994910540382
ACH-000226,-0.03577895376983695
ACH-000227,-0.2381452865379742
ACH-000228,-0.2459450903376928
ACH-000231,0.0062313563827596525
ACH-000232,-0.11281159836426514
ACH-000233,-0.0490041085149974
ACH-000234,0.0995957150169906
ACH-000235,0.0699950470032547
ACH-000237,0.09787177014681614
ACH-000238,-0.06680565028320194
ACH-000242,0.0724090440087624
ACH-000243,0.01723328457245453
ACH-000244,0.07487812512597943
ACH-000246,0.02538448951465017
ACH-000248,0.13912288282734153
ACH-000250,0.0557552869961486
ACH-000251,0.2374885138904325
ACH-000252,0.1201388930953085
ACH-000253,-0.07372429667500191
ACH-000255,-0.019718565692809473
ACH-000256,-0.09430285678814962
ACH-000257,-0.06241838247796695
ACH-000258,0.15281267732085088
ACH-000259,0.16189501663100272
ACH-000260,0.015284054032915228
ACH-000261,-0.08503341454341715
ACH-000262,0.12946734630970358
ACH-000263,0.06063665625268848
ACH-000264,-0.06946191569383522
ACH-000265,0.021540517844885164
ACH-000266,-0.05556986291169727
ACH-000272,-0.017794444743327267
ACH-000274,-0.14051048563074778
