,PBX2 (5089)
ACH-000004,-0.1454807165669395
ACH-000005,0.022953878922010517
ACH-000007,-0.3357910036697195
ACH-000009,-0.2405480799827519
ACH-000011,-0.04895070056388568
ACH-000012,-0.03884093414508728
ACH-000013,-0.0254152583668805
ACH-000014,-0.10332107099662652
ACH-000015,-0.12658043695469093
ACH-000017,-0.1408637426617021
ACH-000018,-0.2458363442347204
ACH-000019,-0.1990897540674056
ACH-000021,-0.2012118650073044
ACH-000022,-0.1980099361109602
ACH-000025,-0.06236423971979456
ACH-000028,-0.11689102330487187
ACH-000030,-0.05332679333220133
ACH-000035,-0.2024289426022337
ACH-000036,-0.16933320130185445
ACH-000037,-0.1727659803288858
ACH-000039,-0.2506607365792808
ACH-000040,-0.2493641308092115
ACH-000041,-0.1639427765488042
ACH-000042,-0.22435919942668725
ACH-000045,-0.2726839571359078
ACH-000047,-0.11252092563029566
ACH-000052,-0.14630853783106312
ACH-000053,-0.2529094643546257
ACH-000054,-0.13165882822100688
ACH-000055,-0.26324337840590145
ACH-000060,-0.15236026545531614
ACH-000067,-0.12235847607700348
ACH-000070,-0.01739733148507465
ACH-000075,-0.13874776807865027
ACH-000078,0.0014012473720571802
ACH-000082,-0.2048179848580543
ACH-000085,-0.019207632621643763
ACH-000086,-0.1278667588567916
ACH-000087,-0.16624569328182393
ACH-000092,-0.20016893363143146
ACH-000095,-0.1504806760325094
ACH-000097,-0.0975418446698202
ACH-000098,-0.27076212853817155
ACH-000099,-0.2515698764087883
ACH-000108,-0.23716471810929995
ACH-000113,-0.11194957558196296
ACH-000116,-0.11071838075626476
ACH-000118,0.04456799085112356
ACH-000120,-0.2648438071134209
ACH-000123,-0.07129969168518242
ACH-000127,-0.07775004709965927
ACH-000128,-0.3695068942066142
ACH-000132,-0.24186293953803775
ACH-000133,-0.1402183395372369
ACH-000137,-0.2930320880842505
ACH-000138,-0.3011570739459694
ACH-000142,-0.2332876352604184
ACH-000143,-0.11679187643445292
ACH-000146,-0.1217300233531758
ACH-000148,-0.07795045961784741
ACH-000150,-0.4044693122670903
ACH-000152,-0.10521953986752727
ACH-000153,-0.17705303693230268
ACH-000159,-0.157254975831013
ACH-000160,-0.20167997085930467
ACH-000163,-0.0926868019867606
ACH-000167,-0.2645496538372857
ACH-000168,-0.2234546151215628
ACH-000169,-0.21328884999839026
ACH-000178,-0.1553507648016255
ACH-000183,-0.235985055760937
ACH-000188,-0.09592910503915962
ACH-000189,-0.07910685179747949
ACH-000190,0.04275337258113943
ACH-000198,-0.9187666894485692
ACH-000203,-0.361169878729599
ACH-000204,-0.2390379564147
ACH-000206,-0.4408585721352341
ACH-000207,-0.2531266017515521
ACH-000208,-0.00014310046148414754
ACH-000210,-0.12559066914298006
ACH-000211,-0.16629710887005605
ACH-000215,-0.15730510335687206
ACH-000221,-0.27969942026153954
ACH-000222,-0.18766322226370755
ACH-000223,-0.20488669286779165
ACH-000226,-0.22672139199014266
ACH-000227,-0.2455074176230713
ACH-000228,-0.3051810348064207
ACH-000231,-0.11807762521961575
ACH-000232,-0.218028072764758
ACH-000233,-0.08518986412938075
ACH-000234,-0.36373743373917466
ACH-000235,-0.2628112588618057
ACH-000237,-0.08399049334150317
ACH-000238,-0.11197897208338384
ACH-000242,-0.15052975649500394
ACH-000243,-0.26296347462390424
ACH-000244,0.03405456479777748
ACH-000246,-0.005862358126938542
ACH-000248,-0.10646546967309356
ACH-000250,-0.15211281717944192
ACH-000251,-0.24326438958298174
ACH-000252,-0.4844388721942518
ACH-000253,-0.06418768355034571
ACH-000255,-0.2808309348718805
ACH-000256,-0.10413158600775
ACH-000257,-0.3244215243987297
ACH-000258,-0.10219208705043677
ACH-000259,-0.5362582773487932
ACH-000260,-0.254142907027026
ACH-000261,-0.2082133948658441
ACH-000262,0.005287815489495026
ACH-000263,-0.3438150486734055
ACH-000264,-0.18066294918660936
ACH-000265,-0.15241662675824574
ACH-000266,-0.15598858701554275
ACH-000272,-0.2604464343655799
ACH-000274,-0.1635501701759299
ACH-000277,-0.0866836514880816
ACH-000278,-0.17595935849380073
ACH-000279,-0.2901318807288045
ACH-000280,-0.06864517559253022
ACH-000281,-0.28997519580975245
ACH-000288,-0.06600392434800093
ACH-000291,-0.3078812049069096
ACH-000293,-0.19576027268348076
ACH-000294,-0.4410143669451536
ACH-000295,-0.6125424788025421
ACH-000296,-0.048070810057408785
ACH-000302,-0.19588929966178736
ACH-000304,-0.21361464506757846
ACH-000307,-0.31424537559303234
ACH-000308,-0.1733816257844719
ACH-000310,0.02686215327455004
ACH-000311,0.039060140066895004
ACH-000312,-0.2567589448229148
ACH-000315,-0.4702765099196748
ACH-000316,-0.3385099571880328
ACH-000317,-0.2510360375083073
ACH-000318,-0.00590123933907667
ACH-000319,-0.1865318706085088
ACH-000320,-0.1808457288740232
ACH-000322,0.061017303807912926
ACH-000323,-0.12976787831824768
ACH-000324,-0.08716889384126833
ACH-000329,-0.2666974938781103
ACH-000330,-0.2377827701314391
ACH-000331,-0.2100527723011474
ACH-000332,-0.17050562633929844
ACH-000334,-0.14139384241900482
ACH-000335,-0.17229154252355394
ACH-000336,-0.3559859600321562
ACH-000337,-0.17460668429468487
ACH-000338,-0.6297504609314264
ACH-000339,-0.2724936193196141
ACH-000341,-0.03957521660195159
ACH-000348,-0.15874916309289935
ACH-000350,0.11363899194864045
ACH-000352,-0.21379089076248864
ACH-000356,-0.055209601559842
ACH-000361,-0.20098393073698972
ACH-000362,-0.16361361135002073
ACH-000363,-0.17656718876383126
ACH-000364,-0.2948819822148805
ACH-000365,-0.06726812646816001
ACH-000366,-0.09354546721310568
ACH-000368,-0.20232325654711247
ACH-000374,-0.30455872646341764
