,H2AFV (94239)
ACH-000004,-0.0727946063960677
ACH-000005,0.10655192759306774
ACH-000007,-0.1247133663564322
ACH-000009,-0.14805049918841467
ACH-000011,-0.08162743035596964
ACH-000012,0.01093109611522678
ACH-000013,0.13383009385613207
ACH-000014,0.06119590954279557
ACH-000015,0.06690495182037554
ACH-000017,-0.04737443804874372
ACH-000018,-0.11982581148017693
ACH-000019,-0.2906297079386086
ACH-000021,0.030989741848919287
ACH-000022,-0.15024786153891884
ACH-000025,0.011929207546101531
ACH-000028,-0.03099278753599581
ACH-000030,0.02353020949392316
ACH-000035,-0.07410989939362309
ACH-000036,0.04564775515114338
ACH-000037,0.0453733015872026
ACH-000039,0.01959900524766829
ACH-000040,-0.0047728628216121794
ACH-000041,-0.17267338942354646
ACH-000042,-0.049262185773650415
ACH-000045,-0.05065884644431657
ACH-000047,-0.07995476615491398
ACH-000052,-0.3866973887804226
ACH-000053,0.06871406191148538
ACH-000054,-0.1566733754359017
ACH-000055,-0.14368481617958562
ACH-000060,-0.19630925487255008
ACH-000067,-0.08595845661669703
ACH-000070,0.05038398975493854
ACH-000075,-0.22673191648782265
ACH-000078,-0.2786055056836417
ACH-000082,-0.02680194433791271
ACH-000085,-0.08628414377213697
ACH-000086,0.009974338919503
ACH-000087,-0.16276460446868818
ACH-000092,0.0236836470732136
ACH-000095,-0.06551575806305847
ACH-000097,-0.001772055151809573
ACH-000098,0.002281595371633305
ACH-000099,-0.30496667292799645
ACH-000108,-0.0014857685474609186
ACH-000113,0.13334991934888688
ACH-000116,-0.1612703187935315
ACH-000118,0.023452688422550563
ACH-000120,0.014499265255320812
ACH-000123,-0.14886465866228232
ACH-000127,0.06884171834359043
ACH-000128,0.07372982469205804
ACH-000132,0.00562856733992302
ACH-000133,-0.15247534668368287
ACH-000137,0.2052135977468555
ACH-000138,0.06944653495772052
ACH-000142,-0.14101127725991286
ACH-000143,-0.07828980607747163
ACH-000146,-0.003097371788097425
ACH-000148,-0.04283978186258653
ACH-000150,-0.14259998611033606
ACH-000152,0.028293782321284613
ACH-000153,0.17741351243274847
ACH-000159,-0.06575540434132594
ACH-000160,-0.044984269889105616
ACH-000163,0.21821102092440214
ACH-000167,0.23586197323638866
ACH-000168,0.18400533487485846
ACH-000169,0.007381232589564266
ACH-000178,-0.07241721167194554
ACH-000183,0.2290139196538309
ACH-000188,0.13909850912233207
ACH-000189,0.09939639841489964
ACH-000190,0.06630425421409293
ACH-000198,-0.14021721111197075
ACH-000203,-0.0915280222636219
ACH-000204,0.03731124959543715
ACH-000206,-0.02062074074563873
ACH-000207,-0.08679616088712327
ACH-000208,0.012047242184669665
ACH-000210,-0.16653443003944662
ACH-000211,-0.07482272545070556
ACH-000215,-0.02467557068392447
ACH-000221,-0.14929156883646472
ACH-000222,0.07428239110914893
ACH-000223,-0.08612299729888609
ACH-000226,0.09364456690916152
ACH-000227,-0.31629632536685776
ACH-000228,-0.008464906920418064
ACH-000231,-0.016777342392546378
ACH-000232,-0.04170852901611834
ACH-000233,0.09354835223659293
ACH-000234,-0.08419397709920153
ACH-000235,-0.15031207098108892
ACH-000237,-0.11336826801622675
ACH-000238,-0.22442869458626533
ACH-000242,-0.1009634503956035
ACH-000243,0.002247871147277656
ACH-000244,-0.1782341804144598
ACH-000246,0.04437457325577235
ACH-000248,-0.05921339412610099
ACH-000250,-0.07045129637518
ACH-000251,-0.1467340653587433
ACH-000252,-0.0161263707299969
ACH-000253,-0.1566017628384728
ACH-000255,0.00027783209462529186
ACH-000256,0.08998986646153012
ACH-000257,0.12982033563485051
ACH-000258,0.10341024790489337
ACH-000259,-0.16941584995438866
ACH-000260,-0.028327744054120887
ACH-000261,-0.19573362114719267
ACH-000262,0.056332361020468014
ACH-000263,-0.023024200890633558
ACH-000264,0.055070705308938935
ACH-000265,0.019108573687767253
ACH-000266,-0.149767297331917
ACH-000272,-0.15907834707937515
ACH-000274,-0.0442707659442825
ACH-000277,-0.04112175000057647
ACH-000278,0.022903359960663068
ACH-000279,-0.1643228930113065
ACH-000280,-0.07058649297946452
ACH-000281,-0.2590925926525145
ACH-000288,-0.11547638666537673
ACH-000291,-0.10970293208377624
ACH-000293,-0.22871531078419136
ACH-000294,0.04814865852878962
ACH-000295,0.18412928786217936
ACH-000296,0.1216868377742008
ACH-000302,-0.04681900278724259
ACH-000304,-0.2625330143012319
ACH-000307,-0.15290627478232913
ACH-000308,-0.1843883743254114
ACH-000310,-0.16228834779968004
ACH-000311,-0.2912914240094118
ACH-000312,-0.01720118470345855
ACH-000315,-0.027087565488720745
ACH-000316,-0.09119236623716133
ACH-000317,0.3886232608168278
ACH-000318,0.1721999155758139
ACH-000319,-0.00892602709617751
ACH-000320,-0.13472266773221958
ACH-000322,-0.11984527669237005
ACH-000323,-0.03320933939643934
ACH-000324,0.11283853272789116
ACH-000329,-0.07847243598637864
ACH-000330,-0.11664273890447388
ACH-000331,-0.14847113881606994
ACH-000332,-0.11973992216479568
ACH-000334,0.05970843071080403
ACH-000335,0.2637799115550941
ACH-000336,-0.14635563679949884
ACH-000337,-0.017894793002346473
ACH-000338,0.06735674373048076
ACH-000339,-0.10128029726598643
ACH-000341,0.01816559568313967
