,ARCN1 (372)
ACH-000683,-0.8553447080240452
ACH-000684,-1.0552212365305855
ACH-000688,-1.5412455115706951
ACH-000693,-1.0231994230256207
ACH-000694,-0.9097210916666244
ACH-000695,-0.8826987793718277
ACH-000696,-1.1029374864692585
ACH-000697,-0.9755148349256192
ACH-000699,-1.1295380938930566
ACH-000701,-0.8654038828159621
ACH-000706,-1.0332781291961708
ACH-000711,-0.8680444902914387
ACH-000713,-0.9395833542302128
ACH-000714,-1.1975966795922026
ACH-000718,-1.1113324432299696
ACH-000720,-0.8973241542353839
ACH-000721,-0.8782392955053375
ACH-000724,-0.6592409660515438
ACH-000725,-1.3610192538459014
ACH-000732,-0.7901752856222952
ACH-000734,-1.0680847181361113
ACH-000735,-0.807466953681083
ACH-000736,-0.9044939848935556
ACH-000738,-0.7405651514498459
ACH-000746,-0.7310756051260618
ACH-000747,-1.0639854567275548
ACH-000748,-1.034067489248681
ACH-000753,-1.0377337307573862
ACH-000756,-0.9797680950706738
ACH-000757,-1.0892503572032075
ACH-000758,-1.089158229504408
ACH-000760,-1.098588216053245
ACH-000762,-1.0500356310212418
ACH-000763,-0.9763206101055594
ACH-000764,-1.1498315771760572
ACH-000765,-1.4086724218019098
ACH-000766,-0.9154017682595768
ACH-000767,-0.5949388257565849
ACH-000768,-0.8853136915135921
ACH-000769,-1.0016656023089232
ACH-000770,-1.0625379991533124
ACH-000771,-0.9311803242005938
ACH-000773,-1.122393072089467
ACH-000776,-0.9537806697144616
ACH-000777,-0.8391048142161542
ACH-000778,-0.9621575961772364
ACH-000781,-0.9345085329009576
ACH-000782,-0.865555373307177
ACH-000783,-1.2860647221938553
ACH-000784,-1.0329136166475557
ACH-000785,-0.8984334747353794
ACH-000787,-0.7216158320518103
ACH-000788,-0.8918023537272306
ACH-000791,-0.7527738771920073
ACH-000792,-0.959733292970865
ACH-000794,-1.1785637878031745
ACH-000796,-1.0096201264030409
ACH-000798,-0.957153234785375
ACH-000799,-1.2339891606647686
ACH-000800,-0.8567802419959859
ACH-000802,-1.004018629712293
ACH-000804,-1.153805028450956
ACH-000805,-0.7651542399137279
ACH-000809,-1.0286808941813492
ACH-000810,-1.1397737681258997
ACH-000811,-0.9822059814679776
ACH-000817,-0.7563330486673834
ACH-000819,-0.8403756192253273
ACH-000820,-0.8988317083944871
ACH-000821,-0.7810044179581633
ACH-000822,-0.938861012125562
ACH-000823,-0.9624024450550388
ACH-000824,-1.3759638029418921
ACH-000827,-0.8823199554730886
ACH-000829,-0.8067072058211161
ACH-000831,-0.93941777916007
ACH-000832,-1.2307334394142642
ACH-000833,-1.048049966024953
ACH-000834,-0.9075015678417014
ACH-000835,-0.6241274826781189
ACH-000836,-0.9735521448472662
ACH-000837,-0.8863320839127281
ACH-000838,-0.8157704947486676
ACH-000839,-1.119835002538971
ACH-000840,-0.6166374713446745
ACH-000841,-0.7194103406448684
ACH-000843,-0.8705376310311718
ACH-000846,-0.9302609937607856
ACH-000847,-0.9180327522143504
ACH-000848,-1.0575979328923797
ACH-000849,-0.8677493743438549
ACH-000851,-0.9172363293715048
ACH-000855,-0.6542510211096696
ACH-000856,-0.8968511198730307
ACH-000858,-0.9404180489320592
ACH-000859,-0.92460300309312
ACH-000861,-1.1815117102280879
ACH-000862,-0.7149407374511586
ACH-000865,-0.8604399883803076
ACH-000866,-0.7909650271895462
ACH-000867,-1.0483573754960454
ACH-000869,-0.8527262870122083
ACH-000872,-1.045930099847589
ACH-000873,-0.8577139995256482
ACH-000876,-1.449009731075593
ACH-000878,-0.4977479195154644
ACH-000880,-0.9227073121190248
ACH-000881,-0.8322287028316823
ACH-000882,-1.044208341115244
ACH-000884,-0.7404412651463163
ACH-000885,-1.039579472164373
ACH-000887,-0.9681839224735648
ACH-000889,-0.9562640768127948
ACH-000896,-0.9137726416111712
ACH-000898,-0.9765810141558716
ACH-000900,-1.0770582835271063
ACH-000901,-1.1261738298893904
ACH-000905,-0.9093108697965864
ACH-000906,-0.8614358069172591
ACH-000907,-0.9382782055903871
ACH-000910,-0.953446695430967
ACH-000911,-0.8604678914694219
ACH-000912,-1.0695521882997263
ACH-000913,-0.7683014552446362
ACH-000915,-0.8219036602797546
ACH-000916,-0.7686479152103738
ACH-000917,-1.1816164136255018
ACH-000920,-0.8282023862049408
ACH-000921,-0.9203246621229568
ACH-000924,-1.1709838004934812
ACH-000926,-1.089364232476204
ACH-000928,-0.8922609857714775
ACH-000929,-1.0069649317973175
ACH-000932,-0.8144172995674025
ACH-000935,-0.8498594805434456
ACH-000936,-0.6892206894223645
ACH-000937,-0.7852635129489416
ACH-000938,-0.7808886933258319
ACH-000939,-0.9147856373666864
ACH-000941,-1.0079382133865555
ACH-000943,-0.9271153251398708
ACH-000946,-0.9135609096032962
ACH-000947,-0.8472359060446167
ACH-000948,-0.8058669068227281
ACH-000950,-0.8028102819501273
ACH-000953,-0.6477336134264485
ACH-000954,-0.7667965499860355
ACH-000957,-0.8132267333094734
ACH-000958,-0.826744133981228
ACH-000960,-0.8044098021171094
ACH-000963,-0.8282062577720916
ACH-000968,-1.110464434657748
ACH-000969,-0.9327432994634932
ACH-000972,-1.41757549112014
ACH-000973,-0.8284533269619141
ACH-000974,-0.8910466258973108
ACH-000978,-0.8094524904608733
ACH-000984,-0.9881173455185126
ACH-000986,-0.8429111762503689
ACH-000988,-0.6962397222919757
ACH-000993,-0.945620782158314
ACH-000994,-1.2540434941508896
ACH-000996,-0.9025655184793308
ACH-001001,-1.0464824480670936
ACH-001020,-0.8089930923331667
ACH-001028,-1.0689458887654526
ACH-001031,-0.9328852155118816
ACH-001038,-0.8858421041192055
ACH-001048,-0.9888450117959257
ACH-001050,-1.117722901763237
ACH-001053,-1.084328282846912
ACH-001054,-0.8601393239349959
ACH-001061,-0.9398089823657344
ACH-001067,-0.977611718292385
ACH-001075,-0.7040088597375519
ACH-001096,-0.9406727275734392
ACH-001111,-1.0678583085350206
ACH-001119,-0.9418789042348906
ACH-001128,-1.2833633418530472
ACH-001134,-0.5189413217762701
ACH-001151,-0.9313821913353459
ACH-001163,-0.9986044575415284
ACH-001164,-0.8918627009254138
ACH-001183,-0.9313121618710622
ACH-001192,-0.7694031228862033
ACH-001193,-1.3359285329778603
ACH-001196,-0.8177949835969625
ACH-001197,-0.8456369930721132
ACH-001205,-0.8295738123286159
ACH-001211,-1.066265702537183
ACH-001212,-1.0432341924464346
ACH-001228,-0.8126240635810719
ACH-001232,-0.7634721692591793
ACH-001239,-1.0225113984225618
ACH-001270,-0.928319159227142
ACH-001274,-1.002004794491383
ACH-001275,-0.9431064845437748
ACH-001277,-0.9961404092394336
ACH-001278,-0.6697036294925482
ACH-001280,-1.0899782127108788
ACH-001283,-1.1484841222682565
ACH-001289,-1.0837150982965342
ACH-001300,-0.9897852416681554
ACH-001301,-1.0036018671926898
ACH-001302,-0.8774258713118843
ACH-001306,-1.1235667171751442
ACH-001318,-0.7305619566659263
ACH-001322,-0.9807046808435046
ACH-001328,-1.167755532880658
ACH-001332,-0.9570064079317034
ACH-001336,-1.0193531343641091
ACH-001346,-0.9973663574667768
ACH-001353,-0.892856316960534
ACH-001354,-0.7765328287167055
ACH-001367,-0.9907062125357224
ACH-001368,-1.1805824542313477
ACH-001374,-0.9363787424125108
ACH-001377,-0.8962663065104265
ACH-001380,-0.9124275092232615
ACH-001391,-1.213174583225234
ACH-001408,-0.7986999697560571
ACH-001430,-0.9757894489547904
ACH-001431,-1.0926917199034991
ACH-001450,-0.7166323135380634
ACH-001496,-1.0897314794838944
ACH-001500,-0.7264534004415379
ACH-001523,-0.7853744363948469
ACH-001532,-1.103274121738418
ACH-001550,-1.0073965028897236
ACH-001552,-1.06766172703733
ACH-001554,-1.0784991346119843
ACH-001654,-0.8328574915079142
ACH-001735,-0.967600764578856
ACH-001736,-0.84525251530387
ACH-001737,-1.1545258774356841
ACH-001740,-0.8925635740960457
ACH-001745,-0.8160856777157571
ACH-001765,-0.7389751739126487
