,INTU (27152)
ACH-000004,-0.060246531176804986
ACH-000005,-0.3354417954218284
ACH-000007,0.08256528365226316
ACH-000009,-0.09297437644268253
ACH-000011,0.050033934587066765
ACH-000012,0.08164863822241178
ACH-000013,-0.0477234029475996
ACH-000014,0.012280311766173965
ACH-000015,0.023048769714796143
ACH-000017,-0.007601276439727455
ACH-000018,-0.0004885309264967334
ACH-000019,0.059638761513747626
ACH-000021,-0.12568871165078066
ACH-000022,-0.021228088255647454
ACH-000025,0.02587963426692589
ACH-000028,0.02294162296200697
ACH-000030,0.012295474461641516
ACH-000035,-0.04283356001308057
ACH-000036,-0.011331082970205741
ACH-000037,0.044073129358500066
ACH-000039,-0.001667537637913216
ACH-000040,0.10695239436807903
ACH-000041,-0.15684725786450776
ACH-000042,-0.07253177712295683
ACH-000045,0.03576912114845937
ACH-000047,-0.05938634738249965
ACH-000052,-0.011401196698689027
ACH-000053,-0.04574900746923319
ACH-000054,0.04532296345902447
ACH-000055,0.1594580759725326
ACH-000060,0.02198407461397417
ACH-000067,0.1253997773960115
ACH-000070,-0.28180493663321005
ACH-000075,-0.12955507300946906
ACH-000078,0.018571935246059226
ACH-000082,-0.0006678676105402149
ACH-000085,-0.02221629027893017
ACH-000086,0.03750695924925307
ACH-000087,0.1043090306379862
ACH-000092,-0.10240988439635637
ACH-000095,0.09124377075990274
ACH-000097,0.01682023584293301
ACH-000098,-0.03211567457019017
ACH-000099,0.06141305059695814
ACH-000108,-0.0961968866326342
ACH-000113,-0.027572175891184617
ACH-000116,-0.05370297301641055
ACH-000118,-0.01262579512164702
ACH-000120,-0.019842699619517668
ACH-000123,-0.11466624952398236
ACH-000127,0.07673291163010679
ACH-000128,0.01989583453176137
ACH-000132,0.023966771294046
ACH-000133,0.07012425281016978
ACH-000137,0.04601770597400922
ACH-000138,-0.03305211228274898
ACH-000142,-0.0658813173382202
ACH-000143,-0.022274290131227843
ACH-000146,-0.07662370353879053
ACH-000148,0.1260880389762627
ACH-000150,0.0041919859532775815
ACH-000152,-0.15066977102487858
ACH-000153,0.1608487454642785
ACH-000159,0.03169677624373431
ACH-000160,-0.03308355914267019
ACH-000163,0.061035081200026736
ACH-000167,0.29818626884647936
ACH-000168,-0.02998651918534046
ACH-000169,0.0034811668451361143
ACH-000178,-0.026015962119287032
ACH-000183,-0.058641754713245065
ACH-000188,0.0008594194892265734
ACH-000189,0.1002142028829851
ACH-000190,-0.08205525841488442
ACH-000198,0.051452453953987315
ACH-000203,-0.2507634388891306
ACH-000204,-0.16980475737891476
ACH-000206,0.039949267686161465
ACH-000207,0.002412953685450186
ACH-000208,-0.3113219103820391
ACH-000210,-0.07631712325600866
ACH-000211,-0.06907857417989759
ACH-000215,-0.008582645061441798
ACH-000221,-0.09839883719067588
ACH-000222,-0.052878499770983016
ACH-000223,0.03713838309512952
ACH-000226,0.08994863862025848
ACH-000227,-0.12855193947127558
ACH-000228,0.11125046743934794
ACH-000231,-0.0063841769733256285
ACH-000232,-0.029190810130179195
ACH-000233,0.05168860733880384
ACH-000234,-0.07988979645238489
ACH-000235,0.03792699838199813
ACH-000237,-0.03575876572234896
ACH-000238,0.14492756131081905
ACH-000242,0.17293008768819826
ACH-000243,-0.0591730999443692
ACH-000244,-0.05161446286722821
ACH-000246,0.03582706008753557
ACH-000248,0.059227246942954864
ACH-000250,-0.03299194821521425
ACH-000251,0.14636518582079194
ACH-000252,0.14086833754259304
ACH-000253,0.12714790765463754
ACH-000255,0.06585908625330042
ACH-000256,0.1328709223167882
ACH-000257,-0.08310193369258181
ACH-000258,0.14784523115454387
ACH-000259,0.007673462872541966
ACH-000260,0.035263050625988585
ACH-000261,0.046916984613853366
ACH-000262,0.032011841929613004
ACH-000263,0.04855921385471863
ACH-000264,-0.04051790074844689
ACH-000265,-0.12345525563995098
ACH-000266,-0.03688796825776707
ACH-000272,0.018862300356485458
ACH-000274,-0.0042193112525191106
ACH-000277,-0.021341811667691973
ACH-000278,0.049478756255105005
ACH-000279,0.020313877656175185
ACH-000280,0.07136417728161049
ACH-000281,-0.0026314417908841234
ACH-000288,0.04952572787423061
ACH-000291,0.08956967009511503
ACH-000293,-0.023850431972343985
ACH-000294,0.029953466918336988
ACH-000295,-0.13580442813140886
ACH-000296,-0.14142887108692273
ACH-000302,0.06103935635828195
ACH-000304,-0.12080472660702506
ACH-000307,0.033223467544258485
ACH-000308,-7.331847475165668e-05
ACH-000310,-0.05961309398629287
ACH-000311,0.06619996076133071
ACH-000312,0.06402021400983053
ACH-000315,-0.2017577943748731
ACH-000316,-0.03722122425026316
ACH-000317,0.04627714095232193
ACH-000318,-0.06976381051919313
ACH-000319,0.12519296244028347
ACH-000320,0.053645102230710194
ACH-000322,-0.017065008526820337
ACH-000323,-0.05359039066700089
ACH-000324,0.08749025484459581
ACH-000329,0.04305520449446968
ACH-000330,-0.02710735749538661
ACH-000331,0.01819909491766244
ACH-000332,-0.003574696139636303
ACH-000334,-0.1107328474002412
ACH-000335,-0.06495714296278551
ACH-000336,-0.1491182412242578
ACH-000337,-0.03457695725397017
ACH-000338,-0.03252970164670544
ACH-000339,0.038416734203712256
ACH-000341,-0.05159138343024601
ACH-000348,-0.0011968670458920555
ACH-000350,0.11187593577944276
ACH-000352,-0.0218226105178196
ACH-000356,0.26118107664859785
ACH-000361,0.056883988461490426
ACH-000362,-0.030975327683134813
ACH-000363,-0.17646562159760354
ACH-000364,0.0969475834340079
ACH-000365,-0.06586509003258388
ACH-000366,0.058752828978075614
ACH-000368,0.007472353626551873
ACH-000374,-0.08549385702803894
ACH-000375,-0.18395135445511746
ACH-000376,0.062350700575346585
ACH-000381,0.06281386737107744
ACH-000383,-0.04776668895250416
ACH-000387,-0.05488724427902752
ACH-000389,-0.11787951670453048
ACH-000390,-0.03695870307378407
ACH-000393,-0.05297571086506539
ACH-000395,0.1595578051657772
ACH-000396,-0.14886431653149632
ACH-000397,0.03961333699492865
ACH-000401,0.11649992390032796
ACH-000402,0.126632578628637
ACH-000403,-0.08782017166642081
ACH-000404,-0.09940082060041512
ACH-000406,-0.02605287901899131
ACH-000407,0.00898735409115834
ACH-000408,0.10308468511704134
ACH-000410,0.030630715067546294
ACH-000411,-0.034034848410613036
ACH-000414,0.03091347685694808
ACH-000415,-0.0041468170458881385
ACH-000416,-0.06202130589676246
ACH-000420,8.908976516974033e-05
ACH-000421,-0.05553649270216077
ACH-000424,-0.05732507935357161
ACH-000425,-0.07655750874138534
ACH-000426,0.004020295011323882
ACH-000427,-0.07487942099231666
ACH-000433,0.13827689537894938
ACH-000435,-0.06053471401678021
ACH-000436,-0.14120308547636148
ACH-000444,0.049640577432960235
ACH-000445,-0.1998178461641981
ACH-000448,-0.021721306135733243
ACH-000450,-0.009798347811665852
ACH-000452,-0.04353387792785556
ACH-000454,-0.056163458348764
ACH-000458,-0.12303148196187065
ACH-000459,0.1133065138518563
ACH-000460,-0.0024170678957170784
ACH-000461,0.1144042100838386
ACH-000463,0.00936912689912898
ACH-000464,0.028212486941852518
ACH-000466,0.0890707885517984
ACH-000467,-0.008306808317371656
ACH-000468,0.010171815160016643
ACH-000469,0.09448599145662602
ACH-000470,-0.07507596862168492
ACH-000471,-0.1750712302573316
ACH-000472,0.032988718497755525
ACH-000473,0.034963217901523715
ACH-000475,0.007846502773278646
ACH-000476,-0.003029432492760592
ACH-000477,0.2050080157715156
ACH-000479,0.4125583814485004
ACH-000480,0.1846313117729106
ACH-000481,0.036311982879790525
ACH-000483,0.0146307858871405
ACH-000484,0.09701009760381704
ACH-000485,0.02500394472496257
ACH-000486,0.030425962379039707
ACH-000487,-0.09525303532228728
ACH-000488,0.03652396535833345
ACH-000490,0.06370219392767587
ACH-000491,-0.10460835940734738
ACH-000495,0.07181468609260246
ACH-000496,-0.11556981250322698
ACH-000499,-0.005845355456653679
ACH-000500,0.2516741436119789
ACH-000502,-0.004753008512552742
ACH-000503,-0.13304768465801434
ACH-000505,-0.052602897661331735
ACH-000507,0.04697007861095765
ACH-000510,-0.004603314465868096
ACH-000511,-0.13392913420297653
ACH-000512,-0.028345162705159726
ACH-000516,-0.10268069955749554
ACH-000517,0.03128227208342229
ACH-000518,-0.01878192087846117
ACH-000520,0.06605510496452653
ACH-000521,-0.0008833378415166373
ACH-000522,-0.023100033881837668
ACH-000524,-0.006723057892749378
ACH-000527,0.000154825269614587
ACH-000528,-0.02257730337661669
ACH-000537,0.06973712413977591
ACH-000541,0.0039146720115197
ACH-000542,0.04600975526008255
ACH-000544,-0.07446149082786488
ACH-000545,-0.02784682728072311
ACH-000547,-0.03588987185987143
ACH-000548,0.015465035248464041
