,B2M (567)
ACH-000150,0.10818143698674752
ACH-000152,-0.0034733586654396484
ACH-000153,0.15220684930089562
ACH-000159,0.06866119850482785
ACH-000160,0.026555492455388543
ACH-000163,0.09740223792834532
ACH-000167,-0.281141825335532
ACH-000168,0.008089494355565963
ACH-000169,0.016522508220229618
ACH-000178,-0.019166716565132857
ACH-000183,-0.07337880322150465
ACH-000188,-0.03506041903792513
ACH-000189,-0.06526450801820266
ACH-000190,-0.019895657013225744
ACH-000198,-0.01912496676790129
ACH-000203,-0.12084331951338916
ACH-000204,-0.1808645249254545
ACH-000206,-0.11539373653784694
ACH-000207,-0.06748571183042462
ACH-000208,0.0585656085547589
ACH-000210,0.1525403326718329
ACH-000211,0.09232976185272906
ACH-000215,-0.03663580952919373
ACH-000221,0.0026481852949742824
ACH-000222,0.14741961055793
ACH-000223,-0.11584725619463315
ACH-000226,0.041284349324867985
ACH-000227,-0.07949447394440473
ACH-000228,0.03559965691053646
ACH-000231,-0.07079605255010481
ACH-000232,0.019571140726150425
ACH-000233,-0.1521944211586943
ACH-000234,-0.08889708562599677
ACH-000235,-0.04653524782140455
ACH-000237,0.018096993020935304
ACH-000238,0.12189693908973474
ACH-000242,-0.25104757392738
ACH-000243,-0.05713584793977804
ACH-000244,-0.0828015816493288
ACH-000246,0.07369195448030451
ACH-000248,-0.09905160538201847
ACH-000250,-0.010974989465160668
ACH-000251,-0.2490838041198238
ACH-000252,-0.0052820276735753655
ACH-000253,-0.051482104968053416
ACH-000255,-0.04724843948126032
ACH-000256,0.06090386596965008
ACH-000257,-0.006550151883400378
ACH-000258,0.00916765512246148
ACH-000259,0.0748408462077386
ACH-000260,-0.016641258678976967
ACH-000261,-0.04088262481425396
ACH-000262,0.109061826226499
ACH-000263,0.09292734766207444
ACH-000264,-0.05013548172974828
ACH-000265,-0.01729853496029284
ACH-000266,-0.06687195353653604
ACH-000272,-0.06912723377417626
ACH-000274,-0.054334320200777816
ACH-000277,-0.1058015388178878
ACH-000278,-0.04840604035507708
ACH-000279,-0.1228953708830124
ACH-000280,0.03470364194621689
ACH-000281,0.15737132119994007
ACH-000288,0.015336248151652222
ACH-000291,0.08887119694453796
ACH-000293,0.08840882579440149
ACH-000294,-0.024603361630617653
ACH-000295,-0.0939990045289758
ACH-000296,-0.19033612885320772
ACH-000302,0.07503232524302618
ACH-000304,-0.03868258913799802
ACH-000307,-0.05703449580910285
ACH-000308,-0.030446277901191587
ACH-000310,-0.06928112908491871
ACH-000311,-0.07620739689451597
ACH-000312,0.026435572279502488
ACH-000315,0.00567051598633218
ACH-000316,0.026998691332073232
ACH-000317,-0.031038880980699405
ACH-000318,0.003259382428204993
ACH-000319,-0.042963490785647186
ACH-000320,0.08292982204219823
ACH-000322,-0.16643382346341482
ACH-000323,0.03646779005484711
ACH-000324,-0.10345390092234356
ACH-000329,-0.060178442023258165
ACH-000330,0.09920320854017432
ACH-000331,-0.037597743752157485
ACH-000332,-0.07668005146660545
ACH-000334,0.010779991146663332
ACH-000335,-0.1212005652172938
ACH-000336,-0.00925098334623886
ACH-000337,0.07697424769778415
ACH-000338,0.17755559975607044
ACH-000339,0.02028628780765736
ACH-000341,-0.09737778759252892
ACH-000348,-0.08488289831512617
ACH-000350,0.022927879224188947
ACH-000352,0.022519427784680617
ACH-000356,0.0673815925159315
ACH-000361,0.2313384772137068
ACH-000362,-0.03204866971057138
ACH-000363,-0.05369924159540822
ACH-000364,-0.06917035807944381
ACH-000365,0.07641630196764794
ACH-000366,-0.02677147487451684
ACH-000368,-0.027496598173189137
ACH-000374,0.003288350763318849
ACH-000375,0.15186800813965565
ACH-000376,0.034176156211218715
ACH-000381,0.0351384759492857
ACH-000383,-0.028087318094681
ACH-000387,-0.004552389294846165
ACH-000389,0.11073926677411668
ACH-000390,-0.04619718719437594
ACH-000393,0.014826292624093728
ACH-000395,0.09979426920447784
ACH-000396,0.050624245330217685
ACH-000397,-0.047087369964452265
ACH-000401,-0.02804263154441572
ACH-000402,0.1370948057131323
ACH-000403,-0.1706836550229516
ACH-000404,-0.03515854773940683
ACH-000406,-0.04145213071038431
ACH-000407,0.010488323466462878
ACH-000408,-0.03324540527149244
ACH-000410,-0.027338296071827792
ACH-000411,-0.029520890660460344
ACH-000414,0.09914379890459124
ACH-000415,0.05995855657737732
ACH-000416,0.03013480341068314
ACH-000420,-0.016349414871563855
ACH-000421,-0.03415447900563979
ACH-000424,-0.04293082135223052
ACH-000425,0.011945674574937979
ACH-000426,-0.2288024466270611
ACH-000427,-0.18612032280483815
ACH-000433,0.0947600398054375
ACH-000435,0.18563292477466367
ACH-000436,-0.16473618542975854
ACH-000444,-0.04628497108846878
ACH-000445,-0.04117696686527167
ACH-000448,-0.08864602246170354
ACH-000450,0.06311206123069966
ACH-000452,0.01878654892699067
ACH-000454,-0.031130598334264237
ACH-000458,0.0716037907893958
ACH-000459,-0.10844001098456488
ACH-000460,0.02152019426336449
ACH-000461,0.1129715775062799
ACH-000463,0.023102037128837117
ACH-000464,0.09031158678002513
ACH-000466,-0.08372622393719133
ACH-000467,-0.15474802786757855
ACH-000468,0.09000473804242833
ACH-000469,0.020470776348721
ACH-000470,0.054291975707012885
ACH-000471,-0.01243118338604725
ACH-000472,-0.031329587949089084
ACH-000473,0.03810667278337356
ACH-000475,0.053805890330950935
ACH-000476,-0.04125530759974134
ACH-000477,0.01661124918652063
ACH-000479,-0.1692151410689843
ACH-000480,-0.07137647466759915
ACH-000481,-0.08149931777193109
ACH-000483,-0.1225576879987523
ACH-000484,0.0586396718121599
ACH-000485,-0.21153574081463272
ACH-000486,-0.09054393605017327
ACH-000487,0.05506146833169079
ACH-000488,0.043314396750052615
ACH-000490,0.04277877482833465
ACH-000491,-0.07624173899747151
ACH-000495,-0.08311797568371458
ACH-000496,-0.12548377570685046
ACH-000499,0.21235277732327087
ACH-000500,0.05756794412890395
ACH-000502,0.050309880334852765
ACH-000503,-0.07188505567632186
ACH-000505,0.02717947655626138
ACH-000507,-0.055774343614772376
ACH-000510,-0.07196129699711723
ACH-000511,-0.04283831801941258
ACH-000512,-0.2999306822665631
ACH-000516,0.12604378069307595
ACH-000517,-0.08604449809542479
ACH-000518,0.0614275014185748
ACH-000520,-0.012574207767126548
ACH-000521,0.03655560912426306
ACH-000522,-0.08854983757411614
ACH-000524,-0.05661191670829145
ACH-000527,-0.053555390764630235
ACH-000528,-0.08248393141503972
ACH-000537,-0.2274500826737541
ACH-000541,-0.3060577852432882
ACH-000542,0.03323162692175256
ACH-000544,-0.08496744571199448
ACH-000545,0.19440256477009965
ACH-000547,-0.04393943847402591
ACH-000548,0.0234484980166514
ACH-000549,-0.04151682410875464
ACH-000550,-0.027310687969947626
ACH-000552,0.01586098466733325
ACH-000556,0.09079901189576814
ACH-000557,-0.05838792683865561
ACH-000569,0.04058779746932595
ACH-000570,0.09091324797047204
ACH-000571,-0.04680647186322792
ACH-000573,0.03592902908259993
ACH-000576,-0.2398097286355454
ACH-000579,-0.018351117744104653
ACH-000580,0.12258891387581683
ACH-000584,0.057976483145059585
ACH-000585,-0.13777567636902005
ACH-000588,-0.2387621672696749
ACH-000589,-0.03007896163325094
ACH-000591,-0.2427235109849745
ACH-000593,0.06929804241338736
ACH-000600,0.10006135671761396
ACH-000601,-0.050632771501663086
ACH-000605,-0.004045835400491028
ACH-000606,0.07851607955436704
ACH-000608,-0.08253448973768708
ACH-000614,-0.190502983011663
ACH-000616,0.037526457519919586
ACH-000618,-0.033320102628641504
ACH-000619,-0.07601549357618012
ACH-000620,-0.0959453512648966
ACH-000621,-0.13514747522829387
ACH-000622,0.08757459435035027
ACH-000623,-0.018152348000202163
ACH-000624,-0.048630620395114975
ACH-000627,0.008280639030549536
ACH-000630,0.004880196658612421
ACH-000631,0.012852903277883635
ACH-000632,-0.01767561850520734
ACH-000633,0.059685638275128086
ACH-000637,0.10378193112430983
ACH-000638,0.1205081295806358
ACH-000646,0.12669175096858426
ACH-000647,-0.05440433306070395
ACH-000648,0.14137288903410045
ACH-000649,0.05185819702693335
ACH-000651,0.06949265231505397
ACH-000652,0.03621453813437398
ACH-000653,0.048211202751723706
ACH-000657,0.011601297032568809
ACH-000658,-0.058723736449776576
ACH-000661,0.01296127078013843
ACH-000662,-0.021655974819629817
ACH-000663,0.07968576223184476
ACH-000665,-0.030945008924366912
ACH-000671,-0.08489291746123544
ACH-000672,-0.02182503912477304
ACH-000673,-0.010226586885482848
ACH-000676,0.08979825607005296
ACH-000677,0.05323920556502882
ACH-000681,0.13351639844704308
ACH-000683,0.04275964019131682
ACH-000684,-0.04338971043390688
ACH-000688,-0.02158650201846219
ACH-000693,-0.07339297607151145
ACH-000694,-0.08508708630912132
ACH-000695,-0.11894129202822346
ACH-000696,0.0035595806489843096
ACH-000697,0.2210748222530343
ACH-000699,-0.0048939495387298896
ACH-000701,0.07786429955508407
ACH-000706,-0.04117720434716308
ACH-000711,-0.003648410167879575
ACH-000713,0.042259666568434134
ACH-000714,0.023985330849287542
ACH-000718,-0.052286441368818215
ACH-000720,-0.004604209065722403
ACH-000721,-0.04771659722297718
ACH-000724,-0.07390465981327816
ACH-000725,0.05581689594104759
ACH-000732,-0.01247952361709145
ACH-000734,-0.05816065415028629
ACH-000735,0.005617449542829614
ACH-000736,0.04692364978465259
ACH-000738,0.013768574414372872
ACH-000746,0.020382919116683752
ACH-000747,0.12481952569531148
ACH-000748,-0.023340058852592254
ACH-000753,0.038166357539776034
ACH-000756,0.11932072209955792
ACH-000757,-0.09501224924230256
ACH-000758,0.030710397325550337
ACH-000760,0.029141069486770168
ACH-000762,-0.11300148464576902
ACH-000763,-0.07114102609002065
ACH-000764,0.046063487079288784
ACH-000765,-0.014377219942325072
ACH-000766,0.014441257740904098
ACH-000767,0.06043299982994485
ACH-000768,-0.042456627708360416
ACH-000769,0.04148176587211275
ACH-000770,-0.08373036520452229
ACH-000771,-0.10287043009766532
ACH-000773,-0.08926175103304229
ACH-000776,-0.015347641667531409
ACH-000777,-0.01774469829993188
ACH-000778,-0.014050381587438729
ACH-000781,0.0036930877229463775
ACH-000782,-0.055843612763531836
ACH-000783,0.01655020259204908
ACH-000784,-0.02988085954991558
ACH-000785,-0.06120883814321136
ACH-000787,-0.001082713595514795
ACH-000788,0.0260403423960803
ACH-000791,-0.06127857626821093
ACH-000792,0.040733530211489885
ACH-000794,0.06202694822693429
ACH-000796,0.0021718147389422947
ACH-000798,0.16761083721084108
ACH-000799,-0.1475231115819454
ACH-000800,0.03414989646085773
ACH-000802,-0.02889025157743817
ACH-000804,0.007080578779976585
ACH-000805,0.17922824992216654
ACH-000809,-0.005958705799352784
ACH-000810,-0.0010865701306802095
ACH-000811,0.0021220138532696197
ACH-000817,-0.11266624712573405
ACH-000819,0.06986771219360254
ACH-000820,0.1000283626070813
ACH-000821,-0.12073715470316848
ACH-000822,-0.0538800832760306
ACH-000823,-0.04347531279649983
ACH-000824,-0.05976049693764325
ACH-000827,0.03386154413930816
ACH-000829,0.12934502109272653
ACH-000831,0.07100735094001702
ACH-000832,-0.1853824761311495
ACH-000833,0.09405666943263416
ACH-000834,0.10163389971798524
ACH-000835,0.1095945076965852
ACH-000836,-0.1546839089152549
ACH-000837,0.14532613513679782
ACH-000838,-0.05174435610002442
ACH-000839,-0.10018749400983913
ACH-000840,-0.12193886474851548
ACH-000841,-0.10239512168123176
ACH-000843,-0.03373945162333973
ACH-000846,-0.033702218138454934
ACH-000847,0.1747913243126198
ACH-000848,0.1744017518425877
ACH-000849,-0.18133707393111811
ACH-000851,-0.04688363332635924
ACH-000855,0.0010149527869354096
ACH-000856,0.03124384066003155
ACH-000858,0.14274043407839515
ACH-000859,0.07719153056316344
ACH-000861,-0.10519856366411796
ACH-000862,0.05685804113298275
ACH-000865,-0.003288067461042293
ACH-000866,0.05563497577587196
ACH-000867,-0.02016512535591651
ACH-000869,0.015003462509846754
ACH-000872,0.054225362134497336
ACH-000873,0.027203109524571903
ACH-000876,0.02189881451460789
ACH-000878,0.09117486292016057
ACH-000880,0.0716285933166617
ACH-000881,-0.029535664423694805
ACH-000882,0.0808855912549018
ACH-000884,0.068629248861169
ACH-000885,-0.01646445779887509
ACH-000887,0.05321948474248766
ACH-000889,-0.025227577264891547
ACH-000896,-0.02244759215716377
ACH-000898,0.1272921104507383
ACH-000900,-0.02920606472004938
ACH-000901,-0.020397426941226114
ACH-000905,-0.006095851952656906
ACH-000906,-0.007471222995835199
ACH-000907,0.030119350773959618
ACH-000910,-0.05780918153659473
ACH-000911,-0.039029863422341715
ACH-000912,-0.07727540604074933
ACH-000913,-0.0627798091041248
ACH-000915,-0.06355796590625475
ACH-000916,0.047513824636788125
ACH-000917,0.13469948682225458
ACH-000920,-0.14262814477820246
ACH-000921,0.07411711936244036
ACH-000924,0.008297457381465263
ACH-000926,0.024404351564546067
ACH-000928,0.08876784081191595
ACH-000929,0.03848658178508791
ACH-000932,-0.0024756236003150283
ACH-000935,0.1440302599157588
ACH-000936,-0.0091700984572717
ACH-000937,0.061114913936940386
ACH-000938,-0.0921791583033015
ACH-000939,0.008382183643564151
ACH-000941,-0.03784029513276937
ACH-000943,-0.0015961109888916172
ACH-000946,-0.0450383060108208
ACH-000947,0.023586765461936037
ACH-000948,-0.10012166162790324
ACH-000950,0.1032520454969071
ACH-000953,0.07633588959571999
ACH-000954,-0.008667423823588587
ACH-000957,0.20302769381864685
ACH-000958,0.02305517822796411
ACH-000960,-0.026622289265627947
ACH-000963,0.1214692527483822
ACH-000968,0.05629512429211759
ACH-000969,-0.057147407320190566
ACH-000972,-0.07860762565993938
ACH-000973,-0.06874405869101616
ACH-000974,0.05419049108805404
ACH-000978,-0.02094325165950013
ACH-000984,-0.04918910125330032
ACH-000986,-0.02838704205770838
ACH-000988,-0.018494093157493542
ACH-000993,-0.03241094147111336
ACH-000994,-0.10690914388001163
ACH-000996,0.0694434984108984
ACH-001001,0.00636281009288601
ACH-001020,-0.08291022914916384
ACH-001028,-0.008869328538409592
ACH-001031,-0.10479282495888508
ACH-001038,-0.0682225729451195
ACH-001048,0.013095278954357682
ACH-001050,-0.06745717558194769
ACH-001053,-0.07067974546641574
ACH-001054,-0.04135928920473895
ACH-001061,-0.022373392872120472
ACH-001067,0.07114671760986765
ACH-001075,-0.06664324156423783
ACH-001096,0.1025693304879872
ACH-001111,-0.0366828002084464
ACH-001119,-0.17508670697561382
ACH-001128,-0.013060273664654905
ACH-001134,-0.02656574319535973
ACH-001151,-0.06410352085718031
ACH-001163,-0.13557611167070818
ACH-001164,0.010523650517865985
ACH-001183,-0.06671533490972878
ACH-001192,0.06268982299021512
ACH-001193,-0.1629682046406818
ACH-001196,-0.015959890028658146
ACH-001197,-0.2299796086404415
ACH-001205,0.06300589970311328
ACH-001211,0.04734843907308923
ACH-001212,-0.253205310588674
ACH-001228,0.013534216645758079
ACH-001232,0.07851815610091117
ACH-001239,0.12269799642114285
ACH-001270,-0.1087709135431556
ACH-001274,0.0018977270081321452
ACH-001275,0.11030483334834801
ACH-001277,-0.13415395473565905
ACH-001278,-0.03234665602167252
ACH-001280,-0.02325645849756121
ACH-001283,-0.04422887277536572
ACH-001289,-0.018838620965172484
ACH-001300,0.11236465254846748
ACH-001301,0.05199419251835497
ACH-001302,-0.028818462833631483
ACH-001306,0.035971922987587016
ACH-001318,-0.031849460553165926
ACH-001322,-0.03657995294995611
ACH-001328,-0.05947879690545072
ACH-001332,0.029729100993693025
ACH-001336,-0.022423810088920637
ACH-001346,0.020372365760933344
ACH-001353,-0.09209030336093764
ACH-001354,-0.0291473017513046
ACH-001367,0.16467373324366102
ACH-001368,0.036261395288866266
ACH-001374,-0.0638163606430191
ACH-001377,0.06929049107777903
ACH-001380,-0.0019279533885058727
ACH-001391,-0.09259893517360387
ACH-001408,-0.039582712117160884
ACH-001430,0.09212185711382162
ACH-001431,-0.11562335532912853
ACH-001450,0.112297148511541
ACH-001496,-0.06415089774109964
ACH-001500,0.03652645698912245
ACH-001523,0.027637505642805333
ACH-001532,0.02188121124445847
ACH-001550,-0.02531595827488339
ACH-001552,-0.04905686174135115
ACH-001554,0.04103713024948651
ACH-001654,0.04481546286608321
ACH-001735,0.031300945386746964
ACH-001736,-0.03505294903962322
ACH-001737,0.04901144062592786
ACH-001740,0.06379429852500637
ACH-001745,0.027989561741500062
ACH-001765,0.003537311717317157
