,SUN5 (140732)
ACH-000295,-0.29271688958986936
ACH-000296,-0.2704896031918486
ACH-000302,-0.20458071346904105
ACH-000304,-0.10809693973946477
ACH-000307,-0.18275755628477952
ACH-000308,-0.16514755147691385
ACH-000310,-0.10048798415008472
ACH-000311,-0.1737545826588865
ACH-000312,-0.2821004436245351
ACH-000315,-0.2668488954341435
ACH-000316,-0.15464064166849956
ACH-000317,-0.31620403270958714
ACH-000318,-0.1868020706856393
ACH-000319,-0.16647759279713242
ACH-000320,-0.42067181419819305
ACH-000322,-0.12643422783206845
ACH-000323,-0.16563175560652166
ACH-000324,-0.12015064222788645
ACH-000329,-0.2306243665970996
ACH-000330,-0.26978113485088195
ACH-000331,-0.14445445145276378
ACH-000332,-0.22208035788074326
ACH-000334,-0.10451849607240084
ACH-000335,-0.08708461713371543
ACH-000336,-0.2559106794426122
ACH-000337,-0.08149670199636977
ACH-000338,0.005034246686130386
ACH-000339,0.032291189701495776
ACH-000341,-0.15865887697540906
ACH-000348,-0.1341598963695817
ACH-000350,-0.2478069953762179
ACH-000352,-0.29200087027641963
ACH-000356,-0.2696354531909408
ACH-000361,-0.24877835688178854
ACH-000362,-0.0754839086104403
ACH-000363,-0.23246594348148186
ACH-000364,-0.02726975819411085
ACH-000365,-0.3241884635779728
ACH-000366,-0.24940117157508265
ACH-000368,-0.14522650928293002
ACH-000374,-0.17373460033635899
ACH-000375,-0.10778188724516724
ACH-000376,-0.2326355904425331
ACH-000381,-0.36658079330305865
ACH-000383,-0.14517006875259028
ACH-000387,-0.10651336257141407
ACH-000389,-0.028576817429867517
ACH-000390,-0.2481331262174039
ACH-000393,-0.10304960459300937
ACH-000395,0.09807498666812008
ACH-000396,-0.4254389358604349
ACH-000397,-0.2009355334098004
ACH-000401,-0.16558036007357527
ACH-000402,-0.12114211541594055
ACH-000403,-0.3598903062219752
ACH-000404,0.0361036072003219
ACH-000406,-0.2504549753278075
ACH-000407,-0.3339077685210429
ACH-000408,-0.1922159249828892
ACH-000410,-0.1770952167672765
ACH-000411,-0.03666443828430424
ACH-000414,-0.11624787572653125
ACH-000415,-0.2899499357650276
ACH-000416,-0.2057350533372677
ACH-000420,-0.11703421006538503
ACH-000421,-0.1701764977434394
ACH-000424,-0.21273097146481693
ACH-000425,-0.20552723716982185
ACH-000426,-0.008602873828327121
ACH-000427,-0.07959791073434659
ACH-000433,-0.16355150280922667
ACH-000435,-0.41006047417925096
ACH-000436,-0.18616230679096807
ACH-000444,-0.1807331680994804
ACH-000445,-0.20042866319005373
ACH-000448,-0.12915342723908202
ACH-000450,-0.212557070947716
ACH-000452,-0.2139120390342341
ACH-000454,-0.15076445231864796
ACH-000458,-0.10165877351369146
ACH-000459,0.02363908801839601
ACH-000460,-0.11633884607072817
ACH-000461,-0.14614065985554026
ACH-000463,-0.17597746300069486
ACH-000464,-0.054220540757434633
ACH-000466,-0.2179507824415307
ACH-000467,-0.2720559312969933
ACH-000468,-0.14732037331206788
ACH-000469,-0.23581526109054365
ACH-000470,-0.12697902046652373
ACH-000471,-0.2893206052879781
ACH-000472,-0.2306163998147675
ACH-000473,-0.21875265623963805
ACH-000475,-0.26803063448321257
ACH-000476,-0.1469136471691285
ACH-000477,-0.08819619696118443
ACH-000479,-0.10635274518622967
ACH-000480,-0.20980723149024216
ACH-000481,-0.12970244880603535
ACH-000483,-0.042062678880924985
ACH-000484,-0.08214328683420404
ACH-000485,-0.2278463172036496
ACH-000486,-0.13555746929798426
ACH-000487,-0.09385353399490194
ACH-000488,-0.15465945514639026
ACH-000490,-0.15008641076325802
ACH-000491,-0.2795517129491029
ACH-000495,-0.2802536786994758
ACH-000496,-0.4180400649292551
ACH-000499,-0.10126102303695758
ACH-000500,-0.6136898831690113
ACH-000502,-0.2387323658695657
ACH-000503,0.1533623710651991
ACH-000505,-0.2083523974459008
ACH-000507,-0.21956490807910348
ACH-000510,-0.3871655414761924
ACH-000511,-0.07463959872632148
ACH-000512,-0.1524614624207576
ACH-000516,-0.2040786294487106
ACH-000517,-0.2294213745056369
ACH-000518,-0.3208406245898401
ACH-000520,-0.11824060617353965
ACH-000521,-0.2810881949421544
ACH-000522,-0.16187230705941233
ACH-000524,-0.1354348945398318
ACH-000527,-0.15299644229632495
ACH-000528,-0.11380594601515655
ACH-000537,-0.14999258395603096
ACH-000541,-0.5989163152698833
ACH-000542,-0.20867094735614747
ACH-000544,-0.08739022618091959
ACH-000545,-0.4416358989543289
ACH-000547,-0.16897793427178184
ACH-000548,-0.13089262616298636
ACH-000549,-0.23552636755203885
ACH-000550,-0.1635575562053197
ACH-000552,-0.06563470285841792
ACH-000556,-0.22252624073825966
ACH-000557,-0.5078798253980812
ACH-000569,0.02279956407586917
ACH-000570,-0.11828965221282538
ACH-000571,-0.14212589895783195
ACH-000573,-0.029350366249628924
ACH-000576,-0.18802063551007392
ACH-000579,0.05319048994082064
ACH-000580,-0.027251516331947726
ACH-000584,-0.17270235516733445
ACH-000585,-0.09315380788346636
ACH-000588,-0.08771917757870598
ACH-000589,-0.34648537830380943
ACH-000591,-0.2014750394382551
ACH-000593,-0.17197657543349126
ACH-000600,-0.2758873422618851
ACH-000601,-0.2874716074344894
ACH-000605,-0.2612511243139489
ACH-000606,-0.08808195730052107
ACH-000608,-0.3072489181712972
ACH-000614,0.02820055914815499
ACH-000616,-0.21554432275633525
ACH-000618,-0.19392488262641508
ACH-000619,-0.19012768217478013
ACH-000620,-0.11452806946704347
ACH-000621,-0.04658377466366368
ACH-000622,-0.21748179972153145
ACH-000623,-0.2461496829644071
ACH-000624,-0.17239628712715868
ACH-000627,-0.112890530350088
ACH-000630,0.001698178223879475
ACH-000631,-0.45532827570973905
ACH-000632,-0.228309150437516
ACH-000633,-0.1165535242560452
ACH-000637,0.014683079233698515
ACH-000638,-0.2454426897486429
ACH-000646,-0.21404630136295452
ACH-000647,-0.09667318713772292
ACH-000648,-0.19212282792558935
ACH-000649,-0.09182948036529363
ACH-000651,-0.19459234350712507
ACH-000652,-0.2792258486691988
ACH-000653,-0.15868498997080413
ACH-000657,-0.18397883048144886
ACH-000658,-0.31292213588301804
ACH-000661,-0.05388997410246747
ACH-000662,-0.4837458828631165
ACH-000663,-0.3124861896185401
ACH-000665,-0.35510740692446136
ACH-000671,-0.2527134600881342
ACH-000672,0.14903835649713074
ACH-000673,-0.24329165572633976
ACH-000676,-0.13509662872917713
ACH-000677,-0.10854164872187516
ACH-000681,-0.17246485706324988
ACH-000683,-0.2823338484105081
ACH-000684,-0.36377941109789386
ACH-000688,-0.14038369935662745
ACH-000693,-0.12750561029559734
ACH-000694,-0.07763220892429289
ACH-000695,-0.3907054074515511
ACH-000696,-0.17607906673339727
ACH-000697,0.06847717529143117
ACH-000699,-0.049588288120011925
ACH-000701,-0.19005525639351029
ACH-000706,-0.11293781128022208
ACH-000711,-0.18965230717782214
ACH-000713,-0.3901045665942618
ACH-000714,-0.21488586847504776
ACH-000718,-0.3748340496152179
ACH-000720,-0.181355563135532
ACH-000721,-0.26286815511562656
ACH-000724,-0.2174343065762822
ACH-000725,-0.1605461359985989
ACH-000732,-0.21507086576312395
ACH-000734,-0.15767323905929248
ACH-000735,-0.08912909749855541
ACH-000736,-0.18514330823686706
ACH-000738,-0.10061024915475182
ACH-000746,-0.2234023861274946
ACH-000747,-0.2517967377875397
ACH-000748,-0.3721994440014826
ACH-000753,-0.12456138402468694
ACH-000756,-0.03487261227969144
ACH-000757,-0.2960607133259158
ACH-000758,-0.11912277288761945
ACH-000760,-0.187943234429717
ACH-000762,-0.18759201611008655
ACH-000763,-0.3218358494935306
ACH-000764,0.13886702357625466
ACH-000765,0.11303645389790025
ACH-000766,-0.3055005390278049
ACH-000767,-0.28744929772334843
ACH-000768,-0.1446294822163076
ACH-000769,-0.07558472583157634
ACH-000770,-0.276753012176188
ACH-000771,-0.2572200447007968
ACH-000773,-0.14772542290649573
ACH-000776,-0.15600322406005562
ACH-000777,-0.1093403441888071
ACH-000778,-0.09052574440173726
ACH-000781,-0.2789180183729538
ACH-000782,-0.2088161936583277
ACH-000783,-0.18237521835600085
ACH-000784,-0.2682596540120507
ACH-000785,-0.2431192740038005
ACH-000787,-0.19876499566769493
ACH-000788,-0.17584923802689648
ACH-000791,-0.3379195464439443
ACH-000792,-0.029936488807873068
ACH-000794,-0.33899669188413506
ACH-000796,-0.12884705385974804
ACH-000798,-0.16284097213611953
ACH-000799,-0.2304259947815266
ACH-000800,-0.18817757587841424
ACH-000802,-0.18052946026154854
ACH-000804,-0.12464848599889645
ACH-000805,-0.04568941150289367
ACH-000809,-0.2905656978498579
ACH-000810,-0.07473246213410578
ACH-000811,-0.18955785186819374
ACH-000817,-0.05471017256524365
ACH-000819,-0.20343919143858635
ACH-000820,-0.1858883458376037
ACH-000821,-0.43930117609141534
ACH-000822,-0.14195889649542906
ACH-000823,-0.3802527539297512
ACH-000824,-0.12086528014890432
ACH-000827,-0.17805541027698327
ACH-000829,-0.20029342303485625
ACH-000831,-0.23949623899736305
ACH-000832,-0.18792657380742
ACH-000833,-0.3520943294282328
ACH-000834,-0.2472023253777016
ACH-000835,0.0011642723491637355
ACH-000836,-0.2414489469052786
ACH-000837,-0.26052111211225465
ACH-000838,-0.15335719569793596
ACH-000839,-0.4517252186143199
ACH-000840,-0.06039553389525607
ACH-000841,-0.14036221427078344
ACH-000843,-0.10250519042361897
ACH-000846,-0.2217132916161407
ACH-000847,-0.2602987582999189
ACH-000848,-0.0972904627241684
ACH-000849,-0.2014024406905347
ACH-000851,-0.2649595247082107
ACH-000855,-0.018209894105576302
ACH-000856,-0.20254021896459365
ACH-000858,-0.2129741859059832
ACH-000859,-0.2018876789062272
ACH-000861,-0.1346472920005991
ACH-000862,-0.14352671673212408
ACH-000865,-0.17165516467667918
ACH-000866,-0.23737376097398435
ACH-000867,-0.3169591599902808
ACH-000869,-0.15016221700685528
ACH-000872,-0.07826445986772405
ACH-000873,-0.08654744787480591
ACH-000876,-0.1840738364412124
ACH-000878,-0.2564303997715299
ACH-000880,-0.15128476981446656
ACH-000881,-0.011907138784453056
ACH-000882,-0.1359836150603695
ACH-000884,-0.1963412055589996
ACH-000885,-0.1039307845977233
ACH-000887,-0.1102343989567597
ACH-000889,-0.2254356397395902
ACH-000896,-0.10086282643067702
ACH-000898,-0.2415579226212261
ACH-000900,-0.16413576082201434
ACH-000901,-0.23247013972706101
ACH-000905,-0.2616952417097234
ACH-000906,-0.16028428590688984
ACH-000907,-0.1323378556215915
ACH-000910,-0.1335616743982469
ACH-000911,-0.19596444946756905
ACH-000912,-0.2023166945900441
ACH-000913,-0.2668696264203781
ACH-000915,0.04048003284959361
ACH-000916,-0.1303679127948919
ACH-000917,-0.18753878503331675
ACH-000920,-0.2769524283280112
ACH-000921,-0.1607161863339808
ACH-000924,-0.26198773519856794
ACH-000926,-0.3903487745389024
ACH-000928,-0.16817022803084652
ACH-000929,0.004288938247363181
ACH-000932,-0.19994852281768127
ACH-000935,-0.08511982369474197
ACH-000936,-0.10341689326071314
ACH-000937,-0.3152843333765935
ACH-000938,-0.3485548955280824
ACH-000939,-0.2475770419694553
ACH-000941,-0.3514453787207639
ACH-000943,-0.1751878720750792
ACH-000946,-0.11291261704889473
ACH-000947,-0.14592270823056525
ACH-000948,-0.16463655369406516
ACH-000950,-0.15748737737577706
ACH-000953,-0.2470501280578857
ACH-000954,-0.344531484089732
ACH-000957,-0.08827960308993611
ACH-000958,-0.09024872737974332
ACH-000960,-0.17003059191039985
ACH-000963,-0.1768125769770308
ACH-000968,0.013515609057276095
ACH-000969,-0.13290659841949007
ACH-000972,-0.2415696957499296
ACH-000973,-0.3355522589511976
ACH-000974,-0.2141792151604169
ACH-000978,-0.2368630610452632
ACH-000984,-0.16171884234067027
ACH-000986,-0.13580136683153474
ACH-000988,-0.3024564878452133
ACH-000993,-0.04010538137075483
ACH-000994,-0.1602966129176783
ACH-000996,-0.18709334450693704
ACH-001001,-0.0016018064250857321
ACH-001020,-0.4076036391714637
ACH-001028,-0.29269271370810923
ACH-001031,-0.2735608130092572
ACH-001038,-0.2279576747284593
ACH-001048,-0.1700372058404298
ACH-001050,-0.03526005971810755
ACH-001053,-0.14375029995212588
ACH-001054,-0.018831440703339117
ACH-001061,-0.06938106065630884
ACH-001067,-0.05812994253661041
ACH-001075,-0.2747857507859613
ACH-001096,-0.2644045423601614
ACH-001111,-0.16272170054470392
ACH-001119,-0.28918391406461424
ACH-001128,-0.4034314009375043
ACH-001134,-0.08411481941266194
ACH-001151,-0.1820468119196648
ACH-001163,-0.2724495455520201
ACH-001164,-0.2513880123544435
ACH-001183,-0.25591438839553443
ACH-001192,-0.3206634521010953
ACH-001193,-0.15266853585040044
ACH-001196,-0.27104581689705154
ACH-001197,-0.19546737526870653
ACH-001205,-0.16467044066883466
ACH-001211,-0.2598421796741404
ACH-001212,-0.1189394764042159
ACH-001228,-0.2320532995535792
ACH-001232,-0.17599297593385538
ACH-001239,-0.3525305196202521
ACH-001270,-0.15310119003400408
ACH-001274,-0.21896887091645384
ACH-001275,-0.25949558588363913
ACH-001277,-0.10017320897381377
ACH-001278,-0.1561523067786801
ACH-001280,-0.022945281178304182
ACH-001283,-0.116580639370525
ACH-001289,-0.0987110838139605
ACH-001300,-0.20483369179848684
ACH-001301,-0.2607277534696669
ACH-001302,-0.10655254737192474
ACH-001306,-0.1994871450171862
ACH-001318,-0.17404929465012922
ACH-001322,-0.10373554246778284
ACH-001328,-0.1547578818083962
ACH-001332,0.02400529316290067
ACH-001336,-0.20125800985436487
ACH-001346,-0.2450812181746776
ACH-001353,-0.38075176754338896
ACH-001354,-0.12948805178594092
ACH-001367,-0.2851888109479938
ACH-001368,-0.23691121052678246
ACH-001374,-0.3126456609810021
ACH-001377,-0.2126813288193884
ACH-001380,-0.002510080028270773
ACH-001391,-0.019499256205271303
ACH-001408,-0.1998677413593767
ACH-001430,-0.22147956258975213
ACH-001431,-0.2983324803913757
ACH-001450,-0.3060922013577428
ACH-001496,-0.21912515709781105
ACH-001500,-0.3143127458507196
ACH-001523,-0.06644508625159183
ACH-001532,-0.04829864671292505
ACH-001550,-0.06626104729261106
ACH-001552,-0.1658691938040686
ACH-001554,-0.28012916961752626
ACH-001654,-0.2718457379562944
ACH-001735,-0.22533710031324874
ACH-001736,-0.1783428808111105
ACH-001737,-0.2338380172449784
ACH-001740,-0.13980186738903327
ACH-001745,-0.05319428509646177
ACH-001765,-0.24741019599077166
