,BRD7 (29117)
ACH-000004,-0.33934196699403196
ACH-000005,-0.21272894018540134
ACH-000007,-0.28076436898634644
ACH-000009,-0.20269540077219134
ACH-000011,-0.26452743446610383
ACH-000012,-0.1759862355505394
ACH-000013,-0.2712339487534955
ACH-000014,-0.17020736592677418
ACH-000015,-0.031322637911523135
ACH-000017,-0.16474475192793964
ACH-000018,-0.30089348342127803
ACH-000019,-0.24178440731823025
ACH-000021,-0.3301365612823627
ACH-000022,-0.11305407966055628
ACH-000025,0.015619775680394622
ACH-000028,-0.03889037945732047
ACH-000030,-0.28458561624477596
ACH-000035,-0.40017006184720105
ACH-000036,-0.034892051149322874
ACH-000037,-0.2240845815263108
ACH-000039,-0.1576391372620254
ACH-000040,-0.0906895114864453
ACH-000041,-0.0029743222862594018
ACH-000042,-0.2504698445858463
ACH-000045,-0.2811353277795377
ACH-000047,-0.5611330908584573
ACH-000052,-0.12827833925627113
ACH-000053,-0.06873540463433246
ACH-000054,-0.10174451604990524
ACH-000055,-0.3925157520806325
ACH-000060,-0.14776609787764672
ACH-000067,-0.3534324459519205
ACH-000070,-0.28056429787201703
ACH-000075,0.037647875778161005
ACH-000078,-0.24891728615407666
ACH-000082,-0.3137906906006145
ACH-000085,-0.13315067102316422
ACH-000086,-0.2494371673859297
ACH-000087,-0.3416361607322405
ACH-000092,-0.16814683299886282
ACH-000095,-0.1907809304277324
ACH-000097,-0.1046077368125196
ACH-000098,0.013894221022514155
ACH-000099,0.11591488690815716
ACH-000108,-0.06757297495521733
ACH-000113,-0.08913775366049599
ACH-000116,-0.1168857394151583
ACH-000118,-0.13770435908276069
ACH-000120,-0.4712652184708466
ACH-000123,-0.08636646823590176
ACH-000127,-0.1847441203523693
ACH-000128,-0.07249655195437353
ACH-000132,-0.5645853262650121
ACH-000133,-0.1703771458731781
ACH-000137,-0.13823180663704596
ACH-000138,-0.13963403947978306
ACH-000142,-0.08283103365268105
ACH-000143,-0.5267154913529682
ACH-000146,-0.1785781917551257
ACH-000148,-0.20852833618003971
ACH-000150,-0.21613006489126815
ACH-000152,-0.25411097032469554
ACH-000153,0.0046191879069083655
ACH-000159,-0.11497569112915455
ACH-000160,0.16446290440789782
ACH-000163,-0.17579392678151198
ACH-000167,0.62843326537682
ACH-000168,-0.35848742562471525
ACH-000169,-0.28704724634391
ACH-000178,-0.23322593145329856
ACH-000183,-0.2866873860029477
ACH-000188,-0.06503367257645674
ACH-000189,0.23270959251729706
ACH-000190,0.06413156167594783
ACH-000198,-0.17720135288179872
ACH-000203,-0.26459189789992743
ACH-000204,-0.2503572054911258
ACH-000206,-0.3182320572974576
ACH-000207,-0.1861618944877729
ACH-000208,-0.05477712329557214
ACH-000210,-0.15462193196697002
ACH-000211,-0.043901657030808464
ACH-000215,-0.05990866035083696
ACH-000221,0.007232928914203673
ACH-000222,0.017367944795669648
ACH-000223,-0.15591323180354616
ACH-000226,-0.13082185004130806
ACH-000227,-0.2367372078085712
ACH-000228,-0.09521795491791947
ACH-000231,-0.11582445589168106
ACH-000232,-0.22185859970297075
ACH-000233,-0.30386391498216897
ACH-000234,-0.0909478180691002
ACH-000235,-0.07419677769461494
ACH-000237,-0.0167968483933448
ACH-000238,-0.21488453741513544
ACH-000242,-0.24834103926487605
ACH-000243,-0.05733290121048845
ACH-000244,-0.09517027354355312
ACH-000246,0.1680394502675564
ACH-000248,-0.08350346076739787
ACH-000250,-0.0056820468268265496
ACH-000251,-0.006732367273971957
ACH-000252,0.0786358504862145
ACH-000253,-0.006707532107589943
ACH-000255,-0.2981551540374498
ACH-000256,-0.22791095358361566
ACH-000257,-0.2815116479871213
ACH-000258,0.03758079075514608
ACH-000259,-0.2184043396275699
ACH-000260,-0.18632077415432527
ACH-000261,-0.09573051489316192
ACH-000262,0.1569378097355928
ACH-000263,-0.21829363919190836
ACH-000264,0.031547839813105584
ACH-000265,0.0021700231471135888
ACH-000266,-0.2517628719556674
ACH-000272,-0.18019431704216554
ACH-000274,-0.27171584865496995
ACH-000277,-0.046096529767153636
ACH-000278,-0.09572864852197184
ACH-000279,-0.2617286842917141
ACH-000280,-0.10161897995161492
ACH-000281,-0.15443533402318196
ACH-000288,-0.22206008797941373
ACH-000291,0.016145131738462
ACH-000293,-0.19821073254395524
ACH-000294,-0.012367549291154118
ACH-000295,-0.2375792137500721
ACH-000296,-0.15180125239464046
ACH-000302,-0.03098784946521485
ACH-000304,-0.05620008310474064
ACH-000307,-0.2186624458706732
ACH-000308,-0.22222641647533745
ACH-000310,-0.2824647827784976
ACH-000311,-0.08270354104985765
ACH-000312,-0.2213228718200249
ACH-000315,-0.2200807841905404
ACH-000316,-0.20653060247264385
ACH-000317,0.01938951798941826
ACH-000318,-0.10548186235794932
ACH-000319,0.008363530197078745
ACH-000320,-0.34466416796300564
ACH-000322,-0.051576806351736
ACH-000323,-0.114196301495027
ACH-000324,-0.10628921394084433
ACH-000329,-0.2685495014884406
ACH-000330,-0.2655854754935516
ACH-000331,-0.3048125120877667
ACH-000332,-0.016671364465837057
ACH-000334,-0.18072523725255235
ACH-000335,-0.5225591118249728
ACH-000336,-0.3841448391682954
ACH-000337,-0.3148191070284867
ACH-000338,-0.6800745270115216
ACH-000339,-0.21624773140149364
ACH-000341,-0.04371103773011874
ACH-000348,-0.1964557457128306
ACH-000350,-0.2581705410609051
ACH-000352,-0.2681638323426464
ACH-000356,-0.2785833288099279
ACH-000361,0.12336291484307385
ACH-000362,-0.2939730991666751
ACH-000363,-0.2938327224234989
ACH-000364,-0.21688042067918095
ACH-000365,-0.2958334767027876
ACH-000366,-0.28996151155508804
ACH-000368,-0.24933497010046335
ACH-000374,-0.03317927333840531
ACH-000375,-0.12557570933015735
ACH-000376,-0.13748011335423185
ACH-000381,-0.2591904939428877
ACH-000383,-0.01262276090776515
ACH-000387,-0.4445150861246168
ACH-000389,-0.012353628278058745
ACH-000390,-0.07812161982344777
ACH-000393,-0.08701203948264513
ACH-000395,-0.19115244966929326
ACH-000396,0.07241148267602683
ACH-000397,-0.22295133692860603
ACH-000401,-0.03914906165352166
ACH-000402,-0.2272507137824186
ACH-000403,-0.04068674314311055
ACH-000404,-0.06109117047509958
ACH-000406,-0.3242603440622757
ACH-000407,-0.13760017437519714
ACH-000408,0.07207753128839134
ACH-000410,-0.25183407048978196
ACH-000411,-0.16475795389190706
ACH-000414,-0.023066202813245375
ACH-000415,-0.06617725524571859
ACH-000416,-0.2759226828378423
ACH-000420,-0.07284674502576878
ACH-000421,-0.09312994040469104
ACH-000424,-0.14706226443077275
ACH-000425,0.08656608775553983
ACH-000426,-0.1914548401150672
