,ELF2 (1998)
ACH-000243,-0.12026604679469115
ACH-000244,-0.07451585222299266
ACH-000246,-0.019087789578223668
ACH-000248,-0.016614832144989933
ACH-000250,-0.20171342823933192
ACH-000251,-0.2591909849606157
ACH-000252,-0.1570628137546978
ACH-000253,-0.29577770151512944
ACH-000255,-0.32318995816430124
ACH-000256,-0.3455291559184597
ACH-000257,0.2015755612126185
ACH-000258,-0.28498940481289525
ACH-000259,-0.22823112365262135
ACH-000260,-0.3080249554819242
ACH-000261,-0.08662815398138271
ACH-000262,-0.30736561743317503
ACH-000263,-0.2978818884250467
ACH-000264,-0.05326393346138435
ACH-000265,-0.19023604269370575
ACH-000266,-0.1886255314659859
ACH-000272,-0.3311492997270461
ACH-000274,-0.22783949098190265
ACH-000277,-0.1298853765194928
ACH-000278,0.12584569425220532
ACH-000279,-0.26360231810136914
ACH-000280,-0.1348996608206313
ACH-000281,-0.3169189032768122
ACH-000288,-0.2608232514228218
ACH-000291,-0.2554050170930995
ACH-000293,-0.462758819296607
ACH-000294,-0.31657281672137144
ACH-000295,-0.34447672692745984
ACH-000296,-0.09458972829306432
ACH-000302,-0.37076144358739305
ACH-000304,-0.18421847742702785
ACH-000307,-0.19069140266610687
ACH-000308,-0.2424289459450893
ACH-000310,-0.23464511966257756
ACH-000311,-0.2913204457392421
ACH-000312,-0.07942898343557211
ACH-000315,-0.24559189787289845
ACH-000316,-0.10327927583090912
ACH-000317,-0.3421479867505727
ACH-000318,-0.10957553771426408
ACH-000319,-0.14356743456832308
ACH-000320,-0.2650468551408529
ACH-000322,-0.34660731451813936
ACH-000323,-0.3068332653797776
ACH-000324,-0.220686226608676
ACH-000329,-0.22461990798238934
ACH-000330,-0.15155294749583045
ACH-000331,-0.2488131711564809
ACH-000332,-0.11583330621925775
ACH-000334,0.01035895502598618
ACH-000335,-0.2929154640894537
ACH-000336,-0.2598963687005496
ACH-000337,-0.1782985482342879
ACH-000338,-0.3522209175297333
ACH-000339,-0.06715172070942793
ACH-000341,-0.2902208696969957
ACH-000348,-0.1578255132262356
ACH-000350,-0.14548688208460808
ACH-000352,-0.1514068172770503
ACH-000356,-0.18021911852471406
ACH-000361,-0.2591336348400417
ACH-000362,-0.10674457340877476
ACH-000363,-0.20939485032001404
ACH-000364,-0.21391149882358546
ACH-000365,-0.2010265885353965
ACH-000366,-0.13036010830015524
ACH-000368,-0.29940708241360303
ACH-000374,-0.3214379294245564
ACH-000375,-0.12179752922515373
ACH-000376,0.05051849320436426
ACH-000381,-0.14723650260320936
ACH-000383,-0.08218317202511738
ACH-000387,-0.2416404637716443
ACH-000389,-0.16670698747664636
ACH-000390,-0.292027135629943
ACH-000393,-0.24591131764279814
ACH-000395,-0.4613725628874461
ACH-000396,-0.2086115595616324
ACH-000397,0.09765576168222298
ACH-000401,-0.2841168341337413
ACH-000402,-0.09901228950393152
ACH-000403,-0.2516691405960618
ACH-000404,-0.38156626379381
ACH-000406,-0.2736455559119897
ACH-000407,-0.33846359442923224
ACH-000408,-0.043398322290961085
ACH-000410,-0.1332003179536536
ACH-000411,-0.19026934239322116
ACH-000414,-0.27421677562959945
ACH-000415,-0.021065090540301368
ACH-000416,-0.13644744774868522
ACH-000420,-0.1525248298677948
ACH-000421,-0.022950887108264924
ACH-000424,0.060978202244531876
ACH-000425,-0.13129525315871915
ACH-000426,-0.060217492603837484
ACH-000427,-0.08075454338453918
ACH-000433,-0.2005788804225964
ACH-000435,-0.39427944533565856
ACH-000436,-0.18840171903237288
ACH-000444,-0.3013793950302427
ACH-000445,-0.2408961924093596
ACH-000448,-0.20966364709488705
ACH-000450,-0.2127294396168038
ACH-000452,-0.07947255188187005
ACH-000454,-0.13804956434859905
ACH-000458,-0.06180505737112243
ACH-000459,-0.11838201259797125
ACH-000460,-0.4234561098987049
ACH-000461,-0.2907767092783555
ACH-000463,-0.016109929961979318
ACH-000464,-0.3121801979729086
ACH-000466,-0.03876528607946845
ACH-000467,-0.201707203493901
ACH-000468,-0.11767378720545675
ACH-000469,-0.4740496519903604
ACH-000470,-0.44335112630340506
ACH-000471,-0.03051528170620339
ACH-000472,-0.006267551982090399
ACH-000473,-0.10877620391530783
ACH-000475,-0.13382615735311165
ACH-000476,-0.13337270633784545
ACH-000477,-0.16301392214093569
ACH-000479,-0.3410176843294015
ACH-000480,-0.32827728310764714
ACH-000481,-0.13425386887410667
ACH-000483,-0.31059834207882275
ACH-000484,-0.3776432623156076
ACH-000485,-0.1615672255733426
ACH-000486,-0.26190419490507666
ACH-000487,-0.7313320435563521
ACH-000488,-0.18707051344399991
ACH-000490,-0.31556265277181633
ACH-000491,-0.09961140871720124
ACH-000495,-0.07914092113319854
ACH-000496,-0.2765237304550423
ACH-000499,-0.05409174816295828
ACH-000500,-0.20001177978390328
ACH-000502,-0.24367086424184586
ACH-000503,-0.24537467943703345
ACH-000505,-0.2035902815987695
ACH-000507,-0.2396861251631597
ACH-000510,-0.16503192838218697
ACH-000511,-0.2298398852984336
ACH-000512,-0.03943461736031945
ACH-000516,-0.19079995737629027
ACH-000517,-0.15258378489536858
ACH-000518,-0.1671012506600434
ACH-000520,-0.026605208995130025
ACH-000521,-0.21321155127289085
ACH-000522,-0.21263089414609326
ACH-000524,-0.31054110411845764
ACH-000527,-0.08274434231221851
ACH-000528,-0.1385535379513702
ACH-000537,-0.1628377318877367
ACH-000541,-0.15323902199793124
ACH-000542,-0.3249434803904386
ACH-000544,-0.15959607401299394
ACH-000545,-0.28085050897856584
ACH-000547,-0.42531400652469004
ACH-000548,0.07365137460478617
ACH-000549,-0.12895243502608267
ACH-000550,-0.24272108362513475
ACH-000552,-0.16133809238904145
ACH-000556,-0.2731836304170281
ACH-000557,-0.17672202659498076
ACH-000569,-0.3786267961910977
ACH-000570,-0.3100153017941078
ACH-000571,-0.13235760651021547
ACH-000573,-0.2559891276962493
ACH-000576,-0.2525423908803114
ACH-000579,-0.11562384227420515
ACH-000580,-0.12416396090534293
ACH-000584,-0.20819129410283288
ACH-000585,-0.13323585870753088
ACH-000588,-0.2778893692072853
ACH-000589,-0.17108140383050072
ACH-000591,-0.17025731929624685
ACH-000593,-0.2816264223874205
ACH-000600,-0.20396379780701127
ACH-000601,-0.17581613063783885
ACH-000605,-0.2923867740953841
ACH-000606,-0.20878368425675303
ACH-000608,-0.14441799549715187
ACH-000614,-0.18749569011020611
ACH-000616,-0.2388916198231358
ACH-000618,-0.014360545887528109
ACH-000619,-0.27396328883598114
ACH-000620,-0.24754660145368645
ACH-000621,-0.2908135216094105
ACH-000622,-0.00017789758469056492
ACH-000623,-0.20782650011055445
ACH-000624,-0.11241834202101147
ACH-000627,-0.2091633975949692
ACH-000630,-0.10059611268363068
ACH-000631,0.1864938533290097
ACH-000632,-0.3654445811014172
ACH-000633,-0.2151331082794864
ACH-000637,-0.3052592655355865
ACH-000638,-0.14568492085775206
ACH-000646,-0.19166121505849573
ACH-000647,-0.0676174045570707
ACH-000648,-0.2713051453204281
ACH-000649,-0.20097074266502712
ACH-000651,-0.21443519644739792
ACH-000652,-0.2729132179112777
ACH-000653,-0.2820558117091
ACH-000657,-0.1770629575102706
ACH-000658,-0.16685663021476765
ACH-000661,-0.3139037215953341
ACH-000662,-0.4781584232150815
ACH-000663,-0.08805547855896358
ACH-000665,-0.040631403084809635
ACH-000671,-0.2293615254985142
ACH-000672,-0.2316375086774468
ACH-000673,-0.20373170326814408
ACH-000676,-0.13955989914699665
ACH-000677,-0.12311835883162675
ACH-000681,-0.3510653446301082
ACH-000683,-0.126439629407275
ACH-000684,-0.2964952933292371
ACH-000688,-0.20169008811218786
ACH-000693,-0.16587741577894946
ACH-000694,-0.07627855498619797
ACH-000695,-0.10213472284213652
ACH-000696,-0.16686244974691058
ACH-000697,-0.1133814455671194
ACH-000699,-0.2376344197338688
ACH-000701,-0.355571878577111
ACH-000706,-0.013505357611732256
ACH-000711,-0.0653555046168065
ACH-000713,-0.12955500243088922
ACH-000714,-0.1604901860369912
ACH-000718,-0.2357120966387408
ACH-000720,-0.14890624420467954
ACH-000721,-0.08221879237982782
ACH-000724,-0.10915413659219536
ACH-000725,-0.09759213911055847
ACH-000732,-0.19826018024315453
ACH-000734,-0.12144730526632858
ACH-000735,-0.11723364288282292
ACH-000736,-0.028713138751118913
ACH-000738,-0.08223924475039951
ACH-000746,-0.11970890900052597
ACH-000747,-0.07614765998750778
ACH-000748,-0.14127831867526638
ACH-000753,-0.3238987297172505
ACH-000756,-0.26111126143468977
ACH-000757,-0.2498155372982711
ACH-000758,-0.01637654578684841
ACH-000760,-0.4003034939572256
ACH-000762,-0.18539583130848214
ACH-000763,-0.3354185824987551
ACH-000764,-0.2603020067264525
ACH-000765,-0.29723111434470784
ACH-000766,-0.5184139849174452
ACH-000767,-0.008945885305517749
ACH-000768,-0.17681519008848548
ACH-000769,-0.2784388067447092
ACH-000770,-0.08195626862429432
ACH-000771,-0.2462194361243979
ACH-000773,-0.053612152287643405
ACH-000776,-0.07570532976195055
ACH-000777,-0.11159230437427496
ACH-000778,-0.062477310736056474
ACH-000781,-0.1391518479517339
ACH-000782,-0.3120260614563707
ACH-000783,-0.1907220399144322
ACH-000784,-0.2476077019878157
ACH-000785,0.00789700721441287
ACH-000787,-0.348381581308614
ACH-000788,-0.2876958127326619
ACH-000791,-0.19227927504642173
ACH-000792,-0.17901741003209076
ACH-000794,-0.035618328525256704
ACH-000796,-0.3316418243950576
ACH-000798,-0.28058217067083
ACH-000799,-0.26267258094194523
ACH-000800,-0.2600947708453766
ACH-000802,-0.17510906659782988
ACH-000804,-0.0454543121338611
ACH-000805,-0.2061386094207839
ACH-000809,-0.1831574930134985
ACH-000810,-0.2544268031413356
ACH-000811,-0.15031848186709912
ACH-000817,-0.2307420604230939
ACH-000819,-0.3226391107584684
ACH-000820,-0.2513132552892616
ACH-000821,-0.09203838699792907
ACH-000822,-0.18037307048657897
ACH-000823,-0.20193265807340355
ACH-000824,-0.0751641571810482
ACH-000827,-0.2556035606558523
ACH-000829,0.06594632007318836
ACH-000831,-0.1987490223844336
ACH-000832,0.13314528786598467
ACH-000833,-0.23259811715803586
ACH-000834,-0.08037577534860145
ACH-000835,-0.2514829610343107
ACH-000836,-0.0848047111191364
ACH-000837,-0.0745310303499594
ACH-000838,-0.2592183351552373
ACH-000839,-0.05130592502303731
ACH-000840,-0.3297763644441068
ACH-000841,-0.0615418210390245
ACH-000843,-0.09154137494562624
ACH-000846,0.00605903954107333
ACH-000847,-0.18677425192196534
ACH-000848,-0.14407045122817266
ACH-000849,-0.06402982502980621
ACH-000851,-0.35569999723254125
ACH-000855,-0.2264804944728551
ACH-000856,-0.3178702498388046
ACH-000858,0.05523739143044132
ACH-000859,-0.0777348395400841
ACH-000861,-0.19065364812259525
ACH-000862,-0.07985663904467064
ACH-000865,-0.10874852102201303
ACH-000866,-0.0911632407769303
ACH-000867,-0.054406393912426416
ACH-000869,-0.07666683159986035
ACH-000872,-0.2698344382393104
ACH-000873,-0.11612866617350452
ACH-000876,-0.24125378093872965
ACH-000878,-0.09629337001845427
ACH-000880,-0.29298042717340006
ACH-000881,-0.15945361658524812
ACH-000882,-0.22949297535159344
ACH-000884,-0.07723687330025307
ACH-000885,-0.22454407195599124
ACH-000887,-0.2364367969983619
ACH-000889,-0.3681721591990765
ACH-000896,-0.1976436483247737
ACH-000898,-0.17161311553894196
ACH-000900,-0.12434115317684072
ACH-000901,-0.025758492347888552
ACH-000905,-0.16393296559449114
ACH-000906,-0.2297528398928884
ACH-000907,-0.08445276964958066
ACH-000910,-0.09218917892782504
ACH-000911,-0.11395424142689363
ACH-000912,0.2647056500210626
ACH-000913,-0.13346684797954886
ACH-000915,-0.2532799081559277
ACH-000916,-0.26435016254438903
ACH-000917,-0.12013509373809265
ACH-000920,-0.3483086334675479
ACH-000921,-0.1121862730154506
ACH-000924,-0.2025516173034091
ACH-000926,-0.13463844148970522
ACH-000928,-0.3861341389236998
ACH-000929,-0.3052901788067932
ACH-000932,-0.02476965742634265
ACH-000935,-0.3386448947405549
ACH-000936,-0.11349460431326985
ACH-000937,-0.11153763822956546
ACH-000938,-0.3695751137661125
ACH-000939,-0.11416381996821255
ACH-000941,-0.3024458852899539
ACH-000943,-0.1606994388311197
ACH-000946,-0.2914331053996987
ACH-000947,-0.08984553982994227
ACH-000948,-0.13991780900219855
ACH-000950,-0.23524133769871255
ACH-000953,-0.027849031528999733
ACH-000954,-0.2179481220227892
ACH-000957,-0.15247734913459726
ACH-000958,-0.14754326103853702
ACH-000960,-0.1463043936584738
ACH-000963,-0.10497161430447087
ACH-000968,-0.11355056240119328
ACH-000969,-0.2408409398126081
ACH-000972,-0.026045967262020124
ACH-000973,-0.18966404562468592
ACH-000974,-0.0558633387469275
ACH-000978,-0.12086196909894495
ACH-000984,-0.2451481343766147
ACH-000986,-0.25937411255855
ACH-000988,-0.030584124656315905
ACH-000993,-0.19623382892888194
ACH-000994,-0.18458291477183655
ACH-000996,-0.33615843377036714
ACH-001001,-0.16320203261742114
ACH-001020,-0.27599438346484595
ACH-001028,-0.11400347127955722
ACH-001031,0.5365700450722292
ACH-001038,-0.1967510523070292
ACH-001048,-0.2226181631984472
ACH-001050,-0.15511443758723825
ACH-001053,-0.12477502005621922
ACH-001054,-0.02759605244438918
ACH-001061,-0.14062112387987513
ACH-001067,-0.2534350791377312
ACH-001075,-0.21198537493129746
ACH-001096,-0.13367421316414926
ACH-001111,0.02040564180231027
ACH-001119,-0.14301629022012716
ACH-001128,-0.19570009432393007
ACH-001134,-0.1619793667983025
ACH-001151,-0.2508014979793217
ACH-001163,-0.020135927050424683
ACH-001164,-0.23400356958344426
ACH-001183,-0.03741785890076918
ACH-001192,-0.25138482293388004
ACH-001193,5.160471225116604e-05
ACH-001196,-0.3883534274384856
ACH-001197,-0.4291374568492332
ACH-001205,-0.10808331593924687
ACH-001211,0.05099714971797587
ACH-001212,-0.30819273970107125
ACH-001228,-0.10582768704500227
ACH-001232,-0.1827823621007684
ACH-001239,-0.2750380570793099
ACH-001270,-0.5084182446055999
ACH-001274,0.02707320493569717
ACH-001275,-0.3372554614122891
ACH-001277,-0.0784857117793651
ACH-001278,0.18551074406296564
ACH-001280,-0.1853222256423269
ACH-001283,0.23826433251262505
ACH-001289,-0.15330958054842586
ACH-001300,-0.0573631869450861
ACH-001301,-0.08959528552035224
ACH-001302,-0.20960615522128004
ACH-001306,-0.08533696091465187
ACH-001318,-0.07287372467947659
ACH-001322,-0.2280827289718076
ACH-001328,-0.116105444573959
ACH-001332,-0.1857251381938488
ACH-001336,-0.1368482314242242
ACH-001346,0.0022360125932454765
ACH-001353,-0.14982603496939975
ACH-001354,0.10051450737360823
ACH-001367,-0.13965082063446546
ACH-001368,-0.04487847906529401
ACH-001374,0.12508543227044067
ACH-001377,-0.22964389855906786
ACH-001380,-0.20125414972183905
ACH-001391,-0.1738927610262363
ACH-001408,-0.15033613010547192
ACH-001430,0.041832794864584084
ACH-001431,-0.11049753107219093
ACH-001450,-0.3335419936134168
ACH-001496,-0.3798360029894949
ACH-001500,-0.2446967327640256
ACH-001523,-0.19061698723537465
ACH-001532,-0.0168907710231319
ACH-001550,0.006132942801998137
ACH-001552,-0.25073235611647066
ACH-001554,-0.06292527761021828
ACH-001654,-0.06016370448153757
ACH-001735,-0.0756167671497124
ACH-001736,-0.06516304475120463
ACH-001737,-0.04052639674078242
ACH-001740,-0.198647005450584
ACH-001745,-0.10197414354606428
ACH-001765,-0.0047460008295594
