,SPIRE2 (84501)
ACH-000004,-0.05825297871710964
ACH-000005,-0.3792171788474272
ACH-000007,-0.02268047920481085
ACH-000009,0.0894078480523415
ACH-000011,-0.31199372196809355
ACH-000012,-0.09882646623127543
ACH-000013,-0.05374471954493254
ACH-000014,0.0194305738961839
ACH-000015,-0.07014862693740542
ACH-000017,0.09231878402573684
ACH-000018,-0.05276873559132962
ACH-000019,-0.18653080881629747
ACH-000021,-0.1776130361471359
ACH-000022,0.04039675770169741
ACH-000025,-0.212358763362868
ACH-000028,-0.0843985342217301
ACH-000030,0.009071437458401057
ACH-000035,0.11065261475464866
ACH-000036,-0.115658687534736
ACH-000037,-0.13250567667443255
ACH-000039,-0.011417126220397159
ACH-000040,-0.19930906136961055
ACH-000041,0.051089145359615125
ACH-000042,-0.09793772200177517
ACH-000045,-0.154806296254485
ACH-000047,-0.007028892879449792
ACH-000052,-0.10771154170145424
ACH-000053,-0.08025912599250737
ACH-000054,-0.1357692039646098
ACH-000055,-0.2316606222002605
ACH-000060,-0.03258631713656436
ACH-000067,-0.18961079687965754
ACH-000070,-0.1864105385471956
ACH-000075,-0.3814728434771313
ACH-000078,-0.2144765072971945
ACH-000082,-0.07548157236167828
ACH-000085,-0.20159351728441874
ACH-000086,-0.11664085051866845
ACH-000087,0.1736296305740005
ACH-000092,0.009149663315794398
ACH-000095,-0.06968071374726281
ACH-000097,-0.0902927538811765
ACH-000098,-0.04262468049585471
ACH-000099,-0.029703961076065693
ACH-000108,-0.305466174734645
ACH-000113,-0.17597395135793822
ACH-000116,-0.04657873100833189
ACH-000118,0.017406237528143204
ACH-000120,-0.1676362993439365
ACH-000123,-0.07500276454571847
ACH-000127,-0.0712583080211109
ACH-000128,-0.01649645783066414
ACH-000132,-0.04532949291334997
ACH-000133,-0.13816293285120013
ACH-000137,0.08927055466640145
ACH-000138,-0.1832680655125184
ACH-000142,-0.190484902379687
ACH-000143,0.046764981652513034
ACH-000146,-0.12971936984254645
ACH-000148,-0.10845225115600256
ACH-000150,-0.17248735781475286
ACH-000152,-0.07229983505392383
ACH-000153,-0.12885771719172126
ACH-000159,0.0237344250567592
ACH-000160,-0.05396798936111773
ACH-000163,-0.10208486064468836
ACH-000167,0.3355707778223244
ACH-000168,-0.20270611691252288
ACH-000169,-0.2337847820265523
ACH-000178,-0.10951407695102564
ACH-000183,-0.05035681474106355
ACH-000188,0.08362243500690726
ACH-000189,-0.04644377689516795
ACH-000190,-0.012319023566334271
ACH-000198,-0.1443927815582098
ACH-000203,-0.08709455459077503
ACH-000204,0.041297599196763526
ACH-000206,0.02157675061695813
ACH-000207,0.08790434580068035
ACH-000208,-0.07585573934408528
ACH-000210,-0.03923171116771024
ACH-000211,-0.08979585971464223
ACH-000215,-0.08214570313837946
ACH-000221,-0.08924926859528251
ACH-000222,-0.18187305632051196
ACH-000223,-0.01887001134181231
ACH-000226,0.028507015996759755
ACH-000227,-0.15467192037307725
ACH-000228,-0.04583998339263634
ACH-000231,-0.06016167333084566
ACH-000232,-0.10924101463589153
ACH-000233,-0.1874690294014194
ACH-000234,-0.031162597527299992
ACH-000235,-0.052522521595261086
ACH-000237,-0.1829556963933941
ACH-000238,-0.08617287287104437
ACH-000242,-0.023849810052033453
ACH-000243,-0.06139565195417737
ACH-000244,-0.31141768434344763
ACH-000246,-0.07055151170698427
ACH-000248,-0.06644898421457518
ACH-000250,-0.12627759751867135
ACH-000251,-0.1192602897681227
ACH-000252,-0.01198758664677163
ACH-000253,-0.11095398129272152
ACH-000255,-0.17417464409857136
ACH-000256,0.11296513130603875
ACH-000257,-0.17419574073317698
ACH-000258,-0.17062281868066964
ACH-000259,-0.1723460478123405
ACH-000260,-0.12186331746489028
ACH-000261,-0.02783607478135666
ACH-000262,-0.06011486210654025
ACH-000263,-0.17700664824505827
ACH-000264,-0.08978656432568062
ACH-000265,-0.05792721211353584
ACH-000266,-0.1091858434026518
ACH-000272,-0.023194214251633198
ACH-000274,-0.13801342781443302
ACH-000277,-0.2890250007421797
ACH-000278,-0.1100177829218092
ACH-000279,-0.11230921038253164
ACH-000280,-0.18074268294760767
ACH-000281,-0.16172689976240293
ACH-000288,-0.14975401107446745
ACH-000291,0.040814232497041365
ACH-000293,-0.06724793572350914
ACH-000294,-0.2830457189404225
ACH-000295,-0.14672208599406852
ACH-000296,-0.07633870043236199
ACH-000302,0.012132982865110378
ACH-000304,-0.10974972440887967
ACH-000307,-0.10574114439651162
ACH-000308,-0.14519192147734708
ACH-000310,0.015599498008532187
ACH-000311,-0.05854874362254616
ACH-000312,-0.29105142127114936
ACH-000315,-0.21313640286242166
ACH-000316,0.1300993255976204
ACH-000317,-0.1714724645649267
ACH-000318,-0.011347399266631338
ACH-000319,0.08105529810471204
ACH-000320,-0.09323101586376463
ACH-000322,-0.11592251812773136
ACH-000323,-0.015478578478978752
ACH-000324,-0.2183508106140799
ACH-000329,-0.18197451446444785
ACH-000330,-0.023927535266518512
ACH-000331,-0.058177995892384475
ACH-000332,-0.0887949701381206
ACH-000334,-0.09049181290497796
ACH-000335,0.0417842231396159
ACH-000336,0.14568183636164686
ACH-000337,-0.23666769358852585
ACH-000338,0.4187033666966956
ACH-000339,-0.036244744269244115
ACH-000341,0.10350217850997376
ACH-000348,-0.048177823483357377
ACH-000350,-0.1024334168231068
ACH-000352,0.01726621782181088
ACH-000356,0.30213708852323473
ACH-000361,-0.09663447273080676
ACH-000362,-0.002783167745698409
ACH-000363,-0.10626073302841796
ACH-000364,0.05152577017392115
ACH-000365,-0.1422306672681484
ACH-000366,-0.1299720797096158
ACH-000368,0.020938332318044837
ACH-000374,-0.09872023891538872
ACH-000375,-0.20478040506504988
ACH-000376,-0.04626954806457062
ACH-000381,-0.027148320772684288
ACH-000383,-0.06770492230326895
ACH-000387,-0.056873660753277176
ACH-000389,-0.2373328310799767
ACH-000390,-0.14523119624978528
ACH-000393,-0.15808475815951736
ACH-000395,-0.28004824891920865
ACH-000396,-0.1866062460209072
ACH-000397,-0.10055260181924336
ACH-000401,-0.0204561602397754
ACH-000402,-0.2932777102952973
ACH-000403,-0.14135921935435444
ACH-000404,0.19036384035750628
ACH-000406,-0.047254827155283965
ACH-000407,-0.13266494721321814
ACH-000408,-0.19213719501783108
ACH-000410,-0.13789434796127986
ACH-000411,-0.02955845008857044
ACH-000414,-0.06752855205066167
ACH-000415,-0.0045346911832340716
ACH-000416,-0.09470669298888262
ACH-000420,-0.09717200843751324
ACH-000421,-0.08092262145724999
ACH-000424,-0.00809802915196553
ACH-000425,-0.048986571861702716
ACH-000426,-0.11877152429566483
ACH-000427,-0.24706329879737685
ACH-000433,-0.0725143653714043
ACH-000435,0.039592655887227116
ACH-000436,-0.0015328206134619675
ACH-000444,0.018982467053467532
ACH-000445,-0.21160728086109834
ACH-000448,-0.1635249436283214
ACH-000450,-0.2000126132686179
ACH-000452,-0.08080545164093865
ACH-000454,-0.20305060461549304
ACH-000458,-0.16495718144012048
ACH-000459,-0.020274246513376937
ACH-000460,-0.036637915194194855
ACH-000461,-0.07994705288024066
ACH-000463,-0.1307149860302058
ACH-000464,-0.10291501854387744
ACH-000466,-0.014213257484060503
ACH-000467,0.06389875307288616
ACH-000468,-0.039732388845050065
ACH-000469,-0.2426916982336753
ACH-000470,0.13923419438957813
ACH-000471,-0.04258208490102389
ACH-000472,-0.17076242221210022
ACH-000473,-0.057120544354563166
ACH-000475,-0.1397298147844844
ACH-000476,-0.06396342959622088
ACH-000477,-0.03561146174559526
ACH-000479,-0.1969540422669767
ACH-000480,0.0721948863272722
ACH-000481,0.017593578648278
ACH-000483,-0.10433784475686918
ACH-000484,-0.041375870288451744
ACH-000485,-0.013282632184003471
ACH-000486,-0.0995539267414967
ACH-000487,-0.14968606939766574
ACH-000488,-0.18759748568868212
ACH-000490,0.041659027930312856
ACH-000491,-0.015291531867509974
ACH-000495,-0.06970161344233619
ACH-000496,-0.15322540759651426
ACH-000499,-0.1435194947792571
ACH-000500,-0.11997692791547405
ACH-000502,-0.14431116965364008
ACH-000503,-0.3429324020565028
ACH-000505,-0.1290600195999347
ACH-000507,-0.13711216421898187
ACH-000510,-0.15887558094754572
ACH-000511,0.0940069203246481
ACH-000512,-0.035693651803737236
ACH-000516,-0.01446400677823954
ACH-000517,-0.12050184778829025
ACH-000518,-0.12280504018504852
ACH-000520,-0.14508662443938378
ACH-000521,-0.2572976428734853
ACH-000522,-0.08958710168791016
ACH-000524,-0.0775428051127797
ACH-000527,-0.18924439993141856
ACH-000528,-0.13533320729525478
ACH-000537,0.03758788548947805
