,MAT1A (4143)
ACH-000262,-0.17016940750648876
ACH-000263,-0.5274148131086956
ACH-000264,-0.24600417964582635
ACH-000265,-0.018871004776046616
ACH-000266,0.037690880406736016
ACH-000272,-0.02991694019968802
ACH-000274,0.04629974149184494
ACH-000277,-0.020700228476613885
ACH-000278,0.07841381754160508
ACH-000279,-0.16778493846419
ACH-000280,-0.1337865133389601
ACH-000281,-0.11702537832373487
ACH-000288,-0.028491809028211593
ACH-000291,-0.10325177091485184
ACH-000293,0.051805898772106125
ACH-000294,-0.2804284558291186
ACH-000295,-0.2241196821725649
ACH-000296,-0.36577187726609867
ACH-000302,-0.14742705799793415
ACH-000304,0.0213379235469617
ACH-000307,-0.08879893200684218
ACH-000308,-0.052214593249676096
ACH-000310,0.02924129417671912
ACH-000311,-0.11207060667007733
ACH-000312,0.05841723708925104
ACH-000315,0.06327145844445764
ACH-000316,0.09571723644919984
ACH-000317,0.03730522533600796
ACH-000318,0.05677438909724861
ACH-000319,-0.2298077853399929
ACH-000320,0.05191401082919237
ACH-000322,-0.07887387295208052
ACH-000323,-0.2259961260146824
ACH-000324,-0.06611325121538435
ACH-000329,-0.10844961790204954
ACH-000330,-0.31663913640453595
ACH-000331,-0.1875623115873244
ACH-000332,-0.06819958523435363
ACH-000334,-0.04626451764745886
ACH-000335,-0.211548777328226
ACH-000336,0.12778696730676006
ACH-000337,-0.31093260239332804
ACH-000338,0.120103187978009
ACH-000339,-0.08678158399613999
ACH-000341,-0.00048731278725560755
ACH-000348,-0.03844318274853658
ACH-000350,-0.1926036491065728
ACH-000352,-0.07079516897477023
ACH-000356,-0.053198234754033985
ACH-000361,0.09552337540635226
ACH-000362,0.03484606846877198
ACH-000363,-0.08135186082361588
ACH-000364,-0.10367593647218934
ACH-000365,-0.145480089000623
ACH-000366,-0.06991747386144445
ACH-000368,-0.3067303952409706
ACH-000374,-0.2185628322066505
ACH-000375,0.08778529428265038
ACH-000376,-0.2189691722959496
ACH-000381,0.022127508979801445
ACH-000383,-0.07841975348150164
ACH-000387,-0.091627997359562
ACH-000389,-0.16311728140723875
ACH-000390,0.11014389666875264
ACH-000393,-0.01388592401445258
ACH-000395,0.048028068897166994
ACH-000396,-0.11721947799341473
ACH-000397,0.03262496362737695
ACH-000401,-0.20258964576987346
ACH-000402,-0.16226504186852705
ACH-000403,-0.03365207234409656
ACH-000404,-0.15661269903097474
ACH-000406,-0.05206893381513485
ACH-000407,-0.20676647884515387
ACH-000408,-0.03131554235588219
ACH-000410,-0.08719682718200165
ACH-000411,-0.07663946802901707
ACH-000414,0.0780036362326961
ACH-000415,-0.11455472584915866
ACH-000416,-0.036000862056000296
ACH-000420,0.06551830311084139
ACH-000421,-0.10309423169066402
ACH-000424,-0.17813320478791594
ACH-000425,-0.07443816075601141
ACH-000426,-0.03299474842687691
ACH-000427,-0.16292483939281333
ACH-000433,-0.1482977482719889
ACH-000435,-0.3732995625558131
ACH-000436,-0.1346946020478624
ACH-000444,-0.06829579901003525
ACH-000445,-0.031275948517393994
ACH-000448,-0.107456669671943
ACH-000450,-0.20026137542464828
ACH-000452,-0.06506053486319245
ACH-000454,-0.16223975236739024
ACH-000458,-0.051180591532271086
ACH-000459,0.03984689479463293
ACH-000460,-0.034656838140373
ACH-000461,-0.00596070193593555
ACH-000463,-0.11250205275707352
ACH-000464,-0.10930755005532536
ACH-000466,-0.14706524311027575
ACH-000467,-0.06485874247367815
ACH-000468,0.03626818461269204
ACH-000469,-0.2535505205920416
ACH-000470,-0.07111428366056483
ACH-000471,-0.006222058195196042
ACH-000472,0.019220165393799702
ACH-000473,-0.0399385745474594
ACH-000475,-0.11348016581292625
ACH-000476,-0.07799972926326902
ACH-000477,0.16851000772050606
ACH-000479,0.08641363042571752
ACH-000480,-0.0385970750257228
ACH-000481,-0.08175824234924864
ACH-000483,-0.12985968168204726
ACH-000484,-0.15931750870089426
ACH-000485,-0.21934330281201347
ACH-000486,-0.11886575039959532
ACH-000487,-0.19520381973825945
ACH-000488,-0.05965835421251685
ACH-000490,-0.3978973927997012
ACH-000491,-0.12120589608116415
ACH-000495,-0.09631660488558398
ACH-000496,-0.1572169544289963
ACH-000499,-0.46761517897952004
ACH-000500,0.2952810276672108
ACH-000502,-0.1442003381879089
ACH-000503,-0.2458283342392244
ACH-000505,-0.02071808931659656
ACH-000507,-0.00021144329828352528
ACH-000510,-0.17595445107053956
ACH-000511,-0.08987069397347505
ACH-000512,-0.258466922123374
ACH-000516,-0.044356977322030616
ACH-000517,-0.06581490859242957
ACH-000518,-0.07564255656134948
ACH-000520,-0.011187124553389877
ACH-000521,0.050259733500820886
ACH-000522,0.13002588973961166
ACH-000524,-0.10505821865838033
ACH-000527,-0.08551396812585092
ACH-000528,-0.2579488095507402
ACH-000537,-0.021876242189789445
ACH-000541,-0.3345845033296141
ACH-000542,-0.12059993347046068
ACH-000544,-0.2403316740918127
ACH-000545,-0.05181760551982241
ACH-000547,-0.0826462382835013
ACH-000548,-0.11141732599585566
ACH-000549,0.12364892959839545
ACH-000550,-0.05335350842686786
ACH-000552,-0.12111651785774576
ACH-000556,-0.09389167869924317
ACH-000557,-0.13359867957851365
ACH-000569,-0.2188609604265514
ACH-000570,-0.17883749400675553
ACH-000571,-0.08407761649464354
ACH-000573,-0.07714670792283299
ACH-000576,-0.14029756229294452
ACH-000579,-0.3427215820936473
ACH-000580,-0.1915182293516912
ACH-000584,-0.07540107641903099
ACH-000585,-0.1707764193443183
ACH-000588,-0.0047370375248593395
ACH-000589,0.03152153562577651
ACH-000591,-0.3505805458013508
ACH-000593,-0.09181271181984706
ACH-000600,-0.09276592494228757
ACH-000601,-0.09486475192495564
ACH-000605,-0.1401476640713263
ACH-000606,-0.2995976813007797
ACH-000608,0.0013764160643271947
ACH-000614,-0.15983422174670506
ACH-000616,-0.2714039050517847
ACH-000618,-0.07110553830924983
ACH-000619,-0.12800186210421913
ACH-000620,-0.05775131293698449
ACH-000621,0.0052245558036458474
ACH-000622,0.005313861210168629
ACH-000623,-0.15518646842726924
ACH-000624,-0.0909121751231311
ACH-000627,-0.04991229491866754
ACH-000630,-0.047838831069996084
ACH-000631,0.02933062842424848
ACH-000632,-0.08974912326361999
ACH-000633,-0.056453440494113286
ACH-000637,0.03709812571649377
ACH-000638,-0.1866070424517196
ACH-000646,-0.1107829049257051
ACH-000647,-0.1215572594712685
ACH-000648,-0.05786980008732132
ACH-000649,0.03845957883347522
ACH-000651,-0.2552654750690998
ACH-000652,0.017205875273304513
ACH-000653,0.023767518042317432
ACH-000657,-0.03652087720132938
ACH-000658,0.03496362419028909
ACH-000661,-0.08189716294172023
ACH-000662,0.1280640374615444
ACH-000663,-0.03540961896606374
ACH-000665,-0.035983290629382096
ACH-000671,-0.01484299246771225
ACH-000672,-0.1340247004218101
ACH-000673,-0.12936624023019547
ACH-000676,-0.1989035715944808
ACH-000677,-0.22196082877884435
ACH-000681,0.014586133356769516
ACH-000683,-0.06987785557825561
ACH-000684,-0.20095677412375448
ACH-000688,-0.2610691339440254
ACH-000693,-0.03443433611110098
ACH-000694,-0.11663563261623967
ACH-000695,0.02978458141176572
ACH-000696,-0.06828433372367122
ACH-000697,-0.1626649252278958
ACH-000699,-0.11680365998171653
ACH-000701,-0.021195629621456047
ACH-000706,-0.016020948101501294
ACH-000711,-0.15966110150678015
ACH-000713,-0.03254770620387997
ACH-000714,-0.1153170678888324
ACH-000718,-0.11176771107882613
ACH-000720,-0.1920416814572443
ACH-000721,-0.01212750313362503
ACH-000724,-0.11282064037457415
ACH-000725,-0.06237093785698369
ACH-000732,-0.4312444284028169
ACH-000734,0.08521621898880916
ACH-000735,-0.11036287358112253
ACH-000736,0.010727671570522554
ACH-000738,-0.2976826197103911
ACH-000746,-0.05993416011304981
ACH-000747,-0.22201569183736905
ACH-000748,-0.012559102023110582
ACH-000753,-0.1553659314521576
ACH-000756,-0.06839953163651548
ACH-000757,0.22596495324582225
ACH-000758,-0.1955664231557752
ACH-000760,-0.1473359418899373
ACH-000762,-0.2411309928479169
ACH-000763,-0.037163095364469295
ACH-000764,-0.15735459088635087
ACH-000765,-0.044668062372464894
ACH-000766,-0.0860799660173529
ACH-000767,-0.09889392273761716
ACH-000768,-0.2080344102862713
ACH-000769,-0.07494546369695905
ACH-000770,-0.14422878587162768
ACH-000771,-0.14505797985600105
ACH-000773,0.04438647994459216
ACH-000776,-0.07563690607531631
ACH-000777,0.07261874005403801
ACH-000778,0.034798708614761045
ACH-000781,-0.05633682520853042
ACH-000782,-0.022981276817318083
ACH-000783,-0.040583221568852086
ACH-000784,-0.0585011683196819
ACH-000785,-0.033500377609971044
ACH-000787,0.02056664096715368
ACH-000788,-0.04974834655535755
ACH-000791,0.04437268577505625
ACH-000792,-0.10738796880076283
ACH-000794,-0.11663280156833415
ACH-000796,-0.08437970935425876
ACH-000798,-0.05144953125479654
ACH-000799,-0.043402134705138776
ACH-000800,-0.30321158031472617
ACH-000802,0.02120787847844494
ACH-000804,-0.3260411530059315
ACH-000805,-0.040757775360886594
ACH-000809,-0.11648140416912532
ACH-000810,-0.06583768149996498
ACH-000811,-0.09620190577940957
ACH-000817,-0.2792164670059405
ACH-000819,-0.05771983990847888
ACH-000820,-0.1917372871073615
ACH-000821,-0.1912563603650592
ACH-000822,-0.031177822881845188
ACH-000823,-0.10983824833074377
ACH-000824,-0.04171634876626477
ACH-000827,-0.13561969655581374
ACH-000829,-0.07488017555767308
ACH-000831,-0.22755450416949946
ACH-000832,-0.04356157037163973
ACH-000833,0.06559725072909578
ACH-000834,-0.21489166422581749
ACH-000835,-0.15274225133370786
ACH-000836,-0.077577361051507
ACH-000837,-0.2715960881874541
ACH-000838,0.12844079736856742
ACH-000839,-0.2306811417872077
ACH-000840,-0.044499174664401724
ACH-000841,-0.023575905982081348
ACH-000843,-0.13586142295017498
ACH-000846,0.0009449138577471695
ACH-000847,-0.14895082491351894
ACH-000848,-0.08334527391077856
ACH-000849,-0.04369743878231392
ACH-000851,-0.03144320379418008
ACH-000855,-0.14037822914252487
ACH-000856,-0.11173134472116596
ACH-000858,-0.1456003959260613
ACH-000859,-0.12755722161461916
ACH-000861,-0.3331656911661567
ACH-000862,-0.1671558000867203
ACH-000865,-0.025914023020567462
ACH-000866,-0.020485989152847932
ACH-000867,0.014363436401335259
ACH-000869,0.07915396906982505
ACH-000872,-0.08949822540874998
ACH-000873,-0.09818448943820822
ACH-000876,-0.07218856569598851
ACH-000878,-0.08765112552606114
ACH-000880,-0.13941985837645576
ACH-000881,-0.010767793202037315
ACH-000882,-0.0990157496497256
ACH-000884,-0.2030774418768057
ACH-000885,-0.2780291858077411
ACH-000887,0.059888032951113335
ACH-000889,-0.18124419374480388
ACH-000896,-0.0743553220833657
ACH-000898,-0.006391475659777887
ACH-000900,-0.0051980167557804146
ACH-000901,-0.06501627096747442
ACH-000905,-0.056470113903186965
ACH-000906,-0.05033477796778808
ACH-000907,-0.02393428400919045
ACH-000910,0.012054716073950485
ACH-000911,-0.1590078858148381
ACH-000912,-0.013432760920075892
ACH-000913,-0.008906434927171433
ACH-000915,-0.059344931171267074
ACH-000916,0.14822915274601367
ACH-000917,0.004597032886611473
ACH-000920,0.07475160885051907
ACH-000921,-0.06691300560249343
ACH-000924,-0.048066045630027816
ACH-000926,-0.0002910880381617048
ACH-000928,0.07310145755601376
ACH-000929,-0.15228086198643814
ACH-000932,-0.1792986005594734
ACH-000935,0.035207155489413444
ACH-000936,-0.10073443145205636
ACH-000937,-0.04853483085428492
ACH-000938,-0.19306235586296466
ACH-000939,-0.050767238883364006
ACH-000941,-0.027184245447817067
ACH-000943,-0.09934950149296014
ACH-000946,-0.09938623830943714
ACH-000947,-0.1125046140785416
ACH-000948,-0.12267109625084975
ACH-000950,-0.06844808299568375
ACH-000953,-0.08979261382846107
ACH-000954,-0.33800137160816746
ACH-000957,-0.13504570584887146
ACH-000958,-0.05081598894903505
ACH-000960,-0.10173237590364208
ACH-000963,0.08878205339826363
ACH-000968,-0.14874724744193954
ACH-000969,-0.2534846605847252
ACH-000972,-0.17116006604386802
ACH-000973,0.02103336947961721
ACH-000974,-0.06934726793618114
ACH-000978,-0.1795069163713072
ACH-000984,-0.14259414012785018
ACH-000986,-0.06658510411291302
ACH-000988,-0.0748301888933014
ACH-000993,-0.12456689050983324
ACH-000994,-0.10484384644976727
ACH-000996,0.01875173322111619
ACH-001001,0.014441964587738984
ACH-001020,-0.23966639328654035
ACH-001028,-0.08686211860746328
ACH-001031,-0.03652906485556353
ACH-001038,-0.2298893465748021
ACH-001048,0.026938576535493745
ACH-001050,-0.0854445424078141
ACH-001053,-0.06758663316609631
ACH-001054,-0.07525040844335656
ACH-001061,-0.06001352789214162
ACH-001067,0.09624007246525636
ACH-001075,-0.3016376059265286
ACH-001096,0.07877382705006952
ACH-001111,0.015202446511180781
ACH-001119,-0.14070620352797042
ACH-001128,0.2625688317221971
ACH-001134,-0.0985556503401996
ACH-001151,-0.04978751741109603
ACH-001163,-0.09197554740030046
ACH-001164,0.2156837769380908
ACH-001183,-0.18198497740192235
ACH-001192,0.03728548822789349
ACH-001193,-0.360321679686969
ACH-001196,-0.1096279125883416
ACH-001197,0.0638424020774303
ACH-001205,-0.012444491570710918
ACH-001211,-0.1302563688684766
ACH-001212,0.0396966894628549
ACH-001228,-0.029324469912621182
ACH-001232,-0.0937685964263989
ACH-001239,-0.10630544114875733
ACH-001270,-0.29880463626084963
ACH-001274,0.013160851248443928
ACH-001275,0.017412924108959383
ACH-001277,-0.10404354409569018
ACH-001278,-0.10661931304760272
ACH-001280,-0.2432953337520073
ACH-001283,0.05068505358082977
ACH-001289,-0.04046111057445645
ACH-001300,-0.017267980431424926
ACH-001301,-0.12123028448048707
ACH-001302,-0.2984086590548541
ACH-001306,-0.152136993060315
ACH-001318,-0.09500225842496468
ACH-001322,-0.2623743218277869
ACH-001328,-0.07280366813387712
ACH-001332,-0.19630625578721386
ACH-001336,-0.027915438654440218
ACH-001346,-0.047038158881297615
ACH-001353,-0.11413260788073938
ACH-001354,-0.06645077970426988
ACH-001367,0.03300962036740947
ACH-001368,-0.14384712376317238
ACH-001374,-0.24888229372055626
ACH-001377,-0.0647177218422516
ACH-001380,0.11518817552088095
ACH-001391,-0.08101722908433942
ACH-001408,-0.12367603097469106
ACH-001430,0.1998325467894761
ACH-001431,-0.09386121351056524
ACH-001450,0.09160630975807156
ACH-001496,-0.285517416325463
ACH-001500,-0.010489800703572057
ACH-001523,-0.09270703834847432
ACH-001532,-0.03934754793030105
ACH-001550,-0.07182809708096821
ACH-001552,-0.18722093347056384
ACH-001554,-0.13682630446871716
ACH-001654,-0.1618748118490801
ACH-001735,-0.07829156001172069
ACH-001736,-0.08356406291819819
ACH-001737,-0.060592011655509474
ACH-001740,-0.20727495695991616
ACH-001745,-0.040092934043640886
ACH-001765,-0.11270170242537292
