,C1QTNF4 (114900)
ACH-000004,-0.6652954676670845
ACH-000005,-0.6246915115477512
ACH-000007,-0.6051120091554082
ACH-000009,-0.2373378942576501
ACH-000011,-0.3884558514334404
ACH-000012,-0.5396992901791232
ACH-000013,-0.519907875705252
ACH-000014,-0.3777613370686447
ACH-000015,-0.31097161682913865
ACH-000017,-0.44030540250830696
ACH-000018,-0.42010858492783293
ACH-000019,-0.4511327443866368
ACH-000021,-0.5568883935310626
ACH-000022,-0.2826602850917047
ACH-000025,-0.33549972263849176
ACH-000028,-0.4087289769908618
ACH-000030,-0.5115501786979566
ACH-000035,-0.4462603175628413
ACH-000036,-0.5603249491331861
ACH-000037,-0.3049026180635312
ACH-000039,-0.4862114428203713
ACH-000040,-0.499215092852856
ACH-000041,-0.5593194881423353
ACH-000042,-0.5147490989084595
ACH-000045,-0.3818905529591133
ACH-000047,-0.3348569170865074
ACH-000052,-0.6179159676778385
ACH-000053,-0.29633025767357185
ACH-000054,-0.4470778044330382
ACH-000055,-0.5420367006356033
ACH-000060,-0.330259012354527
ACH-000067,-0.3749332816268706
ACH-000070,-0.3941602099176994
ACH-000075,-0.4860449589565362
ACH-000078,-0.4784185423730509
ACH-000082,-0.3492967104721531
ACH-000085,-0.5347530905997979
ACH-000086,-0.3738587404664794
ACH-000087,0.1821908622254668
ACH-000092,-0.4424515157230342
ACH-000095,-0.4441538279336345
ACH-000097,-0.3782294614546732
ACH-000098,-0.5405243991897959
ACH-000099,-0.4040496551217713
ACH-000108,-0.5381811396518437
ACH-000113,-0.26794210559954396
ACH-000116,-0.31196855648003124
ACH-000118,-0.414997262802113
ACH-000120,-0.452217194008427
ACH-000123,-0.2367013889315704
ACH-000127,-0.35036768642268323
ACH-000128,-0.5040171186869563
ACH-000132,-0.4515630561456232
ACH-000133,-0.4634636987605264
ACH-000137,-0.36302080314300217
ACH-000138,-0.4278853582280852
ACH-000142,-0.4050242152182156
ACH-000143,-0.30294223353692445
ACH-000146,-0.3477991559293951
ACH-000148,-0.3952158837539926
ACH-000150,-0.6257165018160376
ACH-000152,-0.36122079851348704
ACH-000153,-0.3515463993258903
ACH-000159,-0.4937319911485223
ACH-000160,-0.30698048422073443
ACH-000163,-0.19733548909851806
ACH-000167,0.7912389621554511
ACH-000168,-0.4347295243984756
ACH-000169,-0.2900206630557649
ACH-000178,-0.3855177019495413
ACH-000183,-0.4353180670736131
ACH-000188,-0.5768063231915335
ACH-000189,0.014015034060297138
ACH-000190,-0.26471104289105746
ACH-000198,-0.5260003017698297
ACH-000203,-0.8919738221962049
ACH-000204,-0.4679654102705332
ACH-000206,-0.4024454388753442
ACH-000207,-0.5367363433935438
ACH-000208,-0.17836211286706533
ACH-000210,-0.6996978662946821
ACH-000211,-0.39168123172781855
ACH-000215,-0.39023907898336097
ACH-000221,-0.501480829125519
ACH-000222,-0.5730985790624762
ACH-000223,-0.5174838928150438
ACH-000226,-0.3503643039269632
