,PAGR1 (79447)
ACH-000471,-0.8661679360243222
ACH-000472,-0.7048037877275748
ACH-000473,-0.7457349719988532
ACH-000475,-0.3560750686544684
ACH-000476,-0.05453917002116558
ACH-000477,-0.32946908077239545
ACH-000479,-0.14219737959898365
ACH-000480,-0.3928513027744021
ACH-000481,-0.1024533092341364
ACH-000483,-0.5290716850892514
ACH-000484,-0.3537387266533623
ACH-000485,0.18386627379734552
ACH-000486,-0.4539609961751054
ACH-000487,-0.7190425781805293
ACH-000488,-0.5096131125869239
ACH-000490,-0.32733811992370243
ACH-000491,-0.08623416195932955
ACH-000495,-0.9135037334068916
ACH-000496,-0.21186025136426606
ACH-000499,-0.43874050832751305
ACH-000500,-0.9844083843560404
ACH-000502,-0.3071189730460405
ACH-000503,-0.35925755413281185
ACH-000505,-0.3670141067790763
ACH-000507,-0.4482650282177588
ACH-000510,-0.4303377028664399
ACH-000511,-0.0970357848426462
ACH-000512,-0.5759588615851935
ACH-000516,-0.14706139448616104
ACH-000517,-0.31052733883586264
ACH-000518,-0.3450647697580541
ACH-000520,-0.29083571314445433
ACH-000521,0.2269504242267996
ACH-000522,-0.2954817431331928
ACH-000524,-0.11310754674196526
ACH-000527,-0.6386116871400965
ACH-000528,-0.3992477132929554
ACH-000537,-0.14979399179552758
ACH-000541,-0.246718995205558
ACH-000542,-0.3775226135997751
ACH-000544,-0.3471514821901921
ACH-000545,-0.19479470416167105
ACH-000547,-0.7052490416078087
ACH-000548,-0.4864512629643925
ACH-000549,-0.5531183199183541
ACH-000550,0.04378015358963279
ACH-000552,-0.32459545662716044
ACH-000556,-0.6396652804780478
ACH-000557,-0.2622171950023834
ACH-000569,-0.3899268610389465
ACH-000570,-0.3598423398634077
ACH-000571,-0.4060455638395989
ACH-000573,-0.2710077115617881
ACH-000576,-0.6736559274646512
ACH-000579,-0.7133063118401402
ACH-000580,-0.933961446763657
ACH-000584,-0.2218216226960832
ACH-000585,-0.0020137188218472863
ACH-000588,-0.5294138111458677
ACH-000589,-0.12740887281029176
ACH-000591,-0.3463833088475393
ACH-000593,0.040567620383322386
ACH-000600,-0.404641580980488
ACH-000601,-0.6070899673627765
ACH-000605,-0.14854521181174593
ACH-000606,-0.03444912027121552
ACH-000608,-0.21117524826447706
ACH-000614,-0.48374145925121703
ACH-000616,-0.5562728962158411
ACH-000618,-0.15154689527590662
ACH-000619,-0.32644013768355035
ACH-000620,-0.8844752843227476
ACH-000621,-0.3941430330126624
ACH-000622,-0.4221691460814003
ACH-000623,-0.07537544663082259
ACH-000624,-0.5968714629057771
ACH-000627,-0.03155281210032988
ACH-000630,0.5424061022168695
ACH-000631,-0.7128390590176072
ACH-000632,0.10745972139556632
ACH-000633,-0.23168906629715624
ACH-000637,-0.6318820616898595
ACH-000638,0.2492449503382161
ACH-000646,-0.12471560862052955
ACH-000647,-0.430197409426382
ACH-000648,-0.3064006803073056
ACH-000649,-0.04703930531593011
ACH-000651,-0.10224958340478953
ACH-000652,-0.5957113141139909
ACH-000653,-0.4983438556536525
ACH-000657,-0.1583069384832626
ACH-000658,-0.38428844705099546
ACH-000661,-0.862841527510557
ACH-000662,-0.107737999691495
ACH-000663,-0.2584217180821616
ACH-000665,-0.28480410900167263
ACH-000671,-0.7352818187039903
ACH-000672,-0.7067571910712511
ACH-000673,-0.3409546886862471
ACH-000676,-0.1891010433751062
ACH-000677,-0.2995162007235083
ACH-000681,-0.2653440858198469
ACH-000683,-0.3582724496963837
ACH-000684,-0.3246909853675131
ACH-000688,-0.06712722902250279
ACH-000693,-0.16965759003791825
ACH-000694,-0.1850623544338338
ACH-000695,-0.2393724107224041
ACH-000696,-0.2787436887532532
ACH-000697,-0.5810999461110491
ACH-000699,-0.3344427904085513
ACH-000701,-0.5743149704167763
ACH-000706,-0.19778174723004335
ACH-000711,-0.3120178358660403
ACH-000713,-0.6109346357021461
ACH-000714,-0.1170754710760772
ACH-000718,-0.3811380640794199
ACH-000720,-0.3490314224252208
ACH-000721,-0.5436427128857031
ACH-000724,-0.16045409192331242
ACH-000725,-0.4658130856570684
ACH-000732,-1.0480895062146391
ACH-000734,-0.3267015443402504
ACH-000735,-0.4123342166017144
ACH-000736,0.4515986858676856
ACH-000738,-0.23850368475137684
ACH-000746,-0.4943658715982954
ACH-000747,-0.5875507660908944
ACH-000748,-0.3656344842364754
ACH-000753,-0.15296782229068512
ACH-000756,-0.2148322236746188
ACH-000757,-0.2300561075124255
ACH-000758,-0.19901740839067306
ACH-000760,-0.13716747111058064
ACH-000762,-0.35286512234788997
ACH-000763,0.15605006653646544
ACH-000764,-0.6562836810602457
ACH-000765,0.044397605320416506
ACH-000766,-0.128771976452899
ACH-000767,-0.20688827549971
ACH-000768,-0.3710365644831637
ACH-000769,-0.2369355570963214
ACH-000770,-0.18615339785418966
ACH-000771,-0.3439764101148384
ACH-000773,-0.44017572272596905
ACH-000776,-0.5308942207499289
ACH-000777,-0.20388395920590552
ACH-000778,-0.10844483188912668
ACH-000781,-0.4526689872813107
ACH-000782,-0.4492289672008277
ACH-000783,-0.2263195367118455
ACH-000784,-0.5716636202913512
ACH-000785,-0.3334870613799362
ACH-000787,0.07702475206351657
ACH-000788,-0.1841717257086096
ACH-000791,-0.3234121448488936
ACH-000792,0.5455213815031026
ACH-000794,-0.5157701058599246
ACH-000796,-0.3148344376447192
ACH-000798,-0.144613616170903
ACH-000799,-0.2589067868087818
ACH-000800,-0.10142407675406577
ACH-000802,-0.22036634090807275
ACH-000804,-0.5934366324530409
ACH-000805,-0.472243810508117
ACH-000809,-0.49617702201071395
ACH-000810,-0.24986067592173786
ACH-000811,-0.128336467426859
ACH-000817,-0.4097145090683637
ACH-000819,-0.25876103852163623
ACH-000820,-0.2667926333896962
ACH-000821,-0.6957367783396993
ACH-000822,-0.5515826230276863
ACH-000823,-0.15583946186115188
ACH-000824,-0.16963690620906002
ACH-000827,-0.5429380902272369
ACH-000829,-0.6113197914973245
ACH-000831,-0.15612478685646786
ACH-000832,-0.4411743976293248
ACH-000833,0.038616037412907464
ACH-000834,-0.6029654680494303
ACH-000835,0.04022096931657991
ACH-000836,0.12941378846741072
ACH-000837,-0.08495194644563844
ACH-000838,-1.3486799864845902
ACH-000839,-0.36401783407703203
ACH-000840,-0.5270766575400206
ACH-000841,-0.43635797344712735
ACH-000843,-0.4184842789659498
ACH-000846,-0.3395274391401876
ACH-000847,0.04716808406352798
ACH-000848,-0.15169112319835107
ACH-000849,0.009262951782097096
ACH-000851,-0.6284070026808213
ACH-000855,-0.5576545779795498
ACH-000856,-0.04846247303824036
ACH-000858,-0.2931533153168882
ACH-000859,-0.4913372366645023
ACH-000861,-0.3590383823982568
ACH-000862,-0.3933383867739232
ACH-000865,-0.054728719972709235
ACH-000866,-0.19363301654424336
ACH-000867,-0.199250320494744
ACH-000869,-0.6599176798759311
ACH-000872,-0.6313828756802266
ACH-000873,-0.2303298416085312
ACH-000876,-0.3318011603211419
ACH-000878,-0.4569408761130434
ACH-000880,-0.1587221888509951
ACH-000881,-0.4666308849237157
ACH-000882,-0.6076042665027027
ACH-000884,-0.2953127381770207
ACH-000885,0.02426405860288919
ACH-000887,-0.3520127807068521
ACH-000889,-0.5550050259674238
ACH-000896,-0.6600120776805555
ACH-000898,-0.4717127175881476
ACH-000900,-0.2538438052113911
ACH-000901,-0.3244202181830469
ACH-000905,-0.4247844171152584
ACH-000906,-0.0947557981952498
ACH-000907,-0.4075538317737406
ACH-000910,-0.1271380614686865
ACH-000911,-0.5047198961053361
ACH-000912,-0.6546568372085856
ACH-000913,-0.43839094255220706
ACH-000915,0.07627387492523223
ACH-000916,0.025185578770785262
ACH-000917,-0.11593591509727875
ACH-000920,-0.3566269840714231
ACH-000921,-0.3453823866315892
ACH-000924,0.03813144148413744
ACH-000926,-0.195250686155112
ACH-000928,-0.8162216848719662
ACH-000929,-0.1820129033830318
ACH-000932,-0.6949527977383924
ACH-000935,-0.3331347140174917
ACH-000936,-0.1843031428443696
ACH-000937,-0.31098144483136964
ACH-000938,-0.3725763976381044
ACH-000939,0.03717775082423192
ACH-000941,-0.4555832682846139
ACH-000943,-0.27156883421052874
ACH-000946,-0.4360660867665627
ACH-000947,-0.41765490479714296
ACH-000948,-0.017462530010844333
ACH-000950,-0.30735032510334304
ACH-000953,-0.5491742326259627
ACH-000954,-0.3881271910143425
ACH-000957,-0.5767299586246821
ACH-000958,-0.0539995076846774
ACH-000960,-0.4233151834123193
ACH-000963,-0.2198346484901161
ACH-000968,-0.9047734996378436
ACH-000969,-0.4959305341618235
ACH-000972,-0.471905397917433
ACH-000973,-0.5072328797443785
ACH-000974,-0.1728512681781732
ACH-000978,-0.15642390524891844
ACH-000984,-0.7029605064707684
ACH-000986,0.011270593100496643
ACH-000988,-0.4967645019330084
ACH-000993,-0.4298921455408167
ACH-000994,-0.5866338843621293
ACH-000996,-0.4192642779661309
ACH-001001,-0.14606422219081405
ACH-001020,0.1747278227458751
ACH-001028,-0.1399334321332245
ACH-001031,-0.5990904971494873
ACH-001038,-0.2451575359419109
ACH-001048,0.13223282686327706
ACH-001050,-0.7658222212128654
ACH-001053,-0.6630125402447932
ACH-001054,-0.3501026890766568
ACH-001061,-0.37361569317146703
ACH-001067,-0.5223961664061868
ACH-001075,0.22513635482915131
ACH-001096,-0.4075766390162303
ACH-001111,0.017807632159187528
ACH-001119,-0.1181941684760714
ACH-001128,0.7751732911126978
ACH-001134,-0.17995637084238567
ACH-001151,-0.1527757716475119
ACH-001163,-0.3584682595375118
ACH-001164,-0.04099945470970806
ACH-001183,-0.29233282196872523
ACH-001192,0.0627176574796754
ACH-001193,-0.1755722024568106
ACH-001196,-0.2802137775667212
ACH-001197,-0.4052283537427094
ACH-001205,-0.21059598501302526
ACH-001211,0.08945603984011356
ACH-001212,-0.6009332582111291
ACH-001228,-0.12024973516669825
ACH-001232,-0.4380717828157578
ACH-001239,-0.5615442368623752
ACH-001270,-0.04779542040774998
ACH-001274,-0.036630975210897566
ACH-001275,-0.1307701118739188
ACH-001277,-0.30131346945011106
ACH-001278,-0.6971808270913638
ACH-001280,-0.04060134493439018
ACH-001283,-0.03877854367517376
ACH-001289,-0.4438522316788747
ACH-001300,-0.04955782368523505
ACH-001301,-0.4774606327905673
ACH-001302,-0.2257114496421814
ACH-001306,0.01807454239030722
ACH-001318,-0.3619900563669332
ACH-001322,-0.3082109008818458
ACH-001328,-0.1190133004589988
ACH-001332,-0.3278872439306516
ACH-001336,-0.4194020539803414
ACH-001346,-0.3788473980789291
ACH-001353,0.010693696175632277
ACH-001354,-0.3955634867044888
ACH-001367,-0.5503694463387067
ACH-001368,-0.2309868377681617
ACH-001374,-0.4340932709383626
ACH-001377,-0.22745673021194146
ACH-001380,-0.08465763952317333
ACH-001391,-0.4051618860489931
ACH-001408,-0.6932260790736242
ACH-001430,-0.1644024417998416
ACH-001431,-0.14818131484578953
ACH-001450,-0.6155309579989386
ACH-001496,-0.217394907278807
ACH-001500,-0.3544074606330161
ACH-001523,-0.2669834345044884
ACH-001532,-0.7257395843360782
ACH-001550,0.040728885281303584
ACH-001552,-0.17905936023369898
ACH-001554,-0.2321509697284385
ACH-001654,-0.0636066280257267
ACH-001735,0.003713880437593621
ACH-001736,-0.008908364667157559
ACH-001737,-0.0876434181885596
ACH-001740,-0.4983360689053034
ACH-001745,-0.5255434444733578
ACH-001765,-0.5398101176477991
