,EFCAB5 (374786)
ACH-000004,-0.19344960955655305
ACH-000005,-0.1411552149932837
ACH-000007,-0.17079511684914989
ACH-000009,-0.2356639552212704
ACH-000011,-0.2998030766776454
ACH-000012,-0.11012182314734403
ACH-000013,-0.1978433801861666
ACH-000014,-0.09290183664464688
ACH-000015,-0.09826144743790048
ACH-000017,-0.378226121942887
ACH-000018,-0.27246860387419164
ACH-000019,-0.0516718760544616
ACH-000021,-0.1359239819369534
ACH-000022,-0.2166099952988752
ACH-000025,-0.1322870247332561
ACH-000028,-0.2976276771885748
ACH-000030,-0.06989602772441936
ACH-000035,-0.08232579792651548
ACH-000036,-0.2124090121265572
ACH-000037,-0.022318077995660053
ACH-000039,-0.08127171145063146
ACH-000040,-0.06862584450533761
ACH-000041,-0.25864402954237803
ACH-000042,-0.1192307659366846
ACH-000045,0.008337197791495032
ACH-000047,-0.028576903879725595
ACH-000052,-0.12035889521622226
ACH-000053,-0.13949446383792335
ACH-000054,-0.2321614196331192
ACH-000055,0.06606614170014714
ACH-000060,-0.17128916971498506
ACH-000067,-0.2007141388577596
ACH-000070,0.015016547702488682
ACH-000075,0.011677591804749235
ACH-000078,-0.23297094721459205
ACH-000082,-0.08105344969189908
ACH-000085,-0.09738364853080887
ACH-000086,-0.20876681040497144
ACH-000087,-0.2957687640292305
ACH-000092,-0.03336749947737158
ACH-000095,-0.2648461494613036
ACH-000097,-0.18885321278835135
ACH-000098,-0.0609833793728345
ACH-000099,-0.15661722451227744
ACH-000108,-0.06832573537524196
ACH-000113,-0.01678902988196709
ACH-000116,-0.1747483609266345
ACH-000118,-0.0864403983419695
ACH-000120,0.10033028763226942
ACH-000123,-0.15163534881916926
ACH-000127,-0.008850243523903942
ACH-000128,-0.19198326236594668
ACH-000132,-0.1759841729218012
ACH-000133,-0.10097039708427387
ACH-000137,0.06847884443074126
ACH-000138,-0.09643594741606716
ACH-000142,-0.25238687121186626
ACH-000143,0.10427134330213683
ACH-000146,-0.08363228749014234
ACH-000148,-0.18784380384438235
ACH-000150,-0.01675812182449787
ACH-000152,-0.16643207890636308
ACH-000153,0.02966630036961232
ACH-000159,-0.2300026771216243
ACH-000160,-0.1398091673392741
ACH-000163,-0.13829610918329585
ACH-000167,-0.2940604898072588
ACH-000168,0.06365278503688945
ACH-000169,-0.07006942525171614
