,PHLPP1 (23239)
ACH-000004,-0.1268508170661264
ACH-000005,-0.11921370112549863
ACH-000007,-0.20231500068728947
ACH-000009,-0.031204042148926463
ACH-000011,-0.08910068946316096
ACH-000012,0.006793027960164378
ACH-000013,-0.029185612035741142
ACH-000014,-0.08614669389542952
ACH-000015,0.12150355250567607
ACH-000017,-0.15979981426842618
ACH-000018,-0.010441476915432448
ACH-000019,0.07059636718842742
ACH-000021,0.0701820686229922
ACH-000022,-0.06645575360055027
ACH-000025,-0.09293985226000412
ACH-000028,-0.06303092189958279
ACH-000030,-0.1081854970511126
ACH-000035,0.07415941037433207
ACH-000036,0.0840734060506991
ACH-000037,0.04498896381025403
ACH-000039,-0.2617631348620349
ACH-000040,-0.025356764106420075
ACH-000041,0.02604641154023249
ACH-000042,0.011246186575213635
ACH-000045,-0.05261849054827522
ACH-000047,0.0026794596043983056
ACH-000052,-0.0807059504416357
ACH-000053,0.02486979764564649
ACH-000054,-0.21281813992199689
ACH-000055,0.054864970026719584
ACH-000060,0.004685319709060018
ACH-000067,0.07398426902032047
ACH-000070,-0.030909433309469356
ACH-000075,-0.09018592201424876
ACH-000078,0.2335183144079432
ACH-000082,0.07189671881259425
ACH-000085,-0.13429156574866685
ACH-000086,-0.06647783116851735
ACH-000087,0.02081340071937288
ACH-000092,-0.0907413734670664
ACH-000095,-0.11310086981844185
ACH-000097,0.050305217395847715
ACH-000098,-0.020457437168224988
ACH-000099,-0.08760395574029964
ACH-000108,0.10318748101763893
ACH-000113,0.015482880538897119
ACH-000116,0.13431855986491553
ACH-000118,-0.1949338430260076
ACH-000120,-0.007109033007808344
ACH-000123,-0.015466008241682094
ACH-000127,-0.0912931856503637
ACH-000128,-0.12982336886041168
ACH-000132,-0.2297683474268118
ACH-000133,-0.0757516381048285
ACH-000137,0.09801772596246744
ACH-000138,0.008071592029151475
ACH-000142,-0.0213702758854888
ACH-000143,-0.18082928930091052
ACH-000146,-0.14666162461557175
ACH-000148,0.025558171386917586
ACH-000150,0.036505872995612886
ACH-000152,0.04038098223940655
ACH-000153,-0.0021849560714114775
ACH-000159,0.020757499396252054
ACH-000160,0.046601730913133424
ACH-000163,0.02964205779851505
ACH-000167,0.0623358351081253
ACH-000168,-0.02772540745433969
ACH-000169,0.14063999889462553
ACH-000178,-0.05489051004160675
ACH-000183,0.18701645058168784
ACH-000188,0.021566476127529446
ACH-000189,0.09622961120660606
ACH-000190,0.03298969352804719
ACH-000198,0.10039325625254494
ACH-000203,-0.32286717071117604
ACH-000204,-0.125269393661379
ACH-000206,-0.03998121540726023
ACH-000207,0.015198674933833187
ACH-000208,-0.4323130616020477
ACH-000210,0.0029638605964064407
ACH-000211,-0.11633233159181106
ACH-000215,-0.014523610223280694
ACH-000221,-0.11848036129192024
ACH-000222,-0.12020106501757395
ACH-000223,0.009984726111605993
ACH-000226,-0.06325475257289093
ACH-000227,0.032387435470197734
ACH-000228,-0.08927235561887553
ACH-000231,0.015674620468501876
ACH-000232,0.0913789886533126
ACH-000233,0.13609450584696053
ACH-000234,0.03959670617980214
ACH-000235,-0.07479930722748412
ACH-000237,0.00692428047355049
ACH-000238,0.06889490291817743
ACH-000242,-0.33531665254505544
ACH-000243,0.015280458895201987
ACH-000244,0.1272135362061219
ACH-000246,-0.1523445862628311
ACH-000248,-0.07531685015642142
ACH-000250,-0.05604668729840714
ACH-000251,-0.3079593826163552
ACH-000252,-0.013475743493965455
ACH-000253,-0.24804190306961305
ACH-000255,0.03967624265664461
ACH-000256,0.17251558887779994
ACH-000257,-0.005282287910509072
ACH-000258,-0.1088548460534517
ACH-000259,0.06868237967222594
ACH-000260,-0.08319597141146143
ACH-000261,-0.1619691938710218
ACH-000262,-0.29519946060684144
ACH-000263,-0.12038437368870168
ACH-000264,0.045541567043655334
ACH-000265,0.035773518311677625
ACH-000266,-0.04363577169638781
ACH-000272,0.039768762866301335
ACH-000274,-0.16669117034275496
