,THNSL2 (55258)
ACH-000004,0.08716589992600922
ACH-000005,0.0480290994635206
ACH-000007,0.04575707395006665
ACH-000009,0.1183903227522859
ACH-000011,0.005503256136364931
ACH-000012,0.034674317817710056
ACH-000013,-0.07032824126280457
ACH-000014,-0.0667848870264027
ACH-000015,-0.04714156551526096
ACH-000017,-0.022478863878482386
ACH-000018,-0.12308626685747134
ACH-000019,-0.032369678588278814
ACH-000021,-0.09874014803603656
ACH-000022,-0.0720531275351623
ACH-000025,-0.010152899291935387
ACH-000028,-0.035076183259073024
ACH-000030,-0.07293188704998539
ACH-000035,0.06804032331122052
ACH-000036,-0.104810725485714
ACH-000037,0.00025524631320651784
ACH-000039,-0.02266876096780104
ACH-000040,-0.22584270023273456
ACH-000041,0.06957734448332381
ACH-000042,-0.0543477561146702
ACH-000045,0.2151169105893311
ACH-000047,-0.08273260981410234
ACH-000052,-0.0571790493729944
ACH-000053,-0.0785145552657379
ACH-000054,-0.04932458584843191
ACH-000055,-0.12142772006935636
ACH-000060,0.07080330006566034
ACH-000067,-0.17825223138118576
ACH-000070,0.17801480084239196
ACH-000075,-0.015949759052796657
ACH-000078,0.054392597119373456
ACH-000082,0.06874609981592486
ACH-000085,0.07356723857782492
ACH-000086,-0.04680929794694996
ACH-000087,-0.0013518599523117234
ACH-000092,-0.18696109872805086
ACH-000095,0.05085982848581258
ACH-000097,-0.09249451909426844
ACH-000098,-0.05917528096358626
ACH-000099,0.012873277896134249
ACH-000108,0.038211467494151774
ACH-000113,-0.07745628568691844
ACH-000116,-0.049886587966891584
ACH-000118,-0.05166296560908301
ACH-000120,-0.1270774449565161
ACH-000123,0.06616222882872681
ACH-000127,-0.17050806775399147
ACH-000128,-0.195470768238002
ACH-000132,-0.06545395220465478
ACH-000133,-0.26244764299620144
ACH-000137,-0.1878487185918772
ACH-000138,0.1267272450822759
ACH-000142,-0.1025291716094511
ACH-000143,-0.023517912509268924
ACH-000146,0.005343279887643249
ACH-000148,0.06161338821332149
ACH-000150,0.023573931626183344
ACH-000152,-0.1411518859085161
ACH-000153,-0.19626216945304312
ACH-000159,0.09863613962932027
ACH-000160,-0.14304931904704268
ACH-000163,-0.13160483320610875
ACH-000167,0.017021795941464916
ACH-000168,0.10755106213722347
ACH-000169,-0.16319278780525612
ACH-000178,-0.032194835583877195
ACH-000183,-0.20536385014477546
ACH-000188,-0.28641377504625776
ACH-000189,-0.15257959734728674
ACH-000190,-0.14122307515531346
ACH-000198,0.02296419696100284
ACH-000203,-0.6156269901441467
ACH-000204,-0.18770562723802453
ACH-000206,-0.13686478772452687
ACH-000207,-0.21566045213768031
ACH-000208,0.10023148881376363
ACH-000210,-0.08935777158143421
ACH-000211,0.046809420323363535
ACH-000215,-0.126325001358781
ACH-000221,0.0006628386312242464
ACH-000222,-0.27982785371505153
ACH-000223,-0.06928299915003047
ACH-000226,-0.09396442887353604
ACH-000227,-0.012013281344446123
ACH-000228,-0.13636862845827805
ACH-000231,-0.08792417755948223
ACH-000232,-0.15467596530339128
ACH-000233,-0.09271254611158963
ACH-000234,0.13581800932369606
ACH-000235,-0.08723955182298583
ACH-000237,0.007760170063059862
ACH-000238,-0.2221006772806304
ACH-000242,0.045929121625977946
ACH-000243,-0.11041330672496516
ACH-000244,-0.1552717255293725
ACH-000246,-0.0400188165731778
ACH-000248,-0.18328310996212052
ACH-000250,-0.054194232998990614
ACH-000251,-0.2831356200900319
ACH-000252,0.08302627526677549
ACH-000253,-0.0587203344425817
ACH-000255,-0.1375535534630444
ACH-000256,-0.11254376216742062
