,SFRP2 (6423)
ACH-000004,0.039084446856176784
ACH-000005,-0.16203555344760884
ACH-000007,0.017889040414916558
ACH-000009,-0.098551747534049
ACH-000011,-0.113553848482719
ACH-000012,-0.05881267599366938
ACH-000013,0.02060840105614319
ACH-000014,-0.03539773909928902
ACH-000015,-0.07891156367701654
ACH-000017,-0.1765294842536181
ACH-000018,-0.2402516195430083
ACH-000019,-0.10620707982258247
ACH-000021,-0.039720722802904125
ACH-000022,-0.14202498412742934
ACH-000025,0.018699323912331246
ACH-000028,-0.10206462779597963
ACH-000030,-0.01941805018813212
ACH-000035,0.003480245736632649
ACH-000036,-0.15058352289917987
ACH-000037,-0.09932558922858824
ACH-000039,-0.0063740757500750506
ACH-000040,-0.09871302932228468
ACH-000041,-0.02281585918139656
ACH-000042,-0.21808156513561275
ACH-000045,-0.07820248239662264
ACH-000047,-0.16027941247927766
ACH-000052,-0.12083339284938402
ACH-000053,-0.12775118426719356
ACH-000054,-0.1013477397576629
ACH-000055,-0.14726986532643746
ACH-000060,-0.1498341098881047
ACH-000067,-0.2347703055606742
ACH-000070,-0.32748833108621905
ACH-000075,-0.07001627349949976
ACH-000078,0.007212154808577019
ACH-000082,-0.1061227238038698
ACH-000085,-0.2425556178503021
ACH-000086,-0.06862338132370037
ACH-000087,0.06556551925404698
ACH-000092,-0.06612512565120196
ACH-000095,-0.04660319754442917
ACH-000097,-0.0054670032560289
ACH-000098,-0.08515216121628467
ACH-000099,-0.09502895578716904
ACH-000108,-0.0830475347593917
ACH-000113,-0.10363609007833753
ACH-000116,-0.03654464472956909
ACH-000118,-0.08948918440856994
ACH-000120,-0.07440941199456923
ACH-000123,-0.1151631634912922
ACH-000127,-0.16438676418282147
ACH-000128,0.020863326859747927
ACH-000132,-0.08226108871662062
ACH-000133,-0.11719785176417245
ACH-000137,0.110610754214662
ACH-000138,-0.17276467744983146
ACH-000142,-0.1177050117395314
ACH-000143,-0.0486334826100893
ACH-000146,-0.10220645726511393
ACH-000148,-0.07424859550907309
ACH-000150,-0.18704895964189586
ACH-000152,-0.09759254905505148
ACH-000153,0.17967275831518945
ACH-000159,-0.0643790831613131
ACH-000160,0.01976023187325734
ACH-000163,-0.20865503896145152
ACH-000167,0.10562072062620574
ACH-000168,-0.17020836533522146
ACH-000169,-0.07974205999007906
ACH-000178,-0.2101319565082077
ACH-000183,-0.14461673580549744
ACH-000188,-0.03883516492377551
ACH-000189,0.009016964013542456
ACH-000190,-0.07535779860660445
ACH-000198,-0.13552731513876207
ACH-000203,-0.23256716438959274
ACH-000204,-0.2794824505765191
ACH-000206,-0.011525701295272629
ACH-000207,0.023432944126495856
ACH-000208,-0.20205618691539956
ACH-000210,-0.08573728611765821
ACH-000211,-0.16482766661446904
ACH-000215,-0.10090164837607192
ACH-000221,-0.17331933398400592
ACH-000222,-0.14562982250056108
ACH-000223,-0.05107840939541992
ACH-000226,-0.11289019743767092
ACH-000227,0.010715085916882557
ACH-000228,0.10743257436153306
ACH-000231,-0.08373081992643792
ACH-000232,-0.16504776114163655
ACH-000233,-0.1415210402259803
ACH-000234,-0.14112550141464464
ACH-000235,-0.07165198822645669
ACH-000237,-0.1898955954336324
ACH-000238,-0.05366434184233574
ACH-000242,-0.07443330336710761
ACH-000243,-0.24563707442664046
ACH-000244,-0.1291339766384874
ACH-000246,-0.12262563931614305
ACH-000248,-0.15412400901117354
ACH-000250,-0.1548220170526282
ACH-000251,-0.22225034246553774
ACH-000252,-0.16193820349238008
ACH-000253,-0.051641449381839656
ACH-000255,-0.10973833272418236
ACH-000256,-0.05434457378010372
ACH-000257,-0.09715535399636173
ACH-000258,-0.3503559523733556
ACH-000259,-0.06244761138707654
ACH-000260,-0.09633964865665384
ACH-000261,-0.1731486374524317
ACH-000262,-0.5083473679802892
ACH-000263,-0.18441587712783644
ACH-000264,-0.0019282856856540503
ACH-000265,-0.1667346498354104
ACH-000266,-0.12210259346674253
ACH-000272,-0.12272242598604735
ACH-000274,-0.2067709928327816
ACH-000277,-0.12846793476833712
ACH-000278,-0.03301277324472993
ACH-000279,-0.0549501187503264
ACH-000280,-0.0017006590346096257
ACH-000281,-0.16849575903564087
ACH-000288,-0.009249626744242295
ACH-000291,-0.05867985209624905
ACH-000293,-0.02384818470654939
ACH-000294,-0.07262975336092102
ACH-000295,-0.11546563817710982
ACH-000296,-0.2096300463198551
ACH-000302,-0.10380055570426076
ACH-000304,-0.027514475875003747
ACH-000307,-0.0638954735655421
ACH-000308,-0.06642938638103052
ACH-000310,-0.17464241154127672
ACH-000311,-0.27854497597109623
ACH-000312,-0.017010850306620594
