,SLC35C1 (55343)
ACH-000004,-0.09520061660625864
ACH-000005,-0.10816279696663247
ACH-000007,-0.2899647953225037
ACH-000009,-0.19232341475751666
ACH-000011,0.005110061082287172
ACH-000012,-0.2428559258953569
ACH-000013,-0.20132750084813253
ACH-000014,-0.25648045142520953
ACH-000015,-0.29477903193375204
ACH-000017,-0.07807006398485496
ACH-000018,-0.2539278570650109
ACH-000019,-0.4501470874810815
ACH-000021,-0.30982220683486444
ACH-000022,-0.2530359304510679
ACH-000025,-0.4903773595674307
ACH-000028,-0.2238409643956554
ACH-000030,-0.26748698801529397
ACH-000035,-0.19433095496410266
ACH-000036,-0.37238741622879296
ACH-000037,-0.18437973685757114
ACH-000039,-0.2029220039410748
ACH-000040,-0.41234496783847613
ACH-000041,-0.2114669934539709
ACH-000042,-0.1978347632512028
ACH-000045,-0.12416007444907742
ACH-000047,-0.1457120918092181
ACH-000052,-0.1802414627597854
ACH-000053,-0.11703061573398192
ACH-000054,-0.2990481448323813
ACH-000055,0.027584154511586433
ACH-000060,-0.20541548721904648
ACH-000067,-0.3914651130625829
ACH-000070,-0.1043970409592806
ACH-000075,-0.2524441776763253
ACH-000078,-0.19178865894777106
ACH-000082,-0.3783181063545696
ACH-000085,-0.061180102732915576
ACH-000086,-0.2530801853561105
ACH-000087,-0.29482990741279963
ACH-000092,-0.2638814006927426
ACH-000095,-0.23947186273516355
ACH-000097,-0.14334358900291996
ACH-000098,-0.4338202813130844
ACH-000099,-0.22766733862941785
ACH-000108,-0.14523289652089774
ACH-000113,-0.20317435718560414
ACH-000116,-0.3228636977384517
ACH-000118,-0.2500806285051617
ACH-000120,-0.13546193401213671
ACH-000123,-0.09777236820685348
ACH-000127,-0.0695897420073879
ACH-000128,-0.2464292027432093
ACH-000132,-0.26215922326113994
ACH-000133,-0.3197942639944647
ACH-000137,-0.2998034759874067
ACH-000138,-0.2480467786873261
ACH-000142,-0.2454606541643273
ACH-000143,-0.2466572867339255
ACH-000146,-0.22480621213302995
ACH-000148,-0.3710328409930453
ACH-000150,-0.31186028980465424
ACH-000152,-0.12660419325360464
ACH-000153,-0.2309234959620877
ACH-000159,-0.15884540729804764
ACH-000160,-0.037733478774819834
ACH-000163,-0.24310793852273355
ACH-000167,-0.021771564577774873
ACH-000168,-0.25505905309543914
ACH-000169,-0.23145173637039654
ACH-000178,-0.17456892868685367
ACH-000183,-0.08780551050074498
ACH-000188,-0.20945072150287306
ACH-000189,-0.3469274454525231
ACH-000190,-0.21111598690268168
ACH-000198,-0.22344964588819294
ACH-000203,-0.37142162412732255
ACH-000204,-0.19441420105818044
ACH-000206,-0.1148631616743209
ACH-000207,-0.4116656966336987
ACH-000208,-0.041050410462636217
ACH-000210,0.04718959503816232
ACH-000211,-0.2730500977583986
ACH-000215,-0.1898015887103723
ACH-000221,-0.1795502439972321
ACH-000222,-0.13676099636255135
ACH-000223,-0.2551736937498218
ACH-000226,-0.4270056486740809
ACH-000227,-0.25496836427320624
ACH-000228,-0.07065931609620021
ACH-000231,-0.3569649638067192
ACH-000232,-0.3451359832764442
ACH-000233,-0.015489144844836081
ACH-000234,-0.14347130586258725
ACH-000235,-0.1736405166070747
ACH-000237,-0.25467931545814065
ACH-000238,0.013280905505360015
ACH-000242,-0.1433926895466812
ACH-000243,-0.21147207437256005
ACH-000244,-0.472447270798891
ACH-000246,-0.1803453458379119
ACH-000248,0.016487009372214013
ACH-000250,-0.27163864631420803
ACH-000251,-0.3683647440089168
ACH-000252,0.04250146587598913
ACH-000253,-0.1344172495619343
ACH-000255,-0.19120799205881145
ACH-000256,-0.21306363250639213
ACH-000257,-0.037483629798866484
ACH-000258,-0.03762982953067967
ACH-000259,-0.4347890168446422
ACH-000260,-0.2285003772345197
ACH-000261,-0.3184382622830083
ACH-000262,-0.18893444518455355
ACH-000263,-0.07530310490651553
ACH-000264,-0.12825902254434846
ACH-000265,-0.2921548950532944
ACH-000266,-0.2820499978612839
ACH-000272,-0.16288195961825602
ACH-000274,-0.3729143417684481
ACH-000277,-0.05691698670952607
ACH-000278,-0.26530309029783244
ACH-000279,-0.16073163550834765
ACH-000280,0.08627461104808222
ACH-000281,0.0062241901390375
ACH-000288,-0.2508434104995597
ACH-000291,-0.1227308412863194
ACH-000293,-0.3502194835428289
ACH-000294,-0.34503428000824343
ACH-000295,-0.1382751492294385
ACH-000296,-0.17481169710450697
ACH-000302,-0.1819915879422732
ACH-000304,-0.2972520048590249
ACH-000307,-0.027708466366634987
ACH-000308,-0.19238767971470205
ACH-000310,-0.22498723886235228
ACH-000311,-0.3083697604368861
ACH-000312,-0.277702948019469
ACH-000315,-0.22423447677508165
ACH-000316,-0.30090744161020383
ACH-000317,-0.291793214695114
ACH-000318,-0.1969820460477475
ACH-000319,-0.1645000362064836
ACH-000320,-0.43258373350367424
ACH-000322,-0.10449119851726196
ACH-000323,-0.2846775568983824
ACH-000324,-0.04406342540696102
ACH-000329,-0.27237197199747304
ACH-000330,-0.18173222241432194
ACH-000331,-0.409220145069144
ACH-000332,-0.18364199077275145
ACH-000334,-0.16434862490803567
ACH-000335,-0.2578786032661908
ACH-000336,-0.38447598768213065
ACH-000337,0.03300773808639086
ACH-000338,-0.8301826313064986
ACH-000339,-0.15453147521106905
ACH-000341,-0.4781110873033853
ACH-000348,-0.31434014639719216
ACH-000350,-0.12454663114893355
ACH-000352,-0.14228133202638046
ACH-000356,-0.18606894827247505
ACH-000361,-0.16855817574326232
ACH-000362,-0.26027477520773795
ACH-000363,-0.17318067220842445
ACH-000364,-0.25582859738654723
ACH-000365,-0.17925630373869678
ACH-000366,-0.3347885520250685
ACH-000368,-0.32720719375213525
ACH-000374,-0.15659213561051674
ACH-000375,-0.3558530556178157
ACH-000376,-0.25828500030699303
ACH-000381,-0.19378053494525546
ACH-000383,-0.2130246625056999
ACH-000387,-0.2377839373021776
ACH-000389,-0.07016401239129827
ACH-000390,0.024486385608899045
ACH-000393,-0.4035729457760308
ACH-000395,0.04768767523486861
ACH-000396,-0.036053553729562385
ACH-000397,-0.14092159409350805
ACH-000401,-0.0803093783694745
ACH-000402,-0.36175857017865104
ACH-000403,-0.11018750855239297
ACH-000404,-0.3376762982726382
ACH-000406,-0.17972343697085838
ACH-000407,-0.4494279885306835
ACH-000408,-0.23556244182298655
ACH-000410,-0.3356935612729046
ACH-000411,0.003530837564316851
ACH-000414,-0.27336480903299426
ACH-000415,-0.2617861734139451
ACH-000416,-0.2379575912669931
ACH-000420,-0.19449503892231715
ACH-000421,-0.2128966855094296
ACH-000424,-0.2302092977966836
ACH-000425,-0.15485865109755978
ACH-000426,-0.018446244228681533
ACH-000427,-0.1566720231402732
ACH-000433,-0.26599461419266845
ACH-000435,-0.14781947805122578
ACH-000436,-0.24004493455972664
ACH-000444,-0.18050929539046268
ACH-000445,-0.36857302270936093
ACH-000448,-0.111592456270459
ACH-000450,-0.5192137107419399
ACH-000452,-0.2124525950933712
ACH-000454,-0.285994445874814
ACH-000458,-0.13407972053282902
ACH-000459,-0.20875581138760727
ACH-000460,-0.03570587588511314
ACH-000461,-0.2508531030480617
ACH-000463,-0.16573087207491655
ACH-000464,-0.3096959932234876
ACH-000466,-0.16039861812528064
ACH-000467,-0.3907091968175544
ACH-000468,-0.24687419682989484
ACH-000469,-0.2893980079181317
ACH-000470,-0.2748966494438004
ACH-000471,-0.4812373422958482
ACH-000472,-0.13469490051065308
ACH-000473,-0.15264928915308462
ACH-000475,-0.1928668300151264
ACH-000476,-0.22188033929700973
ACH-000477,-0.16758851311031905
ACH-000479,-0.1283309390211434
ACH-000480,-0.1912196751056009
ACH-000481,-0.16764763513309489
ACH-000483,-0.30767615152811495
ACH-000484,0.053458819211716704
ACH-000485,-0.1347958669459975
ACH-000486,-0.1876403868481966
ACH-000487,-0.2693391391931874
ACH-000488,0.005606392634297967
ACH-000490,-0.34679422050521297
ACH-000491,-0.14427832448718925
ACH-000495,-0.3745708812287391
ACH-000496,-0.2353965378150917
ACH-000499,-0.3624942295633645
ACH-000500,0.009373559839591136
ACH-000502,-0.17422384900328736
ACH-000503,-0.34112442389852704
ACH-000505,-0.2327344599679527
ACH-000507,-0.2023665277224058
ACH-000510,-0.2676239744778859
ACH-000511,-0.25411660470595104
ACH-000512,-0.3666042353989116
ACH-000516,-0.23325657615645845
ACH-000517,-0.24828609780870714
ACH-000518,-0.06397385257333431
ACH-000520,-0.33309814373820845
ACH-000521,0.02777620492649033
ACH-000522,-0.39372937046947737
ACH-000524,-0.2622278780719293
ACH-000527,-0.13139146242733898
ACH-000528,-0.16455060975565494
ACH-000537,-0.10840578806086047
ACH-000541,-0.22414766956307391
ACH-000542,-0.2355831049951829
ACH-000544,-0.20768882451951734
ACH-000545,-0.15650361671203564
ACH-000547,-0.35676601463855
ACH-000548,-0.12518613142737886
ACH-000549,0.07927745705249538
ACH-000550,-0.28915765258460263
ACH-000552,-0.04600725926291787
ACH-000556,-0.2061908834349429
ACH-000557,-0.1459361545902418
ACH-000569,-0.6507526643389194
ACH-000570,-0.16955938447724858
ACH-000571,-0.20958660838108975
ACH-000573,-0.1276874620203189
ACH-000576,-0.048991224129871856
ACH-000579,-0.22574477234486015
ACH-000580,-0.07322193892529075
ACH-000584,-0.20455195790624164
ACH-000585,-0.24735243354518516
ACH-000588,-0.3633898080111696
ACH-000589,-0.1846005538183924
ACH-000591,-0.1108380854925176
ACH-000593,-0.2538696981776
ACH-000600,-0.21641478441169068
ACH-000601,-0.31793726552619905
ACH-000605,-0.11526713517146812
ACH-000606,-0.35753493355586496
ACH-000608,-0.2711222008430295
ACH-000614,-0.3840892989018708
ACH-000616,-0.2758359647425708
ACH-000618,-0.36367049207034796
ACH-000619,-0.30174675312552
ACH-000620,-0.09793785818954256
ACH-000621,-0.26404038036789546
ACH-000622,-0.2689426242262596
ACH-000623,-0.3932265258939425
ACH-000624,-0.16379041507369194
ACH-000627,-0.07296698177509509
ACH-000630,-0.15369116666864555
ACH-000631,-0.09547989492303156
ACH-000632,-0.2546785959979113
ACH-000633,-0.18560260945395515
ACH-000637,-0.09853938875704764
ACH-000638,-0.17292182280752122
ACH-000646,0.06572152176798082
ACH-000647,-0.2594523626170332
ACH-000648,-0.11896607102362515
ACH-000649,-0.1342532377896111
ACH-000651,-0.20267986428594773
ACH-000652,-0.02874933492737416
ACH-000653,-0.12932724214736047
ACH-000657,-0.13872747632302035
ACH-000658,-0.11004480100835544
ACH-000661,-0.23793081507213776
ACH-000662,-0.2966615985918594
ACH-000663,-0.12461942815179755
ACH-000665,-0.34728929827701177
ACH-000671,-0.1703768041357576
ACH-000672,-0.2456937828205274
ACH-000673,-0.31618527426430154
ACH-000676,-0.16499927552723587
ACH-000677,-0.15218292167566458
ACH-000681,-0.07603237137301083
ACH-000683,-0.3311659372030126
ACH-000684,-0.4463892735977679
ACH-000688,-0.18622003452038854
ACH-000693,-0.1816075093475036
ACH-000694,-0.06131329244941599
ACH-000695,-0.4658384845816697
ACH-000696,-0.2611343288219591
ACH-000697,-0.07487416234825366
ACH-000699,-0.34901107215629823
ACH-000701,-0.15571873327833582
ACH-000706,-0.07529313916877961
ACH-000711,-0.4902865620278236
ACH-000713,-0.31228416724568503
ACH-000714,-0.18919828709287267
ACH-000718,-0.28042373288363603
ACH-000720,-0.3228543176620127
ACH-000721,-0.2287044917659814
ACH-000724,-0.2379662910201485
ACH-000725,-0.1555029855547682
ACH-000732,-0.4372603039820353
ACH-000734,-0.3428887181676319
ACH-000735,-0.03447654095796858
ACH-000736,-0.31131404341588936
ACH-000738,-0.3613412020635172
ACH-000746,-0.21425737581494286
ACH-000747,-0.23767184705600736
ACH-000748,-0.3631685913689078
ACH-000753,-0.4727314204994906
ACH-000756,-0.21266754302129576
ACH-000757,-0.1847246932537328
ACH-000758,-0.2609518772846394
ACH-000760,-0.2382907947735397
ACH-000762,-0.12747255310471187
ACH-000763,0.011703139536977656
ACH-000764,-0.10619249149966532
ACH-000765,-0.1081627673854722
ACH-000766,-0.3480388065574861
ACH-000767,-0.19789260843434636
ACH-000768,-0.1517638695489117
ACH-000769,-0.12917299436745866
ACH-000770,-0.2898398354942518
ACH-000771,-0.1134886161475
ACH-000773,-0.24391914556643
ACH-000776,-0.16420097712844633
ACH-000777,0.1210341924460632
ACH-000778,-0.08533014603716126
ACH-000781,-0.18695301868231126
ACH-000782,-0.05468674961840273
ACH-000783,-0.2589136178064181
ACH-000784,-0.2553197517535433
ACH-000785,-0.13744735718349502
ACH-000787,-0.2276525353415092
ACH-000788,-0.17224567397457052
ACH-000791,-0.3443547759050816
ACH-000792,-0.4331587424732479
ACH-000794,-0.8219407897543949
ACH-000796,-0.25106862752227266
ACH-000798,-0.004280742859846377
ACH-000799,-0.30801962298590324
ACH-000800,-0.24823678706060226
ACH-000802,-0.14886753811327705
ACH-000804,-0.058187398655125185
ACH-000805,-0.3132713275953218
ACH-000809,-0.2589513222342013
ACH-000810,0.1911980585738056
ACH-000811,-0.2117535093142494
ACH-000817,-0.2410490023551209
ACH-000819,-0.2675228167487674
ACH-000820,-0.05350882565443468
ACH-000821,-0.3465523656162133
ACH-000822,-0.12371259418468497
ACH-000823,-0.08758737454348475
ACH-000824,-0.1484580738279774
ACH-000827,-0.28431658356363954
ACH-000829,-0.28055978303636897
ACH-000831,-0.2438235619879944
ACH-000832,-0.3073106619163199
ACH-000833,0.031707403848405265
ACH-000834,-0.17400908653496347
ACH-000835,-0.2369528713443319
ACH-000836,-0.3216257773608749
ACH-000837,-0.1472626150240025
ACH-000838,-0.2076292394294248
ACH-000839,-0.4086134527611142
ACH-000840,-0.3502678761788978
ACH-000841,-0.17954119930753745
ACH-000843,-0.25325498170116784
ACH-000846,-0.5206795839584496
ACH-000847,-0.2091575478101763
ACH-000848,-0.04020717771941762
ACH-000849,-0.11203177759974864
ACH-000851,-0.3297308806880094
ACH-000855,-0.4733067135399711
ACH-000856,-0.16058026116596735
ACH-000858,-0.13683930139260206
ACH-000859,-0.005292242987493754
ACH-000861,-0.11366330602757445
ACH-000862,-0.19181067132445104
ACH-000865,-0.04017426425985637
ACH-000866,-0.15733720748863111
ACH-000867,-0.29629564015908005
ACH-000869,-0.15783817994789404
ACH-000872,-0.15861163227304903
ACH-000873,0.22619790089363484
ACH-000876,-0.1314199962684325
ACH-000878,-0.2251871475339778
ACH-000880,-0.5805311330303395
ACH-000881,-0.2472851752811709
