,FJX1 (24147)
ACH-000295,-0.3894029396125109
ACH-000296,-0.2293007916907051
ACH-000302,-0.022367852463673742
ACH-000304,-0.048021425591888114
ACH-000307,-0.10171466128158732
ACH-000308,-0.11659947380655065
ACH-000310,-0.002076888783886068
ACH-000311,-0.19789718636118028
ACH-000312,-0.10869052504713143
ACH-000315,0.2655118129870935
ACH-000316,-0.221799937199486
ACH-000317,-0.1901476739204556
ACH-000318,-0.07392607843140282
ACH-000319,-0.2272653746420567
ACH-000320,-0.24046584038836175
ACH-000322,-0.02699200859653777
ACH-000323,-0.1784252194410623
ACH-000324,-0.044312356227447225
ACH-000329,-0.06603415424667262
ACH-000330,-0.15316313708837112
ACH-000331,-0.23415773499416925
ACH-000332,-0.10041859064679608
ACH-000334,-0.05492594979970803
ACH-000335,-0.151152191193638
ACH-000336,0.0931281528283738
ACH-000337,0.029450457009020582
ACH-000338,-0.17204136477485488
ACH-000339,-0.12130937005988655
ACH-000341,0.0436883067220619
ACH-000348,-0.20699943381230249
ACH-000350,0.0233852880121827
ACH-000352,-0.09582074703911254
ACH-000356,-0.2864419663761077
ACH-000361,-0.17178896259254384
ACH-000362,-0.08519852921430268
ACH-000363,-0.008556968614739938
ACH-000364,-0.07770939304605516
ACH-000365,0.008399564200825566
ACH-000366,-0.08252326128573308
ACH-000368,-0.12509942542696292
ACH-000374,-0.0844634213045828
ACH-000375,-0.1325816176384559
ACH-000376,-0.11723034917949235
ACH-000381,0.02448253919888354
ACH-000383,-0.048859518824451185
ACH-000387,-0.2830959410624115
ACH-000389,-0.13574046704924864
ACH-000390,0.01011604001221664
ACH-000393,-0.14229382502395158
ACH-000395,-0.10174402575211013
ACH-000396,-0.15330446091829006
ACH-000397,-0.11623474193402225
ACH-000401,0.006003171948889165
ACH-000402,0.2005626393568601
ACH-000403,-0.12014534096377087
ACH-000404,-0.055265224878666135
ACH-000406,-0.03435640455640227
ACH-000407,-0.0992576411587544
ACH-000408,-0.11323925490304125
ACH-000410,-0.12311716327207957
ACH-000411,-0.07894853496568682
ACH-000414,0.0052128651724779144
ACH-000415,-0.09316502901505624
ACH-000416,-0.10865135949341813
ACH-000420,-0.05726303735237425
ACH-000421,-0.13979694385963445
ACH-000424,-0.2261247653773007
ACH-000425,-0.0463466116558825
ACH-000426,-0.04608355662045068
ACH-000427,-0.08625558579280493
ACH-000433,-0.048372317630439546
ACH-000435,0.0858432127038027
ACH-000436,0.056655114096631674
ACH-000444,-0.3576289375774645
ACH-000445,-0.0666584697787639
ACH-000448,-0.02431513837663502
ACH-000450,-0.3131568598269923
ACH-000452,-0.09344875777162263
ACH-000454,-0.6541822298643309
ACH-000458,-0.212628831887448
ACH-000459,0.053752604498670864
ACH-000460,-0.02190934056392617
ACH-000461,-0.03954153497155389
ACH-000463,-0.2546157268996519
ACH-000464,-0.14336483279223314
ACH-000466,-0.18075733600159732
ACH-000467,0.040064941999296624
ACH-000468,-0.039661475186329315
ACH-000469,-0.11277495173317405
ACH-000470,0.05114001620957678
ACH-000471,-0.03648795545627957
ACH-000472,-0.12136634468763036
ACH-000473,-0.14758062072134265
ACH-000475,-0.01280004107820315
ACH-000476,-0.06318528738460921
ACH-000477,-0.10113469855039817
ACH-000479,-0.06783642231953955
ACH-000480,-0.1290582641490744
ACH-000481,-0.059427118198194524
ACH-000483,-0.15530962606717555
ACH-000484,0.030570990630006862
ACH-000485,-0.056747157624497536
ACH-000486,-0.25304579068439675
ACH-000487,0.014463723113992447
ACH-000488,-0.04783703784313672
ACH-000490,-0.014262357779427824
ACH-000491,-0.07307048323368368
ACH-000495,-0.44993714165406384
ACH-000496,-0.1233975635729159
ACH-000499,-0.2512075626306691
ACH-000500,0.2981002061276174
ACH-000502,-0.0703849874035966
ACH-000503,0.054991363693348526
ACH-000505,-0.10055967458902504
ACH-000507,0.06027681114281842
ACH-000510,-0.0369925065640317
ACH-000511,-0.17997784301733802
ACH-000512,-0.09187770095959
ACH-000516,-0.27981767730729057
ACH-000517,-0.08049261745388928
ACH-000518,-0.12254698353866712
ACH-000520,-0.18903605768300627
ACH-000521,-0.09781861596185937
ACH-000522,-0.051423042459050515
ACH-000524,-0.16029232933919912
ACH-000527,-0.08370110092644667
ACH-000528,-0.03521388154771864
ACH-000537,-0.04115626194569008
ACH-000541,-0.1835741697684987
ACH-000542,-0.11705494583692758
ACH-000544,-0.2081109071872963
ACH-000545,-0.06746121381479872
ACH-000547,-0.10296095302884976
ACH-000548,-0.059323904450811815
ACH-000549,-0.07952189049676348
ACH-000550,-0.0580033979445674
ACH-000552,-0.052440381988072785
ACH-000556,-0.07100363019127935
ACH-000557,-0.030338272689425863
ACH-000569,-0.07250288403405604
ACH-000570,-0.10052340085129396
ACH-000571,-0.03366160203117756
ACH-000573,-0.07028575335923977
ACH-000576,-0.2664960652921013
ACH-000579,-0.153428342032624
ACH-000580,-0.14082450860888704
ACH-000584,-0.11780455493420255
ACH-000585,-0.06607691830484153
ACH-000588,-0.23163138394975435
ACH-000589,-0.019089298354577976
ACH-000591,-0.06880427812299335
ACH-000593,-0.05784349337699806
ACH-000600,-0.03466287023494277
ACH-000601,-0.08009469009043134
ACH-000605,-0.03363111409146742
ACH-000606,-0.024163243894826058
ACH-000608,-0.04777409351173503
ACH-000614,-0.16871320904237772
ACH-000616,-0.029330795700971617
ACH-000618,-0.03628710420093448
ACH-000619,-0.11075110308096743
ACH-000620,-0.11716703802757512
ACH-000621,-0.006782429253881058
ACH-000622,-0.1874462610959209
ACH-000623,0.029424905963634132
ACH-000624,-0.12504741298911806
ACH-000627,-0.10622722243385352
ACH-000630,-0.03749602103229245
ACH-000631,0.05650675128428155
ACH-000632,-0.0931639901554945
ACH-000633,0.01075916177268612
ACH-000637,0.06645018551795644
ACH-000638,0.005400353307693849
ACH-000646,-0.11282135606735533
ACH-000647,-0.09153150088684348
ACH-000648,0.13143731996740152
ACH-000649,-0.09613959452095644
ACH-000651,-0.061265939802794336
ACH-000652,0.12473975868077995
ACH-000653,0.029294714916476124
ACH-000657,-0.012659082002253222
ACH-000658,-0.08131599666688571
ACH-000661,-0.20878381676482116
ACH-000662,-0.08433915588288991
ACH-000663,-0.04272789406332292
ACH-000665,-0.09001437623728628
ACH-000671,-0.08885350705632432
ACH-000672,-0.008386526719981904
ACH-000673,-0.17395314200879206
ACH-000676,-0.009128843289757993
ACH-000677,-0.04671235002956887
ACH-000681,-0.13111616128641582
ACH-000683,-0.04966072901130252
ACH-000684,-0.11402744136288755
ACH-000688,-0.15286856101670115
ACH-000693,-0.20049879111174534
ACH-000694,-0.011513039087112523
ACH-000695,-0.3239015514235787
ACH-000696,-0.2041345823188675
ACH-000697,-0.12118698916238713
ACH-000699,-0.19904771628963253
ACH-000701,-0.1846773218763636
ACH-000706,-0.05019413362387362
ACH-000711,-0.2371019402941741
ACH-000713,-0.15242034612129485
ACH-000714,-0.025353288315955826
ACH-000718,-0.05849157835131704
ACH-000720,-0.2684509218869125
ACH-000721,-0.046137282962339564
ACH-000724,-0.13865002900263426
ACH-000725,0.04333610354731375
ACH-000732,0.011340150321960106
ACH-000734,-0.08272034005590699
ACH-000735,-0.0993627965976608
ACH-000736,-0.3025074586938777
ACH-000738,-0.11611785408326898
ACH-000746,0.02326372696761289
ACH-000747,-0.08980567700125504
ACH-000748,-0.07064256843158613
ACH-000753,-0.09694348925041743
ACH-000756,-0.26034751584809274
ACH-000757,-0.11290676918189305
ACH-000758,-0.2770017271813722
ACH-000760,-0.1678414427293566
ACH-000762,-0.11410499954722178
ACH-000763,-0.18121406656260985
ACH-000764,-0.1552402640383397
ACH-000765,0.08856288504917276
ACH-000766,-0.12596795475969644
ACH-000767,-0.06107184518525525
ACH-000768,-0.11950773158435513
ACH-000769,-0.19564181876274328
ACH-000770,-0.06508650845445964
ACH-000771,-0.15224898864955713
ACH-000773,-0.00873048431088576
ACH-000776,-0.04756659990883138
ACH-000777,-0.1341442078947946
ACH-000778,-0.026376251304661195
ACH-000781,-0.0062930987806973935
ACH-000782,-0.09885984441252453
ACH-000783,-0.13131755296203065
ACH-000784,-0.1147725045903174
ACH-000785,-0.020672438092353945
ACH-000787,-0.1603565445894223
ACH-000788,-0.1565550556218145
ACH-000791,-0.10236767624963222
ACH-000792,-0.11232318804994447
ACH-000794,0.017520216654727024
ACH-000796,-0.10801599124103553
ACH-000798,0.008373970315019505
ACH-000799,-0.20825929034210605
ACH-000800,-0.04627308574498633
ACH-000802,-0.06772545893839887
ACH-000804,-0.17608367946816492
ACH-000805,-0.0830878081320938
ACH-000809,-0.08766692391563795
ACH-000810,-0.25332381950102983
ACH-000811,-0.1355017357996107
ACH-000817,-0.02756374315737237
ACH-000819,-0.22153865653716664
ACH-000820,-0.019843141825516556
ACH-000821,0.07612230794133584
ACH-000822,-0.09681965210916013
ACH-000823,-0.07105908838461117
ACH-000824,-0.01934934197863792
ACH-000827,-0.0461768409420597
ACH-000829,0.004062463567335474
ACH-000831,-0.05710716616736974
ACH-000832,-0.1879603016148242
ACH-000833,0.11413592058952955
ACH-000834,-0.05581218838470498
ACH-000835,-0.11809707112212214
ACH-000836,-0.11749510783434873
ACH-000837,0.0419145084924699
ACH-000838,-0.07719145508115463
ACH-000839,-0.19699003521390926
ACH-000840,-0.10721910863798254
ACH-000841,-0.15866291515355468
ACH-000843,-0.4485088125104304
ACH-000846,-0.1022859958390986
ACH-000847,0.06278106245791691
ACH-000848,-0.08374525100924661
ACH-000849,-0.2192432439250825
ACH-000851,0.12444301149910575
ACH-000855,-0.29410045075491936
ACH-000856,0.013335951043875909
ACH-000858,-0.05282288204740121
ACH-000859,-0.196281713629818
ACH-000861,-0.0501614489776515
ACH-000862,0.03172011859956427
ACH-000865,-0.004488196535839265
ACH-000866,0.005791436281323119
ACH-000867,-0.08796863250029527
ACH-000869,-0.1272753887908361
ACH-000872,-0.11774067965602215
ACH-000873,-0.15025666295100096
ACH-000876,-0.024112074774522242
ACH-000878,-0.08448013927840688
ACH-000880,0.2450265747552772
ACH-000881,-0.205733839536462
ACH-000882,-0.15536225653605515
ACH-000884,-0.12865051366717645
ACH-000885,-0.07994227586916354
ACH-000887,-0.0567093451082515
ACH-000889,0.09920126665575207
ACH-000896,-0.09383356260366653
ACH-000898,-0.0860283273681844
ACH-000900,-0.09641708999553664
ACH-000901,-0.004889951664190437
ACH-000905,0.10631321647350338
ACH-000906,-0.2490452745341641
ACH-000907,-0.2534784157066527
ACH-000910,-0.1636216244071624
ACH-000911,-0.07071673156415402
ACH-000912,-0.05384100230984387
ACH-000913,0.0353260039261484
ACH-000915,-0.24475537229119534
ACH-000916,-0.16529160905429682
ACH-000917,-0.2510254985204336
ACH-000920,0.1944757554473772
ACH-000921,-0.12590261563504007
ACH-000924,-0.09738932446216886
ACH-000926,-0.07813511999923269
ACH-000928,0.018630840500762767
ACH-000929,-0.10645058938890473
ACH-000932,0.06396971453137527
ACH-000935,-0.04846343988422927
ACH-000936,-0.04192584870984936
ACH-000937,0.019050264556809287
ACH-000938,0.018231568371145358
ACH-000939,-0.11439673378973225
ACH-000941,-0.050010444285388006
ACH-000943,-0.1276878623819913
ACH-000946,0.012355899456187015
ACH-000947,-0.06339612590975507
ACH-000948,-0.1097937744527431
ACH-000950,-0.04016992961443668
ACH-000953,0.0019862983532416387
ACH-000954,0.31261000575499137
ACH-000957,-0.2140920401198034
ACH-000958,-0.11532184223323898
ACH-000960,-0.14778831496594558
ACH-000963,-0.06522592495651652
ACH-000968,-0.13111263224318973
ACH-000969,-0.00921465361960984
ACH-000972,-0.3875393030891349
ACH-000973,-0.08602450104865504
ACH-000974,-0.04710188604764503
ACH-000978,0.3168674286016113
ACH-000984,-0.015493089623834359
ACH-000986,0.016651769062275622
ACH-000988,-0.0773866930537119
ACH-000993,-0.0693986943020655
ACH-000994,0.10555211903943187
ACH-000996,-0.0703256712999175
ACH-001001,-0.10038000741414703
ACH-001020,-0.05827631818426021
ACH-001028,-0.031534327880297135
ACH-001031,-0.02027587747487116
ACH-001038,0.049699016389073036
ACH-001048,-0.07618672554792742
ACH-001050,-0.08400105327729293
ACH-001053,-0.006900467122299504
ACH-001054,-0.04206591159086246
ACH-001061,-0.056399479606731626
ACH-001067,-0.001201316358553668
ACH-001075,-0.16123861637668496
ACH-001096,-0.21951518080945384
ACH-001111,0.06311314455972138
ACH-001119,0.053727936625949886
ACH-001128,0.051239099452003965
ACH-001134,-0.09847443352224307
ACH-001151,-0.1549337369318776
ACH-001163,-0.03420636120576357
ACH-001164,-0.09560185759316496
ACH-001183,-0.09831114125962144
ACH-001192,0.05466827852907357
ACH-001193,0.2739094673003491
ACH-001196,-0.09814023757584064
ACH-001197,-0.04713574345162621
ACH-001205,-0.3705426461600612
ACH-001211,-0.1534549442608164
ACH-001212,-0.24743720975274705
ACH-001228,-0.2335170573161579
ACH-001232,-0.1454720718207877
ACH-001239,0.006192821031706189
ACH-001270,0.04436864509913084
ACH-001274,-0.1323513714546724
ACH-001275,-0.09621044965290082
ACH-001277,-0.24693906104269026
ACH-001278,-0.04699948873337211
ACH-001280,0.06227321016329631
ACH-001283,-0.09300713874889162
ACH-001289,0.0645152083830222
ACH-001300,-0.1546553337835307
ACH-001301,-0.017381889582467745
ACH-001302,-0.24175845058146594
ACH-001306,-0.1038621534175693
ACH-001318,-0.2735362344540948
ACH-001322,-0.023679478644916496
ACH-001328,-0.01705992888675299
ACH-001332,-0.2384176075394008
ACH-001336,-0.09861939464360596
ACH-001346,-0.10997813345227413
ACH-001353,-0.002435030468247086
ACH-001354,-0.058134542159419114
ACH-001367,-0.20522138549528413
ACH-001368,0.02529853919887197
ACH-001374,0.14757905563641158
ACH-001377,0.03318150626767829
ACH-001380,-0.03601106652202748
ACH-001391,-0.034169046167000706
ACH-001408,-0.018461281314697483
ACH-001430,-0.20817980962237806
ACH-001431,-0.17970653422942576
ACH-001450,0.14458675667403115
ACH-001496,-0.20194943336637425
ACH-001500,-0.13118495410788875
ACH-001523,0.0008225279424768025
ACH-001532,-0.1059229543034899
ACH-001550,-0.007479948144010767
ACH-001552,-0.10061960745391818
ACH-001554,-0.1164534332623189
ACH-001654,0.023654691287700844
ACH-001735,0.0027361961755914713
ACH-001736,-0.054470992029267605
ACH-001737,-0.5206709589242122
ACH-001740,0.04095484715161378
ACH-001745,-0.05546632982177863
ACH-001765,0.02387547955254121
