,NDE1 (54820)
ACH-000222,-0.4054436792920005
ACH-000223,-0.35926983023579473
ACH-000226,-0.21274664850376773
ACH-000227,-0.5877769405161368
ACH-000228,-0.4708645209054998
ACH-000231,-0.5199346807626966
ACH-000232,-0.3628995674568904
ACH-000233,-0.2839488385719675
ACH-000234,-0.5080211906092784
ACH-000235,-0.7084030142068921
ACH-000237,-0.6191422505725585
ACH-000238,-0.6884356505985242
ACH-000242,-0.27593978081654946
ACH-000243,-0.3412844287341909
ACH-000244,0.027442619018865917
ACH-000246,-0.23709631890187355
ACH-000248,-0.3729407791135748
ACH-000250,-0.8440084606136614
ACH-000251,-0.5703427379035831
ACH-000252,-0.2724484414732952
ACH-000253,-0.3131953208304024
ACH-000255,-0.2773262057714738
ACH-000256,-0.5717641917040701
ACH-000257,-0.4672567600716228
ACH-000258,0.007570711737407074
ACH-000259,-0.3738488778967085
ACH-000260,-0.7040245064583871
ACH-000261,-0.3855095967651129
ACH-000262,-0.8956896151917735
ACH-000263,-0.6501032211018736
ACH-000264,-0.3561846805408027
ACH-000265,-0.4712856608343718
ACH-000266,-0.48411484178028097
ACH-000272,-0.1947039613182815
ACH-000274,-0.5212657396556446
ACH-000277,-0.3196103988331834
ACH-000278,-0.4434459687225669
ACH-000279,-0.7910725700931283
ACH-000280,-0.9445255322939328
ACH-000281,-0.8875957419238059
ACH-000288,-0.4419629743273871
ACH-000291,-0.5928924032598224
ACH-000293,-0.6062048933825526
ACH-000294,-0.8557048940730628
ACH-000295,-0.3594014318826374
ACH-000296,-0.10006490697440376
ACH-000302,-0.4563430386736239
ACH-000304,-0.06595058635331165
ACH-000307,-0.5346526901149184
ACH-000308,-0.3056633837179372
ACH-000310,-0.4205140186049448
ACH-000311,-0.40198801137144174
ACH-000312,-0.7086837514515419
ACH-000315,-0.3661655090753461
ACH-000316,-0.782634760288037
ACH-000317,-0.4518560576262302
ACH-000318,-0.5474982007595466
ACH-000319,-0.4566759109814746
ACH-000320,-0.6250733678083814
ACH-000322,-0.4883544916514445
ACH-000323,-0.4331466325608496
ACH-000324,-0.5990042913772239
ACH-000329,-0.6667496220322775
ACH-000330,-0.6964408609244219
ACH-000331,-0.3483669809725952
ACH-000332,-0.829334168572558
ACH-000334,-0.12674091101230198
ACH-000335,-0.10133726241606142
ACH-000336,-0.2279874213472498
ACH-000337,-0.3001985989379248
ACH-000338,-0.3467095528196052
ACH-000339,-0.27637447357754763
ACH-000341,-0.4921124554768971
ACH-000348,-0.36979652126287393
ACH-000350,-0.8830015019058506
ACH-000352,-0.3679698121207207
ACH-000356,-0.4510842667791725
ACH-000361,-0.3668272729690365
ACH-000362,-0.29184554137955754
ACH-000363,-0.2952640118158648
ACH-000364,-1.1695426398048756
ACH-000365,-0.38866358061722
ACH-000366,-0.4250655951009736
ACH-000368,-0.42029623768461216
ACH-000374,-0.6576250459976691
ACH-000375,-0.3439949859045827
ACH-000376,-0.16518886707410824
ACH-000381,-0.07566380528238968
ACH-000383,-0.7438469873014458
ACH-000387,-0.40885935953782215
ACH-000389,-0.6393966142230045
ACH-000390,-0.3052952927207467
ACH-000393,-0.6099659590731229
ACH-000395,-0.1398217640556559
ACH-000396,-0.43870319439423533
ACH-000397,-0.9455983686156996
ACH-000401,-0.1257381380662869
ACH-000402,-0.37169714368636775
ACH-000403,-0.6122217889349864
ACH-000404,0.15956865609956644
ACH-000406,-0.7120623807438408
ACH-000407,-0.5328757107572298
ACH-000408,-0.589201440481897
ACH-000410,-0.14963171156808333
ACH-000411,-0.25114389335825343
ACH-000414,-0.6307748170072544
ACH-000415,-0.33374287021959337
ACH-000416,-0.20919261794797556
ACH-000420,-0.8312195793250898
ACH-000421,-0.7092362188258832
ACH-000424,-0.4841570834787101
ACH-000425,-0.3252165346231856
ACH-000426,-0.3561928369724656
ACH-000427,-0.7597168796174902
ACH-000433,-0.4285853508344967
ACH-000435,-0.7254569912735065
ACH-000436,-0.3099750544945383
ACH-000444,-0.6245822178879016
ACH-000445,-0.4342669049764071
ACH-000448,-0.5247186627757771
ACH-000450,-0.5017644492839579
ACH-000452,-0.3717545776462492
ACH-000454,-0.5289752807864961
ACH-000458,-0.6167094838584871
ACH-000459,-0.14580087966021096
ACH-000460,-0.5784503686778288
ACH-000461,-0.9044926980202312
ACH-000463,-0.5052172573367893
ACH-000464,-0.4176412819020221
ACH-000466,-0.6982091522498587
ACH-000467,-0.3118253365654397
ACH-000468,-0.4324005843950837
ACH-000469,-0.17883991422018164
ACH-000470,-0.9686186117307886
ACH-000471,-0.8471907368666899
ACH-000472,-0.29851255544232025
ACH-000473,-0.8860730259261622
ACH-000475,-0.3567802026856736
ACH-000476,-0.4205692269317277
ACH-000477,-0.5959102536964782
ACH-000479,-0.3364860978509533
ACH-000480,-0.4732469369521642
ACH-000481,-0.4207520269785845
ACH-000483,-0.5731899735701812
ACH-000484,-0.4898837595969545
ACH-000485,-0.4076254977356987
ACH-000486,-0.4910209186594597
ACH-000487,-0.6399874329614124
ACH-000488,-0.2701790313227575
ACH-000490,-0.3274372807960349
ACH-000491,-0.48560656452527
ACH-000495,-0.3887275864417208
ACH-000496,-0.7452370809565501
ACH-000499,-0.5495438530872498
ACH-000500,-0.7595895746297063
ACH-000502,-0.8565693858127874
ACH-000503,-0.2843113948426036
ACH-000505,-0.5267992274896514
ACH-000507,-0.4457885570943957
ACH-000510,-0.5281397642629411
ACH-000511,-0.2560864398802362
ACH-000512,-0.24052270593617806
ACH-000516,-0.16734759672157742
ACH-000517,-0.6450438701588139
ACH-000518,-0.7222259748871253
ACH-000520,-0.3905388499693522
ACH-000521,-0.3697733470745759
ACH-000522,-0.3405066219204913
ACH-000524,-0.5356402229058103
ACH-000527,-0.5005830826499619
ACH-000528,-0.15631693836688382
ACH-000537,-0.5360029847440708
ACH-000541,0.26957979533574955
ACH-000542,-0.7097514755572222
ACH-000544,-0.18220740111875186
ACH-000545,-0.4928741611994159
ACH-000547,-0.5569682203414806
ACH-000548,-0.2876024385963216
ACH-000549,-0.8231155827946238
ACH-000550,-1.0747699481973108
ACH-000552,-1.0415053745905742
ACH-000556,-0.3921648772838248
ACH-000557,-0.6479809794111736
ACH-000569,-0.4449740182042367
ACH-000570,-0.3159909513011298
ACH-000571,-0.2787965843156531
ACH-000573,-0.16374274447788706
ACH-000576,-0.2105243368489817
ACH-000579,-0.20266307378959408
ACH-000580,-0.35164050177677125
ACH-000584,-0.4401666229301356
ACH-000585,-0.8715653429927726
ACH-000588,-0.24041820561443836
ACH-000589,-0.5634912830846576
ACH-000591,-0.7262093374599498
ACH-000593,-0.7024627606130882
ACH-000600,-0.1324059916813308
ACH-000601,-0.4947330548424354
ACH-000605,-0.3434955693979509
ACH-000606,-0.2856642580476433
ACH-000608,-0.32862560436138
ACH-000614,0.005248326517451525
ACH-000616,-0.3955828253932053
ACH-000618,-0.5396018640458287
ACH-000619,-0.7066577049595779
ACH-000620,-0.43029023441594577
ACH-000621,-0.3259944632326075
ACH-000622,-0.4206668094732253
ACH-000623,-0.2848158419741692
ACH-000624,-0.3156512317298553
ACH-000627,-0.1903127345132497
ACH-000630,-0.9250804405979268
ACH-000631,-0.5836183564874751
ACH-000632,-0.39284079375627773
ACH-000633,-0.24774985962582294
ACH-000637,-0.9510079520316244
ACH-000638,-0.3259804459000686
ACH-000646,-0.5405947438850054
ACH-000647,-0.2969734314503145
ACH-000648,-0.6751268026335494
ACH-000649,-0.5801712812536309
ACH-000651,-0.3528634696390954
ACH-000652,-1.0300868260425544
ACH-000653,-0.2404154732970828
ACH-000657,-0.4988768455156919
ACH-000658,-0.2344973472556962
ACH-000661,-0.2130327648979284
ACH-000662,-0.5873245448863477
ACH-000663,-0.2137680142762303
ACH-000665,-0.07938169378600632
ACH-000671,-0.3013192904459145
ACH-000672,-0.3720651657414099
ACH-000673,-0.3968147720924216
ACH-000676,-0.1460742141926831
ACH-000677,-0.3325173143749953
ACH-000681,-0.08545166831388773
ACH-000683,-0.2344459778141267
ACH-000684,-0.6249888501897525
ACH-000688,-0.6095230946997057
ACH-000693,-0.2372575933732746
ACH-000694,-0.3628906951760079
ACH-000695,-0.6391196037222466
ACH-000696,-0.3442615368734225
ACH-000697,0.03335297499570385
ACH-000699,-0.3530286461681009
ACH-000701,-0.4449594409130836
ACH-000706,-0.273750207704161
ACH-000711,-0.5606822580133592
ACH-000713,-0.9416769263204868
ACH-000714,-0.15988290727766322
ACH-000718,-0.5504850857797514
ACH-000720,-0.40856844976072304
ACH-000721,-0.887839994984193
ACH-000724,-0.4711839207689853
ACH-000725,-0.3895206630523169
ACH-000732,-0.18595195901752667
ACH-000734,-0.5543758868748159
ACH-000735,-0.23867768413733514
ACH-000736,-0.5096842149307074
ACH-000738,-0.6427185577519557
ACH-000746,-0.4750211156114264
ACH-000747,-0.4999461379606173
ACH-000748,-0.2549089218284609
ACH-000753,-0.7312536899786067
ACH-000756,-0.4078406932945134
ACH-000757,-0.3400587055316389
ACH-000758,-0.2542965128847341
ACH-000760,-0.1579383346872716
ACH-000762,-0.485029017710867
ACH-000763,-0.2727076624511397
ACH-000764,-0.633732709392787
ACH-000765,-0.28031735665000385
ACH-000766,-0.7156127348761513
ACH-000767,-1.0701749895268349
ACH-000768,-0.2676945486502011
ACH-000769,-0.4045574624777869
ACH-000770,-0.2306347281264353
ACH-000771,-0.5961253001034685
ACH-000773,-0.5367057158691171
ACH-000776,-0.6423099200838222
ACH-000777,-0.6812855515952747
ACH-000778,-0.2695720060218938
ACH-000781,-0.26425029971673925
ACH-000782,-0.5059319692361176
ACH-000783,-0.39792391388756143
ACH-000784,-0.39391969475764455
ACH-000785,-0.4615034005016665
ACH-000787,-0.2128826835691565
ACH-000788,-0.16499953901396058
ACH-000791,-0.4876162565121514
ACH-000792,-0.3005103657162993
ACH-000794,-0.2220195232333092
ACH-000796,-0.2724749221791385
ACH-000798,-0.7102405828621513
ACH-000799,-0.37965336866165816
ACH-000800,-0.7516443094857236
ACH-000802,-0.8880296120913287
ACH-000804,-0.3709915789483384
ACH-000805,-0.4483649808002633
ACH-000809,-0.6396004102408761
ACH-000810,-0.3204966388462775
ACH-000811,-0.8079630133297334
ACH-000817,-0.546766561269053
ACH-000819,-0.30748736471280275
ACH-000820,-0.03714661096931361
ACH-000821,-0.27780770399664984
ACH-000822,-0.4709120552023998
ACH-000823,-0.29595014153397964
ACH-000824,-0.11203292490919764
ACH-000827,-0.3870569151470985
ACH-000829,-0.21453095682001272
ACH-000831,-0.2527146086470245
ACH-000832,-0.27900516905991873
ACH-000833,-0.7417891374464991
ACH-000834,-0.3238427703348816
ACH-000835,-0.4066695077071836
ACH-000836,-0.4782796356819242
ACH-000837,-0.279806318432993
ACH-000838,-0.11018339071304517
ACH-000839,-0.788297222852097
ACH-000840,-0.9066656805365162
ACH-000841,-0.33536929007461663
ACH-000843,-0.2241940301565391
ACH-000846,-0.2802362284993116
ACH-000847,-0.4375049770778854
ACH-000848,-0.4458885608858277
ACH-000849,-0.4465002461611707
ACH-000851,-0.6398148970381935
ACH-000855,-0.2146900879637748
ACH-000856,-0.5058154129976965
ACH-000858,-0.3337550004151809
ACH-000859,-0.30416507379952146
ACH-000861,-0.4812820596826196
ACH-000862,-0.41091540831457984
ACH-000865,-0.5079481917261428
ACH-000866,-0.19563425652982197
ACH-000867,-0.4052924304847317
ACH-000869,-1.0803182444492962
ACH-000872,-0.5721278526374988
ACH-000873,-0.4853149374742392
ACH-000876,-0.7188216432438223
ACH-000878,-0.2320240884753613
ACH-000880,-0.37070289278386936
ACH-000881,-0.4518510332118132
ACH-000882,-0.0247859813468388
ACH-000884,-0.32415942534558023
ACH-000885,-0.6836052420196611
ACH-000887,-0.12806056386690562
ACH-000889,-0.20519865020401767
ACH-000896,-0.30977129123246466
ACH-000898,-0.3433469917073163
ACH-000900,-0.3403189302283342
ACH-000901,-0.3843567157268549
ACH-000905,-0.4682414617128071
ACH-000906,-0.282822680662561
ACH-000907,-0.5128530761563508
ACH-000910,-0.8745540936723558
ACH-000911,-0.5629647153522042
ACH-000912,-1.0726143823347696
ACH-000913,-0.18481685942384746
ACH-000915,-0.7919378385000173
ACH-000916,-0.42972041267278616
ACH-000917,-0.7207026760864064
ACH-000920,-0.4092455779298579
ACH-000921,-0.8835381665676966
ACH-000924,-0.5659854162894935
ACH-000926,-0.40400346898153416
ACH-000928,-0.38784678132140177
ACH-000929,-0.4159333518701109
ACH-000932,-0.5664189255504141
ACH-000935,-0.44422737886621183
ACH-000936,-0.4754462771046103
ACH-000937,-0.44152689066909584
ACH-000938,-0.2788004555608793
ACH-000939,-0.3581811263203067
ACH-000941,-0.5146939973690444
ACH-000943,-0.6609072191971208
ACH-000946,-0.2251753760005085
ACH-000947,-0.37361348275207584
ACH-000948,-0.2229708593421256
ACH-000950,-0.3298724541802378
ACH-000953,-0.2810837681556788
ACH-000954,-0.6321605269816254
ACH-000957,-0.2896481814678037
ACH-000958,-0.5808903799636571
ACH-000960,-0.4380505664862449
ACH-000963,-0.13728217077199226
ACH-000968,-0.3323211970897587
ACH-000969,-0.21609178546548755
ACH-000972,-0.5018276625074309
ACH-000973,-0.4697265828247798
ACH-000974,-0.34460556719224894
ACH-000978,-0.4242965671516794
ACH-000984,-0.4721297184041228
ACH-000986,-0.4021158873918946
ACH-000988,-0.4042066446211688
ACH-000993,-0.636612515297163
ACH-000994,-0.2825861531243103
ACH-000996,-0.4697992864509945
ACH-001001,-0.2531233176234172
ACH-001020,-0.7779256086567211
ACH-001028,-0.2907842712370883
ACH-001031,-0.32858811369623364
ACH-001038,-0.2994032648620355
ACH-001048,-0.6792958707079372
ACH-001050,-0.7569007509932292
ACH-001053,-0.7185340603836432
ACH-001054,-1.0581124234102042
ACH-001061,-0.021779093551733
ACH-001067,-0.8085078556677145
ACH-001075,-1.2757905714506943
ACH-001096,-0.4386883555883174
ACH-001111,-0.3113216730393373
ACH-001119,-0.5604435979463823
ACH-001128,-0.5539961986957416
ACH-001134,-0.09927394215091286
ACH-001151,-0.4415381583341476
ACH-001163,-0.22603331136324845
ACH-001164,-0.216779053150151
ACH-001183,-0.8884280464866915
ACH-001192,-0.5338219521153096
ACH-001193,-0.2793716075931939
ACH-001196,-1.1073809050853776
ACH-001197,-0.7515798614801739
ACH-001205,-0.6346500807414224
ACH-001211,-0.6725713343498099
ACH-001212,-0.6557738627927617
ACH-001228,-0.9316882003418944
ACH-001232,-0.7678562730684703
ACH-001239,-0.36753565197020654
ACH-001270,-0.4935741833430765
ACH-001274,-0.5275160772823184
ACH-001275,-0.6505921968361909
ACH-001277,-0.6967889120324321
ACH-001278,-0.4965919273406618
ACH-001280,-0.15269907650753245
ACH-001283,-0.5407989883154797
ACH-001289,-0.7237286999379096
ACH-001300,-0.23480612256551506
ACH-001301,-1.0123738677655445
ACH-001302,-0.7955351960915424
ACH-001306,-0.6071617962524616
ACH-001318,-0.3874833603732312
ACH-001322,-0.4704891398163475
ACH-001328,-1.013074250470902
ACH-001332,-0.15737546778454284
ACH-001336,-0.30786855717236555
ACH-001346,-0.5558838487991504
ACH-001353,-0.2133936125509344
ACH-001354,-0.9039907052313778
ACH-001367,-0.6329070875330521
ACH-001368,-0.5017562402583531
ACH-001374,-0.044966378883146564
ACH-001377,-0.463141805938443
ACH-001380,-0.3614611508099778
ACH-001391,-0.6862160595973779
ACH-001408,-0.64910690837272
ACH-001430,-0.657770525881116
ACH-001431,-0.428329183623299
ACH-001450,-0.3238909077881569
ACH-001496,-0.2696371580009749
ACH-001500,-0.5430837880709671
ACH-001523,-0.330584479854007
ACH-001532,-0.6259197004177877
ACH-001550,-0.2796171594719778
ACH-001552,-0.4992892901768583
ACH-001554,-0.3627736077786472
ACH-001654,-0.5283679307118251
ACH-001735,-0.3352916479836424
ACH-001736,-0.2001081390330753
ACH-001737,-0.024541760658307564
ACH-001740,-0.6892810180925946
ACH-001745,-0.8388857573269644
ACH-001765,-1.1039752681078343
