,TCF21 (6943)
ACH-000004,-0.06524749771652046
ACH-000005,-0.025527594917206808
ACH-000007,-0.3200284734395209
ACH-000009,0.0404969235193918
ACH-000011,-0.023748063705595582
ACH-000012,-0.1749712144313067
ACH-000013,-0.17691691232110818
ACH-000014,-0.006757573153181703
ACH-000015,-0.07842494324688731
ACH-000017,-0.17002888181848275
ACH-000018,-0.1444184181755619
ACH-000019,-0.30981828854466825
ACH-000021,-0.29862829679239633
ACH-000022,-0.11263392709283936
ACH-000025,-0.1858181332918484
ACH-000028,-0.22511421851278546
ACH-000030,-0.1805497645584801
ACH-000035,0.08571532687463412
ACH-000036,-0.08768810577965162
ACH-000037,0.06244098948566509
ACH-000039,-0.1476061726995978
ACH-000040,-0.07594033307274561
ACH-000041,-0.12649052493934584
ACH-000042,-0.14899139687788815
ACH-000045,0.007577043524587273
ACH-000047,-0.07414283392421962
ACH-000052,-0.09128538545671493
ACH-000053,-0.1556639990061944
ACH-000054,-0.12754496927808665
ACH-000055,-0.18176828080484836
ACH-000060,-0.18819005875859704
ACH-000067,-0.22003982099580294
ACH-000070,-0.2649800358709811
ACH-000075,-0.15604524200540887
ACH-000078,-0.0401772956281164
ACH-000082,-0.1350336677012844
ACH-000085,-0.061457933501974524
ACH-000086,-0.02404193514795799
ACH-000087,-0.16370694778120073
ACH-000092,-0.1037305888826298
ACH-000095,-0.033936137841643406
ACH-000097,-0.1509011140596875
ACH-000098,-0.14573622144837806
ACH-000099,-0.12255538771142185
ACH-000108,-0.2361862135717711
ACH-000113,-0.18082009482462802
ACH-000116,-0.17287890367254488
ACH-000118,-0.22119223726905884
ACH-000120,-0.09707568028773728
ACH-000123,-0.07591687258260117
ACH-000127,-0.17237966792651396
ACH-000128,-0.07023200884340516
ACH-000132,-0.288128576048162
ACH-000133,-0.11084860715301638
ACH-000137,-0.03949034451833668
ACH-000138,-0.14699337688755074
ACH-000142,-0.1586963615539975
ACH-000143,-0.1528626062539376
ACH-000146,-0.19503034256978166
ACH-000148,-0.014189236277740304
ACH-000150,-0.2968129232413941
ACH-000152,0.0354221867350131
ACH-000153,-0.0715886989877188
ACH-000159,-0.15031383162617284
ACH-000160,-0.2687115773001584
ACH-000163,0.06632049865846029
ACH-000167,-0.00897211416170268
ACH-000168,-0.010669458841841185
ACH-000169,-0.2806988799729109
ACH-000178,-0.008692219250096342
ACH-000183,-0.10884451750507436
ACH-000188,-0.13984558583748802
ACH-000189,-0.16110918827495782
ACH-000190,-0.11127826259779114
ACH-000198,-0.002831992601241489
ACH-000203,0.2346699704269889
ACH-000204,-0.3160101970970346
ACH-000206,-0.011993428132054505
ACH-000207,-0.07315078743897538
ACH-000208,-0.06873771487261753
ACH-000210,0.08065696118591925
ACH-000211,-0.164813195841363
ACH-000215,-0.13056638821204347
ACH-000221,-0.3049310707198216
ACH-000222,-0.124926627252179
ACH-000223,-0.11978281480838905
ACH-000226,-0.14946857854791318
ACH-000227,-0.049032194320074766
ACH-000228,-0.03722078726300243
ACH-000231,-0.17995316914135526
ACH-000232,-0.0486640579283394
ACH-000233,-0.1699272799719674
ACH-000234,-0.16307049340999275
ACH-000235,-0.15343609562789004
ACH-000237,-0.0809111042822095
ACH-000238,-0.14192577613816376
ACH-000242,-0.09818027893112954
ACH-000243,-0.06640594159224886
ACH-000244,-0.016670353710619687
ACH-000246,-0.1947908116952293
ACH-000248,-0.23662691525448654
ACH-000250,-0.111216948173487
ACH-000251,-0.2700489659602797
ACH-000252,-0.0859530963076433
ACH-000253,-0.3134049394181955
ACH-000255,0.06972086136943834
ACH-000256,-0.0325218811827014
ACH-000257,-0.035044507755810334
ACH-000258,0.008803132060793408
ACH-000259,0.006784998936702783
ACH-000260,-0.13858391712933746
ACH-000261,-0.1290112581260181
ACH-000262,-0.2066194181882653
ACH-000263,-0.15670805452207748
ACH-000264,-0.033397018210770936
ACH-000265,-0.06760203317216626
ACH-000266,-0.1623305915271643
ACH-000272,-0.1709751391048736
ACH-000274,-0.17713269012298075
ACH-000277,-0.09309615246578444
ACH-000278,-0.1851109996868069
ACH-000279,-0.07419437215961748
ACH-000280,-0.05411033722862844
ACH-000281,-0.2577896020018314
ACH-000288,0.00026571805036213213
ACH-000291,-0.05114735009916538
ACH-000293,0.017295685274894845
ACH-000294,-0.055726853411866416
ACH-000295,-0.4530433777757328
ACH-000296,-0.038148010817759086
ACH-000302,-0.14105745977391648
ACH-000304,-0.1518815159477188
ACH-000307,-0.22563299582298774
ACH-000308,-0.1046227196292138
ACH-000310,-0.03842725319454034
ACH-000311,-0.1267869086158004
ACH-000312,-0.03141935451967366
ACH-000315,-0.009081257178454271
ACH-000316,-0.19528570043326995
ACH-000317,-0.14615223676989328
ACH-000318,0.01812393589579816
ACH-000319,-0.13502364264214306
ACH-000320,-0.15152674223953885
ACH-000322,-0.07383502746051074
ACH-000323,0.08801512841503653
ACH-000324,-0.048338653766127865
ACH-000329,-0.03949577481088085
ACH-000330,-0.256453157391396
ACH-000331,-0.121286994506961
ACH-000332,-0.06130413715911276
ACH-000334,0.25150142489189364
ACH-000335,-0.20277409709998886
ACH-000336,-0.03943233998532435
ACH-000337,-0.1856270604739534
ACH-000338,-0.21057203608690606
ACH-000339,-0.17368138750111264
ACH-000341,0.052784234951821205
ACH-000348,-0.17774916793430012
ACH-000350,-0.1006070422419851
ACH-000352,-0.029414265438981638
ACH-000356,-0.06792298883137292
ACH-000361,0.0626456595440187
ACH-000362,-0.12158955665009767
ACH-000363,-0.18356560914570486
ACH-000364,-0.09968149090965653
ACH-000365,-0.060058469437625335
ACH-000366,-0.1435445832885296
ACH-000368,0.0013858748918351106
ACH-000374,-0.011347359024384123
ACH-000375,-0.15557514013746954
ACH-000376,-0.2170999461054105
ACH-000381,-0.13488304441825658
ACH-000383,-0.1226612401060255
ACH-000387,-0.1151557729124739
ACH-000389,-0.11838519807593975
ACH-000390,-0.10995090562584074
ACH-000393,-0.08857650235950143
ACH-000395,-0.10221784219783353
ACH-000396,-0.11417588694086048
ACH-000397,-0.1428469906891156
ACH-000401,-0.2075403918883228
ACH-000402,0.011507270718587474
ACH-000403,-0.0526201067279753
ACH-000404,-0.09919131379765896
ACH-000406,-0.13307367551022012
ACH-000407,-0.12250228534373807
ACH-000408,-0.1192026804668868
