,R3HDM2 (22864)
ACH-000004,-0.08126063774767894
ACH-000005,-0.22899431145654656
ACH-000007,-0.12955733176709286
ACH-000009,-0.11650579114526975
ACH-000011,-0.08088268818632711
ACH-000012,0.04779688437624435
ACH-000013,-0.05645351255359547
ACH-000014,-0.11821842977477573
ACH-000015,-0.0917826882097876
ACH-000017,-0.044390059357752906
ACH-000018,0.0549095712491771
ACH-000019,-0.17491432717640398
ACH-000021,-0.1960891569007253
ACH-000022,-0.012167683833613756
ACH-000025,-0.2374787530038939
ACH-000028,-0.11585433413958494
ACH-000030,-0.08152780950638852
ACH-000035,-0.06426723687656324
ACH-000036,-0.06338798297959197
ACH-000037,-0.23271601141138154
ACH-000039,-0.0749289541666653
ACH-000040,-0.24078096911018665
ACH-000041,-0.21224435625078827
ACH-000042,-0.1191847500724874
ACH-000045,-0.014053290513332223
ACH-000047,0.015411003115434476
ACH-000052,-0.07090314074972674
ACH-000053,-0.07776358394058085
ACH-000054,-0.0022823594401024556
ACH-000055,0.07357015160467406
ACH-000060,0.01918846417572897
ACH-000067,-0.20310612594862584
ACH-000070,0.06224211062298431
ACH-000075,-0.14442254456053671
ACH-000078,-0.07863869772286047
ACH-000082,-0.17945989929709685
ACH-000085,-0.05401757762283328
ACH-000086,-0.2634301240302058
ACH-000087,-0.24551732390614145
ACH-000092,-0.20705388942469294
ACH-000095,-0.026014066122141875
ACH-000097,-0.04082466131081565
ACH-000098,-0.07244409408131322
ACH-000099,-0.006350848165639164
ACH-000108,0.11008995998999692
ACH-000113,-0.08481377371248698
ACH-000116,-0.035405419511675584
ACH-000118,-0.1768220407429809
ACH-000120,0.023608066071692347
ACH-000123,-0.15999457949895615
ACH-000127,-0.08115578409318637
ACH-000128,-0.1207246007431494
ACH-000132,0.04268899574651661
ACH-000133,-0.1434518595112471
ACH-000137,-0.2415395385142215
ACH-000138,-0.11096316937297568
ACH-000142,0.0016593732659534574
ACH-000143,-0.13889229118024013
ACH-000146,-0.024394949750133205
ACH-000148,-0.21956502322013136
ACH-000150,-0.09903365451563227
ACH-000152,-0.2627355839050813
ACH-000153,-0.09374978299708324
ACH-000159,-0.051246121544759084
ACH-000160,-0.0524382183926385
ACH-000163,-0.2416507276093883
ACH-000167,-0.4600417136895806
ACH-000168,-0.022058112481448643
ACH-000169,-0.06663949186126981
ACH-000178,-0.08402978218802372
ACH-000183,-0.1078117024306867
ACH-000188,-0.0986375921341007
ACH-000189,-0.030691241911201664
ACH-000190,-0.07122179569640541
ACH-000198,-0.1898887298590385
ACH-000203,-0.08321655766804131
ACH-000204,0.1233735957980913
ACH-000206,-0.1965220574872122
ACH-000207,-0.1072340696132931
ACH-000208,-0.1183041729879845
ACH-000210,-0.030711225097864864
ACH-000211,-0.10363361024941364
ACH-000215,-0.1805080613749297
ACH-000221,-0.1167584131510966
ACH-000222,-0.039267272171318895
ACH-000223,-0.024342659466372603
ACH-000226,-0.06212015901654805
ACH-000227,-0.2789470046117565
ACH-000228,-0.18524409835165825
ACH-000231,-0.07515085423050087
ACH-000232,-0.005134507715121343
ACH-000233,-0.10870980944980106
ACH-000234,-0.3077054162882763
ACH-000235,-0.12310046788690232
ACH-000237,-0.05633083950780302
ACH-000238,-0.0812156794673843
ACH-000242,-0.009749009616738821
ACH-000243,-0.12219113403275927
ACH-000244,-0.09558473920905074
ACH-000246,-0.02511990258394145
ACH-000248,-0.08368718707006888
ACH-000250,-0.037225094301137115
ACH-000251,-0.08233888895856684
ACH-000252,-0.07341892338153283
ACH-000253,-0.13120687139992415
ACH-000255,-0.03615647098153946
ACH-000256,-0.06331062431490134
ACH-000257,0.0029260863566145296
ACH-000258,0.11687390345036633
ACH-000259,-0.04204500861996832
ACH-000260,0.003038874546557075
ACH-000261,-0.058226432301096726
ACH-000262,0.1668055341516201
ACH-000263,-0.13391636184007727
ACH-000264,-0.006280093783238648
ACH-000265,0.01605568105255817
ACH-000266,-0.08642489767661078
ACH-000272,-0.005571951945686666
ACH-000274,-0.21181866968532784
ACH-000277,-0.12072668910890776
ACH-000278,-0.19227626997478847
ACH-000279,-0.11048603973335527
ACH-000280,-0.10367621226054057
ACH-000281,-0.0844061009501531
ACH-000288,-0.1297972704829718
ACH-000291,-0.1218518768631611
ACH-000293,-0.006021574913195542
ACH-000294,0.017424887997571525
ACH-000295,-0.019787673715155836
ACH-000296,-0.18978036115994296
ACH-000302,-0.10524565979510052
ACH-000304,0.01439617340868301
ACH-000307,-0.1185135341559502
ACH-000308,-0.05875406645137905
ACH-000310,-0.04037192517188844
ACH-000311,-0.052625029292766634
ACH-000312,0.008638535404328605
ACH-000315,0.14933432712553124
ACH-000316,-0.11566200413048483
ACH-000317,-0.010738364983441688
ACH-000318,-0.2448243527055263
ACH-000319,-0.20958017630711528
ACH-000320,-0.12885530169242748
ACH-000322,-0.17346623143738707
ACH-000323,-0.014385608617460025
ACH-000324,-0.11882588198351195
ACH-000329,-0.05057715627907703
ACH-000330,-0.052993073942805856
ACH-000331,-0.1832352941968245
ACH-000332,-0.03319915660544366
ACH-000334,-0.09206213557932927
ACH-000335,-0.16028404543819272
ACH-000336,-0.1550764644111481
ACH-000337,0.0019278345913989056
ACH-000338,-0.02485575521118501
ACH-000339,-0.07079997067226741
ACH-000341,-0.16564157572477806
ACH-000348,-0.12852398150876782
ACH-000350,-0.016958462460707282
ACH-000352,-0.030510714622251293
ACH-000356,-0.08976104134450996
ACH-000361,-0.16198702412143007
ACH-000362,-0.08767511824607323
ACH-000363,-0.1340746933584197
ACH-000364,-0.1535540969602463
ACH-000365,-0.21700653208507756
ACH-000366,-0.14838257181178746
ACH-000368,-0.07778036863049581
ACH-000374,0.04235272200809685
ACH-000375,0.136197664230363
ACH-000376,-0.010424335071385744
ACH-000381,0.17093576480590034
ACH-000383,-0.05348029529434887
ACH-000387,-0.015964654622253303
ACH-000389,0.032497911379107965
ACH-000390,-0.039511487611421085
ACH-000393,-0.07912953178032987
ACH-000395,-0.0910463194311991
ACH-000396,-0.1047187685444014
ACH-000397,-0.04255818220316178
ACH-000401,-0.004554280114063831
ACH-000402,-0.03966048289692918
ACH-000403,-0.19950281438711026
ACH-000404,0.02912350479218798
ACH-000406,-0.0007268115984823928
ACH-000407,-0.16055364535032776
ACH-000408,-0.115940678386809
ACH-000410,-0.054933883369384484
ACH-000411,-0.008074825458558353
ACH-000414,-0.23897990603113275
ACH-000415,0.03120703522294649
ACH-000416,-0.16770852396755812
ACH-000420,-0.09594676532785876
ACH-000421,-0.027672008772511147
ACH-000424,-0.18774508998647196
ACH-000425,-0.07431317680479635
ACH-000426,0.04717650752457485
ACH-000427,-0.06866588053809122
ACH-000433,-0.0811131336803649
ACH-000435,-0.31629431181820833
ACH-000436,-0.1529280268373475
ACH-000444,-0.1486526236479969
ACH-000445,-0.16330107406137587
ACH-000448,-0.11077225017482767
ACH-000450,0.056254359704507664
ACH-000452,-0.17167852068069844
ACH-000454,-0.14321003825452422
ACH-000458,-0.13807460937086416
ACH-000459,-0.06697970621520287
ACH-000460,-0.005469540145878314
ACH-000461,-0.19950211223692388
ACH-000463,-0.0682279726193841
ACH-000464,-0.14415133044954356
ACH-000466,-0.12894123958097606
ACH-000467,-0.15128453621300428
ACH-000468,-0.012684664525076092
ACH-000469,-0.06958090843353246
ACH-000470,0.021600020785084627
ACH-000471,-0.07506160201355958
ACH-000472,-0.06695590697576438
ACH-000473,0.0607246022195891
ACH-000475,-0.17703368395500255
