,SYNPO (11346)
ACH-000004,0.31389205972517104
ACH-000005,0.41682874537012665
ACH-000007,0.21243129985438947
ACH-000009,0.008066922957269797
ACH-000011,0.1708421994631845
ACH-000012,-0.038124143816654375
ACH-000013,0.1729022776838575
ACH-000014,0.07274047136374691
ACH-000015,-0.10085529313577712
ACH-000017,-0.02471722070538189
ACH-000018,0.2751168310795879
ACH-000019,0.06528951307734047
ACH-000021,0.09620715657446358
ACH-000022,-0.00993567416149457
ACH-000025,0.25672279909471635
ACH-000028,0.03364796329618525
ACH-000030,0.16779087486426228
ACH-000035,0.15448121411598595
ACH-000036,0.13425550048820675
ACH-000037,0.12211375457121483
ACH-000039,-0.09460847204971608
ACH-000040,0.10414959599473186
ACH-000041,0.10459052958176566
ACH-000042,-0.08134986777936742
ACH-000045,0.12703112809373093
ACH-000047,0.018592595252039358
ACH-000052,-0.05613657993794189
ACH-000053,0.11764199818147428
ACH-000054,0.06537540354924197
ACH-000055,0.21844767321170055
ACH-000060,0.11279254355035882
ACH-000067,0.032598671961387764
ACH-000070,0.29292694630936894
ACH-000075,0.2769091577133054
ACH-000078,0.1337865375748156
ACH-000082,0.08674764495387674
ACH-000085,0.13988048551496696
ACH-000086,0.19849393266013104
ACH-000087,0.1971756786301581
ACH-000092,0.15333914578989807
ACH-000095,0.06277732483745971
ACH-000097,0.07044840041748293
ACH-000098,0.1410197371833367
ACH-000099,0.13454848830537913
ACH-000108,0.06658125828490055
ACH-000113,0.16258584906740298
ACH-000116,0.07462263848278937
ACH-000118,-0.013680038958713938
ACH-000120,-0.011063291131875885
ACH-000123,0.14823416313266066
ACH-000127,0.08057825197392272
ACH-000128,0.131364536645998
ACH-000132,0.2732592993903981
ACH-000133,-0.028333162979747
ACH-000137,0.17541299039490552
ACH-000138,0.11934749820612653
ACH-000142,0.1354338576294906
ACH-000143,0.15747634209252329
ACH-000146,0.2661015401829413
ACH-000148,0.025914188927554205
ACH-000150,-0.005180371849127809
ACH-000152,0.12620094434236268
ACH-000153,-0.08113206295758309
ACH-000159,0.17063480541890524
ACH-000160,0.16127591597116875
ACH-000163,0.12892794077373884
ACH-000167,0.020474842738894248
ACH-000168,0.1462018895314088
ACH-000169,0.01596957588547903
ACH-000178,0.152200240615324
ACH-000183,0.07477310824125237
ACH-000188,0.12823248874427146
ACH-000189,-0.06935252683860256
ACH-000190,0.03132284304784072
ACH-000198,0.10381036572379086
ACH-000203,0.4533551475587865
ACH-000204,-0.0802574204273988
ACH-000206,0.2662830000732034
ACH-000207,0.021436687368895598
ACH-000208,0.14189565746766314
ACH-000210,-0.04321818191244231
ACH-000211,0.10980352316806964
ACH-000215,0.18604162053438134
ACH-000221,0.11267070222108153
ACH-000222,0.15290925745680328
ACH-000223,0.07661611766663677
ACH-000226,0.11382253852419875
ACH-000227,0.09567094224462844
ACH-000228,0.20639688562733216
ACH-000231,0.17071858073326246
ACH-000232,-0.002117594609516446
ACH-000233,0.20962692829757046
ACH-000234,0.011496379615284056
ACH-000235,0.09151608809272273
ACH-000237,0.13760921595157566
ACH-000238,0.08868343050886228
ACH-000242,-0.3208173486762557
ACH-000243,0.08499910458929917
ACH-000244,0.26446292307511104
ACH-000246,0.13812885917460285
ACH-000248,0.05525622829544023
ACH-000250,0.15273869143489482
ACH-000251,0.09275280819875327
ACH-000252,0.20710753080824312
ACH-000253,0.20864495895519394
ACH-000255,0.09351280567920336
ACH-000256,0.1047584511232576
ACH-000257,0.17802231272651314
ACH-000258,0.08110488733700999
ACH-000259,0.1189082551751956
ACH-000260,0.13083640279483538
ACH-000261,0.05476864990695289
ACH-000262,0.1678667013698989
ACH-000263,0.4727350499329906
ACH-000264,0.08114768896460686
ACH-000265,0.08863215735954041
ACH-000266,0.030876416841749063
ACH-000272,0.05543996708430391
ACH-000274,0.07181127013164378
ACH-000277,0.036930661657836254
ACH-000278,0.2461206719071888
ACH-000279,-0.051447020084483916
ACH-000280,0.013334253310170662
ACH-000281,0.012300524849910892
ACH-000288,0.11239262328680977
ACH-000291,0.13206020763870566
ACH-000293,0.07617630185084523
ACH-000294,0.02096914452597549
ACH-000295,0.010571335464933931
ACH-000296,0.21840173441879912
ACH-000302,0.035919837962659115
ACH-000304,0.16908568478593866
ACH-000307,0.05016547046214264
ACH-000308,0.09724267991214276
ACH-000310,0.08935815995351654
ACH-000311,0.1239919850439246
ACH-000312,0.040377104656169546
ACH-000315,-0.06708043032758933
ACH-000316,0.12082255188583313
ACH-000317,0.1690088599267549
ACH-000318,0.19527365664447166
ACH-000319,0.16237630569419725
ACH-000320,0.10026189202646917
ACH-000322,0.3815699198093656
ACH-000323,0.01877278411370436
ACH-000324,0.118115609548613
ACH-000329,0.15371815629374205
ACH-000330,0.0589439775730376
ACH-000331,0.10439961907221228
ACH-000332,0.09759808204932108
ACH-000334,0.16205506841145093
ACH-000335,0.3974551689162021
ACH-000336,0.0796157418470713
ACH-000337,-0.21526997919177504
ACH-000338,0.3953681935332276
ACH-000339,0.13833359015683813
ACH-000341,0.19213468264655384
ACH-000348,0.14120186160686427
ACH-000350,-0.13343519273296578
ACH-000352,0.1347171407375888
ACH-000356,0.04500011054196578
ACH-000361,0.11364808286308163
ACH-000362,0.13828576895655625
ACH-000363,0.06942591878693166
ACH-000364,0.0916922338991648
ACH-000365,0.1120213279222592
ACH-000366,0.016960375599727878
ACH-000368,0.03796026944561133
ACH-000374,0.1576327445696661
ACH-000375,0.04834333172807544
ACH-000376,0.08928146550223015
ACH-000381,0.19579445354594785
ACH-000383,0.10221358196954174
ACH-000387,0.12832672019973854
ACH-000389,0.2404976219325126
ACH-000390,0.06397756535913847
ACH-000393,0.05897806235830293
ACH-000395,-0.05258888256450115
ACH-000396,-0.200493377702588
ACH-000397,0.02294347059617837
ACH-000401,0.1764259780460634
ACH-000402,-0.11598600571154828
ACH-000403,0.019256040697319437
ACH-000404,-0.2769364089337269
ACH-000406,0.12447995560950136
ACH-000407,0.14665190839295306
ACH-000408,0.13919448267910434
ACH-000410,0.07027585547486337
ACH-000411,0.05212786059686314
ACH-000414,0.061903590668328075
ACH-000415,0.19796147880994525
ACH-000416,0.19230885394910896
ACH-000420,0.027109198042062837
ACH-000421,0.2281559748603709
ACH-000424,0.05493855042202853
ACH-000425,0.015729170162581147
ACH-000426,0.2185524183475328
ACH-000427,0.041464151055315854
ACH-000433,0.282359560250123
ACH-000435,0.13555566110661482
ACH-000436,-0.07601309478008655
ACH-000444,0.18932989270212552
ACH-000445,0.13240390122458665
ACH-000448,0.04143419366588539
ACH-000450,0.17736903793543898
ACH-000452,0.08284978059788994
ACH-000454,0.002187084259221617
ACH-000458,0.05694292212370345
ACH-000459,0.24573757348592296
ACH-000460,0.12524439969075934
ACH-000461,0.07015002604779064
ACH-000463,-0.0633113519545902
ACH-000464,0.1507268626447085
ACH-000466,0.09202226339160896
ACH-000467,0.13710351391150785
ACH-000468,0.12928514913682107
ACH-000469,-0.025450744705143528
ACH-000470,0.15126156927547255
ACH-000471,0.10831376510516666
ACH-000472,0.058204766762825086
ACH-000473,0.0015798602322699498
ACH-000475,0.09529223010273766
ACH-000476,-0.01951175249156773
ACH-000477,0.05439919175577783
ACH-000479,0.103532162671338
ACH-000480,0.06938546051440664
ACH-000481,0.08268719627412985
ACH-000483,0.09122120687894006
ACH-000484,0.18085391924110986
ACH-000485,0.15045729952822315
ACH-000486,0.045601778881164186
ACH-000487,0.054627561579861525
ACH-000488,0.15221033524176344
ACH-000490,0.14986302580720445
ACH-000491,0.1286134982024264
ACH-000495,-0.06741889709966377
ACH-000496,0.09658006521147053
ACH-000499,-0.09050041032305547
ACH-000500,-0.0008614482928244557
ACH-000502,0.06140861842666232
ACH-000503,-0.09027190866272172
ACH-000505,0.12755290316642842
ACH-000507,0.09772129933226734
ACH-000510,0.008946529216877499
ACH-000511,0.09945047779415207
ACH-000512,0.15075870448068662
ACH-000516,0.1924841277285089
ACH-000517,0.08351709658374153
ACH-000518,-0.008456127335888564
ACH-000520,0.04221176152124312
ACH-000521,0.24839595290592814
ACH-000522,-0.0015652588822665152
ACH-000524,0.1710065509222137
ACH-000527,0.13959083990638482
ACH-000528,0.09658115074038702
ACH-000537,0.10022792761774636
ACH-000541,-0.23340384248052026
ACH-000542,0.055412706000608304
ACH-000544,-0.054059211456925015
ACH-000545,0.05799843883633037
ACH-000547,0.29180486139767936
ACH-000548,0.13041560986899767
ACH-000549,0.06441339924754594
ACH-000550,-0.0854726907568321
ACH-000552,0.02866020084914105
ACH-000556,0.04554710625273215
ACH-000557,-0.011375836542322802
ACH-000569,0.2972051721819395
ACH-000570,0.05870379242091505
ACH-000571,-0.041112651987350916
ACH-000573,0.19886382605652053
ACH-000576,-0.0167404702433279
ACH-000579,0.07532011851131347
ACH-000580,0.08596702972792497
ACH-000584,0.16305333572192685
ACH-000585,0.1533291546623535
ACH-000588,0.09381216735559436
ACH-000589,0.039438133560351515
ACH-000591,0.012189745230940987
ACH-000593,0.16859161334926673
ACH-000600,0.2219283728280947
ACH-000601,0.054084419802952234
ACH-000605,-0.010234640622018214
ACH-000606,0.09472625667107837
ACH-000608,0.15702514471090398
ACH-000614,0.05553784933926344
ACH-000616,0.20757069590066266
ACH-000618,0.10613281673127356
ACH-000619,0.17405459097966258
ACH-000620,0.1336729378271369
ACH-000621,0.12388148101542465
ACH-000622,0.034345923643174736
ACH-000623,0.17367308674612694
ACH-000624,0.15452403930400002
ACH-000627,0.054754790423837366
ACH-000630,0.14862126680200258
ACH-000631,0.2674366366440035
ACH-000632,0.13516283130485396
ACH-000633,0.15121555745464266
ACH-000637,0.26620294948978895
ACH-000638,0.09701398947429184
ACH-000646,0.1107580526962169
ACH-000647,0.10668609375902548
ACH-000648,0.0844138952087458
ACH-000649,0.13385785214946722
ACH-000651,-0.04971217844557178
ACH-000652,0.12232284063522605
ACH-000653,0.022990704056293262
ACH-000657,0.05272830499428662
ACH-000658,0.008808628282730902
ACH-000661,0.20296143620215615
ACH-000662,0.4836414411646029
ACH-000663,0.12824392612029936
ACH-000665,0.10204817410436567
ACH-000671,0.1746246238225146
ACH-000672,-0.11386337415325895
ACH-000673,0.07209654035103967
ACH-000676,-0.04133777957980266
ACH-000677,-0.00139888077281159
ACH-000681,-0.0905545021978415
ACH-000683,0.042896631409389055
ACH-000684,0.3191403946811026
ACH-000688,0.06075286616856435
ACH-000693,0.05335880669592988
ACH-000694,0.13238862167676207
