,CYP2A13 (1553)
ACH-000004,-0.3993549625073388
ACH-000005,-0.4017409795050365
ACH-000007,-0.3641105644720668
ACH-000009,-0.3614033156498208
ACH-000011,-0.3418354590287533
ACH-000012,-0.3312205729185651
ACH-000013,-0.5207983908091317
ACH-000014,-0.4392474790725182
ACH-000015,-0.5322526925038169
ACH-000017,-0.3321619731961661
ACH-000018,-0.6670883886629405
ACH-000019,-0.3211700179033421
ACH-000021,-0.6443960256879028
ACH-000022,-0.3627232857615858
ACH-000025,-0.0909921697156948
ACH-000028,-0.34337741417689865
ACH-000030,-0.4994277998503986
ACH-000035,-0.327602435233655
ACH-000036,-0.4352048554402977
ACH-000037,-0.2571768094389187
ACH-000039,-0.43966880737132974
ACH-000040,-0.3235234019049408
ACH-000041,-0.3630490056674639
ACH-000042,-0.5053147172934858
ACH-000045,-0.3958679923788429
ACH-000047,-0.3536587126610234
ACH-000052,-0.4495893260081419
ACH-000053,-0.5696186385509101
ACH-000054,-0.4335589510501345
ACH-000055,-0.3930210207085536
ACH-000060,-0.26029077527495903
ACH-000067,-0.34981618045650803
ACH-000070,-0.3784584047068371
ACH-000075,-0.5229409543834577
ACH-000078,-0.6713668312472423
ACH-000082,-0.3240003676092507
ACH-000085,-0.305991246080985
ACH-000086,-0.41685694285183506
ACH-000087,-0.6627787213778422
ACH-000092,-0.3753720190186517
ACH-000095,-0.5246699727019561
ACH-000097,-0.509643756455848
ACH-000098,-0.5377822555309908
ACH-000099,-0.6479235841947283
ACH-000108,-0.4590954690388094
ACH-000113,-0.3951760586901103
ACH-000116,-0.430863350126348
ACH-000118,-0.34362101440736864
ACH-000120,-0.3945785187849606
ACH-000123,-0.43536173665083133
ACH-000127,-0.6019229610603549
ACH-000128,-0.5703681063297306
ACH-000132,-0.2274579163657618
ACH-000133,-0.42024542090800304
ACH-000137,-0.599408906806288
ACH-000138,-0.5105029404761924
ACH-000142,-0.4066507017598221
ACH-000143,-0.2751664121540253
ACH-000146,-0.5589163089632654
ACH-000148,-0.27509920615229194
ACH-000150,-0.5856502536183652
ACH-000152,-0.2651898299710069
ACH-000153,-0.5935482861099685
ACH-000159,-0.5619727079877179
ACH-000160,-0.3293259178980287
