,APLNR (187)
ACH-000004,-0.06260182487761283
ACH-000005,-0.2613533784182357
ACH-000007,-0.25004132651823463
ACH-000009,-0.044050047191786415
ACH-000011,-0.3241248759606121
ACH-000012,-0.14237479373772893
ACH-000013,-0.09132701731887022
ACH-000014,0.007356925448494431
ACH-000015,-0.21013047239917584
ACH-000017,-0.12047502267128042
ACH-000018,-0.3888034187660853
ACH-000019,-0.030327543910461725
ACH-000021,-0.22233589579550167
ACH-000022,-0.16437192180584204
ACH-000025,-0.09758713200344027
ACH-000028,-0.15127192503693832
ACH-000030,-0.1585424676368355
ACH-000035,-0.06684766900563527
ACH-000036,-0.10442934084776563
ACH-000037,-0.3441244378135011
ACH-000039,-0.3273964104134249
ACH-000040,-0.09246386597781264
ACH-000041,-0.13953444902283954
ACH-000042,-0.1490839945366027
ACH-000045,-0.25606383785878045
ACH-000047,-0.13883979458006818
ACH-000052,0.007966460110162592
ACH-000053,-0.17208577977197625
ACH-000054,-0.007754284911234817
ACH-000055,-0.29090093660496275
ACH-000060,-0.27536104444623444
ACH-000067,0.11208196832648533
ACH-000070,-0.05159417480695421
ACH-000075,-0.3058775344344649
ACH-000078,-0.09613055204941773
ACH-000082,-0.17896118780231673
ACH-000085,-0.2458785976928708
ACH-000086,-0.2773733023158158
ACH-000087,-0.12064380104936726
ACH-000092,-0.12484457783066558
ACH-000095,-0.12424866346868302
ACH-000097,-0.12498012431982945
ACH-000098,-0.006354214821688757
ACH-000099,-0.10986380829654896
ACH-000108,-0.11931697400631736
ACH-000113,-0.16634802861032366
ACH-000116,-0.1447861505406507
ACH-000118,-0.2991520376838381
ACH-000120,-0.05570124859353186
ACH-000123,-0.07309064699150362
ACH-000127,-0.09768799158618516
ACH-000128,-0.13990558106201328
ACH-000132,-0.31478045578804065
ACH-000133,-0.15523984187499082
ACH-000137,-0.32742085380526903
ACH-000138,-0.20793999263034085
ACH-000142,-0.259202886401073
ACH-000143,0.009730801617959431
ACH-000146,-0.12240119641840475
ACH-000148,-0.24732318252474486
ACH-000150,-0.1941814577306853
ACH-000152,-0.00776785447083529
ACH-000153,-0.5363276583562281
ACH-000159,-0.13544841695133295
ACH-000160,-0.1296901672127195
ACH-000163,-0.052683411776304936
ACH-000167,0.05877242179213262
ACH-000168,-0.19722301182272786
ACH-000169,-0.12803265379968629
ACH-000178,-0.1209432561905346
ACH-000183,-0.1400942551680863
ACH-000188,-0.2934509030656657
ACH-000189,-0.1507292275816429
ACH-000190,-0.2173890833527655
ACH-000198,-0.14554743307901716
ACH-000203,-0.10003934424646356
ACH-000204,-0.1762065161542744
ACH-000206,-0.1255085969979554
ACH-000207,-0.031148284579379255
ACH-000208,0.1548194358356608
ACH-000210,-0.08260313742415365
ACH-000211,-0.31788473010960955
ACH-000215,-0.08514162593307506
ACH-000221,-0.41166319060961415
ACH-000222,-0.24860874305776906
ACH-000223,-0.06013739896283085
ACH-000226,-0.22009275661781086
ACH-000227,-0.0503304242010676
ACH-000228,-0.26566760935585737
ACH-000231,-0.14382673197872767
ACH-000232,-0.12460301332845401
ACH-000233,-0.1480774208514609
ACH-000234,-0.015989003116654334
ACH-000235,-0.18417915831805745
ACH-000237,-0.22788156430091994
ACH-000238,-0.26535018689443257
ACH-000242,-0.5000121624618219
ACH-000243,-0.108633037656669
ACH-000244,-0.12834606680167024
ACH-000246,-0.2283864749683815
ACH-000248,-0.1453448199762244
ACH-000250,-0.09015384120840864
ACH-000251,-0.18640875758980668
ACH-000252,0.06487050205779847
ACH-000253,-0.06107037595938933
ACH-000255,-0.09090729419753336
ACH-000256,-0.3769564142176536
ACH-000257,-0.1460658926538551
ACH-000258,-0.04320716315010525
ACH-000259,-0.09601903900990902
ACH-000260,-0.1563716716277071
ACH-000261,-0.19587918449497416
ACH-000262,-0.4991904866008897
ACH-000263,-0.2753165577859133
ACH-000264,-0.10786319057438988
ACH-000265,-0.15664885783508445
ACH-000266,-0.10342552709562358
ACH-000272,-0.07587856410289748
ACH-000274,-0.10999808568936363
ACH-000277,-0.1000989223032273
ACH-000278,-0.1454406319433505
ACH-000279,-0.16432408391671946
ACH-000280,0.022083601434148784
ACH-000281,-0.02778034713656967
ACH-000288,-0.21718169469326207
ACH-000291,-0.062115031800471725
ACH-000293,-0.16836722019245728
ACH-000294,-0.15790378882600595
ACH-000295,-0.31084450502196165
ACH-000296,-0.21773813780526788
ACH-000302,-0.14936131994023474
ACH-000304,-0.1994439127788514
ACH-000307,-0.18643011213495705
ACH-000308,-0.15531989828610004
ACH-000310,-0.11402462754430788
ACH-000311,-0.1741183354566191
ACH-000312,-0.06401234464614529
ACH-000315,-0.15393852123226398
ACH-000316,-0.10310023470699273
ACH-000317,-0.18648870008401447
ACH-000318,-0.20629821460289952
ACH-000319,-0.2596319078716081
ACH-000320,-0.17911193888919444
ACH-000322,-0.17053141258551818
ACH-000323,-0.1363574411029872
ACH-000324,-0.020398026954319026
ACH-000329,-0.1555148738707105
ACH-000330,-0.28576045351314866
ACH-000331,-0.09317039714094273
ACH-000332,-0.0854903698014937
ACH-000334,-0.1493298116818532
ACH-000335,-0.13180324075989527
ACH-000336,-0.1337396164163793
ACH-000337,-0.22118212419648373
ACH-000338,0.3008146511907783
ACH-000339,-0.12504594973646302
ACH-000341,-0.22236372590444156
ACH-000348,-0.12285681145412365
ACH-000350,-0.11728968572375895
ACH-000352,-0.19471697078385425
ACH-000356,-0.12096893649305025
ACH-000361,-0.29920976067958016
ACH-000362,-0.08162229913824934
ACH-000363,-0.01650067374372154
ACH-000364,-0.279448221507452
ACH-000365,-0.061721381495216276
ACH-000366,-0.17957261710087669
ACH-000368,-0.15484879243544936
ACH-000374,-0.1893220788053348
ACH-000375,-0.3141653635255875
ACH-000376,-0.18585437695973334
ACH-000381,-0.2107807552197118
ACH-000383,-0.15054839302588824
ACH-000387,-0.14119292591852226
ACH-000389,-0.11009928382349468
ACH-000390,-0.02691549368306536
ACH-000393,-0.2008296809623001
ACH-000395,-0.22615863134054
ACH-000396,-0.16576317539917867
ACH-000397,-0.016629486261704678
ACH-000401,0.10634217130829177
ACH-000402,-0.03824944334025696
ACH-000403,-0.079956942082612
ACH-000404,-0.2877496815561655
ACH-000406,-0.16125715695790968
