,SPAG4 (6676)
ACH-000004,-0.3919080340858543
ACH-000005,-0.26225228126946803
ACH-000007,0.02346800955693644
ACH-000009,-0.13273553138428992
ACH-000011,-0.13748289877577327
ACH-000012,-0.1839099140922053
ACH-000013,-0.13576721471175773
ACH-000014,-0.13093776763544684
ACH-000015,-0.06260398330812901
ACH-000017,-0.28719414117013115
ACH-000018,-0.2752343911483359
ACH-000019,-0.3427639863434926
ACH-000021,-0.22431892664785485
ACH-000022,-0.3290748966060944
ACH-000025,-0.18710202475016754
ACH-000028,-0.2670699477966205
ACH-000030,-0.27530041182502424
ACH-000035,-0.4996391740629719
ACH-000036,-0.20157962786742825
ACH-000037,-0.19809111108498867
ACH-000039,-0.3668788515824261
ACH-000040,-0.3414032064500382
ACH-000041,-0.14403809461287567
ACH-000042,-0.3422515586117271
ACH-000045,-0.22662695185541515
ACH-000047,-0.27037139691187834
ACH-000052,-0.30871112838340425
ACH-000053,-0.2356177304484579
ACH-000054,-0.17629262777710267
ACH-000055,-0.2183358542190756
ACH-000060,-0.3123129110161339
ACH-000067,-0.055779242635432366
ACH-000070,-0.19169295257046026
ACH-000075,-0.2693338213046896
ACH-000078,-0.2528749898103369
ACH-000082,-0.1696285913113644
ACH-000085,-0.13795926125824762
ACH-000086,-0.3282800767516469
ACH-000087,-0.2844062415342042
ACH-000092,-0.31361478213060423
ACH-000095,-0.22049098188818714
ACH-000097,-0.16250145792694873
ACH-000098,-0.1343140815937901
ACH-000099,-0.26220612600517784
ACH-000108,-0.27477752227859603
ACH-000113,-0.18219143865997148
ACH-000116,-0.2565490005314561
ACH-000118,-0.20946489648604866
ACH-000120,-0.22262682692443667
ACH-000123,-0.2235273826945394
ACH-000127,-0.12994842032944875
ACH-000128,-0.208937373271862
ACH-000132,-0.09857615975471104
ACH-000133,-0.241870556358424
ACH-000137,-0.1430213817336011
ACH-000138,-0.11726050521876726
ACH-000142,-0.16104293525034635
ACH-000143,-0.3755376838329183
ACH-000146,-0.31709604913195155
ACH-000148,-0.17599440259809976
ACH-000150,-0.06066722350618956
ACH-000152,-0.1701931872305411
ACH-000153,-0.044599763157318915
ACH-000159,-0.2151667873666804
ACH-000160,-0.3907423113223504
ACH-000163,-0.2690113190083609
ACH-000167,-0.3631526458316003
ACH-000168,-0.15130533098015853
ACH-000169,-0.365934428304687
ACH-000178,-0.1683235957518833
ACH-000183,-0.2118716350421962
ACH-000188,-0.10371680221766306
ACH-000189,-0.33606507208462416
ACH-000190,-0.2424325317091926
