,PLD1 (5337)
ACH-000004,-0.15464621260459105
ACH-000005,-0.35393074451245715
ACH-000007,-0.04381712073685202
ACH-000009,-0.09864677972455227
ACH-000011,-0.08664808435517551
ACH-000012,-0.16390903426205852
ACH-000013,-0.1294420839710778
ACH-000014,-0.12061569390728215
ACH-000015,-0.08568917130611166
ACH-000017,-0.054527793550525665
ACH-000018,-0.2024789946816389
ACH-000019,-0.26583760177933513
ACH-000021,-0.10345927313871474
ACH-000022,0.007076229805413839
ACH-000025,-0.3403679676805749
ACH-000028,-0.1767143426199649
ACH-000030,-0.09796223493409204
ACH-000035,-0.15683005869191685
ACH-000036,-0.15460414799342714
ACH-000037,0.08937374242449736
ACH-000039,-0.20561209221402985
ACH-000040,-0.13970478890902258
ACH-000041,0.037535688889660516
ACH-000042,-0.21665692141024556
ACH-000045,-0.10917222805777653
ACH-000047,-0.10899548490165953
ACH-000052,-0.08056262351347176
ACH-000053,-0.15676539242554208
ACH-000054,-0.0058835530400957285
ACH-000055,-0.13982117836463012
ACH-000060,-0.179364707173383
ACH-000067,-0.0806965638867525
ACH-000070,-0.24109704357298345
ACH-000075,-0.07902664643318016
ACH-000078,-0.12160992286653755
ACH-000082,-0.009493233431665336
ACH-000085,-0.057048766882410964
ACH-000086,-0.02554719242725608
ACH-000087,0.08407542872876869
ACH-000092,-0.11385479534255755
ACH-000095,0.02714445436881888
ACH-000097,-0.03142396624986917
ACH-000098,-0.05273474289502683
ACH-000099,-0.0219897480221771
ACH-000108,-0.12138008173606772
ACH-000113,-0.22112989067765595
ACH-000116,-0.15201555400852435
ACH-000118,-0.11651231917703195
ACH-000120,-0.017935774518301868
ACH-000123,-0.018586351440627952
ACH-000127,-0.052155243740520635
ACH-000128,-0.31584582241905845
ACH-000132,-0.0587983883498386
ACH-000133,-0.0966369613574842
ACH-000137,-0.15111131701497602
ACH-000138,-0.19849724239584665
ACH-000142,-0.17878622698106916
ACH-000143,0.021774028736324887
ACH-000146,-0.1648528747651933
ACH-000148,-0.04225966125298467
ACH-000150,-0.03133516973843817
ACH-000152,-0.08128404443386802
ACH-000153,-0.13090851329106507
ACH-000159,-0.10470855547090738
ACH-000160,-0.11600485142778545
ACH-000163,-0.07693513375444484
ACH-000167,-0.14009245664228787
ACH-000168,-0.13721280356603333
ACH-000169,-0.25230592439854416
ACH-000178,-0.0422065796405386
ACH-000183,-0.1411926610267006
ACH-000188,-0.183247262223905
ACH-000189,-0.04597561447850053
ACH-000190,-0.22438069752973105
ACH-000198,-0.21034115090203265
ACH-000203,-0.03862656164652389
ACH-000204,0.022074155411494937
ACH-000206,0.009819881878487449
ACH-000207,-0.34839328372570105
ACH-000208,-0.29682337199718634
ACH-000210,-0.03380980447606817
ACH-000211,-0.1074506126767952
ACH-000215,-0.093813232325939
ACH-000221,-0.12186748172684915
ACH-000222,-0.2781526848775102
ACH-000223,-0.0745075499690244
ACH-000226,-0.05275527075873127
ACH-000227,-0.2806049485739401
ACH-000228,-0.11173985365267176
ACH-000231,-0.13494386922347648
ACH-000232,-0.13562545629133815
ACH-000233,-0.12328193445532255
ACH-000234,-0.3215243587547633
ACH-000235,-0.07483381796602602
ACH-000237,-0.13692843408326522
ACH-000238,0.0960578481950634
ACH-000242,-0.23549274848943225
ACH-000243,-0.10543543231000513
ACH-000244,-0.1571005467841686
ACH-000246,0.02131779212107781
ACH-000248,-0.06927169761468828
ACH-000250,-0.0692565671198854
ACH-000251,0.026408089944889468
ACH-000252,-0.18451908343603948
ACH-000253,6.039930665630515e-05
ACH-000255,-0.11620735367616823
ACH-000256,-0.2222119514795176
ACH-000257,-0.37187122167999975
ACH-000258,0.09058353857977236
ACH-000259,-0.1683914291885345
ACH-000260,-0.020403812129469203
ACH-000261,-0.07712683073676466
ACH-000262,-0.08025241486386779
ACH-000263,-0.30649447502433874
ACH-000264,-0.08176038592826368
ACH-000265,-0.09665259852610923
ACH-000266,-0.045720485037010934
ACH-000272,-0.23574684696019954
ACH-000274,-0.14861600960132348
ACH-000277,-0.11147599085356442
ACH-000278,-0.16073058403071264
ACH-000279,-0.12200521152859507
ACH-000280,-0.09100160397349293
ACH-000281,-0.02430018730937785
ACH-000288,-0.03440686865130626
ACH-000291,-0.1308887897184977
ACH-000293,-0.07278412130944137
ACH-000294,-0.057157412662662124
ACH-000295,-0.17370073837391412
ACH-000296,-0.14405928293425718
ACH-000302,-0.09778150181316177
ACH-000304,-0.020614788238946496
ACH-000307,-0.18568427781100685
ACH-000308,-0.045218298057419434
ACH-000310,-0.07586152144212699
ACH-000311,-0.06594253129271664
ACH-000312,-0.08627042868275027
ACH-000315,-0.16455282517281447
ACH-000316,-0.047735861629820416
ACH-000317,0.07614865990333135
ACH-000318,0.20524546735418334
ACH-000319,-0.10909639117622827
ACH-000320,0.0535546827172604
ACH-000322,-0.1911386239317192
ACH-000323,-0.13478849783202332
ACH-000324,-0.11837032269063084
ACH-000329,-0.1481591405787329
ACH-000330,-0.26413368671927706
ACH-000331,-0.21688156198236175
ACH-000332,-0.12199564198320242
ACH-000334,0.017434590608870985
ACH-000335,-0.14444945806958004
ACH-000336,-0.06601570119367216
ACH-000337,-0.1960077021369406
ACH-000338,0.11679252196777952
ACH-000339,-0.07897611071461491
