,CYCS (54205)
ACH-000387,-0.8089112517242982
ACH-000389,-0.5265525444761016
ACH-000390,-0.8759613597738097
ACH-000393,-0.7441090187518841
ACH-000395,-0.6739646480325644
ACH-000396,-0.9436257772879206
ACH-000397,-0.6002517289959403
ACH-000401,-0.493201743751195
ACH-000402,-0.40405577700435147
ACH-000403,-0.8011548765631485
ACH-000404,-0.8603247064418542
ACH-000406,-0.9770639315637624
ACH-000407,-0.6631529842121284
ACH-000408,-0.8921658101136436
ACH-000410,-0.6422737929057144
ACH-000411,-0.6631638380681398
ACH-000414,-0.8300903559849803
ACH-000415,-0.6459908253555047
ACH-000416,-0.7670564237329195
ACH-000420,-0.5497464473368037
ACH-000421,-0.742860108395617
ACH-000424,-0.9672133205844452
ACH-000425,-0.688751686978724
ACH-000426,-0.7774102498954436
ACH-000427,-0.9153503575056549
ACH-000433,-0.5750588279254906
ACH-000435,-0.8203372426007538
ACH-000436,-0.6212367725900361
ACH-000444,-0.6671411074413514
ACH-000445,-0.3979351315612593
ACH-000448,-0.7970323342093256
ACH-000450,-1.329747618985706
ACH-000452,-0.6481732286266537
ACH-000454,-0.9565450762067794
ACH-000458,-0.632923953828406
ACH-000459,-1.137386050876381
ACH-000460,-0.7951852739101141
ACH-000461,-1.2416049618480072
ACH-000463,-0.6159820182573043
ACH-000464,-0.644623709800872
ACH-000466,-0.7990587134256169
ACH-000467,-0.9689554373517869
ACH-000468,-0.6453391280716813
ACH-000469,-0.7800025909433874
ACH-000470,-0.6034503470755621
ACH-000471,-0.4490567060597705
ACH-000472,-0.6161509130219479
ACH-000473,-0.7317033890781056
ACH-000475,-0.9094500414308846
ACH-000476,-0.8295991570997658
ACH-000477,-0.8667189152401508
ACH-000479,-0.8296079919828494
ACH-000480,-0.8889555150458275
ACH-000481,-0.6415623567998634
ACH-000483,-0.3556787537786875
ACH-000484,-0.8133180237769846
ACH-000485,-0.5862673671497199
ACH-000486,-0.7430114699983023
ACH-000487,-0.9895617417152012
ACH-000488,-0.9634555614283457
ACH-000490,-0.7141511726414963
ACH-000491,-0.8235791718665143
ACH-000495,-0.4847531114609418
ACH-000496,-0.6568446628514434
ACH-000499,-0.5223111432195671
ACH-000500,-1.0353295164446734
ACH-000502,-0.8582113865117088
ACH-000503,-0.6763071388732244
ACH-000505,-0.6357709863792464
ACH-000507,-0.9126911599883032
ACH-000510,-0.8117247085526372
ACH-000511,-0.5987006230078039
ACH-000512,-0.8471177770699223
ACH-000516,-0.3915790937042943
ACH-000517,-0.6948362849966385
ACH-000518,-0.6348539011148355
ACH-000520,-0.5425769469127705
ACH-000521,-0.8897525559956749
ACH-000522,-0.8582033181686224
ACH-000524,-0.6634661292670729
ACH-000527,-0.7146362012933638
ACH-000528,-0.8147614266777082
ACH-000537,-0.5771184418342195
ACH-000541,-0.8959860638261045
ACH-000542,-0.7146858002453051
ACH-000544,-0.9134763186047667
ACH-000545,-0.7648958599034358
ACH-000547,-0.9337233482553754
ACH-000548,-0.7579939969200212
ACH-000549,-1.004792195793201
ACH-000550,-0.5496736330412814
ACH-000552,-0.6178837635248892
ACH-000556,-0.8822775699132224
ACH-000557,-0.9000011924436877
ACH-000569,-0.5799506462210089
ACH-000570,-0.7437328177684736
ACH-000571,-0.5772448294557575
ACH-000573,-0.9365755458810032
ACH-000576,-0.578396763984547
ACH-000579,-0.8839788055346577
ACH-000580,-0.94693273702818
ACH-000584,-0.7956199201888364
ACH-000585,-0.4728212251257474
ACH-000588,-1.057246574747262
ACH-000589,-1.088131948384548
ACH-000591,-0.5845784149959519
ACH-000593,-0.7753017055499031
ACH-000600,-0.7495519655979221
ACH-000601,-0.7969217889410134
ACH-000605,-0.8798260089057501
ACH-000606,-0.614954017412313
ACH-000608,-0.7235255311527732
ACH-000614,-1.19271599967858
ACH-000616,-0.7692701311525725
ACH-000618,-1.2265593064615492
ACH-000619,-0.6913114617577155
ACH-000620,-0.9319075690209092
ACH-000621,-0.559632706248264
ACH-000622,-0.8097223414730906
ACH-000623,-0.5647781961183838
ACH-000624,-0.8821661700698948
ACH-000627,-0.6550844707905106
ACH-000630,-0.6167824587047749
ACH-000631,-0.8642779697546027
ACH-000632,-0.7692793001920678
ACH-000633,-1.1514250011770821
ACH-000637,-0.7957818173092102
ACH-000638,-0.7404712233095987
ACH-000646,-1.0557707922996489
ACH-000647,-0.6334579585432428
ACH-000648,-0.8766328106152163
ACH-000649,-0.6267347850244375
ACH-000651,-0.8495066362352224
ACH-000652,-0.8998473357677904
ACH-000653,-0.6376299774150394
ACH-000657,-0.6848218341897939
ACH-000658,-0.9107741527616922
ACH-000661,-0.9750382079056256
ACH-000662,-0.973863333613723
ACH-000663,-0.7623153024691445
ACH-000665,-0.5916462757887659
ACH-000671,-1.018054375453993
ACH-000672,-0.9961425301079166
ACH-000673,-0.5929846416430379
ACH-000676,-1.1591901212924858
ACH-000677,-0.9194065188922259
ACH-000681,-0.7206022797904259
ACH-000683,-0.5404454669658496
ACH-000684,-0.8664743118758261
ACH-000688,-0.5580883586813541
ACH-000693,-0.954612456851436
ACH-000694,-0.9320351067332296
ACH-000695,-0.812389951599961
ACH-000696,-0.7265605116714989
ACH-000697,-0.7194850891358462
ACH-000699,-0.510859516046359
ACH-000701,-0.7143681287464952
ACH-000706,-1.0350842748566158
ACH-000711,-0.7437231081891787
ACH-000713,-0.9471668149107
ACH-000714,-0.554729805281097
ACH-000718,-0.7654586825336834
ACH-000720,-0.7457407569144822
ACH-000721,-0.8121401065315969
ACH-000724,-0.7276898499913111
ACH-000725,-0.8385805293997146
ACH-000732,-0.6038342858440966
ACH-000734,-0.9528978834397178
ACH-000735,-0.7560136732118767
ACH-000736,-0.6554845189691967
ACH-000738,-0.9136539856996668
ACH-000746,-1.1309113688680883
ACH-000747,-0.6905774815722677
ACH-000748,-0.4649496892802305
ACH-000753,-1.2530213852906325
ACH-000756,-0.29682525283757805
ACH-000757,-0.8611801771746828
ACH-000758,-0.7208358202903992
ACH-000760,-0.6867895254512877
ACH-000762,-0.6342411363747955
ACH-000763,-0.8403783745719942
ACH-000764,-0.8137007138733366
ACH-000765,-0.9106706903750508
ACH-000766,-0.5633475148171792
ACH-000767,-1.1527444978276342
ACH-000768,-0.7745024343859863
ACH-000769,-0.7396878811337743
ACH-000770,-0.9583987126414564
ACH-000771,-0.5666826091295032
ACH-000773,-0.8378121962336541
ACH-000776,-0.7563400365358448
ACH-000777,-0.8828520210274056
ACH-000778,-0.5732755283391686
ACH-000781,-0.8576199974084767
ACH-000782,-0.6027370749390868
ACH-000783,-0.6870410780523231
ACH-000784,-0.7288472048515425
ACH-000785,-0.9774661319911168
ACH-000787,-0.6989399227541686
ACH-000788,-0.6411375531688859
ACH-000791,-0.7419864130282049
ACH-000792,-0.4631481920400585
ACH-000794,-0.5681629901149096
ACH-000796,-0.9174523488262848
ACH-000798,-0.6721697064148994
ACH-000799,-1.154697710692392
ACH-000800,-0.9495405077184659
ACH-000802,-0.7286366960187324
ACH-000804,-0.7730082438857935
ACH-000805,-0.8871932759439111
ACH-000809,-0.7525883820041749
ACH-000810,-0.9599236623840526
ACH-000811,-0.5051744563385347
ACH-000817,-0.7329859900318021
ACH-000819,-0.5903271099279561
ACH-000820,-0.9595934276290982
ACH-000821,-0.9821633855669089
ACH-000822,-0.6950084987514975
ACH-000823,-0.8029279380629699
ACH-000824,-0.5910701293988373
ACH-000827,-0.4633450424164581
ACH-000829,-0.42669670371649415
ACH-000831,-0.9123343340610672
ACH-000832,-0.5130901940573969
ACH-000833,-0.7458180292924248
ACH-000834,-1.096678176444421
ACH-000835,-0.6629751571443637
ACH-000836,-0.6457531134548324
ACH-000837,-1.0733489487270922
ACH-000838,-0.9202746336742692
ACH-000839,-0.6866968157928892
ACH-000840,-1.046234779069673
ACH-000841,-0.6821775785195037
ACH-000843,-1.1001664805792986
ACH-000846,-0.7294027523708858
ACH-000847,-0.6315790220544065
ACH-000848,-0.9005114024556392
ACH-000849,-0.8019718107161269
ACH-000851,-0.756071452843692
ACH-000855,-0.9412734701769426
ACH-000856,-0.7438775576752992
ACH-000858,-0.9452985973927228
ACH-000859,-0.7680471251722972
ACH-000861,-0.7949942440815791
ACH-000862,-0.9553716643358576
ACH-000865,-0.7562252174206489
ACH-000866,-0.9076307771024896
ACH-000867,-0.6461317922198085
ACH-000869,-0.3858377560594453
ACH-000872,-0.6938831128095487
ACH-000873,-0.7618772898568531
ACH-000876,-0.9574999442761752
ACH-000878,-0.8192852805427661
ACH-000880,-0.8496966752404279
ACH-000881,-0.7225633847827769
ACH-000882,-0.9252603856611284
ACH-000884,-0.9979883048010629
ACH-000885,-0.8897441555452946
ACH-000887,-0.6999892087659485
ACH-000889,-1.0148522833648208
ACH-000896,-0.7852565969024213
ACH-000898,-0.6822376145099153
ACH-000900,-0.7545916182441484
ACH-000901,-0.593746331149943
ACH-000905,-0.6170438539548663
ACH-000906,-0.9124871164447464
ACH-000907,-0.6187897585703406
ACH-000910,-1.3105974882474634
ACH-000911,-0.8703264583552826
ACH-000912,-0.7424217921707936
ACH-000913,-0.8187968658960219
ACH-000915,-1.2351159435516426
ACH-000916,-0.6166796935437211
ACH-000917,-0.8474457561645458
ACH-000920,-0.7241599401739138
ACH-000921,-0.9776214033166298
ACH-000924,-0.9192678510709886
ACH-000926,-0.9023824698583216
ACH-000928,-0.9171547926090012
ACH-000929,-0.5983472003746928
ACH-000932,-0.7798428594183126
ACH-000935,-0.7487710491983914
ACH-000936,-1.0643835816047094
ACH-000937,-0.9230735563613338
ACH-000938,-0.8231745300268346
ACH-000939,-0.5308794606367442
ACH-000941,-0.7269063579487122
ACH-000943,-0.954952967834566
ACH-000946,-0.7131183236168933
ACH-000947,-1.0050120447556348
ACH-000948,-0.9567925582015132
ACH-000950,-0.7524349841220926
ACH-000953,-0.7644052690546297
ACH-000954,-0.5874558702197673
ACH-000957,-0.8037226912546229
ACH-000958,-0.835043315607457
ACH-000960,-0.6237677897382976
ACH-000963,-0.8584547387033902
ACH-000968,-1.2974305274432691
ACH-000969,-0.8979925905833481
ACH-000972,-0.5997405289902049
ACH-000973,-0.6544647437232572
ACH-000974,-0.8319893408935809
ACH-000978,-0.9144288891067628
ACH-000984,-0.7524650595812911
ACH-000986,-0.691750693575289
ACH-000988,-0.7891477716596674
ACH-000993,-0.4869271834575762
ACH-000994,-1.0118121063082264
ACH-000996,-0.4844756724889069
ACH-001001,-0.7590376514497984
ACH-001020,-0.4198471755950114
ACH-001028,-0.8698234135477193
ACH-001031,-0.8915188888262314
ACH-001038,-0.9802290715393108
ACH-001048,-0.7632067520474791
ACH-001050,-0.39725320316363344
ACH-001053,-0.6821468371186782
ACH-001054,-0.7990598105866998
ACH-001061,-0.7482800711314069
ACH-001067,-0.6213930651259051
ACH-001075,-0.7690389476539681
ACH-001096,-0.7246172106189501
ACH-001111,-0.6879520115248947
ACH-001119,-0.8047583435580618
ACH-001128,-0.4508026781240021
ACH-001134,-0.6892124510481674
ACH-001151,-0.7054068801663516
ACH-001163,-0.9261938802092636
ACH-001164,-0.5753912331802234
ACH-001183,-0.5888309144578553
ACH-001192,-0.7145288748567671
ACH-001193,-0.9705847330451509
ACH-001196,-0.7394985645141794
ACH-001197,-0.7881429532268267
ACH-001205,-0.6912416028280227
ACH-001211,-0.5091751592085376
ACH-001212,-0.8764593685884858
ACH-001228,-0.7449559746976584
ACH-001232,-0.5524107050220416
ACH-001239,-0.8570962218620483
ACH-001270,-0.9002123858410137
ACH-001274,-0.9549739795376408
ACH-001275,-0.5428713598966467
ACH-001277,-0.8179365888906488
ACH-001278,-0.9143400924290916
ACH-001280,-0.7983451080018534
ACH-001283,-0.8223190843860219
ACH-001289,-0.6884807643972201
ACH-001300,-0.6971948769615699
ACH-001301,-0.8635186352796205
ACH-001302,-0.8654010978925857
ACH-001306,-0.6401612168909249
ACH-001318,-0.9341027934031714
ACH-001322,-0.7807941073803656
ACH-001328,-0.8133588675212526
ACH-001332,-0.7339603034674456
ACH-001336,-0.8769490956821407
ACH-001346,-0.6219076082251297
ACH-001353,-0.4345256272905909
ACH-001354,-0.8015442775750659
ACH-001367,-0.7788932847793503
ACH-001368,-1.0347992912561224
ACH-001374,-0.5596276506049024
ACH-001377,-0.7828268613490811
ACH-001380,-1.0138772158520164
ACH-001391,-0.6758081873129956
ACH-001408,-0.4187999056181747
ACH-001430,-0.8684981163547028
ACH-001431,-0.6469351762554251
ACH-001450,-0.9934027488212746
ACH-001496,-0.9835253075282882
ACH-001500,-0.7720350507088303
ACH-001523,-0.8989733955224397
ACH-001532,-0.6296976322566914
ACH-001550,-0.8496456338819088
ACH-001552,-0.6778534664404308
ACH-001554,-0.6504188283675435
ACH-001654,-0.6495220271318495
ACH-001735,-0.9187811509168462
ACH-001736,-0.688016709840088
ACH-001737,-0.6512427260754013
ACH-001740,-0.5957698127201669
ACH-001745,-0.6795123708103726
ACH-001765,-0.7797447416063921
