,FAM92B (339145)
ACH-000004,-0.14670036919602894
ACH-000005,-0.05453956172358245
ACH-000007,-0.21820376475765174
ACH-000009,-0.2308442196238465
ACH-000011,-0.2914041009838576
ACH-000012,-0.19529717072077551
ACH-000013,-0.2249592869112816
ACH-000014,-0.2250861472153461
ACH-000015,-0.0810623955675545
ACH-000017,-0.2821884982387326
ACH-000018,-0.3426286645971581
ACH-000019,-0.14526863292934244
ACH-000021,-0.1934128921578436
ACH-000022,-0.15173581756961455
ACH-000025,-0.5349833712734461
ACH-000028,-0.1818420871408281
ACH-000030,-0.047792793176837316
ACH-000035,-0.14439656688235894
ACH-000036,-0.3788030719774202
ACH-000037,-0.286533552053008
ACH-000039,-0.1560715416574472
ACH-000040,-0.2443746229611885
ACH-000041,-0.1437952579124147
ACH-000042,-0.23836662065060016
ACH-000045,0.0013790473626931884
ACH-000047,-0.28182779358152715
ACH-000052,-0.2273696419516954
ACH-000053,-0.23798742248294602
ACH-000054,-0.25264195490441765
ACH-000055,-0.2682633979559962
ACH-000060,-0.16638079132556327
ACH-000067,0.03989531558005517
ACH-000070,-0.2660947820536803
ACH-000075,-0.37645412185153065
ACH-000078,-0.20457774675152535
ACH-000082,-0.2619468994051365
ACH-000085,-0.2895116749721407
ACH-000086,-0.26990451075277305
ACH-000087,-0.16780925243388614
ACH-000092,-0.25535353118659393
ACH-000095,-0.1721075256408176
ACH-000097,-0.2368586574388864
ACH-000098,-0.27420132870522873
ACH-000099,-0.20576156496487646
ACH-000108,-0.29811887069200765
ACH-000113,-0.14879820543777586
ACH-000116,-0.09975998740023492
ACH-000118,-0.14551094868675374
ACH-000120,-0.03872838457825818
ACH-000123,-0.3639147598094741
ACH-000127,-0.1968338727717562
ACH-000128,-0.21564098831178816
ACH-000132,-0.21781385828910169
ACH-000133,-0.15971917334093158
ACH-000137,-0.191309057720893
ACH-000138,-0.26015053748491945
ACH-000142,-0.09061880387970868
ACH-000143,-0.08744401928118138
ACH-000146,-0.07635960299842824
ACH-000148,-0.2862194212000906
ACH-000150,-0.1562510481624268
ACH-000152,-0.3137138506755931
ACH-000153,-0.07004287544126465
ACH-000159,-0.07678359330166454
ACH-000160,-0.06903444687035781
ACH-000163,-0.25887801956480105
ACH-000167,-0.030566871606066207
ACH-000168,-0.4090318732822672
ACH-000169,-0.18376869953850816
ACH-000178,-0.15545058802850129
ACH-000183,0.026903049517131388
ACH-000188,-0.10938259810392692
ACH-000189,-0.18814161200754492
ACH-000190,0.019839214049746742
ACH-000198,-0.18167208257076586
ACH-000203,-0.4964655088212028
ACH-000204,-0.2058102579690725
ACH-000206,-0.09663020088569717
ACH-000207,-0.1440136388038431
ACH-000208,-0.04845972270225439
ACH-000210,-0.4415348409430561
ACH-000211,-0.18317778947398813
ACH-000215,-0.20781197063202209
ACH-000221,-0.3549091030152685
ACH-000222,-0.12389333372809964
ACH-000223,-0.03854730788401263
ACH-000226,-0.27873654147872096
ACH-000227,-0.3672241318133059
ACH-000228,-0.16930368762429973
ACH-000231,-0.14257953006276705
ACH-000232,-0.2373678254754079
ACH-000233,-0.26146530855053834
ACH-000234,-0.2915564144789432
ACH-000235,-0.12243809340387507
ACH-000237,-0.26958308919359864
ACH-000238,-0.20628292504965334
ACH-000242,0.03255448058325986
ACH-000243,-0.07973751333711858
ACH-000244,-0.2333297736195639
ACH-000246,-0.13429355580354904
ACH-000248,-0.3783622721704913
ACH-000250,-0.19195923151016125
ACH-000251,-0.14963908327266873
ACH-000252,-0.21263055486705407
ACH-000253,-0.26935830517195697
ACH-000255,-0.06807510538744446
ACH-000256,-0.3138699332616537
ACH-000257,-0.29157237762373284
ACH-000258,-0.10701902140890536
ACH-000259,-0.20422813844472495
ACH-000260,-0.2432922555265068
ACH-000261,-0.20734427823457785
ACH-000262,-0.1632383014379147
ACH-000263,-0.17250316936178675
ACH-000264,-0.2338427971762856
ACH-000265,-0.05362493978930565
ACH-000266,-0.23101195260025936
ACH-000272,-0.1172756425561622
ACH-000274,-0.22094725775094634
ACH-000277,-0.3632647200840657
ACH-000278,-0.24645745662320134
ACH-000279,-0.3323577989617789
ACH-000280,-0.3123087982114204
ACH-000281,-0.3387443018484277
ACH-000288,-0.3537710122936375
ACH-000291,-0.1560549836171735
ACH-000293,-0.347984388568862
ACH-000294,-0.07071679438934067
ACH-000295,-0.3111997062338042
ACH-000296,-0.12944475647682946
ACH-000302,-0.06419835149610237
ACH-000304,-0.06661542737052284
ACH-000307,-0.18074120100443464
ACH-000308,-0.19041332467147448
ACH-000310,-0.1962833462232768
ACH-000311,-0.2272805962653815
ACH-000312,-0.1695251087726528
ACH-000315,-0.15079552471160088
ACH-000316,-0.32694168074454805
