,HNRNPDL (9987)
ACH-000004,-0.1889537353130989
ACH-000005,-0.2211272072552387
ACH-000007,-0.0957351162960152
ACH-000009,-0.039486195879863344
ACH-000011,0.1148281897856911
ACH-000012,-0.07751908437380746
ACH-000013,-0.06963749933241695
ACH-000014,-0.05818939144965845
ACH-000015,-0.03639359247190162
ACH-000017,-0.19616810232481507
ACH-000018,0.033480239836067016
ACH-000019,-0.2601930745925366
ACH-000021,-0.07888294115096951
ACH-000022,-0.008339140737043579
ACH-000025,-0.1605783427902683
ACH-000028,-0.0513604963360819
ACH-000030,-0.03601401723511472
ACH-000035,0.09275993396621922
ACH-000036,-0.08801684879571736
ACH-000037,-0.1124917884919811
ACH-000039,0.030201000994782762
ACH-000040,-0.16995812258158474
ACH-000041,-0.16104999343316032
ACH-000042,-0.14928667703041598
ACH-000045,-0.05452967622252003
ACH-000047,-0.06543731923039912
ACH-000052,-0.15139015786233315
ACH-000053,-0.02475605854263211
ACH-000054,-0.11771037310697224
ACH-000055,-0.21614547581866747
ACH-000060,-0.2034996686417668
ACH-000067,0.0040895108250840135
ACH-000070,-0.10006695493462522
ACH-000075,-0.005861709941750086
ACH-000078,-0.15935205249154638
ACH-000082,-0.1870843768353456
ACH-000085,0.15213477156859673
ACH-000086,0.005943843049478066
ACH-000087,0.08611907190717555
ACH-000092,-0.02357558588296365
ACH-000095,-0.08853349535337654
ACH-000097,-0.0190210450276965
ACH-000098,-0.10442209558663328
ACH-000099,-0.015569425552364775
ACH-000108,0.048018852889437774
ACH-000113,0.0422945601756694
ACH-000116,-0.2728173139859834
ACH-000118,-0.10333004637093944
ACH-000120,-0.11374558336791832
ACH-000123,-0.03201331318737538
ACH-000127,-0.19544481489010188
ACH-000128,0.03373056593531565
ACH-000132,-0.21044042612150846
ACH-000133,-0.06761204079353385
ACH-000137,-0.21739138842665892
ACH-000138,0.04636543901287147
ACH-000142,-0.08003873815327342
ACH-000143,0.02580145477490817
ACH-000146,-0.0889470576065317
ACH-000148,-0.008164171258776094
ACH-000150,-0.14966730689059174
ACH-000152,-0.1917897977087194
ACH-000153,-0.35493095676779185
ACH-000159,-0.0823135225155898
ACH-000160,-0.08879184070853532
ACH-000163,-0.04731518608542309
ACH-000167,-0.7163680944104098
ACH-000168,-0.1068995975387272
ACH-000169,-0.2102440959126228
ACH-000178,-0.0289246992480304
ACH-000183,-0.09992808132505962
ACH-000188,-0.1021829707116427
ACH-000189,-0.2219644815910324
ACH-000190,-0.07200335723192999
ACH-000198,-0.1112322411567485
ACH-000203,-0.1292532377702066
ACH-000204,-0.15456511915905924
ACH-000206,-0.043953236409738784
ACH-000207,0.11216775453379532
ACH-000208,-0.14247489237531846
ACH-000210,0.2672276692172388
ACH-000211,-0.17088747559483594
ACH-000215,-0.07737271285818516
ACH-000221,-0.12147262274582422
ACH-000222,0.05606968046762539
ACH-000223,-0.2383343885334433
ACH-000226,-0.16128546195949234
ACH-000227,-0.2649455315114585
ACH-000228,-0.160596148752126
ACH-000231,-0.1416567903268055
ACH-000232,-0.039867770176439735
ACH-000233,-0.06803751504719997
ACH-000234,0.031912822589179456
ACH-000235,0.030695964440293894
ACH-000237,-0.11537529205534665
ACH-000238,-0.008877502702619892
ACH-000242,0.10506194291425283
ACH-000243,-0.08204256906270617
ACH-000244,0.10009351819717346
ACH-000246,-0.07235239400613674
ACH-000248,-0.135045220000304
ACH-000250,-0.00271452601749842
ACH-000251,-0.034243940496662136
ACH-000252,-0.0017520019185316273
ACH-000253,-0.13168207311292826
ACH-000255,-0.08260850092311435
ACH-000256,-0.09274273213012288
ACH-000257,-0.10878831860769496
ACH-000258,0.034176557883889215
ACH-000259,0.052565800642008526
ACH-000260,-0.02259750534630404
ACH-000261,-0.009414338099419823
ACH-000262,0.019088861068426652
ACH-000263,-0.07870192357224005
ACH-000264,-0.097313012443012
ACH-000265,-0.06650209478712217
ACH-000266,-0.12244922356415762
ACH-000272,-0.05195051615460946
ACH-000274,-0.05113297451096517
ACH-000277,-0.06506457126176061
ACH-000278,-0.11435326482272035
ACH-000279,-0.12833332138537046
ACH-000280,0.09141843230455893
ACH-000281,-0.08856191461875684
ACH-000288,-0.027389828883910203
ACH-000291,-0.0350474432990586
ACH-000293,-0.2525781945198131
ACH-000294,0.09523362583362004
ACH-000295,-0.07393923296768026
ACH-000296,0.08608409333727791
ACH-000302,-0.14807237163754616
ACH-000304,0.2552034320216123
ACH-000307,-0.06457906261673534
ACH-000308,-0.0836183309939614
ACH-000310,-0.08622971137022489
ACH-000311,-0.058780032072343
ACH-000312,0.07715237146807268
ACH-000315,-0.0150399517583692
ACH-000316,-0.1208071249160018
ACH-000317,-0.060826056875731276
ACH-000318,-0.16319077093884152
ACH-000319,-0.1463433866167735
ACH-000320,-0.03871177181795788
ACH-000322,-0.2489909125927535
ACH-000323,-0.2450756896480056
ACH-000324,-0.1067756381818882
ACH-000329,0.010923641608061672
ACH-000330,-0.13524542441730453
ACH-000331,-0.15952673317059768
ACH-000332,-0.03865415843773348
ACH-000334,-0.029572378335861082
ACH-000335,-0.10108761337306506
ACH-000336,-0.1987447043217416
ACH-000337,-0.17122481722089208
ACH-000338,0.11598684679555132
ACH-000339,-0.0811543981675426
ACH-000341,-0.16742289834437982
ACH-000348,-0.1983889803435396
ACH-000350,-0.056756229238890565
ACH-000352,0.007568819907791531
ACH-000356,-0.011984348309376502
ACH-000361,0.0720783241351417
ACH-000362,0.13644891158330555
ACH-000363,-0.07479601286027783
ACH-000364,-0.2916204990009261
