,AGFG1 (3267)
ACH-000004,-0.0022914534068267274
ACH-000005,-0.07121583521173616
ACH-000007,0.14454042960120014
ACH-000009,0.008889290641764573
ACH-000011,0.15053475461907934
ACH-000012,-0.027827501298035302
ACH-000013,-0.10902591914604184
ACH-000014,0.11222893968234092
ACH-000015,0.13367788050566773
ACH-000017,-0.18016715710123804
ACH-000018,0.04176549786463641
ACH-000019,-0.07996209223406663
ACH-000021,-0.09721550654366462
ACH-000022,0.15042797968160693
ACH-000025,0.18372714643909016
ACH-000028,0.07619688022672294
ACH-000030,-0.02443802791546084
ACH-000035,-0.010726805756768392
ACH-000036,-0.06315332507300908
ACH-000037,-0.024573976527685008
ACH-000039,0.11830923590347628
ACH-000040,-0.018250750793041264
ACH-000041,-0.026560448582144867
ACH-000042,-0.016844131720898117
ACH-000045,-0.3128571545398781
ACH-000047,0.10857576248607037
ACH-000052,0.014486376634817184
ACH-000053,-0.0194302030874912
ACH-000054,-0.028613853832709618
ACH-000055,-0.007150633372484814
ACH-000060,0.052347318730000536
ACH-000067,0.09809162252934607
ACH-000070,-0.4564645080627725
ACH-000075,0.07439993149348563
ACH-000078,0.08689073984265994
ACH-000082,-0.024009631273698068
ACH-000085,-0.06688521928639325
ACH-000086,0.07127167556537932
ACH-000087,-0.1050043686923921
ACH-000092,0.04762295974607217
ACH-000095,0.12125062559875212
ACH-000097,0.02861924301114682
ACH-000098,-0.08884428541860938
ACH-000099,0.07469815714608434
ACH-000108,-0.02037371405919735
ACH-000113,0.040919045275485566
ACH-000116,0.003642175056104281
ACH-000118,0.2559465814741101
ACH-000120,0.06277195910392469
ACH-000123,-0.04056301669245263
ACH-000127,-0.15874211167836172
ACH-000128,-0.03707756206398899
ACH-000132,0.08553573974296799
ACH-000133,-0.12164869643546045
ACH-000137,0.0068706179876962935
ACH-000138,0.03457719536951631
ACH-000142,0.026266945431923688
ACH-000143,-0.05431313090827269
ACH-000146,-0.015956513518307944
ACH-000148,-0.05917308994346125
ACH-000150,0.07808578877042748
ACH-000152,-0.034224991758214696
ACH-000153,-0.10866131876041324
ACH-000159,-0.008306057255529803
ACH-000160,0.02156733567795856
ACH-000163,-0.023714192470174277
ACH-000167,-0.6425373073780426
ACH-000168,-0.01236381483253162
ACH-000169,0.04466065160620041
ACH-000178,0.02945634821418273
ACH-000183,0.10922591347294787
ACH-000188,-0.2692298114849857
ACH-000189,-0.06382280014072578
ACH-000190,-0.002718910202734834
ACH-000198,0.09028057329931888
ACH-000203,0.2230722275111034
ACH-000204,-0.19784407976038915
ACH-000206,-0.1157682695122048
ACH-000207,-0.09422867132748744
ACH-000208,0.0982234862053594
ACH-000210,0.17634608223904052
ACH-000211,-0.060684816537139766
ACH-000215,0.03515356391681021
ACH-000221,0.0280982595235517
ACH-000222,-0.06032250297006043
ACH-000223,-0.03546233925941853
ACH-000226,0.032804174137859916
ACH-000227,-0.034879467903731004
ACH-000228,-0.015607920196089944
ACH-000231,-0.08059354128987438
ACH-000232,0.1038073016128588
ACH-000233,-0.04090420056500897
ACH-000234,-0.0381874313162112
ACH-000235,0.011821807928989727
ACH-000237,-0.15722219452162112
ACH-000238,-0.014815441932630168
ACH-000242,0.21591412083563508
ACH-000243,-0.029943903574115083
ACH-000244,0.1352265330169291
ACH-000246,-0.031665466337514915
ACH-000248,0.11926957154129693
ACH-000250,0.14476080122666535
ACH-000251,0.22048462191124205
ACH-000252,0.14787920548337696
ACH-000253,0.03877262834702337
ACH-000255,-0.015139559618466872
ACH-000256,-0.10677918287061801
ACH-000257,0.08565237038326988
ACH-000258,0.049368561374275886
ACH-000259,0.08936083799588063
ACH-000260,0.061980802838648034
ACH-000261,-0.0064479953772640436
ACH-000262,0.1153489806285307
ACH-000263,0.15047564109837064
ACH-000264,0.03636730824016442
ACH-000265,0.04356098106256186
ACH-000266,0.04021468923559071
ACH-000272,-0.0582654971886585
ACH-000274,0.0582624444452117
ACH-000277,-0.061423678809935614
ACH-000278,-0.116781044354517
ACH-000279,0.02674068116192481
ACH-000280,-0.004668386521705729
ACH-000281,0.10227115119252893
ACH-000288,-0.5190082361790397
ACH-000291,0.02211080950682055
ACH-000293,-0.08338758572057242
ACH-000294,-0.713708318019704
ACH-000295,-0.23371243106610465
ACH-000296,-0.30463844886364805
ACH-000302,0.09851812451318104
ACH-000304,0.04268844260530833
ACH-000307,0.0429295125886674
ACH-000308,-0.09425218603549906
ACH-000310,-0.059377295848440224
ACH-000311,-0.010133574024898269
ACH-000312,0.10474481479783294
ACH-000315,-0.07339500332780435
ACH-000316,-0.16451561827331754
ACH-000317,-0.015639283281780776
ACH-000318,-0.1787879810076798
ACH-000319,-0.08753427113289586
ACH-000320,0.017412472011937158
ACH-000322,-0.02432629596278119
ACH-000323,-0.08970719204994945
ACH-000324,-0.05957324993339425
ACH-000329,-0.1239158168945338
ACH-000330,0.10341970390453444
ACH-000331,0.07099903933354057
ACH-000332,-0.15450594424676545
ACH-000334,0.04247436117868462
ACH-000335,-0.2297734193050985
ACH-000336,0.29316210614888555
ACH-000337,0.07960706825949078
ACH-000338,-0.5406838260030635
ACH-000339,-0.1920071531209633
ACH-000341,0.007012380452509365
ACH-000348,-0.03263314247658411
ACH-000350,0.007839975058473324
ACH-000352,0.027381880455615255
ACH-000356,-0.02437560957358684
ACH-000361,-0.0649506431327218
ACH-000362,-0.30669884942981823
ACH-000363,-0.02345798881601363
ACH-000364,0.1928855464595597
ACH-000365,0.08466105232974158
ACH-000366,-0.03089088618543932
ACH-000368,0.05537694323141897
ACH-000374,-0.017148083144846817
ACH-000375,-0.05217315593341715
ACH-000376,-0.05103230253396726
ACH-000381,0.144417850318299
ACH-000383,-0.08145686933376042
ACH-000387,-0.099716380146095
ACH-000389,0.08325520807675096
ACH-000390,0.08972102510357996
ACH-000393,-0.06507340425727752
ACH-000395,-0.25346257922529125
ACH-000396,0.3116671021108422
ACH-000397,-0.06427674908501267
ACH-000401,0.12054194252969258
ACH-000402,-0.11080460881396978
ACH-000403,0.07643169762382114
ACH-000404,0.00610435560776986
ACH-000406,0.07187120985012621
ACH-000407,0.2085036172469232
ACH-000408,-0.015827500425743386
ACH-000410,-0.10313199768429243
ACH-000411,0.020819072167815512
ACH-000414,-0.06265893745764642
ACH-000415,-0.154035339781864
ACH-000416,-0.0188318321677426
ACH-000420,-0.027521727142821983
ACH-000421,-0.014292484153813297
ACH-000424,0.11023122175237704
ACH-000425,-0.040743616681542784
ACH-000426,0.151322765241988
ACH-000427,-0.019566838050607632
ACH-000433,0.0974020414109508
ACH-000435,0.10712324675230893
ACH-000436,0.1004780059116355
ACH-000444,0.14869144676770726
ACH-000445,0.058856613320582174
ACH-000448,0.01708926988010711
ACH-000450,-0.05516072345273764
ACH-000452,0.017715946098950257
ACH-000454,-0.06605888296956983
ACH-000458,0.1052576654424941
ACH-000459,0.12543086368609044
ACH-000460,-0.18361087022946326
ACH-000461,0.035161591284363025
ACH-000463,-0.005567936046927816
ACH-000464,-0.013896755444408677
ACH-000466,-0.010274774199644343
ACH-000467,0.046568022742534125
ACH-000468,-0.0636266182728352
ACH-000469,-0.07031575819644235
ACH-000470,-0.2158155676973188
ACH-000471,0.006811748015342284
ACH-000472,-0.192314229041726
ACH-000473,-0.04524657463143997
ACH-000475,0.07463932643813814
ACH-000476,-0.1711901242620994
ACH-000477,-0.2118150646652995
ACH-000479,-0.08542171254423102
ACH-000480,0.01848449560590844
ACH-000481,-0.15899720365034853
ACH-000483,-0.05657798567725464
ACH-000484,0.08288412228544732
ACH-000485,0.09432436577139584
ACH-000486,0.15390221447723085
ACH-000487,-0.12557606133561894
ACH-000488,-0.021530851635758942
ACH-000490,0.12980517413633086
ACH-000491,-0.050174691208912346
ACH-000495,-0.15764552023739134
ACH-000496,0.13201961371646476
ACH-000499,0.14281278107034806
ACH-000500,0.0712093479072924
ACH-000502,0.07396386628718724
ACH-000503,-0.27494248754897793
ACH-000505,-0.011217897364899112
ACH-000507,0.060771711914219526
ACH-000510,-0.15246649167683607
ACH-000511,-0.08986150624898387
ACH-000512,0.0833819814657422
ACH-000516,-0.09967633172832688
ACH-000517,0.036508074276686016
ACH-000518,-0.019411264718806283
ACH-000520,0.2039843022909523
ACH-000521,0.11981045790517407
ACH-000522,0.041672281377163965
ACH-000524,0.0012849704975066898
ACH-000527,0.033727179692201265
ACH-000528,-0.07532166794439385
ACH-000537,0.12318900307756345
ACH-000541,0.27138783975246217
ACH-000542,0.0036475724696142654
ACH-000544,-0.04292108962877848
ACH-000545,0.10486115468186777
ACH-000547,0.11429555652983805
ACH-000548,-0.1053250746093746
ACH-000549,-0.09419368693244533
ACH-000550,-0.04939793054088823
ACH-000552,0.003054258110013612
ACH-000556,-0.023583167969052986
ACH-000557,-0.04231601741107961
ACH-000569,0.1847662408857419
ACH-000570,0.05573107876857606
ACH-000571,0.16383215505407567
ACH-000573,0.0199291703623354
ACH-000576,-0.09435978710845336
ACH-000579,0.03352300317675095
ACH-000580,-0.07963186365137773
ACH-000584,-0.02213761809579684
ACH-000585,-0.11200686897111127
ACH-000588,0.029594550373262286
ACH-000589,0.22019147675705888
ACH-000591,-0.06873687475493008
ACH-000593,0.029621549418125982
ACH-000600,-0.04735120277691325
ACH-000601,0.06405031893549283
ACH-000605,0.0618918397063279
ACH-000606,0.006964799902731043
ACH-000608,-0.0852912375250307
ACH-000614,-0.035410626621457705
ACH-000616,-0.01182094229215278
ACH-000618,-0.0123021145423188
ACH-000619,0.0027409512189590555
ACH-000620,-0.020217206461555216
ACH-000621,-0.07617803765945187
ACH-000622,-0.039513857336055086
ACH-000623,-0.06528564655233064
ACH-000624,0.0005944596947322367
ACH-000627,-0.09312496851745974
ACH-000630,0.055512350933167635
ACH-000631,0.17888765923959316
ACH-000632,0.11268360113526735
ACH-000633,-0.07968671183375688
ACH-000637,-0.08248849799984988
ACH-000638,0.15441977427252288
ACH-000646,-0.08364441456476662
ACH-000647,0.034637917932543234
ACH-000648,-0.18155747198941535
ACH-000649,-0.16109785519800213
ACH-000651,-0.005492407274798002
ACH-000652,0.21923527157657166
ACH-000653,-0.07297327064928882
ACH-000657,0.0888524802477779
ACH-000658,-0.2278485101108623
ACH-000661,-0.16566119290376288
ACH-000662,0.2732086828724461
ACH-000663,-0.08431855510207838
ACH-000665,-0.09435197648273634
ACH-000671,-0.02581303853997432
ACH-000672,-0.12645943234376436
ACH-000673,0.0566025445123651
ACH-000676,-0.011652705317138084
ACH-000677,0.008505624433431896
ACH-000681,0.1401374355889842
ACH-000683,-0.0654751790792984
ACH-000684,0.14606278099630532
ACH-000688,-0.09133847319737982
ACH-000693,-0.03766076368948498
ACH-000694,0.09355514708403363
ACH-000695,0.002008634784554938
ACH-000696,-0.016899616474631462
ACH-000697,0.02147254049582881
ACH-000699,-0.009854214664517188
ACH-000701,0.09864483917425272
ACH-000706,0.020644192293786997
ACH-000711,0.05185849259340048
