,GSK3A (2931)
ACH-000004,-0.03958490085306796
ACH-000005,-0.14302566277714587
ACH-000007,-0.24447265874378005
ACH-000009,-0.2644695330342716
ACH-000011,-0.328409652454362
ACH-000012,0.05657999634769487
ACH-000013,-0.09349978091455076
ACH-000014,0.0590338934230351
ACH-000015,-0.06760551595220954
ACH-000017,0.10691669197199524
ACH-000018,0.05673304376890926
ACH-000019,-0.2727046004672969
ACH-000021,-0.09018472749487316
ACH-000022,-0.0008223550541147339
ACH-000025,0.10369406392663814
ACH-000028,-0.2169927053174825
ACH-000030,-0.08894248168643341
ACH-000035,0.06039356185420373
ACH-000036,0.2987222886666767
ACH-000037,0.13597298652192333
ACH-000039,0.016233931963740855
ACH-000040,0.1512724704227407
ACH-000041,0.3524988660942231
ACH-000042,0.047352815069313575
ACH-000045,-0.00031307689527998103
ACH-000047,0.07242129196931127
ACH-000052,0.08685737849394898
ACH-000053,0.00928709048753448
ACH-000054,-0.04784213611501202
ACH-000055,0.1264534258664698
ACH-000060,0.17567062603572484
ACH-000067,0.02560281800548473
ACH-000070,0.1216946446146995
ACH-000075,-0.18369891503241328
ACH-000078,0.06310190752491775
ACH-000082,0.13364928004468024
ACH-000085,0.09947523069394996
ACH-000086,-0.1344625706986242
ACH-000087,-0.05607908025852521
ACH-000092,-0.10066892672821726
ACH-000095,0.14254497148823597
ACH-000097,-0.06401641904727047
ACH-000098,0.10456331483612608
ACH-000099,-0.06902756271642105
ACH-000108,-0.11200556215414292
ACH-000113,0.3041087141936803
ACH-000116,0.03360129568017163
ACH-000118,-0.1084478700922948
ACH-000120,0.14554274056713054
ACH-000123,0.07776304344491597
ACH-000127,-0.10162380622493963
ACH-000128,0.10234084963789494
ACH-000132,-0.11640177858438346
ACH-000133,-0.07245457452959086
ACH-000137,-0.19685753447255705
ACH-000138,0.0009978145795337832
ACH-000142,-0.20009694476693896
ACH-000143,-0.10585684648415676
ACH-000146,0.13577774878697574
ACH-000148,0.2607722835758405
ACH-000150,-0.026788586666883437
ACH-000152,0.2289423855010066
ACH-000153,-0.23719922236689675
ACH-000159,0.07870545819349317
ACH-000160,-0.191879266896388
ACH-000163,0.19729386079008
ACH-000167,-0.31711796292014705
ACH-000168,0.08159982803665809
ACH-000169,0.08248383070924037
ACH-000178,-0.05772257532634774
ACH-000183,-0.017992102615837502
ACH-000188,0.025583924369879902
ACH-000189,-0.09019641397815104
ACH-000190,0.1037572232520337
ACH-000198,-0.09956936414984877
ACH-000203,-0.02633745990535225
ACH-000204,0.7626528147550932
ACH-000206,-0.03488069729877595
ACH-000207,-0.16901009724557733
ACH-000208,0.006428981306539057
ACH-000210,-0.18124199355542855
ACH-000211,-0.035395041744108284
ACH-000215,0.0760937137105493
ACH-000221,-0.20130035302212346
ACH-000222,-0.24400306701737826
ACH-000223,-0.10272585968035472
ACH-000226,-0.06561362806161597
ACH-000227,0.1484054910863578
ACH-000228,0.0015932573520795268
ACH-000231,0.11487507242645095
ACH-000232,0.2328556090666189
ACH-000233,-0.03313515997026768
ACH-000234,-0.09857928559984563
ACH-000235,-0.028418925861034294
ACH-000237,-0.015170118601889144
ACH-000238,0.09263273667807853
ACH-000242,0.04251017555524266
ACH-000243,0.014341404039420204
ACH-000244,0.38426475813175853
ACH-000246,-0.12282837754747207
