,CDYL (9425)
ACH-000004,-0.334657889155471
ACH-000005,-0.3571348804826032
ACH-000007,-0.2566594910851644
ACH-000009,-0.2077541645214414
ACH-000011,-0.1830950263803064
ACH-000012,-0.00229159879540297
ACH-000013,-0.16095677118716176
ACH-000014,-0.17664596795837445
ACH-000015,-0.13188066163095855
ACH-000017,-0.2859308532309046
ACH-000018,-0.3560833817595381
ACH-000019,-0.08430459200796246
ACH-000021,-0.27426545649721484
ACH-000022,-0.30568211582991595
ACH-000025,-0.274103760293913
ACH-000028,-0.13112953862717422
ACH-000030,-0.15061840840746313
ACH-000035,-0.2328716183195853
ACH-000036,-0.2840825789357109
ACH-000037,-0.19837180408926205
ACH-000039,-0.30551709044095005
ACH-000040,-0.22166935613294314
ACH-000041,-0.33957632037285845
ACH-000042,-0.062084082932795326
ACH-000045,-0.0343643731008125
ACH-000047,-0.2098045045275397
ACH-000052,-0.4836926398258658
ACH-000053,-0.2200889534335113
ACH-000054,-0.3803195732022381
ACH-000055,-0.3882807530065491
ACH-000060,-0.15581347861032233
ACH-000067,-0.2941801477229856
ACH-000070,-0.3006961352641516
ACH-000075,-0.20700280580204009
ACH-000078,-0.3290035720512586
ACH-000082,-0.3531537683644805
ACH-000085,-0.18191322080047784
ACH-000086,-0.1926488280891953
ACH-000087,-0.1749388860327931
ACH-000092,-0.5382948919236005
ACH-000095,-0.15925567780669597
ACH-000097,-0.2528475345001585
ACH-000098,-0.373414080770687
ACH-000099,-0.21404415235200847
ACH-000108,-0.11636060438348945
ACH-000113,-0.4023864527051215
ACH-000116,-0.4069266525934024
ACH-000118,-0.19915216993594054
ACH-000120,-0.4069765759115227
ACH-000123,-0.17186128070752224
ACH-000127,-0.2247368766536492
ACH-000128,-0.2752878687978275
ACH-000132,-0.3175592574194586
ACH-000133,-0.23354862319993802
ACH-000137,-0.2145901154132129
ACH-000138,-0.19996351818571687
ACH-000142,-0.2495763507589592
ACH-000143,-0.18916832287024546
ACH-000146,-0.325788595894815
ACH-000148,-0.12657791498140494
ACH-000150,0.0744453821267412
ACH-000152,-0.4351103224264116
ACH-000153,0.09036819629136447
ACH-000159,-0.3249578077072149
ACH-000160,0.056018549967695515
ACH-000163,-0.1278931216892802
ACH-000167,0.3417838941045045
ACH-000168,-0.2953559903107602
ACH-000169,-0.2469189755922256
ACH-000178,-0.16902713237033926
ACH-000183,-0.2903917027344983
ACH-000188,-0.1811027819657328
ACH-000189,0.05844942825351147
ACH-000190,0.03661028854534579
ACH-000198,-0.2353605744643592
ACH-000203,0.2964636320852785
ACH-000204,-0.3027807833194453
ACH-000206,-0.6329778960507374
ACH-000207,-0.14687692788561804
ACH-000208,-0.107643575772665
ACH-000210,-0.4787932760707688
ACH-000211,-0.1202581247059763
ACH-000215,-0.19684469112377287
ACH-000221,-0.21637548697922432
ACH-000222,-0.14349226877594665
ACH-000223,-0.12316550230692735
ACH-000226,-0.2264423572807497
ACH-000227,-0.2656801463547298
ACH-000228,-0.04295709755580275
ACH-000231,-0.3047119254779128
ACH-000232,-0.21403796806222905
ACH-000233,-0.1818963428395836
ACH-000234,-0.3539010956438451
ACH-000235,-0.08789129899100616
ACH-000237,-0.4173656754410833
ACH-000238,-0.3724306130438616
ACH-000242,-0.18306220778986215
ACH-000243,-0.2516987551294922
ACH-000244,-0.3206900742601448
ACH-000246,-0.06410383115408508
ACH-000248,-0.24666196085356604
ACH-000250,-0.3568490604698444
ACH-000251,-0.2674061766529633
ACH-000252,-0.0550341171118947
ACH-000253,-0.24344369820926245
ACH-000255,0.11900544657147735
ACH-000256,-0.2817073231197555
ACH-000257,-0.1209109882713103
ACH-000258,-0.2748973950437998
ACH-000259,-0.09557721327893576
ACH-000260,-0.2261934994014197
ACH-000261,-0.1658024655977847
ACH-000262,-0.2544254418050558
ACH-000263,-0.3390425736387477
ACH-000264,-0.1041232319896964
ACH-000265,-0.2026160199393293
ACH-000266,-0.061696301233022936
ACH-000272,-0.3063712428319409
ACH-000274,-0.1410001043631024
ACH-000277,-0.13219291952203222
ACH-000278,-0.16215661638522036
