,CAMTA1 (23261)
ACH-000004,0.008028661814670471
ACH-000005,0.34814714409009895
ACH-000007,0.033427413004785966
ACH-000009,-0.13021850212592326
ACH-000011,-0.06195094488872329
ACH-000012,0.01609732648967799
ACH-000013,0.0392591233988624
ACH-000014,0.05257595157975183
ACH-000015,0.1473488115784401
ACH-000017,0.10935110851298507
ACH-000018,0.006558295005495232
ACH-000019,-0.039707316439035314
ACH-000021,0.08674979452749135
ACH-000022,-0.06757296878720506
ACH-000025,0.09451160224638372
ACH-000028,0.002773231238953265
ACH-000030,-0.010700704996838756
ACH-000035,0.06629506260402271
ACH-000036,-0.2798759378958973
ACH-000037,-0.06033022320618316
ACH-000039,-0.021674654052736917
ACH-000040,-0.07780279880497094
ACH-000041,-0.06788723346216949
ACH-000042,-0.05842900328300495
ACH-000045,0.04902481903075023
ACH-000047,0.15426813724471364
ACH-000052,0.334496609739032
ACH-000053,0.07742166972654653
ACH-000054,-0.02602911056749826
ACH-000055,0.042646776029355835
ACH-000060,-0.13286761778910522
ACH-000067,-0.09840166106705364
ACH-000070,-0.09944014388141004
ACH-000075,0.05819966507225384
ACH-000078,-0.06700593767536064
ACH-000082,0.03402909559492222
ACH-000085,-0.22750565679633444
ACH-000086,0.056599080981725974
ACH-000087,0.10058713353775883
ACH-000092,-0.05851706331671575
ACH-000095,-0.15212074453752866
ACH-000097,-0.03882352778094916
ACH-000098,-0.09750301808579713
ACH-000099,-0.1069923437034729
ACH-000108,-0.02611573294788971
ACH-000113,-0.007557642566473406
ACH-000116,0.0053223010061939436
ACH-000118,0.16933219754596676
ACH-000120,-0.08384818723327378
ACH-000123,0.032477128506011275
ACH-000127,0.07034758882167974
ACH-000128,0.033034591705134106
ACH-000132,-0.034425822584417565
ACH-000133,0.08441173130773838
ACH-000137,0.0043839419458417605
ACH-000138,0.023486548398014225
ACH-000142,0.2592777389005631
ACH-000143,0.261373328387475
ACH-000146,0.007516251182676515
ACH-000148,0.12182409139603295
ACH-000150,-0.25256093425060205
ACH-000152,0.025273286991055185
ACH-000153,0.09431626346876493
ACH-000159,0.046772405712007414
ACH-000160,0.05964040816865185
ACH-000163,0.08088927236577284
ACH-000167,0.04819861628960998
ACH-000168,0.12649614653989025
ACH-000169,0.05165012398354015
ACH-000178,-0.122775667474077
ACH-000183,0.1677588592596506
ACH-000188,-0.09008871170130886
ACH-000189,-0.04104111096826344
ACH-000190,-0.07426338007668892
