,PATE3 (100169851)
ACH-000004,0.1553300824405209
ACH-000005,0.32666896381568844
ACH-000007,0.09666328240901348
ACH-000009,0.12458683370597427
ACH-000011,0.09753578720990316
ACH-000012,0.040839405884834167
ACH-000013,0.10694878069872828
ACH-000014,-0.02529776228002389
ACH-000015,0.029803011338758782
ACH-000017,-0.00019264677157298368
ACH-000018,0.024508751806655543
ACH-000019,0.1049133355177865
ACH-000021,0.17366856644437031
ACH-000022,0.0643862526498751
ACH-000025,0.06284466389355489
ACH-000028,0.0928252950990432
ACH-000030,0.05936776616618425
ACH-000035,0.08713269144445254
ACH-000036,0.09543059509474876
ACH-000037,0.08970114665373416
ACH-000039,0.06724649362078416
ACH-000040,0.11025930298567084
ACH-000041,-0.09702867927140124
ACH-000042,0.12504261247386586
ACH-000045,0.029334182518074705
ACH-000047,0.12652642371870426
ACH-000052,0.04032013038180038
ACH-000053,0.08993518059020639
ACH-000054,-0.02781398943920004
ACH-000055,-0.12505552853225962
ACH-000060,0.20912780198612949
ACH-000067,0.1802579178523477
ACH-000070,0.12745615222994586
ACH-000075,0.16585972777123625
ACH-000078,0.09994352192489757
ACH-000082,0.0843370310669071
ACH-000085,0.06795530947073768
ACH-000086,0.17300173529247825
ACH-000087,0.3353367032123802
ACH-000092,0.1808375463234482
ACH-000095,0.059612133169361835
ACH-000097,0.07633589029256099
ACH-000098,0.17549491770216488
ACH-000099,0.02538105758618756
ACH-000108,0.11977885660542632
ACH-000113,0.08102451649785486
ACH-000116,0.1026018227298912
ACH-000118,0.168341107570274
ACH-000120,0.17158222070563164
ACH-000123,0.028275646676895718
ACH-000127,0.0594819141048158
ACH-000128,0.10774109474802428
ACH-000132,-0.08409091592471359
ACH-000133,0.2586898507538507
ACH-000137,0.14875797346626646
ACH-000138,0.0494021198571231
ACH-000142,0.06273204830446949
ACH-000143,0.07088199789792833
ACH-000146,0.13418203634572706
ACH-000148,0.09693872064072896
ACH-000150,0.12601252188869294
ACH-000152,0.001710734380859059
ACH-000153,0.3149543451723508
ACH-000159,0.12866864572025585
ACH-000160,0.11030362321757227
ACH-000163,-0.02539211463031973
ACH-000167,0.25826586184711303
ACH-000168,0.21025057866044775
ACH-000169,0.01302603076242931
ACH-000178,0.18956178960626696
ACH-000183,0.025585169177504544
ACH-000188,-0.02068393892471212
ACH-000189,-0.01958358334362888
ACH-000190,-0.05968740550750019
ACH-000198,0.06651395832308624
ACH-000203,-0.2724275539828879
ACH-000204,0.06824482278067577
ACH-000206,0.09793284988576664
ACH-000207,0.1440431042790426
ACH-000208,-0.07922628781807971
ACH-000210,0.296954169738891
ACH-000211,0.18094071630835465
ACH-000215,0.05503370485964657
ACH-000221,0.185987780018652
ACH-000222,0.19975085233375586
ACH-000223,0.035912399498818484
ACH-000226,0.09132694330805627
ACH-000227,-0.002482603329318208
ACH-000228,-0.0026071800985834085
ACH-000231,0.05653655935317025
ACH-000232,0.022796897755549828
ACH-000233,0.04866333994971925
ACH-000234,0.14894590427891094
ACH-000235,0.16686786291866468
ACH-000237,0.06529914849452606
ACH-000238,0.15207764737222218
ACH-000242,0.03023022314934567
ACH-000243,0.1092505745811679
ACH-000244,0.011903248989024765
ACH-000246,0.27223138783183937
ACH-000248,0.19109177943975286
ACH-000250,0.15477351263310196
ACH-000251,0.12348326482387463
ACH-000252,-0.24776515554750764
ACH-000253,0.14255773618713932
ACH-000255,0.06963128264584105
ACH-000256,0.06518939915516446
ACH-000257,0.1293039684515554
ACH-000258,0.1621575509589094
ACH-000259,0.08132956221379156
ACH-000260,0.03474758484950813
ACH-000261,0.12073703769567752
ACH-000262,0.12210269171793983
ACH-000263,0.0928522006863977
ACH-000264,0.16034447916349548
ACH-000265,0.08973138020149046
ACH-000266,0.1524721835383978
ACH-000272,0.1409244348082023
ACH-000274,0.02541877195935002
ACH-000277,0.20329482350133016
ACH-000278,-0.01008381366560554
ACH-000279,0.03209655023256573
ACH-000280,0.1079069706380856
ACH-000281,0.004269566186342525
ACH-000288,0.08842339819677067
ACH-000291,0.10237987503238677
ACH-000293,0.15288029706052544
ACH-000294,-0.02801094609952398
ACH-000295,0.11787712903788182
ACH-000296,-0.0608044380132884
ACH-000302,0.21097991018502293
ACH-000304,0.39545114593565933
ACH-000307,0.08849000360194344
ACH-000308,0.0741882333087359
ACH-000310,0.07100034315771639
ACH-000311,-0.06418563851643945
ACH-000312,0.17746843626808992
ACH-000315,0.17089753136131075
ACH-000316,0.07907908850524012
ACH-000317,0.18782154080991398
ACH-000318,0.09722086887270316
ACH-000319,0.09391180746985844
ACH-000320,0.035940754610082865
ACH-000322,0.045628432142185336
ACH-000323,-0.009428748194072344
ACH-000324,0.09595509084061347
ACH-000329,0.08072446454642483
ACH-000330,0.0943657885306286
ACH-000331,0.13841381744337813
ACH-000332,0.12938249106164987
ACH-000334,0.11216389759433552
ACH-000335,-0.05322683465485223
ACH-000336,0.329103749042126
ACH-000337,0.1023493773387366
ACH-000338,0.17175253138057084
ACH-000339,0.08371531787538299
ACH-000341,0.09084323980462143
ACH-000348,0.19090202308431475
ACH-000350,0.03055685264235392
ACH-000352,0.10389768638068113
ACH-000356,0.185965667089242
