,STX12 (23673)
ACH-000004,-0.13663244924874485
ACH-000005,-0.20726374768421746
ACH-000007,-0.03264911837865425
ACH-000009,-0.2327006286495056
ACH-000011,-0.5820930956906226
ACH-000012,-0.1718163618615897
ACH-000013,-0.1076209004685601
ACH-000014,-0.16455893480709313
ACH-000015,0.03930229416323225
ACH-000017,-0.14735113758647994
ACH-000018,-0.14278291267272925
ACH-000019,-0.2047010726528138
ACH-000021,-0.09381988885904888
ACH-000022,-0.02312462377861892
ACH-000025,-0.09642682110736094
ACH-000028,-0.10968614960110584
ACH-000030,-0.1271744039136666
ACH-000035,-0.19422823514983184
ACH-000036,-0.13158118503725105
ACH-000037,-0.3264165001532149
ACH-000039,-0.1917918554596918
ACH-000040,-0.16223432471033508
ACH-000041,-0.042013602118746884
ACH-000042,-0.16664250819672655
ACH-000045,0.0008570723321915732
ACH-000047,-0.13807530773986754
ACH-000052,-0.13160152505954606
ACH-000053,-0.24786192096788714
ACH-000054,-0.11848176469889884
ACH-000055,-0.11547982035592695
ACH-000060,-0.0942342251031648
ACH-000067,-0.1870389265465132
ACH-000070,-0.6491890897811231
ACH-000075,-0.22129280253201125
ACH-000078,-0.3751763372488529
ACH-000082,-0.022693547832581314
ACH-000085,-0.4173533348789221
ACH-000086,-0.12924187206309193
ACH-000087,-0.038888699493926135
ACH-000092,-0.2656599213945211
ACH-000095,-0.28798289261660803
ACH-000097,-0.14203378298153124
ACH-000098,-0.0662068794291335
ACH-000099,-0.6822970617344304
ACH-000108,-0.004069130533419693
ACH-000113,-0.01639363273800069
ACH-000116,-0.21122628452546272
ACH-000118,-0.10128885836545527
ACH-000120,-0.11544199896372973
ACH-000123,-0.10129699873184254
ACH-000127,-0.07330945208678835
ACH-000128,-0.2964548981056175
ACH-000132,-0.07426896262641462
ACH-000133,-0.21796959965530946
ACH-000137,-0.2138159070539856
ACH-000138,-0.04705580612268937
ACH-000142,-0.3733326663658865
ACH-000143,-0.1616974325115591
ACH-000146,-0.11117610778129354
ACH-000148,-0.1636240866385612
ACH-000150,-0.33004898050252185
ACH-000152,-0.25716265843008623
ACH-000153,-0.19378649717702906
ACH-000159,-0.14326304648555016
ACH-000160,-0.20146682354735584
ACH-000163,-0.1178449801658822
ACH-000167,-0.29953154523513936
ACH-000168,-0.1912814582321405
ACH-000169,-0.3308159439398415
ACH-000178,-0.06247166633025169
ACH-000183,-0.33722451732950537
ACH-000188,-0.2333157408799924
ACH-000189,-0.11903409992104523
ACH-000190,-0.2373957731852042
ACH-000198,-0.17248936460129524
ACH-000203,0.2873559799467763
ACH-000204,0.037548025863359286
ACH-000206,-0.01641433987403539
ACH-000207,-0.3004638976790078
ACH-000208,-0.2850452019064555
ACH-000210,0.08857946533133923
ACH-000211,-0.12401823036910943
ACH-000215,-0.2363594748250565
ACH-000221,-0.03384502828058868
ACH-000222,-0.01899252464009064
ACH-000223,-0.18388056558876886
ACH-000226,-0.06544084654051742
ACH-000227,-0.41190176042085225
ACH-000228,-0.16128557173929914
ACH-000231,-0.07313851960578631
ACH-000232,-0.13692024461855207
ACH-000233,-0.14045595070214134
ACH-000234,-0.1798628691169634
ACH-000235,-0.05958509267255194
ACH-000237,-0.27540401304259043
ACH-000238,-0.2388656251287108
ACH-000242,0.024102467087663868
ACH-000243,-0.12061508095501965
ACH-000244,-0.16678652712932013
ACH-000246,-0.259497241610065
ACH-000248,-0.01881187743606061
ACH-000250,-0.17440560528727095
ACH-000251,-0.13048493327559935
ACH-000252,-0.13542480254642986
ACH-000253,-0.1057953961670619
ACH-000255,-0.1313254464973564
ACH-000256,-0.24480388103829814
ACH-000257,0.01529827822068066
ACH-000258,-0.1276185203958301
ACH-000259,-0.07515985613618324
ACH-000260,-0.4389324371783256
ACH-000261,-0.09024251716584716
ACH-000262,-0.13674314919495176
ACH-000263,-0.10006192120828962
ACH-000264,-0.2630074453578215
ACH-000265,-0.022821307568724702
ACH-000266,-0.13133221847421134
ACH-000272,-0.0985827247527614
ACH-000274,-0.19714170508572104
ACH-000277,-0.08689768490148464
ACH-000278,-0.20139510309907915
ACH-000279,-0.2986086331431896
ACH-000280,-0.08425349104405039
ACH-000281,-0.08933872382553228
ACH-000288,-0.2902054130766313
ACH-000291,-0.13308129285316528
ACH-000293,-0.21537461815663927
ACH-000294,-0.15973569812448699
ACH-000295,-0.1340424139300102
ACH-000296,-0.2747187801563617
ACH-000302,-0.14150772478882834
ACH-000304,-0.08849869605978168
ACH-000307,-0.09479000402568714
ACH-000308,-0.140553423335865
ACH-000310,-0.18852020028750788
ACH-000311,-0.14207287648545144
ACH-000312,-0.2662327677252033
ACH-000315,-0.006938194774502129
ACH-000316,-0.07529500724330424
ACH-000317,-0.1841643675817234
ACH-000318,-0.13500517779184418
ACH-000319,-0.2499428608566675
ACH-000320,0.018397637297049255
ACH-000322,-0.048693903674685485
ACH-000323,-0.176314912391166
ACH-000324,-0.2520059297378001
ACH-000329,-0.26049532748284976
ACH-000330,-0.014365261229074663
ACH-000331,-0.1341184926021171
ACH-000332,-0.19985905425691253
ACH-000334,-0.19224022806696345
ACH-000335,-0.0032297751890986853
ACH-000336,-0.3198929999083065
ACH-000337,-0.08205384820908704
ACH-000338,0.10769989133967328
ACH-000339,-0.128463780405963
ACH-000341,-0.2288043219380307
ACH-000348,-0.13734722455138745
ACH-000350,-0.07635097074758755
ACH-000352,-0.10706526199121548
ACH-000356,0.003856240949082593
ACH-000361,-0.10133726913853937
ACH-000362,-0.02548318178439342
ACH-000363,-0.06469753024046572
ACH-000364,-0.2283403264108251
ACH-000365,-0.06928256562798228
ACH-000366,-0.20085750095930735
ACH-000368,-0.2462077051530779
ACH-000374,-0.14733168210049286
ACH-000375,-0.10975510093027746
ACH-000376,-0.18679731595526647
ACH-000381,-0.228013929555047
ACH-000383,-0.1586848893178732
ACH-000387,-0.1045442234800254
ACH-000389,-0.2650372223002981
ACH-000390,-0.11027122853104464
ACH-000393,-0.16851838497036895
ACH-000395,-0.2334194335278292
ACH-000396,-0.2463003317519947
ACH-000397,-0.10095843729204892
ACH-000401,-0.13343458569779507
ACH-000402,-0.4829905916450569
ACH-000403,-0.2487702402221074
ACH-000404,0.05424776931141679
ACH-000406,-0.08479207121574839
ACH-000407,-0.09341716311544597
ACH-000408,-0.15300808079957098
ACH-000410,-0.11471552443934885
ACH-000411,-0.1896767970802525
ACH-000414,-0.21930349769388974
ACH-000415,-0.18292838400863112
ACH-000416,-0.07944882609681449
ACH-000420,-0.11296060130906622
ACH-000421,-0.08768301248202022
ACH-000424,-0.08180635098688989
ACH-000425,-0.18767939938309244
ACH-000426,-0.10344367770281357
ACH-000427,-0.05832254379023495
ACH-000433,-0.1424311771699857
ACH-000435,0.04567828048153947
ACH-000436,-0.2628461846391668
ACH-000444,-0.03083017166859255
ACH-000445,-0.1654887337800583
ACH-000448,-0.1807875858417501
ACH-000450,-0.2680678663479289
ACH-000452,-0.1531121268818176
ACH-000454,-0.17850717489282553
ACH-000458,-0.1177603741109306
ACH-000459,-0.15315913757427654
ACH-000460,-0.1702775791996641
ACH-000461,-0.3609265488113906
ACH-000463,-0.09966225592221807
ACH-000464,-0.24236842257063246
ACH-000466,-0.06508730491356891
ACH-000467,-0.19128394278663002
ACH-000468,-0.16062489213281247
ACH-000469,-0.23170033794111994
ACH-000470,-0.19877042357337105
ACH-000471,-0.06578367832250223
ACH-000472,-0.052534054215811095
ACH-000473,-0.12755827622179966
ACH-000475,-0.10815663620720388
ACH-000476,-0.17177076072063727
ACH-000477,-0.11455980769001005
ACH-000479,0.05721639784481164
ACH-000480,-0.08232016778158878
ACH-000481,-0.15558123600814636
ACH-000483,-0.1773384673382588
ACH-000484,-0.2556781159586115
ACH-000485,-0.32079766084052075
ACH-000486,-0.08299951415850043
ACH-000487,-0.10155045495102932
ACH-000488,-0.1386238649396117
ACH-000490,-0.1584015378029478
ACH-000491,-0.13418233603636465
ACH-000495,-0.09577410825598834
ACH-000496,-0.10621877656702486
ACH-000499,-0.22206200398500867
ACH-000500,-0.2641886241601891
ACH-000502,-0.09968323184700842
ACH-000503,-0.11925382806194992
ACH-000505,-0.08409540516310852
ACH-000507,-0.2260915873715207
ACH-000510,-0.06233204827715825
ACH-000511,-0.24929606557252385
ACH-000512,-0.2579263695596677
ACH-000516,-0.18942248041908424
ACH-000517,-0.2217040434126523
ACH-000518,-0.013608299095486508
ACH-000520,-0.22447170580360226
ACH-000521,-0.1816043474340594
ACH-000522,-0.10519783245531268
ACH-000524,-0.1486525303138594
ACH-000527,-0.18163117052957026
ACH-000528,-0.1443933286886923
ACH-000537,-0.20783157248465556
ACH-000541,-0.4574865912908828
ACH-000542,-0.18550652146918886
ACH-000544,-0.059552790774070816
ACH-000545,-0.011716104843253607
ACH-000547,-0.19462070724620587
ACH-000548,-0.2207446394286849
ACH-000549,-0.07879973845179415
ACH-000550,-0.27231239051324024
ACH-000552,-0.06625063105927395
ACH-000556,-0.11280232476578315
ACH-000557,-0.11681786243265566
ACH-000569,-0.13033728326474933
ACH-000570,-0.1497919074372284
ACH-000571,-0.13965714873148688
ACH-000573,-0.1921262321263483
ACH-000576,-0.3856412392866053
ACH-000579,-0.07636947909367969
ACH-000580,-0.0909316405894064
ACH-000584,-0.14393451916270802
ACH-000585,-0.2174209622508192
ACH-000588,-0.0496214679436741
ACH-000589,-0.18038806865743
ACH-000591,-0.17858416837888397
ACH-000593,-0.058278655658711
ACH-000600,-0.17888162052859996
ACH-000601,-0.13171101822453712
ACH-000605,-0.17587984114432245
ACH-000606,-0.05171687425628163
ACH-000608,-0.1941177512964765
ACH-000614,-0.13077377199143433
ACH-000616,-0.18178016160100569
ACH-000618,-0.06978705854245565
ACH-000619,-0.0865255437208273
ACH-000620,-0.20355893539101885
ACH-000621,-0.33731423192435256
ACH-000622,-0.23014716119493955
ACH-000623,-0.13165948267696598
ACH-000624,-0.14190316782545712
ACH-000627,-0.3345986356574208
ACH-000630,-0.15009529379328912
ACH-000631,-0.12491385780497626
ACH-000632,-0.22361276623292609
ACH-000633,-0.12708573831800682
ACH-000637,-0.09704152848768184
ACH-000638,-0.20222192724164934
ACH-000646,-0.1699651397699397
ACH-000647,-0.11377737230229465
ACH-000648,-0.32357464539355385
ACH-000649,-0.17579677875391395
ACH-000651,-0.1356285287158112
ACH-000652,-0.1786779937701985
ACH-000653,-0.2328074493589702
ACH-000657,-0.14329998898480756
ACH-000658,-0.11774735177911952
ACH-000661,-0.026531721810401747
ACH-000662,-0.4146960049872113
ACH-000663,-0.09253283783160447
ACH-000665,-0.1230504173131862
ACH-000671,-0.02406208934907021
ACH-000672,-0.006917179281148123
ACH-000673,-0.15654466508842674
ACH-000676,-0.11623618918163575
ACH-000677,-0.1222969324706699
ACH-000681,-0.11657878423485328
ACH-000683,-0.33985644855803004
ACH-000684,-0.012742517810973414
ACH-000688,-0.3965308999236367
ACH-000693,-0.1681383184361512
ACH-000694,-0.0336404534636297
ACH-000695,-0.21212259945804432
ACH-000696,-0.18782859489865308
ACH-000697,-0.15974179366290395
ACH-000699,-0.3495559404997908
ACH-000701,-0.2350604507161521
ACH-000706,-0.10738041042914423
ACH-000711,-0.1848641353235014
ACH-000713,-0.08028287432343655
ACH-000714,-0.15099785481683412
ACH-000718,-0.16581190240771754
ACH-000720,-0.2098596196405347
ACH-000721,-0.0894993696810445
ACH-000724,-0.014928403441755831
ACH-000725,-0.1668065125427533
ACH-000732,-0.050667142574641964
ACH-000734,-0.14809186025272833
ACH-000735,-0.1907325465089003
ACH-000736,-0.2707164137893299
ACH-000738,-0.17480250370735415
ACH-000746,-0.17184737153150084
ACH-000747,0.005027789361274036
ACH-000748,-0.040305683516133534
ACH-000753,-0.08393266092962101
ACH-000756,-0.101881513948238
ACH-000757,-0.08873942096423842
ACH-000758,-0.17103441601902747
ACH-000760,-0.08429981565984203
ACH-000762,-0.0525272666522702
ACH-000763,-0.2032568165794699
ACH-000764,-0.12931446835856214
ACH-000765,-0.024744684555018975
ACH-000766,-0.2280012774096017
ACH-000767,-0.13757198673939802
ACH-000768,-0.05221304239431019
ACH-000769,-0.20880298982119416
ACH-000770,-0.1600658203240126
ACH-000771,-0.10313105322100513
ACH-000773,-0.04691388048739245
