,HIST2H2AB (317772)
ACH-000004,-0.02228856422336174
ACH-000005,-0.11140541759424544
ACH-000007,0.06264145339117982
ACH-000009,-0.1576108554564599
ACH-000011,-0.18171826293317514
ACH-000012,-0.1553695712802959
ACH-000013,0.030348116148931768
ACH-000014,-0.014608001302521819
ACH-000015,-0.021901182652446862
ACH-000017,0.018890921557800682
ACH-000018,-0.060304196847657913
ACH-000019,-0.2237878307605556
ACH-000021,0.02556508008809992
ACH-000022,-0.08400384957638611
ACH-000025,-0.16927884601911014
ACH-000028,-0.3412033206571169
ACH-000030,-0.03326053005467272
ACH-000035,-0.18649787800373352
ACH-000036,-0.002869783392671145
ACH-000037,-0.009509311373576744
ACH-000039,-0.3291263779591565
ACH-000040,-0.05503648609597876
ACH-000041,-0.011820037051342464
ACH-000042,0.06298248747926306
ACH-000045,-0.03200591761055081
ACH-000047,0.11539704253565634
ACH-000052,-0.1425181878516617
ACH-000053,-0.1638292217318638
ACH-000054,-0.0010827684048844508
ACH-000055,-0.13629559335075295
ACH-000060,-0.11384124911361256
ACH-000067,0.0706807482912837
ACH-000070,-0.05670851546367246
ACH-000075,-0.3597831828429016
ACH-000078,-0.1749504329541305
ACH-000082,-0.09100647097215893
ACH-000085,-0.017661832261767017
ACH-000086,-0.2514043832010859
ACH-000087,0.13320500665335944
ACH-000092,-0.004388194759534376
ACH-000095,-0.02843332673749498
ACH-000097,-0.1017105162022773
ACH-000098,-0.1204437491996036
ACH-000099,-0.02115583503908094
ACH-000108,0.09624567010837512
ACH-000113,-0.10628487947472907
ACH-000116,-0.038637799754910565
ACH-000118,-0.0402182390090806
ACH-000120,-0.0361895439130221
ACH-000123,-0.16667690347038736
ACH-000127,-0.07689826748278847
ACH-000128,-0.14479910162921672
ACH-000132,0.003741415698146336
ACH-000133,-0.15453615050301495
ACH-000137,0.011576341717830929
ACH-000138,-0.05081363572780998
ACH-000142,-0.023901097316988813
ACH-000143,-0.0661450954849993
ACH-000146,-0.12330515808666145
ACH-000148,-0.051718994779381786
ACH-000150,0.06733462395727663
ACH-000152,-0.1401772055446639
ACH-000153,-0.12996072250383614
ACH-000159,-0.06371859200220134
ACH-000160,0.11890130232366418
ACH-000163,-0.2482307097877624
ACH-000167,0.0979411367939816
ACH-000168,-0.038753514967047896
ACH-000169,-0.08630309397041343
ACH-000178,0.07509139280626173
ACH-000183,-0.13680763770451024
ACH-000188,-0.05127151875973048
ACH-000189,0.052321676559824164
ACH-000190,0.12230659197785415
ACH-000198,0.030209437453275333
ACH-000203,-0.05490658181673674
ACH-000204,-0.049564501990573516
ACH-000206,-0.006837938089394675
ACH-000207,0.07046573460025826
ACH-000208,0.017508544759213346
ACH-000210,-0.02104654260641704
ACH-000211,-0.0021832219328103094
ACH-000215,-0.027954196637560158
ACH-000221,-0.0011538274311204445
ACH-000222,0.046300474892826037
ACH-000223,-0.08997895944540737
ACH-000226,-0.10256969361225524
ACH-000227,0.15478676715618475
ACH-000228,-0.10333575784881788
ACH-000231,-0.07560297017613074
ACH-000232,-0.18253499900968398
ACH-000233,0.11276236618625955
ACH-000234,-0.0838222080125702
ACH-000235,-0.13854768707637144
ACH-000237,0.04042511440618438
ACH-000238,0.048390408767621386
ACH-000242,0.2339517202724997
ACH-000243,0.18510003405446493
ACH-000244,0.045122005396552284
ACH-000246,-0.04378494473531967
ACH-000248,0.09384007057933627
ACH-000250,0.04630765570310137
ACH-000251,-0.15370762843773744
ACH-000252,-0.0642316516645607
ACH-000253,0.05509127689902147
ACH-000255,0.016145775745561804
ACH-000256,0.04738298247370913
ACH-000257,0.21286847797377015
ACH-000258,0.02703054994906633
ACH-000259,-0.04846172477652825
ACH-000260,-0.08341195502624321
ACH-000261,-0.05513159635068049
ACH-000262,0.10444718538801356
ACH-000263,-0.11443836564507913
ACH-000264,-0.20111852873863653
ACH-000265,0.09049636132204468
ACH-000266,0.012678439799220929
ACH-000272,-0.16191030115119312
ACH-000274,-0.036366505079161164
ACH-000277,0.00578731814057757
ACH-000278,-0.15103146469312764
ACH-000279,-0.02118637751164236
ACH-000280,-0.05098875704784248
ACH-000281,0.1341909883609526
ACH-000288,-0.053111897170800636
ACH-000291,-0.058956470184828434
ACH-000293,-0.020661746512050282
ACH-000294,-0.01713707255706599
ACH-000295,0.0032335735196421357
ACH-000296,-0.03885880318420332
ACH-000302,0.03467110804762951
ACH-000304,0.002283241408003675
ACH-000307,-0.04220214243686368
ACH-000308,-0.010600777580356154
ACH-000310,0.019545352948519917
ACH-000311,9.6306502422225e-06
ACH-000312,0.008777585299747977
ACH-000315,0.008463903167222944
ACH-000316,0.016031079765752868
ACH-000317,0.21255286448218494
ACH-000318,-0.15256232749172222
ACH-000319,-0.08650312814934982
ACH-000320,0.20901763878343813
ACH-000322,-0.20643369504361428
ACH-000323,-0.020369788229212225
ACH-000324,0.04802616151638322
ACH-000329,-0.07491635528706936
ACH-000330,0.0684150727736567
ACH-000331,-0.06451481229740208
ACH-000332,0.04047825434876708
ACH-000334,0.08364099646442208
ACH-000335,-0.1815059528784812
ACH-000336,-0.1396831088117601
ACH-000337,-0.07041862750044395
ACH-000338,-0.021094680606000563
ACH-000339,0.07138769545349688
ACH-000341,-0.06742077058342502
ACH-000348,-0.06316862845460533
ACH-000350,0.14233008547553735
ACH-000352,0.03094992364824095
ACH-000356,-0.1423945940333884
ACH-000361,-0.028615989527682895
ACH-000362,-0.018896662361596782
ACH-000363,-0.028306852355255863
ACH-000364,-0.1293271672703748
ACH-000365,0.11042548901771647
ACH-000366,0.0855990655966658
ACH-000368,-0.3118970208029128
ACH-000374,-0.09366159641334833
ACH-000375,-0.09968592093465573
ACH-000376,0.006531698697776822
ACH-000381,-0.040151728304891235
ACH-000383,-0.08986171508585047
ACH-000387,-0.01442741221092785
ACH-000389,-0.033004032733651434
ACH-000390,-0.10764661730564022
ACH-000393,0.0012704804696391846
ACH-000395,-0.057418393391930375
ACH-000396,0.09932284196414122
ACH-000397,0.024848043360276243
ACH-000401,0.026737626226347386
ACH-000402,0.21177278620866907
ACH-000403,-0.07541588509877943
ACH-000404,-0.09803422047044234
ACH-000406,-0.16660753538601444
ACH-000407,0.029323570396903725
ACH-000408,-0.024885881829386284
ACH-000410,-0.07944474213696982
ACH-000411,0.10118506133012103
ACH-000414,-0.04299739753875007
ACH-000415,0.125837355947121
ACH-000416,-0.20924244824071705
ACH-000420,-0.16208904010578012
ACH-000421,-0.00976125936351207
ACH-000424,-0.1255963995642325
ACH-000425,-0.05029798403991746
ACH-000426,-0.19782623599835106
ACH-000427,-0.0903155198420078
ACH-000433,-0.08056007766179994
ACH-000435,-0.1613171038706537
ACH-000436,-0.05074921889371707
ACH-000444,0.03492086289175851
ACH-000445,-0.1217639944530536
ACH-000448,-0.022924738456488413
ACH-000450,0.07009895505864873
ACH-000452,-0.15817334940021768
ACH-000454,0.0216184851720883
ACH-000458,-0.08224244595156127
ACH-000459,-0.11638891436276046
ACH-000460,0.016189400176149032
ACH-000461,-0.09518083553575278
ACH-000463,-0.07098698081055076
ACH-000464,-0.0896251551192952
ACH-000466,0.006903355898834768
ACH-000467,-0.10971626064586547
ACH-000468,0.039703315976152655
ACH-000469,0.07784073681522495
ACH-000470,0.06344247600618147
ACH-000471,0.011321145384422244
ACH-000472,-0.012772453172536348
ACH-000473,-0.04078885575441269
ACH-000475,-0.01633068468335231
ACH-000476,-0.0020690448810518265
ACH-000477,-0.03429102312581318
ACH-000479,-0.14126070955113645
ACH-000480,0.1467203514648129
ACH-000481,-0.2584659782347891
ACH-000483,-0.12632938385508274
ACH-000484,-0.08493161351712905
ACH-000485,-0.10681596930192026
ACH-000486,-0.06092533055685245
ACH-000487,-0.14609059288473286
ACH-000488,0.016289073653982033
ACH-000490,-0.11196822836000604
ACH-000491,-0.061199079223092874
ACH-000495,-0.049787894456486265
ACH-000496,0.06890803205545201
ACH-000499,-0.0866338018836899
ACH-000500,-0.3075113382975372
ACH-000502,0.0019368571933127468
ACH-000503,-0.134080502847178
ACH-000505,-0.1211804253197142
ACH-000507,-0.18843013901121375
ACH-000510,-0.16145568009717573
ACH-000511,0.020952437852987008
ACH-000512,-0.4559970584014915
ACH-000516,-0.10537396477213934
ACH-000517,-0.11909024303235
ACH-000518,-0.2237391188913492
ACH-000520,0.05868828973023627
ACH-000521,-0.15512737308722724
ACH-000522,-0.11819493590062233
ACH-000524,-0.0160739401133254
ACH-000527,0.050445427658370484
ACH-000528,0.07012267828157212
ACH-000537,0.027912220250797832
ACH-000541,-0.3018667242372031
ACH-000542,-0.06122343179422458
ACH-000544,-0.11308876960545355
ACH-000545,-0.05454462598706122
ACH-000547,-0.11254584137136904
ACH-000548,-0.1472998327916136
ACH-000549,-0.057367823756435316
ACH-000550,-0.004502518754992142
ACH-000552,0.06921816592414141
ACH-000556,-0.09882316748262424
ACH-000557,-0.08777904077350288
ACH-000569,0.0687153066551087
ACH-000570,0.06710734652848671
ACH-000571,-0.055536171537815066
ACH-000573,-0.08124843578531588
ACH-000576,0.035258742424979166
ACH-000579,-0.09096384409356592
ACH-000580,-0.02514177710291175
ACH-000584,0.03267351919237809
ACH-000585,0.043363832856261934
ACH-000588,-0.3400077475763151
ACH-000589,0.05987693075527509
ACH-000591,0.15703307764722746
ACH-000593,-0.08376039867128911
ACH-000600,-0.17363690457080722
ACH-000601,-0.03921631460022467
ACH-000605,-0.044539562934857835
ACH-000606,-0.07763372316127906
ACH-000608,-0.014350614014316703
ACH-000614,0.1488861412102047
ACH-000616,-0.036203087262313575
ACH-000618,-0.1729628877066112
ACH-000619,-0.12190721267892325
ACH-000620,-0.11017120173210566
ACH-000621,0.008736176292462337
ACH-000622,-0.13030948680723828
ACH-000623,-0.051839649724858564
ACH-000624,0.014779954837036376
ACH-000627,-0.02568366908654217
ACH-000630,-0.06360605906203974
ACH-000631,-0.12328039952596705
ACH-000632,-0.004077845118073221
ACH-000633,-0.05619437253705822
ACH-000637,0.08541488896574627
ACH-000638,-0.0740151650056998
ACH-000646,-0.000127119565381786
ACH-000647,-0.14889346547886265
ACH-000648,-0.0566700706362892
ACH-000649,0.03466319044446657
ACH-000651,0.07435904445838401
ACH-000652,0.00651413502204402
ACH-000653,-0.14286006359620765
ACH-000657,-0.2173678524897441
ACH-000658,-0.3652278454419461
ACH-000661,0.2638149031881518
ACH-000662,0.2799547385943933
ACH-000663,-0.022730766397090204
ACH-000665,-0.08494565601124694
ACH-000671,-0.16457621443794182
ACH-000672,-0.022897302805295262
ACH-000673,-0.062266359586659235
ACH-000676,-0.06182191829836803
ACH-000677,-0.035445398754821056
ACH-000681,-0.043668652664790135
ACH-000683,-0.15175999791001035
ACH-000684,-0.05827909426880415
ACH-000688,0.008060743715601986
ACH-000693,-0.07284201848897191
ACH-000694,0.029134839026294213
ACH-000695,-0.23004593042190102
ACH-000696,-0.10548895252379972
ACH-000697,-0.09789495837447032
ACH-000699,0.041676417885919456
ACH-000701,0.03231956496823776
ACH-000706,0.0010310670454432463
ACH-000711,-0.03068775798806901
ACH-000713,-0.2817938244809381
ACH-000714,-0.17232303131972035
ACH-000718,0.13583635689394816
ACH-000720,-0.0006759863176073577
ACH-000721,-0.1850874176309302
ACH-000724,-0.040943756367561264
ACH-000725,-0.17305110525513834
ACH-000732,-0.037715563954541606
ACH-000734,0.01734657782010202
ACH-000735,-0.12024728879720538
ACH-000736,0.0841848018687324
ACH-000738,0.08228794550744598
ACH-000746,-0.003992748291340677
ACH-000747,-0.26996028281010825
ACH-000748,-0.11259257793351105
ACH-000753,-0.2264067505850588
ACH-000756,0.011898041225328202
ACH-000757,0.001726416370553847
ACH-000758,-0.03333383649150233
ACH-000760,-0.1558566755542777
ACH-000762,-0.05019236364312471
ACH-000763,-0.3294339638477548
ACH-000764,0.05903430843688444
ACH-000765,-0.06850458615121764
ACH-000766,-0.0590099812725633
ACH-000767,-0.08454730801396917
ACH-000768,0.03299868740062386
ACH-000769,-0.35580337131288337
ACH-000770,-0.26056811706610383
ACH-000771,-0.04267108352297766
ACH-000773,-0.26451430886681737
ACH-000776,-0.09675764229760184
ACH-000777,0.10449414147517017
ACH-000778,0.13447043688433505
ACH-000781,-0.02113930897220044
ACH-000782,-0.13034358561926498
ACH-000783,-0.3157270038847436
ACH-000784,0.04054613386874312
ACH-000785,-0.2706325258369515
ACH-000787,-0.1265578538867102
ACH-000788,-0.005375025254156205
ACH-000791,0.09914057477462344
ACH-000792,0.0291464169353032
ACH-000794,0.027746281009843703
ACH-000796,-0.033831386608653306
ACH-000798,0.0010491832902372667
ACH-000799,-0.3330450758844438
ACH-000800,0.022618817093333767
ACH-000802,-0.024856500963748928
ACH-000804,-0.2857760394389017
ACH-000805,-0.19885425054366795
ACH-000809,-0.06177876315994424
ACH-000810,0.026781233885701704
ACH-000811,-0.06098161475677909
ACH-000817,-0.16040349146165053
ACH-000819,-0.14649307408934567
ACH-000820,0.19390978092647587
ACH-000821,-0.14247455771672354
ACH-000822,-0.2036696109365068
ACH-000823,0.0284414152884221
ACH-000824,-0.10835365271020284
ACH-000827,-0.0691117740520486
ACH-000829,-0.13678840592571034
ACH-000831,-0.02991024746734753
ACH-000832,-0.07207909950833467
ACH-000833,-0.010299762260624006
ACH-000834,-0.10801954693114713
ACH-000835,0.10201657766983699
ACH-000836,-0.07321937234587386
ACH-000837,0.14852471412679058
ACH-000838,-0.1665617973386576
ACH-000839,-0.3225020454999668
ACH-000840,-0.1191247737994863
ACH-000841,0.1043382261159732
ACH-000843,-0.12374557744458398
ACH-000846,-0.30982907600444826
ACH-000847,-0.011445439741708696
ACH-000848,-0.04902984708494162
ACH-000849,-0.10694766963066203
ACH-000851,-0.06634760247207061
ACH-000855,0.03680258654013515
ACH-000856,0.08552248356005833
ACH-000858,-0.018645254012005844
ACH-000859,-0.3305324768086217
ACH-000861,-0.0808242301276646
ACH-000862,-0.031036850427020438
ACH-000865,-0.13566146859769385
ACH-000866,-0.037845394157396565
ACH-000867,-0.08584154731797533
ACH-000869,-0.3083208117733391
ACH-000872,0.08087502288339403
ACH-000873,-0.007335411164681604
ACH-000876,0.10963316454450593
ACH-000878,0.08727402855751096
ACH-000880,-0.03790115570004793
ACH-000881,0.0117149060025358
ACH-000882,-0.0727860906113853
ACH-000884,0.06309134943318102
ACH-000885,0.09503463170335336
ACH-000887,-0.010591719566216571
ACH-000889,-0.1493914491490285
ACH-000896,0.0018653558557591864
ACH-000898,-0.024386210333740256
ACH-000900,-0.3173143363814364
ACH-000901,0.041580292160261344
ACH-000905,0.0024976133741621553
ACH-000906,0.05581130087799638
ACH-000907,0.0041142671134678
ACH-000910,0.06697618638213779
ACH-000911,0.05846335837428648
ACH-000912,0.03803247359071258
ACH-000913,-0.12093843424675847
ACH-000915,0.05984730361383785
ACH-000916,0.1653598323137544
ACH-000917,0.05855507012317737
ACH-000920,-0.06747943063382482
ACH-000921,0.07635803329391384
ACH-000924,-0.00771545322235692
ACH-000926,-0.0565169213079726
ACH-000928,-0.011397442613508087
ACH-000929,-0.12783390334036998
ACH-000932,-0.09753753879223673
ACH-000935,0.03515952900209852
ACH-000936,-0.2277322594286761
ACH-000937,-0.05672780702418617
ACH-000938,-0.08019611338955186
ACH-000939,-0.003966426584426971
ACH-000941,-0.08021708375767735
ACH-000943,-0.16711667871112895
ACH-000946,-0.012619652856794727
ACH-000947,0.016846766413031712
ACH-000948,-0.17721674981191832
ACH-000950,-0.0525720888982601
ACH-000953,-0.16338465910565986
ACH-000954,0.08128333143909769
ACH-000957,-0.04440732423608965
ACH-000958,-0.16049623828658727
ACH-000960,-0.09551964107365683
ACH-000963,-0.4367025663801894
ACH-000968,-0.04587373273903965
ACH-000969,-0.3037571360760798
ACH-000972,0.09259892831385001
ACH-000973,-0.09451405580095472
ACH-000974,-0.0993561576935372
ACH-000978,-0.3621947425750499
ACH-000984,-0.1808069280918764
ACH-000986,-0.10182005158905416
ACH-000988,0.02212580814326888
ACH-000993,0.03951488684951265
ACH-000994,-0.15310759834760299
ACH-000996,0.005061290566100963
ACH-001001,-0.13820871836801704
ACH-001020,-0.054432664012789685
ACH-001028,-0.13705811297333886
ACH-001031,0.1198396042217528
ACH-001038,0.026087866350909438
ACH-001048,-0.049503994437390425
ACH-001050,-0.02774472806122374
ACH-001053,0.01576272284390769
ACH-001054,-0.018185053500164628
ACH-001061,0.0439936152582755
ACH-001067,0.2015246383708467
ACH-001075,0.07595258861129119
ACH-001096,0.041554008776528435
ACH-001111,0.06029463471843227
ACH-001119,-0.05831383377887026
ACH-001128,0.2874011305878353
ACH-001134,-0.06635687216246026
ACH-001151,-0.07665714455954499
ACH-001163,-0.14554889835223853
ACH-001164,0.14554824388062834
ACH-001183,0.057045760363816214
ACH-001192,-0.0335667428689475
ACH-001193,-0.030522937624786063
ACH-001196,-0.11505757926296048
ACH-001197,0.01940995358155741
ACH-001205,-0.12267290125449387
ACH-001211,-0.17650195989685985
ACH-001212,-0.028962668970588717
ACH-001228,-0.06832510409820845
ACH-001232,-0.12826999821276008
ACH-001239,-0.12194304116690485
ACH-001270,-0.18487680080533347
ACH-001274,-0.12831155318998785
ACH-001275,-0.09120354965637206
ACH-001277,0.10941044820162504
ACH-001278,0.16306581027738254
ACH-001280,0.21270096378871736
ACH-001283,-0.07127307719141633
ACH-001289,-0.005231306861026332
ACH-001300,-0.0948324433192194
ACH-001301,-0.25045031805314666
ACH-001302,-0.19439418879475512
ACH-001306,-0.13596624366932836
ACH-001318,-0.1264976561761014
ACH-001322,-0.07370855343148948
ACH-001328,-0.11996362956948575
ACH-001332,-0.17817093259061578
ACH-001336,-0.07132456767445437
ACH-001346,0.018042861614244104
