,COG7 (91949)
ACH-000004,-0.4077704319346999
ACH-000005,-0.5723954998587036
ACH-000007,-0.7954645593313133
ACH-000009,-0.3574050573431203
ACH-000011,-0.25085116409149
ACH-000012,-0.13808060630892052
ACH-000013,-0.3326110821930059
ACH-000014,-0.23317698488079125
ACH-000015,-0.4781025954932958
ACH-000017,-0.4222802741434353
ACH-000018,-0.2743382553248692
ACH-000019,-0.3248602590161938
ACH-000021,-0.83341994896163
ACH-000022,-0.08402394629278857
ACH-000025,-0.5807288528011182
ACH-000028,-0.09826353936588103
ACH-000030,-0.3540039098726752
ACH-000035,-0.14433293534137176
ACH-000036,-0.2839808623092308
ACH-000037,-0.251194438651271
ACH-000039,-0.3443544705809823
ACH-000040,-0.4297974469652245
ACH-000041,-0.09977096751925668
ACH-000042,-0.07615764595953488
ACH-000045,-0.4675734149235656
ACH-000047,-0.25240374551358885
ACH-000052,-0.412184417525138
ACH-000053,-0.1627982308219619
ACH-000054,-0.21104793996998594
ACH-000055,-0.4577134539849104
ACH-000060,-0.13658917258628625
ACH-000067,-0.08097833659927572
ACH-000070,-0.546666728927249
ACH-000075,-0.3900413375516336
ACH-000078,-0.12911348360383407
ACH-000082,-0.3624733099538592
ACH-000085,0.0007360091689976857
ACH-000086,-0.4750464223207077
ACH-000087,-0.4962672535685383
ACH-000092,-0.597515574750208
ACH-000095,-0.3101983911273729
ACH-000097,-0.5265304970522939
ACH-000098,-0.6794953680751371
ACH-000099,-0.2656041818255381
ACH-000108,-0.309322101407947
ACH-000113,-0.44081179047139946
ACH-000116,-0.4566754148544241
ACH-000118,-0.666591797006181
ACH-000120,-0.0034396062763255237
ACH-000123,-0.4638796556725015
ACH-000127,-0.38312766694758255
ACH-000128,-0.33662230083519706
ACH-000132,-0.3994608613397105
ACH-000133,-0.5715408934186638
ACH-000137,-0.23745744795652135
ACH-000138,-0.39658494327874216
ACH-000142,-0.7953920525324726
ACH-000143,-0.7812009310834137
ACH-000146,-0.2913640050672749
ACH-000148,-0.2805065162823663
ACH-000150,-0.3083934947066677
ACH-000152,-0.3621133650998462
ACH-000153,-0.6247751818158569
ACH-000159,-0.4471575938167662
ACH-000160,-0.1338929984752096
ACH-000163,-0.15845155163704752
ACH-000167,-0.4798351417098846
ACH-000168,-0.509275520921965
ACH-000169,-0.5194942194943709
ACH-000178,-0.3309570045707099
ACH-000183,-0.4622971505187102
ACH-000188,-0.09925210352919828
ACH-000189,-0.4557261588230361
ACH-000190,-0.30898859942522583
ACH-000198,-0.3605152656211785
ACH-000203,-0.5701973503568699
ACH-000204,-0.6769919441993015
ACH-000206,-0.4919377830486934
ACH-000207,-0.16984723571750282
ACH-000208,-0.07223050556541323
ACH-000210,-0.4915629287810417
ACH-000211,-0.28451703663549405
ACH-000215,-0.01021979504181882
ACH-000221,0.05580501855373763
ACH-000222,-0.30577488494634497
ACH-000223,-0.4919980489011188
ACH-000226,-0.4143135614057912
ACH-000227,-0.2691680133738016
ACH-000228,-0.06817317760975672
ACH-000231,-0.3901115787197179
ACH-000232,-0.28968073912919506
ACH-000233,-0.7535333659562351
ACH-000234,-0.4778983620643734
ACH-000235,-0.1555651229793584
ACH-000237,-0.3438491046487817
ACH-000238,-0.1894375010958092
ACH-000242,-0.43774862069459614
ACH-000243,-0.31274452454508594
ACH-000244,-0.471948388605863
ACH-000246,-0.4715122232164298
ACH-000248,-0.3774576963243478
ACH-000250,-0.4441459858190746
ACH-000251,-0.33994603962620695
ACH-000252,-0.4193355864426866
ACH-000253,-0.33129629749853234
ACH-000255,-0.35426489354745816
ACH-000256,-0.12817386498546446
ACH-000257,-0.2259497678307088
ACH-000258,-0.1373709961748996
ACH-000259,-0.5031374519949965
ACH-000260,0.01886794380504361
ACH-000261,-0.40939727887097466
ACH-000262,-0.6156228026005431
ACH-000263,-0.4692168012702933
ACH-000264,-0.14742110136224262
ACH-000265,-0.1858677319257377
ACH-000266,-0.1112626237357365
ACH-000272,-0.6926121947121985
ACH-000274,-0.2516345558463577
ACH-000277,-0.28297180577465064
ACH-000278,-0.6882943223338784
ACH-000279,-0.2602375549897434
ACH-000280,-0.17472422009580393
ACH-000281,-0.1306371336972585
ACH-000288,-0.4584905062982119
ACH-000291,-0.4024498719822015
ACH-000293,-0.2339696991406846
ACH-000294,0.18985592907413515
ACH-000295,-0.5746313911893365
ACH-000296,-0.2949340678193586
ACH-000302,-0.4260180507866968
ACH-000304,-0.051823813351580685
ACH-000307,-0.4848062768342778
ACH-000308,-0.22406505356447826
ACH-000310,-0.1648607006854278
ACH-000311,-0.3954003431180686
ACH-000312,-0.12594303419942515
ACH-000315,-0.1882264438208724
ACH-000316,-0.5001471565627044
ACH-000317,-0.34004457727741205
ACH-000318,-0.5345733814013286
ACH-000319,-0.6680056253812141
ACH-000320,-0.4704415250223169
ACH-000322,-0.398257201744302
ACH-000323,0.28824861287762976
ACH-000324,-0.5309108885846611
ACH-000329,-0.1731256261440484
ACH-000330,-0.644217926415303
ACH-000331,-0.5473287264320094
ACH-000332,-0.19281261076780912
ACH-000334,-0.18669506044171869
ACH-000335,-0.2368235076978845
ACH-000336,-0.3843691811512299
ACH-000337,-0.1958982059537305
ACH-000338,-0.038022184946630566
ACH-000339,-0.18441428282960828
ACH-000341,-0.09391344326119072
ACH-000348,-0.2837492501680792
ACH-000350,-0.11406783577922305
ACH-000352,-0.2902728902767894
ACH-000356,-0.6809904538345714
ACH-000361,-0.2289797969458399
ACH-000362,-0.36378225210336107
ACH-000363,-0.5381969061568557
ACH-000364,-0.21177270520581776
ACH-000365,-0.5147863512468179
ACH-000366,-0.02799750635136556
ACH-000368,-0.5642842358484355
ACH-000374,-0.33418731973211663
ACH-000375,-0.2347755896782473
ACH-000376,-0.3708951664620879
