,FAM186A (121006)
ACH-000004,-0.2192070437291227
ACH-000005,-0.12895312234106684
ACH-000007,-0.34147473960069336
ACH-000009,-0.4106550717095727
ACH-000011,-0.21308371725436187
ACH-000012,-0.25198366492968816
ACH-000013,-0.3069038628830081
ACH-000014,0.1268147619113233
ACH-000015,-0.3679578385521174
ACH-000017,-0.39464601505285596
ACH-000018,-0.15656078834555776
ACH-000019,-0.2318035335468031
ACH-000021,-0.2789888025476901
ACH-000022,-0.08901454043039475
ACH-000025,-0.4675185786218811
ACH-000028,-0.3413448287157365
ACH-000030,-0.16762955321491574
ACH-000035,-0.16939236687130346
ACH-000036,-0.2158779343863345
ACH-000037,-0.2613064991568556
ACH-000039,-0.26896374924046396
ACH-000040,-0.17582248100934753
ACH-000041,-0.38160128740338944
ACH-000042,-0.2394937029412116
ACH-000045,-0.13689614265024527
ACH-000047,-0.2090109375489806
ACH-000052,-0.3197895597133826
ACH-000053,-0.21693706365656948
ACH-000054,-0.1536986097409285
ACH-000055,-0.09155256301364642
ACH-000060,-0.0588901604582238
ACH-000067,-0.32601267784051063
ACH-000070,-0.07560155719433173
ACH-000075,-0.1035880281360219
ACH-000078,-0.3005056027979616
ACH-000082,-0.23865293886857436
ACH-000085,-0.010682676030352764
ACH-000086,-0.3271809301393492
ACH-000087,-0.18370400496981448
ACH-000092,-0.2463123791811375
ACH-000095,-0.19402126628557445
ACH-000097,-0.2214848933978056
ACH-000098,-0.1408056733396736
ACH-000099,-0.3693313941602445
ACH-000108,-0.043712306087939926
ACH-000113,-0.20181314243728807
ACH-000116,-0.216146886321362
ACH-000118,-0.025285983610392332
ACH-000120,-0.1247854754787051
ACH-000123,-0.192587163890594
ACH-000127,-0.166093172169772
ACH-000128,-0.4438229146340993
ACH-000132,-0.12059294713540335
ACH-000133,-0.19338627446412054
ACH-000137,-0.2669616658159704
ACH-000138,-0.2278236404343285
ACH-000142,-0.28699991476660164
ACH-000143,-0.10258149447536803
ACH-000146,-0.15365646185454934
ACH-000148,-0.2450494940547201
ACH-000150,-0.27395116331968383
ACH-000152,-0.40097322987416667
ACH-000153,-0.4136454792430578
ACH-000159,-0.2032429385911416
ACH-000160,-0.15165225361843288
ACH-000163,-0.19928040539615052
ACH-000167,-0.3090166053297971
ACH-000168,-0.3380403415536366
ACH-000169,-0.12934301780882118
ACH-000178,-0.16284491684688165
ACH-000183,-0.14485923927539426
ACH-000188,-0.20873236673665765
ACH-000189,-0.1610290701290719
ACH-000190,-0.4439646722351629
ACH-000198,-0.25903934897544184
ACH-000203,-0.7790671877334906
ACH-000204,-0.17211590862280318
ACH-000206,-0.1619151954250694
ACH-000207,-0.19314882185381352
ACH-000208,-0.2104313805507028
ACH-000210,-0.4051626803931605
ACH-000211,-0.20905261939870445
ACH-000215,-0.27277992232722525
ACH-000221,-0.2945047682864376
ACH-000222,-0.1896421679700496
ACH-000223,-0.3506421143927924
ACH-000226,-0.1494588280769971
ACH-000227,-0.3097706662659714
ACH-000228,-0.2977529055605631
ACH-000231,-0.2533985372231055
ACH-000232,-0.1927724845650436
ACH-000233,-0.25931791740612303
ACH-000234,-0.4076162789411396
ACH-000235,-0.27187298808930593
ACH-000237,-0.2351238795346863
ACH-000238,-0.2758677063106745
ACH-000242,-0.2969459311169614
ACH-000243,-0.22376150133947195
ACH-000244,-0.20003051377542932
ACH-000246,-0.34735239442206606
ACH-000248,-0.07339099668209667
ACH-000250,-0.20355533933967068
ACH-000251,-0.18524600040261516
ACH-000252,-0.1927711816947832
ACH-000253,-0.24625117246254866
ACH-000255,-0.333982990161308
ACH-000256,-0.17674712197887124
ACH-000257,-0.2750109209939069
ACH-000258,-0.2553179199565364
ACH-000259,-0.30060378143609184
ACH-000260,-0.2150024812685725
ACH-000261,-0.3165419746632766
ACH-000262,-0.20235996115635527
ACH-000263,-0.2489876145802937
ACH-000264,-0.2678266547342216
ACH-000265,-0.23624993850943765
ACH-000266,-0.2600054724590018
ACH-000272,-0.16967569629431176
ACH-000274,-0.2779393696569785
ACH-000277,-0.3117394667099229
ACH-000278,-0.2007374247219779
ACH-000279,-0.3201929239815073
ACH-000280,-0.2031493298628694
ACH-000281,-0.1131807556111751
ACH-000288,-0.3338088909701485
ACH-000291,-0.15108102303752793
ACH-000293,-0.2320084024714337
ACH-000294,-0.13208773345149355
ACH-000295,-0.07088997838188603
ACH-000296,-0.4061147955416387
ACH-000302,-0.19557578048607455
ACH-000304,-0.3308101490092689
ACH-000307,-0.19979940031828805
ACH-000308,-0.3686907182806627
ACH-000310,-0.2934942977344459
ACH-000311,-0.1671748027418431
ACH-000312,-0.25234761787554505
ACH-000315,-0.3924944337164637
ACH-000316,-0.17745255656379785
ACH-000317,-0.06363707541633523
ACH-000318,-0.3162083863948322
ACH-000319,-0.3521821313269216
ACH-000320,-0.2912799882280103
ACH-000322,-0.2487153242627749
ACH-000323,-0.04437135960419658
ACH-000324,-0.19101738178712527
ACH-000329,-0.21664809215889794
ACH-000330,-0.1536292473889007
ACH-000331,-0.1667790544827055
ACH-000332,-0.2589220382138209
ACH-000334,-0.4195211253229628
ACH-000335,-0.2269282142844375
ACH-000336,-0.2264093939088832
ACH-000337,-0.1859970200340504
ACH-000338,-0.26599943041446983
ACH-000339,-0.3695711804145692
ACH-000341,-0.3972715621812398
ACH-000348,-0.28065787150474863
ACH-000350,-0.25259829348413704
ACH-000352,-0.3968204095649089
ACH-000356,-0.2094792036593984
ACH-000361,-0.2401876776531133
ACH-000362,-0.24969511249525836
ACH-000363,-0.2240864843027993
ACH-000364,-0.13111861973246575
ACH-000365,-0.24668445533534944
ACH-000366,-0.3579083755945458
ACH-000368,-0.2485688331052813
ACH-000374,-0.3244821186722432
ACH-000375,-0.12870350080357246
ACH-000376,-0.2477953460969465
ACH-000381,-0.07198843191137629
ACH-000383,-0.19483369718771368
ACH-000387,-0.488955219678681
ACH-000389,-0.3333137461164577
ACH-000390,-0.3417140779250675
ACH-000393,-0.1055634328340937
ACH-000395,-0.39483754647431546
ACH-000396,-0.1706308363591672
ACH-000397,-0.2604837305723925
ACH-000401,-0.17040676229769294
ACH-000402,-0.12189269611485967
ACH-000403,-0.23415884900835246
ACH-000404,-0.20116886252646876
ACH-000406,-0.3055522829199752
ACH-000407,-0.3775020505874714
ACH-000408,-0.2745053232638215
ACH-000410,-0.20678982285360534
ACH-000411,-0.27198405167030915
ACH-000414,-0.20192255186783264
ACH-000415,-0.3446081446647117
ACH-000416,-0.27813299118925
ACH-000420,-0.3175152049782421
ACH-000421,-0.25904625513667096
ACH-000424,-0.2755410032312811
ACH-000425,-0.34105149794171746
ACH-000426,-0.24611595208913056
ACH-000427,-0.3459738844771685
ACH-000433,-0.13128420526347656
ACH-000435,-0.5131906431422967
ACH-000436,-0.2355274695262911
ACH-000444,-0.17481430699494407
ACH-000445,-0.3691519118068266
ACH-000448,-0.16144501679776746
ACH-000450,-0.06900532716590059
ACH-000452,-0.3193407451433525
ACH-000454,-0.27382282835838834
ACH-000458,-0.12874637232219058
ACH-000459,-0.026735893061199795
ACH-000460,-0.2503721736284894
ACH-000461,-0.3784508190369186
ACH-000463,-0.15440783334782285
ACH-000464,-0.2258199244998817
ACH-000466,-0.2220804280239262
ACH-000467,-0.1951305714764084
ACH-000468,-0.3265601690682159
ACH-000469,-0.20682495360640424
ACH-000470,-0.1256291892647169
ACH-000471,-0.4364759933702056
ACH-000472,-0.2855211115424985
ACH-000473,-0.19303357099836732
ACH-000475,-0.2146588336889946
ACH-000476,-0.13106769810951702
ACH-000477,-0.14214050635872666
ACH-000479,0.002590007869618559
ACH-000480,-0.16761087845404973
ACH-000481,-0.28130636218158145
ACH-000483,-0.20682754998862796
ACH-000484,-0.11912662923400998
ACH-000485,-0.29557920024106993
ACH-000486,-0.2867340452987224
ACH-000487,-0.20121331710516704
ACH-000488,-0.3626664303981238
ACH-000490,-0.3212749382139389
ACH-000491,-0.2362573673560123
ACH-000495,-0.0003384093647099464
ACH-000496,-0.2577217529778369
ACH-000499,-0.127666034144285
ACH-000500,-0.4956395171900088
ACH-000502,-0.23792793016611044
ACH-000503,-0.17867624015090786
ACH-000505,-0.2267763696155265
ACH-000507,-0.21801804466599967
ACH-000510,-0.21187694818220906
ACH-000511,-0.20385180789602825
ACH-000512,-0.15109075877096687
ACH-000516,-0.1446026589480352
ACH-000517,-0.2841078255196464
ACH-000518,-0.13450244109134485
ACH-000520,-0.3281547446647569
ACH-000521,-0.22005802685956566
ACH-000522,-0.2199123657688828
ACH-000524,-0.3696399681095541
ACH-000527,-0.19568884104025808
ACH-000528,-0.19075864274290347
ACH-000537,-0.2232999816402977
ACH-000541,-0.6112849106464591
ACH-000542,-0.2278187262570772
ACH-000544,-0.057799743164888985
ACH-000545,-0.2677127628200669
ACH-000547,-0.15555705124537564
ACH-000548,-0.0897516818159961
ACH-000549,-0.20378682272296694
ACH-000550,-0.30537638103650616
ACH-000552,-0.17316605699291435
ACH-000556,-0.3363207949041033
ACH-000557,-0.29618185022306753
ACH-000569,-0.2646616183145521
ACH-000570,-0.2365460568923677
ACH-000571,-0.1789134339453649
ACH-000573,-0.09975302965776492
ACH-000576,-0.2838834591960249
ACH-000579,-0.25876316280395084
ACH-000580,-0.3609103326914571
ACH-000584,-0.336247301480729
ACH-000585,-0.2262587167224987
ACH-000588,0.032078128115005086
ACH-000589,-0.10027084702034708
ACH-000591,-0.2992722554702755
ACH-000593,-0.3397847598245096
ACH-000600,-0.20893349796187355
ACH-000601,-0.18816715547948776
ACH-000605,-0.32362515644922873
ACH-000606,-0.39601039702236746
ACH-000608,-0.3379526312659443
ACH-000614,-0.11203868367351427
ACH-000616,-0.30006819977005644
ACH-000618,-0.32416792016016405
ACH-000619,-0.19693188678250034
ACH-000620,-0.2772233843544385
ACH-000621,-0.2460310432308485
ACH-000622,-0.2595249558042897
ACH-000623,-0.3153759779690716
ACH-000624,-0.2877442992003722
ACH-000627,-0.304024747821864
ACH-000630,-0.1541522537169052
ACH-000631,-0.15202647432719954
ACH-000632,-0.2117912013539183
ACH-000633,-0.2518541847154586
ACH-000637,-0.28155107219369635
ACH-000638,-0.1961327929301397
ACH-000646,-0.18061455240917404
ACH-000647,-0.2362864108607137
ACH-000648,-0.13488862461409046
ACH-000649,-0.26306456309865256
ACH-000651,-0.3108294888471062
ACH-000652,-0.11425493517411668
ACH-000653,-0.295149301709659
ACH-000657,-0.2212775603770363
ACH-000658,-0.23075091295228944
ACH-000661,-0.2148313824772046
ACH-000662,-0.2661988881713765
ACH-000663,-0.2084610538095901
ACH-000665,-0.30300075063957393
ACH-000671,-0.2486247686441394
ACH-000672,-0.413919364614924
ACH-000673,-0.23111299945651675
ACH-000676,-0.35058300004199305
ACH-000677,-0.2746219542386993
ACH-000681,-0.2385785956141405
ACH-000683,-0.305188355091531
ACH-000684,-0.1678957197545609
ACH-000688,-0.17648940363199886
ACH-000693,-0.3481263503663682
ACH-000694,-0.2028166271244961
ACH-000695,-0.1674949314576024
ACH-000696,-0.2772948061288433
ACH-000697,-0.2831509274801393
ACH-000699,-0.25863539574234345
ACH-000701,-0.23962026223159866
ACH-000706,-0.13798377477500318
ACH-000711,-0.2548546328813028
ACH-000713,-0.17812189170923534
ACH-000714,-0.26278273309602523
ACH-000718,-0.16059578010341868
ACH-000720,-0.3024794924835157
ACH-000721,-0.1746218455933601
ACH-000724,-0.3182250149173651
ACH-000725,-0.3268226006707766
ACH-000732,-0.1907276722120193
ACH-000734,-0.26852535710604875
ACH-000735,-0.2949278389691418
ACH-000736,-0.2513835436968429
ACH-000738,-0.171486907183744
ACH-000746,-0.3587715773509213
ACH-000747,-0.20229200461042146
ACH-000748,-0.3677136217287375
ACH-000753,-0.3034127315431087
ACH-000756,-0.30095461683130137
ACH-000757,-0.2706880358791275
ACH-000758,-0.15510568752367093
ACH-000760,-0.2278010187195024
ACH-000762,-0.1778785038592365
ACH-000763,-0.1432326123342215
ACH-000764,-0.3304262524449006
ACH-000765,-0.29857643791125393
ACH-000766,-0.31265835583285256
ACH-000767,-0.3386619794460793
ACH-000768,-0.3641102725849561
ACH-000769,-0.21198596772765135
ACH-000770,-0.3146244410815579
ACH-000771,-0.26042245041961354
ACH-000773,-0.3403847160223366
ACH-000776,-0.11623456355865472
ACH-000777,-0.23915294437052226
ACH-000778,-0.19869102404096184
ACH-000781,-0.22107772360861686
ACH-000782,-0.300573102330625
ACH-000783,-0.42383586605557305
ACH-000784,-0.30882322227594355
ACH-000785,-0.3020185262852668
ACH-000787,-0.2636205827835242
ACH-000788,-0.23275450349808385
ACH-000791,-0.22749802322404075
ACH-000792,-0.09282220075498332
ACH-000794,-0.3427595881722551
ACH-000796,-0.35436446675405475
ACH-000798,-0.3162696354893187
ACH-000799,-0.2402609992443088
ACH-000800,-0.29196615737752724
ACH-000802,-0.1320837524728348
ACH-000804,-0.32021465607700034
ACH-000805,-0.2357846731657967
ACH-000809,-0.31241930832976245
ACH-000810,-0.05985963078560905
ACH-000811,-0.197853180638083
ACH-000817,-0.22027053534487948
ACH-000819,-0.27500366485880906
ACH-000820,-0.2619473294759144
ACH-000821,-0.1755834094081064
ACH-000822,-0.3150008814513806
ACH-000823,-0.3475209270534875
ACH-000824,-0.1637177970990582
ACH-000827,-0.2807516972879193
ACH-000829,-0.1043545378914736
ACH-000831,-0.2460151341354951
ACH-000832,-0.2851142846785877
ACH-000833,-0.024062679259733388
ACH-000834,-0.16780179615992002
ACH-000835,-0.21949184837138372
ACH-000836,-0.3589376726187804
ACH-000837,-0.20564749082416173
ACH-000838,-0.333521768041163
ACH-000839,-0.08503458048318553
ACH-000840,0.4460792536344031
ACH-000841,-0.1940118782279064
ACH-000843,-0.05322871088056148
ACH-000846,-0.18699932352010487
ACH-000847,-0.3291678930429439
ACH-000848,-0.2222709710704817
ACH-000849,-0.176173473320345
ACH-000851,-0.4396664668800837
ACH-000855,-0.06756850578355361
ACH-000856,-0.26741122963376984
ACH-000858,-0.16798510281126755
ACH-000859,-0.21000618245773345
ACH-000861,-0.19429871586972766
ACH-000862,-0.17550202852484972
ACH-000865,-0.2923384027743204
ACH-000866,-0.15146483411298758
