,HTR3A (3359)
ACH-000004,0.27534096410345404
ACH-000005,0.2253071641476001
ACH-000007,0.0987812174742704
ACH-000009,0.11609567371577327
ACH-000011,0.2210183151026411
ACH-000012,0.15826013583752585
ACH-000013,0.06770972139977134
ACH-000014,0.1630952564098821
ACH-000015,0.18754957059926464
ACH-000017,0.14691650150822771
ACH-000018,0.24621098586727144
ACH-000019,0.13798962846443066
ACH-000021,0.2556825195039331
ACH-000022,0.18022506320719733
ACH-000025,0.14493375433963318
ACH-000028,0.14918925032434668
ACH-000030,0.2430920853899957
ACH-000035,0.2389363550708013
ACH-000036,0.1540659281481399
ACH-000037,0.1857776096893116
ACH-000039,0.14439854927066278
ACH-000040,0.016729091139454626
ACH-000041,0.011777551312376029
ACH-000042,0.1996562503800444
ACH-000045,0.08963932958882101
ACH-000047,0.13601442638483938
ACH-000052,0.13489369746149182
ACH-000053,0.14405794317915285
ACH-000054,0.11483639607845456
ACH-000055,0.23702325467596094
ACH-000060,0.2423107703904732
ACH-000067,0.30839089330112984
ACH-000070,0.3337447117830561
ACH-000075,0.15806831964717835
ACH-000078,0.12618383688360474
ACH-000082,0.2260128087738057
ACH-000085,0.09720853479413633
ACH-000086,0.08033016221488601
ACH-000087,0.2492149266938763
ACH-000092,0.17119897641677456
ACH-000095,0.21605324384622876
ACH-000097,0.16610261083006714
ACH-000098,0.1856970722012533
ACH-000099,0.14165585768054878
ACH-000108,0.1290415250681182
ACH-000113,0.2091489924457652
ACH-000116,0.13323281917414004
ACH-000118,0.12468240896682335
ACH-000120,0.11400915458793733
ACH-000123,0.18669112791756798
ACH-000127,0.07545841441978184
ACH-000128,0.15280182598766406
ACH-000132,0.15260861870951034
ACH-000133,0.15171013700539765
ACH-000137,0.11816996055733905
ACH-000138,0.2806831360487778
ACH-000142,0.1610955872678228
ACH-000143,0.2566374307925666
ACH-000146,0.14764029051413566
ACH-000148,0.16410666793444648
ACH-000150,0.28981996522172665
ACH-000152,0.2288805696342921
ACH-000153,0.11754948753804327
ACH-000159,0.21917673104905944
ACH-000160,0.12334109873218953
ACH-000163,0.24051734410044026
ACH-000167,-0.004361141210976528
ACH-000168,0.17500194463274496
ACH-000169,0.17051843001778144
ACH-000178,0.17996160938416306
ACH-000183,0.18953664761705716
ACH-000188,0.07167693023865307
ACH-000189,-0.0013575888454800727
ACH-000190,0.12605751070339394
ACH-000198,0.1512681137293877
ACH-000203,0.31701494906890365
ACH-000204,0.34089008959605555
ACH-000206,0.17899059022761768
ACH-000207,0.2137978772184584
ACH-000208,0.3160214304880365
ACH-000210,0.22454794701078887
ACH-000211,0.23504824707366745
ACH-000215,0.15737856815693174
ACH-000221,0.12301995966945205
ACH-000222,0.13923940539054214
ACH-000223,0.19133325151755776
ACH-000226,0.14432250351307904
ACH-000227,0.08435988639188949
ACH-000228,0.1466425838133829
ACH-000231,0.20992320287111926
ACH-000232,0.17993628804754325
ACH-000233,0.17180994172891234
ACH-000234,0.14744788201177134
ACH-000235,0.1669382846534459
ACH-000237,0.2003307330403166
ACH-000238,0.20605281568862294
ACH-000242,0.3931427248960664
ACH-000243,0.233823051582276
ACH-000244,0.2718276111411084
ACH-000246,0.14037708325449327
ACH-000248,0.14866301181136468
ACH-000250,0.16223650737177014
ACH-000251,0.2392784558351277
ACH-000252,-0.057334118154049124
ACH-000253,0.18435641922409784
ACH-000255,0.0878991821235211
ACH-000256,-0.008447699863957549
ACH-000257,0.0469667583279758
ACH-000258,0.21142408744373054
ACH-000259,0.0722635219320456
ACH-000260,0.1930370363672709
ACH-000261,0.19525394856152448
ACH-000262,-0.04952358930830445
ACH-000263,0.22386318108922346
ACH-000264,0.13828004920175965
ACH-000265,0.2172833970942218
ACH-000266,0.1382477594153212
ACH-000272,0.18297861990838526
ACH-000274,0.1708100841405929
ACH-000277,0.2863623173363422
ACH-000278,0.06845382559360838
ACH-000279,0.1539499227228865
ACH-000280,0.12166239666346035
ACH-000281,0.12159258593386778
ACH-000288,0.17854741916405986
ACH-000291,0.17279519258832055
ACH-000293,0.11376337728438153
ACH-000294,0.2102280688367402
ACH-000295,0.06751910695460515
ACH-000296,0.2369955231385921
ACH-000302,0.2413935098617072
ACH-000304,0.3391377169582139
ACH-000307,0.19681122825924124
ACH-000308,0.08527947989891663
ACH-000310,0.15469673064200745
ACH-000311,0.2220066875764765
ACH-000312,0.0539371136718782
ACH-000315,0.1265143086988735
ACH-000316,0.12338800671055135
ACH-000317,0.1898649290311284
ACH-000318,0.14230416417459218
ACH-000319,0.06781540606069449
ACH-000320,0.22267366773205924
ACH-000322,0.12778460931119556
ACH-000323,0.2170999108972175
ACH-000324,0.11722649651597232
ACH-000329,0.1946566108056806
ACH-000330,0.05579824817673296
ACH-000331,0.3265309818693808
ACH-000332,0.17332581785819426
ACH-000334,0.08474564533954079
ACH-000335,0.2556824838894516
ACH-000336,0.024465855517231336
ACH-000337,0.007088880504940628
ACH-000338,0.3977671286909839
ACH-000339,0.187204462944854
ACH-000341,0.15176667302377178
ACH-000348,0.2186046324189896
ACH-000350,0.2533052237597107
ACH-000352,0.1908152687398869
ACH-000356,0.3125548016055884
ACH-000361,0.07621711495175054
ACH-000362,0.1494248454958316
ACH-000363,0.1991330224403048
ACH-000364,0.1674329996885644
ACH-000365,0.1982477516579276
ACH-000366,0.06813896336132053
ACH-000368,0.08670291679804787
ACH-000374,0.07490475599579123
ACH-000375,0.057679639015653934
ACH-000376,0.13061669758994865
ACH-000381,0.21181852063982395
ACH-000383,0.2312984758711025
ACH-000387,0.3083739475843373
ACH-000389,0.15218999100341749
ACH-000390,0.25310535347065954
ACH-000393,0.15819374465493874
ACH-000395,0.1766986084898748
ACH-000396,0.127649247556836
