,COG2 (22796)
ACH-000004,-0.4687637043845276
ACH-000005,-0.3895891211675381
ACH-000007,-0.42346228508045053
ACH-000009,-0.7147022878739152
ACH-000011,-0.3818976988832464
ACH-000012,-0.5101152722757486
ACH-000013,-0.6735697036768706
ACH-000014,-0.6118116658085447
ACH-000015,-0.6621107119822988
ACH-000017,-0.7117832366449434
ACH-000018,-0.6933930792871255
ACH-000019,-0.5823174413763275
ACH-000021,-0.8512670428506752
ACH-000022,-0.6271093496740667
ACH-000025,-0.7032884512713147
ACH-000028,-0.6049758074509076
ACH-000030,-0.6327262300851659
ACH-000035,-0.7171511271430777
ACH-000036,-0.5081914289424042
ACH-000037,-0.5305228733442648
ACH-000039,-0.5886953950752521
ACH-000040,-0.6909178750705525
ACH-000041,-0.4705590689163853
ACH-000042,-0.4086214676063642
ACH-000045,-0.6645636722623663
ACH-000047,-0.4505196782581646
ACH-000052,-0.6303642622876934
ACH-000053,-0.5623553098556568
ACH-000054,-0.7772126669628291
ACH-000055,-0.6368617429572709
ACH-000060,-0.4389621791888658
ACH-000067,-0.5399758222380086
ACH-000070,-0.43734405893655703
ACH-000075,-0.7114900920427706
ACH-000078,-0.5081149887133708
ACH-000082,-0.6505783727833838
ACH-000085,-0.7624250275974294
ACH-000086,-1.027373656562009
ACH-000087,-0.6392254823250005
ACH-000092,-0.725426338786542
ACH-000095,-0.476566155702355
ACH-000097,-0.4804677358408583
ACH-000098,-0.9046554632372302
ACH-000099,-0.4943612834452365
ACH-000108,-0.673555003803355
ACH-000113,-0.4417209750086337
ACH-000116,-0.5827702915641265
ACH-000118,-0.6852986336880701
ACH-000120,-0.4084780288241264
ACH-000123,-0.7774283189172735
ACH-000127,-0.7172674193492012
ACH-000128,-0.6783974218726253
ACH-000132,-0.484314629920769
ACH-000133,-0.8763360132074768
ACH-000137,-0.7029538634344416
ACH-000138,-0.4947343909842054
ACH-000142,-0.7734760564098015
ACH-000143,-0.8089138665418246
ACH-000146,-0.3640923421082125
ACH-000148,-0.7582609872161625
ACH-000150,-0.5000414120584442
ACH-000152,-0.520833217346694
ACH-000153,-0.7600971844492271
ACH-000159,-0.6128123730958057
ACH-000160,-0.5345417920551888
ACH-000163,-0.7164932160653561
ACH-000167,-0.4918912318591411
ACH-000168,-0.8493349504400263
ACH-000169,-0.6175566619356218
ACH-000178,-0.6043146148617772
ACH-000183,-0.6645542964980126
ACH-000188,-0.5256834142007581
ACH-000189,-0.4477482900891277
ACH-000190,-0.8559489586645056
ACH-000198,-0.7584633593935107
ACH-000203,-0.2550758784876102
ACH-000204,-0.8354373107013212
ACH-000206,-0.7774890762551098
ACH-000207,-0.665128826692006
ACH-000208,-0.4319120349943759
ACH-000210,-0.7342327460408651
ACH-000211,-0.4939043350691025
ACH-000215,-0.549059134355268
ACH-000221,-0.5756185868482019
ACH-000222,-0.6913074527884709
ACH-000223,-0.7613164183918509
ACH-000226,-0.5061225447920641
ACH-000227,-0.3506673941072189
ACH-000228,-0.5359600905394194
ACH-000231,-0.5786937147424689
ACH-000232,-0.6663468387117478
ACH-000233,-0.5572392854991127
ACH-000234,-0.6810232726493531
ACH-000235,-0.5597605729565541
ACH-000237,-0.6714456700705462
ACH-000238,-0.4786134246181891
ACH-000242,-0.4274513303691396
ACH-000243,-0.6958740610542898
ACH-000244,-0.8767061028031369
ACH-000246,-0.9116465015828146
ACH-000248,-0.6725809555707496
ACH-000250,-0.7611971733550008
ACH-000251,-0.5475991773549703
ACH-000252,-0.7770002783887457
ACH-000253,-0.6120807112974779
ACH-000255,-0.6301292904003967
ACH-000256,-0.6517000401007074
ACH-000257,-0.7210463618129209
ACH-000258,-0.5529750214805164
ACH-000259,-0.5741030290631858
ACH-000260,-0.3112503376203952
ACH-000261,-0.4495687728871383
ACH-000262,-0.7731493454450722
ACH-000263,-0.7847586386150495
ACH-000264,-0.6249632423975086
ACH-000265,-0.423498901078114
ACH-000266,-0.5077148930818679
ACH-000272,-0.7222494667433764
ACH-000274,-0.611729609876413
ACH-000277,-0.5338588753506159
ACH-000278,-0.6282623757686673
ACH-000279,-0.4433859634116635
ACH-000280,-0.4446287486714226
ACH-000281,-0.4575234623912241
ACH-000288,-0.6899950713892983
ACH-000291,-0.5183455979510665
ACH-000293,-0.5574876890201206
