,HNRNPAB (3182)
ACH-000263,0.3646364692039479
ACH-000264,-0.04853019152024897
ACH-000265,-0.06601109608353811
ACH-000266,-0.0955832029539819
ACH-000272,-0.08916795014551528
ACH-000274,0.14157276125531734
ACH-000277,-0.05093245668674032
ACH-000278,-0.1935660412015458
ACH-000279,-0.04875926930840325
ACH-000280,-0.06850949280134677
ACH-000281,-0.0519189543396584
ACH-000288,-0.07329184341363756
ACH-000291,-0.0822203699979005
ACH-000293,-0.2482369219741853
ACH-000294,-0.046101758302025314
ACH-000295,0.2049261119081003
ACH-000296,-0.20711524180390445
ACH-000302,-0.14158609682196913
ACH-000304,-0.13498620770135733
ACH-000307,-0.08896366947032135
ACH-000308,-0.06685413280903177
ACH-000310,-0.1221944165330982
ACH-000311,-0.07911028445418505
ACH-000312,-0.025134565653054976
ACH-000315,-0.13612663224394814
ACH-000316,-0.1940189263741952
ACH-000317,0.25157242973483
ACH-000318,-0.13600121177333466
ACH-000319,-0.04486630109739314
ACH-000320,-0.14364342583728926
ACH-000322,-0.31251810103143485
ACH-000323,-0.20418780972521905
ACH-000324,-0.1730230042349485
ACH-000329,-0.2766061549810202
ACH-000330,-0.03604831874978204
ACH-000331,-0.1711253963530512
ACH-000332,-0.04803546172796297
ACH-000334,0.3175975145575737
ACH-000335,-0.1871984658991484
ACH-000336,-0.18826359031904652
ACH-000337,-0.05227091315382849
ACH-000338,-0.7615233427288559
ACH-000339,-0.053946571558700585
ACH-000341,-0.20628655603002
ACH-000348,0.04907373184441415
ACH-000350,-0.09625186350754288
ACH-000352,-0.19624573809900908
ACH-000356,0.15579579830131654
ACH-000361,-0.05485953092791284
ACH-000362,-0.1784625656631506
ACH-000363,-0.08179153278788816
ACH-000364,-0.18536827369119788
ACH-000365,-0.1156040574502689
ACH-000366,0.05449461855217694
ACH-000368,-0.2776391867638249
ACH-000374,-0.14868730903800212
ACH-000375,-0.11658606418581195
ACH-000376,0.06999148534466983
ACH-000381,0.10341594679221222
ACH-000383,-0.10472125118581332
ACH-000387,0.030884739535130906
ACH-000389,-0.10938912381103057
ACH-000390,-0.13895020269741656
ACH-000393,-0.17295041592126395
ACH-000395,-0.2297778294819716
ACH-000396,-0.30030216824907113
ACH-000397,0.025569919751880082
ACH-000401,-0.1979726155031537
ACH-000402,-0.17173471504301194
ACH-000403,-0.14537825285263475
ACH-000404,0.3090449349997598
ACH-000406,-0.09538386121978164
ACH-000407,-0.07617769948578068
ACH-000408,-0.14333850439815804
ACH-000410,-0.11259102583829113
ACH-000411,-0.08578729655858851
ACH-000414,0.025471738127124232
ACH-000415,-0.013888969161259826
ACH-000416,-0.14853573783310245
ACH-000420,0.00862077219717875
ACH-000421,-0.08836400864249379
ACH-000424,0.05787226207085664
ACH-000425,-0.09797185579420023
ACH-000426,-0.7385218859214445
ACH-000427,-0.01773519926536289
ACH-000433,-0.07184825637886827
ACH-000435,0.13658776466731593
ACH-000436,-0.05836326680022296
ACH-000444,-0.1589922722346502
ACH-000445,0.06524532941409078
ACH-000448,-0.06553079113221781
ACH-000450,-0.07461542893709927
ACH-000452,-0.012948474360091873
ACH-000454,-0.5333576706027058
ACH-000458,-0.0021630110101596538
ACH-000459,-0.06987486225882622
ACH-000460,-0.13615448096486035
ACH-000461,-0.12873303104955186
ACH-000463,0.005088158128675858
ACH-000464,-0.0407909695884252
ACH-000466,-0.07766090049140588
ACH-000467,-0.06407611629204266
ACH-000468,-0.0648761523047327
ACH-000469,-0.050044146590585994
ACH-000470,-0.018668903776638643
ACH-000471,-0.3531638856497573
ACH-000472,-0.0834997487276359
ACH-000473,-0.04923798508541755
ACH-000475,-0.15626773817339978
ACH-000476,0.10783990946539528
ACH-000477,-0.16499772491417924
ACH-000479,0.05128470554472428
ACH-000480,0.06797294043424561
ACH-000481,-0.06855871782822376
ACH-000483,-0.15775214692141815
ACH-000484,-0.0978005078631906
ACH-000485,-0.08905073470178967
ACH-000486,-0.05282249132397763
ACH-000487,-0.1622482676004614
ACH-000488,-0.17599033734613478
ACH-000490,-0.1521068577606165
ACH-000491,0.041791462915633334
ACH-000495,0.0005490453000199702
ACH-000496,-0.147133083094178
ACH-000499,-0.02133333009905
ACH-000500,0.16652085482710566
ACH-000502,-0.17192736180494855
ACH-000503,-0.13677737656025438
ACH-000505,-0.054003154718735145
ACH-000507,-0.22037195246239175
ACH-000510,-0.15524969222529414
ACH-000511,-0.23444264116712804
ACH-000512,-0.06985415271215364
ACH-000516,-0.2103546971465107
ACH-000517,-0.1523370988435543
ACH-000518,-0.0692561848298687
ACH-000520,-0.2501440448639131
ACH-000521,-0.23028138851752986
ACH-000522,-0.31684292004148995
ACH-000524,-0.055483314614975764
ACH-000527,-0.032818938691930366
ACH-000528,-0.08710312848195996
ACH-000537,0.07848938823334982
ACH-000541,0.017768870357213182
ACH-000542,-0.15570527691922806
ACH-000544,-0.049049003237905314
ACH-000545,0.13109479927102474
ACH-000547,-0.2635555731042697
ACH-000548,-0.06754989300904182
ACH-000549,-0.1777416574616839
ACH-000550,-0.14306768934920142
ACH-000552,-0.2095933151108624
ACH-000556,-0.08712169390711699
ACH-000557,-0.09770784199423976
ACH-000569,-0.1009743755927846
ACH-000570,0.08240959628723388
ACH-000571,-0.008390033646081058
ACH-000573,-0.04124402932046643
ACH-000576,-0.08449865750882223
ACH-000579,-0.205438260310812
ACH-000580,-0.10481557308758084
ACH-000584,-0.09949516198061917
ACH-000585,-0.26533981406671914
ACH-000588,-0.25514876216265026
ACH-000589,-0.2933466442634829
ACH-000591,0.016601508440237625
ACH-000593,-0.0956048750115185
ACH-000600,-0.14467522744637465
ACH-000601,-0.1713590480652772
ACH-000605,-0.0241316638942594
ACH-000606,-0.2638323772970704
ACH-000608,-0.11833527031449607
ACH-000614,-0.2167159741888551
ACH-000616,-0.1671798722342444
ACH-000618,0.07579417162368453
ACH-000619,-0.030876745653422612
ACH-000620,-0.21431083305649465
ACH-000621,-0.1007500762345711
ACH-000622,0.2396253156470714
ACH-000623,-0.05760378472305441
ACH-000624,-0.009735577924662009
ACH-000627,-0.07668320649704954
ACH-000630,-0.1557863729972739
ACH-000631,-0.3922347033466829
ACH-000632,0.04184168321097365
ACH-000633,-0.14803511791463647
ACH-000637,0.0694446652438814
ACH-000638,-0.04222374406580337
ACH-000646,-0.17922223978812865
ACH-000647,-0.058571688489015075
ACH-000648,-0.02057200137595353
ACH-000649,-0.17715718517826973
ACH-000651,0.057694336436217825
ACH-000652,-0.20758289849203107
ACH-000653,-0.0815471775539217
ACH-000657,0.11195284442171348
ACH-000658,-0.19877900181448546
ACH-000661,-0.08287464514816202
ACH-000662,-0.385375762640532
ACH-000663,-0.07402551594511238
ACH-000665,-0.039454793175271535
ACH-000671,-0.0666819556769651
ACH-000672,0.053862197938054114
ACH-000673,-0.06961635822404967
ACH-000676,-0.04486310265394438
ACH-000677,-0.16109771871831827
ACH-000681,-0.2769960927634651
ACH-000683,0.009333168103390285
ACH-000684,-0.02805434982311817
ACH-000688,0.03066219071874472
ACH-000693,-0.09810075963428007
ACH-000694,-0.020086913963789383
ACH-000695,0.44520932094374827
ACH-000696,-0.1532452929089705
ACH-000697,0.02040702801958226
ACH-000699,0.003919586415363703
ACH-000701,0.01293363663321503
ACH-000706,0.0012017605749673624
ACH-000711,-0.10126334390553893
ACH-000713,-0.11260864208412548
ACH-000714,-0.011141171580942456
ACH-000718,-0.1815066331452014
ACH-000720,-0.1235949408292401
ACH-000721,-0.10441492762257316
ACH-000724,0.009237711644842064
ACH-000725,0.05262940096479739
ACH-000732,0.016538195304994174
ACH-000734,-0.01002945689252477
ACH-000735,-0.0328333245194109
ACH-000736,-0.16396254880579006
ACH-000738,-0.0761031171243778
ACH-000746,-0.31829017779973484
ACH-000747,-0.0652868142959956
ACH-000748,-0.27987116523834243
ACH-000753,-0.1876361084404297
ACH-000756,-0.11799035284542635
ACH-000757,-0.05412550046083516
ACH-000758,-0.2108363650695459
ACH-000760,-0.15700771214965245
ACH-000762,-0.29967359869989185
ACH-000763,0.01480026791567011
ACH-000764,-0.3028779939136953
ACH-000765,0.049711039642425785
ACH-000766,0.06941846339433512
ACH-000767,0.09779460333825968
ACH-000768,-0.11368582879257275
ACH-000769,-0.08002475279450676
ACH-000770,0.05847338156184704
ACH-000771,-0.061880216973698186
ACH-000773,-0.2070903059915404
ACH-000776,-0.18279839554786895
ACH-000777,-0.2439684571297133
ACH-000778,0.0381425254455171
ACH-000781,-0.044721058561066916
ACH-000782,0.1811666361926568
ACH-000783,-0.18008524265111198
ACH-000784,-0.13379540279084015
ACH-000785,-0.08489915435549429
ACH-000787,0.006250882306780911
ACH-000788,0.06481241604310761
ACH-000791,-0.15706093403339902
ACH-000792,-0.018683157125649875
ACH-000794,-0.13272567834661886
ACH-000796,-0.16874767906231625
ACH-000798,0.007388139987056261
ACH-000799,-0.19544684800402154
ACH-000800,-0.12634305807129814
ACH-000802,-0.10805402894680932
ACH-000804,-0.3681612011317792
ACH-000805,-0.030557570182312244
ACH-000809,-0.17929067448221836
ACH-000810,-0.2625470689106546
ACH-000811,-0.08192653019596427
ACH-000817,-0.01860967221790521
ACH-000819,-0.11739816955681223
ACH-000820,-0.10146107569956148
ACH-000821,-0.06714359167483376
ACH-000822,0.007934715430024828
ACH-000823,-0.06883021734137823
ACH-000824,-0.044630022484048563
ACH-000827,-0.09791094824146053
ACH-000829,-0.1716404355999365
ACH-000831,-0.09354160673336093
ACH-000832,-0.2794802258980085
ACH-000833,-0.15435298293849933
ACH-000834,-0.12539343685209298
ACH-000835,-0.1178042474168365
ACH-000836,0.18669598376001234
ACH-000837,-0.2631294071090871
ACH-000838,-0.07510702506202759
ACH-000839,-0.13672839821852
ACH-000840,-0.00011666865726630538
ACH-000841,-0.07175178119021361
ACH-000843,-0.08511137361259595
ACH-000846,-0.014744746913871959
ACH-000847,0.09817056088768106
ACH-000848,0.024866206799690344
ACH-000849,-0.2494545566436604
ACH-000851,-0.17465878669453827
ACH-000855,-0.18433778524123864
ACH-000856,-0.010770930120551036
ACH-000858,-0.10181391975581514
ACH-000859,0.060943648616917326
ACH-000861,0.034870168230399984
ACH-000862,-0.021989028658454646
ACH-000865,-0.02068653231004852
ACH-000866,0.005929071956646478
ACH-000867,-0.09099489694735476
ACH-000869,0.05330638760888636
ACH-000872,-0.21824013090275976
ACH-000873,-0.17901978533293386
ACH-000876,-0.011064356408203087
ACH-000878,-0.061831529290233674
ACH-000880,-0.24767659993111876
ACH-000881,-0.06411193095460141
ACH-000882,-0.0684117759132447
ACH-000884,-0.19150836185890088
ACH-000885,-0.06432877599439174
ACH-000887,-0.1095322134942932
ACH-000889,-0.0999826034456545
ACH-000896,-0.11908241041555764
ACH-000898,-0.2383021116819543
ACH-000900,-0.3893128419537605
ACH-000901,-0.06981244599468289
ACH-000905,0.03629930429570809
ACH-000906,-0.04604486698482408
ACH-000907,-0.014180214951120209
ACH-000910,-0.049066950953901976
ACH-000911,-0.1592663107081058
ACH-000912,-0.08021878185068274
ACH-000913,0.013637094980206852
ACH-000915,0.15398473288800396
ACH-000916,-0.40933157811821536
ACH-000917,-0.05324790087203765
ACH-000920,0.15873172247262005
ACH-000921,0.09817300945336438
ACH-000924,-0.04440131495963545
ACH-000926,-0.08428932164687031
ACH-000928,-0.2756981337087783
ACH-000929,-0.025320807763148358
ACH-000932,-0.015582186418897059
ACH-000935,-0.1001477513683433
ACH-000936,-0.0705602961119886
ACH-000937,0.06207798271083704
ACH-000938,-0.16578587810867831
ACH-000939,-0.11171595838564898
ACH-000941,0.03702189722389166
ACH-000943,0.06087107092302565
ACH-000946,0.03555549273839205
ACH-000947,0.07172244286352512
ACH-000948,0.05334137166644113
ACH-000950,-0.25081065393722385
ACH-000953,-0.056711444822624586
ACH-000954,0.15162032667424574
ACH-000957,0.05540613105003911
ACH-000958,0.07605952752588163
ACH-000960,-0.14116412592434566
ACH-000963,0.2046606282295801
ACH-000968,0.007311816139802287
ACH-000969,0.1989358540161834
ACH-000972,0.022142902817457108
ACH-000973,-0.05065411206323299
ACH-000974,0.014209406511666068
ACH-000978,0.05529045887862488
ACH-000984,-0.09233800779836072
ACH-000986,-0.20927272755319448
ACH-000988,-0.2353094566264095
ACH-000993,-0.10214661435721048
ACH-000994,-0.03241253451078779
ACH-000996,0.00020064400327744042
ACH-001001,0.014425877764902575
ACH-001020,-0.3283558635179319
ACH-001028,0.032588448204013305
ACH-001031,-0.12069887583273822
ACH-001038,-0.09620325766702707
ACH-001048,-0.13566819343369355
ACH-001050,-0.25782885950682705
ACH-001053,-0.14492511035395084
ACH-001054,-0.06844919321075438
ACH-001061,-0.08482009423518644
ACH-001067,-0.10957444831363128
ACH-001075,0.002145659887112848
ACH-001096,0.05436804417949597
ACH-001111,-0.3078934540512674
ACH-001119,-0.0882003037415681
ACH-001128,-0.04296075711349405
ACH-001134,-0.19830361467776333
ACH-001151,0.020778364192817988
ACH-001163,0.09123902026101773
ACH-001164,0.07760649157693354
ACH-001183,-0.3195244191569673
ACH-001192,0.20187521939659894
ACH-001193,-0.19145320692269635
ACH-001196,0.058700018778592974
ACH-001197,-0.11681946390751062
ACH-001205,-0.15321759339783633
ACH-001211,-0.010703022989385191
ACH-001212,-0.2259339554032491
ACH-001228,0.1226858837301091
ACH-001232,0.02701867602962806
ACH-001239,0.14654288278406286
ACH-001270,-0.4113758776114895
ACH-001274,-0.14313521436295235
ACH-001275,0.0021420295572393425
ACH-001277,-0.11564483900005802
ACH-001278,0.012138979113999138
ACH-001280,-0.09417947612611824
ACH-001283,-0.13498104851291298
ACH-001289,-0.07222749159119603
ACH-001300,0.1972146758066184
ACH-001301,-0.14386460055579825
ACH-001302,-0.08162586364871974
ACH-001306,0.02389159179892416
ACH-001318,-0.08441768156492685
ACH-001322,-0.182422341501083
ACH-001328,-0.13466872794341825
ACH-001332,-0.007705968895458926
ACH-001336,-0.06536565375465399
ACH-001346,-0.1477901195952783
ACH-001353,-0.007553260984778906
ACH-001354,-0.04846562484546146
ACH-001367,0.06806547796327164
ACH-001368,0.14349832332930487
ACH-001374,0.09891919199094182
ACH-001377,-0.14548187737021667
ACH-001380,-0.166290779345648
ACH-001391,-0.08789493043173822
ACH-001408,-0.06787397489179316
ACH-001430,-0.032962205891405
ACH-001431,0.08134931785135717
ACH-001450,0.07891481488393204
ACH-001496,-0.023974662965168085
ACH-001500,-0.4579599593745575
ACH-001523,-0.11773298052439099
ACH-001532,-0.07423179879579417
ACH-001550,0.028985293811201518
ACH-001552,-0.17237248636282307
ACH-001554,-0.01932733757897269
ACH-001654,-0.14498523173884248
ACH-001735,-0.024066974413915355
ACH-001736,-0.02730760548494281
ACH-001737,-0.2887260207169253
ACH-001740,0.04809948269719423
ACH-001745,0.00047946688591039247
ACH-001765,-0.16727480617810142
