,MTFMT (123263)
ACH-000004,-0.03622142145354428
ACH-000005,-0.17933835040940954
ACH-000007,-0.2918204516122873
ACH-000009,-0.16948579327551264
ACH-000011,0.1316807006872313
ACH-000012,-0.1972211558403257
ACH-000013,-0.05129823327754628
ACH-000014,0.027291986328238774
ACH-000015,-0.16949574354207167
ACH-000017,-0.019348808698118204
ACH-000018,-0.10767144025705593
ACH-000019,-0.11616001996312532
ACH-000021,0.0514956406163497
ACH-000022,-0.13055753765538022
ACH-000025,-0.22301237224121412
ACH-000028,-0.4795705486850948
ACH-000030,0.06654674170548983
ACH-000035,-0.12731490138444518
ACH-000036,0.18966974884544505
ACH-000037,0.013384288686142012
ACH-000039,0.07583811801797856
ACH-000040,0.02469074144579532
ACH-000041,-0.21255914762745
ACH-000042,0.021601089108979333
ACH-000045,-0.19820748025035667
ACH-000047,-0.3599977964664937
ACH-000052,-0.10776208393350643
ACH-000053,-0.02402811888363428
ACH-000054,0.09380416849575407
ACH-000055,-0.04027173882715331
ACH-000060,-0.0421250470785137
ACH-000067,-0.0985390162026414
ACH-000070,-0.0420650343730505
ACH-000075,0.01207926229622482
ACH-000078,-0.0032794814279547197
ACH-000082,-0.11527135649560827
ACH-000085,0.04328069434064487
ACH-000086,-0.20248573563524808
ACH-000087,-0.3138111103883485
ACH-000092,-0.04435827053346489
ACH-000095,-0.0209815922748468
ACH-000097,-0.015784951071125226
ACH-000098,0.07662248810933019
ACH-000099,-0.061837771458382776
ACH-000108,-0.03364885174136948
ACH-000113,-0.4719012337514875
ACH-000116,-0.06171835148319268
ACH-000118,-0.2024468615094627
ACH-000120,-0.029976624818309257
ACH-000123,-0.32813096578835754
ACH-000127,-0.5269022050664273
ACH-000128,-0.12747714636169022
ACH-000132,-0.11317512351037184
ACH-000133,-0.03483986829568372
ACH-000137,0.11510239473164938
ACH-000138,-0.0550490609510074
ACH-000142,0.2067785150049738
ACH-000143,-0.05539920376585665
ACH-000146,0.0026507629788639084
ACH-000148,-0.10235164709062784
ACH-000150,-0.30499326854576103
ACH-000152,-0.028191671913826
ACH-000153,-0.2063710119353656
ACH-000159,-0.03606374588997794
ACH-000160,-0.06921506995104437
ACH-000163,-0.17908852891453356
ACH-000167,0.11415390253129007
ACH-000168,0.03809803245742697
ACH-000169,-0.15302591608869345
ACH-000178,0.02748846070546044
ACH-000183,0.02510430429507629
ACH-000188,0.08339058432692438
ACH-000189,-0.2435944858927515
ACH-000190,-0.2300272754109421
ACH-000198,0.0783733819073808
ACH-000203,0.10297502528575517
ACH-000204,-0.4135797125249102
ACH-000206,0.18652024772055187
ACH-000207,-0.15180257043589074
ACH-000208,0.002487584389476647
ACH-000210,-0.3625574946544273
ACH-000211,0.02663110014746449
ACH-000215,0.02954167262001262
ACH-000221,-0.3751220539018363
ACH-000222,0.05497478524139026
ACH-000223,-0.0705062932558136
ACH-000226,0.04092560627561058
ACH-000227,-0.1538535696501939
