,NIPA2 (81614)
ACH-000004,-0.2660007264956629
ACH-000005,-0.4797725211420037
ACH-000007,-0.2740763851108364
ACH-000009,-0.4225102622626338
ACH-000011,-0.15648305278382205
ACH-000012,-0.21911107207002448
ACH-000013,-0.07625722225871316
ACH-000014,-0.11875113662820592
ACH-000015,-0.12441811669966538
ACH-000017,-0.14811789226274968
ACH-000018,-0.07798275186841751
ACH-000019,-0.025198694032478288
ACH-000021,-0.01321152721099172
ACH-000022,-0.18206453163292044
ACH-000025,-0.3313381810834448
ACH-000028,-0.07089716878653719
ACH-000030,-0.17695948729666913
ACH-000035,-0.17580523878944956
ACH-000036,-0.16385140665222225
ACH-000037,-0.11244250894867208
ACH-000039,-0.06080378476526883
ACH-000040,-0.15536435005331434
ACH-000041,-0.009858685965839184
ACH-000042,-0.1261853263337402
ACH-000045,-0.3675143281385719
ACH-000047,-0.1908772375734876
ACH-000052,-0.4933426623238837
ACH-000053,-0.16092966603775158
ACH-000054,-0.14642409855262234
ACH-000055,-0.08139333703604619
ACH-000060,0.07212321678379602
ACH-000067,-0.0532001375082015
ACH-000070,-0.18828601305056053
ACH-000075,-0.13504398171343207
ACH-000078,-0.1811509117399081
ACH-000082,-0.16683396262485367
ACH-000085,0.1218885351361206
ACH-000086,-0.1552606046398982
ACH-000087,-0.04651983993914677
ACH-000092,-0.2908504452302552
ACH-000095,-0.2748471504005785
ACH-000097,-0.3167796350524341
ACH-000098,-0.07404521265497481
ACH-000099,-0.0882607422310183
ACH-000108,-0.13794576355752286
ACH-000113,-0.25144056696618594
ACH-000116,-0.14772731377784035
ACH-000118,-0.06395791759348593
ACH-000120,-0.12387344145143522
ACH-000123,-0.19226030022465354
ACH-000127,-0.16273908235918638
ACH-000128,-0.039919519514328435
ACH-000132,-0.1953835007294321
ACH-000133,-0.23046898348174102
ACH-000137,-0.2405419617040369
ACH-000138,-0.06865761165071416
ACH-000142,-0.09478118276627193
ACH-000143,-0.16551987085446376
ACH-000146,-0.22051878518979745
ACH-000148,-0.17120391695182527
ACH-000150,-0.2336420232405168
ACH-000152,-0.16736080507562062
ACH-000153,-0.4059358079005799
ACH-000159,-0.1188097831684161
ACH-000160,-0.21866604147892316
ACH-000163,-0.09136017157196616
ACH-000167,0.019189988806653045
ACH-000168,-0.28980568979161003
ACH-000169,-0.21243922882858465
ACH-000178,-0.16714659965612888
ACH-000183,-0.07333881846142437
ACH-000188,-0.1989687961571264
ACH-000189,-0.43800405847373775
ACH-000190,-0.07797082762940878
ACH-000198,-0.12510979202050704
ACH-000203,-0.2312611299382112
ACH-000204,-0.2893536023147857
ACH-000206,-0.01660073583453612
ACH-000207,-0.13410665480816578
ACH-000208,-0.5128897446720496
ACH-000210,0.1972048481519464
ACH-000211,-0.18033335823194072
ACH-000215,-0.061991248845454684
ACH-000221,-0.12617846714727898
ACH-000222,-0.04059289113174995
ACH-000223,-0.1742279239461504
ACH-000226,-0.20096166466354687
ACH-000227,-0.05657500283636919
ACH-000228,-0.16029507158980685
ACH-000231,-0.15269310357188146
ACH-000232,-0.07151839365646456
ACH-000233,-0.2803916012462515
ACH-000234,-0.13722404869566526
ACH-000235,-0.16568819821204614
ACH-000237,-0.09790311864591927
ACH-000238,-0.0685433978025271
ACH-000242,0.015266345773967903
ACH-000243,-0.09668972124344552
ACH-000244,-0.06256532094781117
ACH-000246,-0.01740424687426867
ACH-000248,-0.3853882371154167
ACH-000250,-0.15409358096735978
ACH-000251,-0.0958440016042434
ACH-000252,-0.26075569339151106
ACH-000253,-0.19011413012331754
ACH-000255,-0.24435397118846103
ACH-000256,-0.044533547522729616
ACH-000257,-0.18105567297284186
ACH-000258,-0.26068383834460274
ACH-000259,-0.02051745299113337
ACH-000260,-0.21261032974592128
ACH-000261,-0.19639238384435792
ACH-000262,-0.2496348776925688
ACH-000263,-0.31581703929943433
ACH-000264,-0.13382478996601266
ACH-000265,-0.3401103172099221
ACH-000266,-0.238258195717588
ACH-000272,-0.22025125531406126
ACH-000274,-0.2170795300887943
ACH-000277,-0.10942983344145678
ACH-000278,-0.14041379418350308
ACH-000279,-0.2060455507802197
ACH-000280,-0.0977216484171901
ACH-000281,-0.003242723071249515
ACH-000288,-0.13358520802246848
ACH-000291,-0.12167243956187405
ACH-000293,-0.06955003608275921
ACH-000294,-0.24935077258534316
ACH-000295,-0.1329537718986787
ACH-000296,-0.1473494822306098
ACH-000302,-0.3528973580388368
ACH-000304,-0.2711543256485212
ACH-000307,-0.15260754514995267
ACH-000308,-0.09956920451347784
ACH-000310,-0.14930345240018764
ACH-000311,-0.17778889063246667
ACH-000312,-0.06559433627914765
ACH-000315,-0.11802471229823205
ACH-000316,-0.1978630190218705
ACH-000317,-0.05240853168566393
ACH-000318,-0.1129062324219756
ACH-000319,-0.4180942744981019
ACH-000320,-0.1855350360676361
ACH-000322,-0.10236706584843897
ACH-000323,-0.1022440959208335
ACH-000324,-0.1462546495172624
ACH-000329,-0.06385335286160622
ACH-000330,-0.29802907652751426
ACH-000331,-0.3689209555426957
ACH-000332,-0.1495575399810736
ACH-000334,-0.08325574238459307
ACH-000335,-0.2814164889617189
ACH-000336,-0.09727883008486486
ACH-000337,-0.15290339745955328
ACH-000338,-0.027294861963727445
ACH-000339,-0.18118886519636196
ACH-000341,-0.008923452580809644
ACH-000348,-0.22109210764271944
ACH-000350,-0.11990748543417487
ACH-000352,-0.3737686370914267
ACH-000356,0.0021566105116858506
ACH-000361,-0.17767191902789986
ACH-000362,-0.21608674464569005
ACH-000363,-0.08086287410576436
ACH-000364,-0.2549227375743816
ACH-000365,-0.17130789068668867
ACH-000366,-0.07695956484385576
ACH-000368,-0.16100730148645856
ACH-000374,-0.07722897487471687
ACH-000375,-0.13502313692143394
ACH-000376,-0.13155446176831032
ACH-000381,-0.0684044438673987
ACH-000383,-0.22617679727104215
ACH-000387,-0.1374699892600055
ACH-000389,-0.1618704211347451
ACH-000390,-0.1358877915352777
ACH-000393,-0.2524026468370741
ACH-000395,-0.2460525335582501
ACH-000396,-0.4353581727974366
ACH-000397,-0.09635809917399688
ACH-000401,-0.20773415225180145
ACH-000402,0.05394045916906458
ACH-000403,-0.23431359952397104
ACH-000404,0.009878344507464665
ACH-000406,-0.11318290014218145
ACH-000407,-0.2569008149555018
ACH-000408,0.008414970206230851
ACH-000410,-0.28741115400122336
ACH-000411,-0.28057959038036545
ACH-000414,-0.10130015086734018
ACH-000415,-0.09126998161088708
ACH-000416,-0.08833114627021353
ACH-000420,-0.2614742956183864
ACH-000421,-0.14685896679844426
ACH-000424,-0.4350008485725709
ACH-000425,-0.2524133086088014
ACH-000426,-0.1858232706518972
ACH-000427,-0.15694886699184996
ACH-000433,-0.13769156047102468
ACH-000435,-0.27642268221111577
ACH-000436,-0.035310939048279213
ACH-000444,-0.26614143059269035
ACH-000445,-0.14683275402391524
ACH-000448,-0.23539043375288854
ACH-000450,-0.39679877460708507
ACH-000452,-0.13830454554374086
ACH-000454,-0.09730827341349536
ACH-000458,-0.22198801581460376
ACH-000459,-0.024384488929409257
ACH-000460,-0.08898049313257693
ACH-000461,-0.14856637094682826
ACH-000463,-0.16311791323621927
ACH-000464,-0.20566495431669046
ACH-000466,-0.1905615266943344
ACH-000467,-0.19836714958776128
ACH-000468,-0.15854402880365615
ACH-000469,-0.07795009478502524
ACH-000470,-0.2643954284204004
ACH-000471,-0.15716619552390945
ACH-000472,-0.17675610279155032
ACH-000473,-0.1375603087859265
ACH-000475,-0.11230975190339564
ACH-000476,-0.12158233881848045
ACH-000477,-0.3643897195429765
ACH-000479,-0.34452039860146394
ACH-000480,-0.27908341192614305
ACH-000481,-0.2425252663544749
ACH-000483,-0.016622152014750192
ACH-000484,0.08078329520779108
ACH-000485,-0.372120243916389
ACH-000486,-0.28137779941960056
ACH-000487,-0.14260595470397214
ACH-000488,-0.09081013759378304
ACH-000490,-0.1269936684645751
ACH-000491,-0.3408635709386827
ACH-000495,-0.3301455959159641
ACH-000496,-0.3093979363635209
ACH-000499,-0.1411179655905732
ACH-000500,-0.037654150848804566
ACH-000502,-0.17239729611198476
ACH-000503,-0.061605130101039074
ACH-000505,-0.2993713209669642
ACH-000507,-0.10265260945566652
ACH-000510,-0.2635826712662357
ACH-000511,-0.3049844017825583
ACH-000512,-0.15108812094648572
ACH-000516,-0.14442719057248568
ACH-000517,-0.23996648037522975
ACH-000518,-0.17920623282176665
ACH-000520,-0.21017674022880245
ACH-000521,0.012917046488643716
ACH-000522,-0.25550168222774305
ACH-000524,-0.1446592425118983
ACH-000527,-0.18319445920320246
ACH-000528,-0.11076678191603384
ACH-000537,-0.33224935820727136
ACH-000541,0.057107914822076784
ACH-000542,-0.2407190721527101
ACH-000544,-0.22808523139601355
ACH-000545,-0.16124257098026626
ACH-000547,-0.2935986048617413
ACH-000548,-0.17135851347809594
ACH-000549,-0.1406003447678749
ACH-000550,-0.08705336801356639
ACH-000552,-0.05602295092419105
ACH-000556,-0.075120852114582
ACH-000557,-0.02442356821807749
ACH-000569,-0.03354403964405535
ACH-000570,-0.22700602760771185
ACH-000571,-0.17629753599856288
ACH-000573,-0.12020180882409034
ACH-000576,-0.1827939248058576
ACH-000579,-0.22286505854078106
ACH-000580,-0.15185603446840856
ACH-000584,-0.1155187220773009
ACH-000585,-0.06716404902223429
ACH-000588,-0.06314463539968307
ACH-000589,-0.1138505151477358
ACH-000591,-0.2373932444699487
ACH-000593,-0.174092826248548
ACH-000600,-0.19152522664686267
ACH-000601,-0.1396185484570933
ACH-000605,-0.2955717899793793
ACH-000606,-0.1918764160143553
ACH-000608,-0.17353586482801736
ACH-000614,-0.23613121504676585
ACH-000616,-0.07358238805624434
ACH-000618,-0.17553122141471067
ACH-000619,-0.0954546838089343
ACH-000620,-0.2358400059437693
ACH-000621,-0.06154967919470065
ACH-000622,-0.1264273598468454
ACH-000623,-0.2584015864222769
ACH-000624,-0.3235778259760975
ACH-000627,-0.08586553680013892
ACH-000630,-0.12406192346831045
ACH-000631,-0.3708631691212755
ACH-000632,-0.21866448236115674
ACH-000633,-0.12517294479832533
ACH-000637,-0.17109821009167267
ACH-000638,-0.30505446844002004
ACH-000646,-0.14465514206622668
ACH-000647,-0.1567204811460132
ACH-000648,-0.1006026668950036
ACH-000649,-0.14840000556317576
ACH-000651,-0.25007504603252545
ACH-000652,-0.1661599983141052
ACH-000653,-0.16584282202903616
ACH-000657,-0.03358542052899308
ACH-000658,-0.14089186431635733
ACH-000661,0.006357257904218721
ACH-000662,-0.20042223747205848
ACH-000663,-0.2589146935947119
ACH-000665,-0.249694304576292
ACH-000671,-0.2213974465727098
ACH-000672,-0.2813481527865647
ACH-000673,-0.1891215144870854
ACH-000676,-0.15023513452675055
ACH-000677,-0.1911487988538738
ACH-000681,-0.12179561484503065
ACH-000683,-0.06957997644133022
ACH-000684,-0.2121764150589956
ACH-000688,-0.11028299514181593
ACH-000693,-0.13836265029903486
ACH-000694,-0.1405254415272202
ACH-000695,-0.257187352650566
ACH-000696,-0.22348089634387036
ACH-000697,-0.27653826077663074
ACH-000699,-0.17984068451729054
ACH-000701,-0.14280396739054402
ACH-000706,-0.1793324327183324
ACH-000711,-0.16650046819613554
ACH-000713,-0.1718165652376915
ACH-000714,-0.16650199746253785
ACH-000718,-0.2237698527140025
ACH-000720,-0.2326921986931383
ACH-000721,-0.29523490407439235
ACH-000724,0.017479947813765422
ACH-000725,-0.14911740030403414
ACH-000732,-0.35208248218631744
ACH-000734,-0.11747709878254375
ACH-000735,-0.214489500564142
ACH-000736,-0.19370764103031246
ACH-000738,-0.22713790602169526
ACH-000746,0.021040374430063482
ACH-000747,-0.2346965398325077
ACH-000748,-0.21879043954524988
ACH-000753,-0.1851938877128464
ACH-000756,-0.18203737053815425
ACH-000757,-0.2920401488327199
ACH-000758,-0.2781972723343165
ACH-000760,-0.13171151240378465
ACH-000762,-0.347896800105247
ACH-000763,-0.1336531292370484
ACH-000764,-0.33253817120150125
ACH-000765,-0.14097675986287514
ACH-000766,-0.1396535196167546
ACH-000767,-0.224551247860862
ACH-000768,-0.13442304719083464
ACH-000769,-0.17145495712592754
ACH-000770,-0.13043424988984306
ACH-000771,-0.1762484058426609
ACH-000773,-0.1228876740346598
ACH-000776,-0.18741831560112449
ACH-000777,-0.12693486161270218
ACH-000778,-0.1938605813379462
ACH-000781,-0.11555461855011405
ACH-000782,-0.3546775185885897
ACH-000783,-0.15888722466826838
ACH-000784,-0.163301230416509
ACH-000785,-0.257158644150885
ACH-000787,-0.0964283054544656
ACH-000788,-0.12875474045314506
ACH-000791,-0.274787666701024
ACH-000792,-0.13361470411125093
ACH-000794,-0.09193292292012976
ACH-000796,-0.16766060242925818
ACH-000798,-0.0352336206639693
ACH-000799,-0.19694119731068385
ACH-000800,-0.12398103808133053
ACH-000802,-0.11109180613167524
ACH-000804,-0.14634802814145506
ACH-000805,-0.2044027482382103
ACH-000809,-0.11144738618744708
ACH-000810,-0.2775128057976842
ACH-000811,-0.17620629986710942
ACH-000817,-0.027030595582900854
ACH-000819,-0.2045481398799912
ACH-000820,-0.3630319353262828
ACH-000821,-0.3046207436306485
ACH-000822,-0.14244463078148056
ACH-000823,-0.22730181646070385
ACH-000824,-0.10550265193342848
ACH-000827,-0.20038655792065585
ACH-000829,-0.08111954494470765
ACH-000831,-0.21168170141927115
ACH-000832,-0.4298996694301984
ACH-000833,-0.24353954678266398
ACH-000834,-0.13233113115284365
ACH-000835,-0.15012573770037832
ACH-000836,-0.20477223392926008
ACH-000837,-0.08895802072507031
ACH-000838,-0.2679962553951189
ACH-000839,-0.1969803413077136
ACH-000840,-0.2622917527504302
ACH-000841,-0.2072697683640249
ACH-000843,-0.09212283473092417
ACH-000846,-0.16543899728135414
ACH-000847,-0.2675874053167663
ACH-000848,-0.4132402090111341
ACH-000849,-0.2054963921280672
ACH-000851,-0.2615272042476495
ACH-000855,-0.0020442656358506573
ACH-000856,-0.15701905518426562
ACH-000858,-0.02296774591783783
ACH-000859,-0.19300298494101686
ACH-000861,-0.12730595082621704
ACH-000862,-0.11500602024859778
ACH-000865,-0.1986934983219225
ACH-000866,-0.15928922009203453
ACH-000867,-0.18481013031592428
ACH-000869,-0.2263274203871825
ACH-000872,-0.1985859666491981
ACH-000873,-0.3052732560093289
ACH-000876,-0.2305472117256759
ACH-000878,-0.14193248714525095
ACH-000880,-0.3236525389736352
ACH-000881,-0.18297681632819102
ACH-000882,-0.14816683049140267
ACH-000884,-0.12662643200843202
ACH-000885,-0.17735143563384428
ACH-000887,-0.12150842006631285
ACH-000889,-0.06497960114899673
ACH-000896,-0.2290108833281348
ACH-000898,-0.3049017740159296
ACH-000900,-0.2450172988001791
ACH-000901,-0.24444345260238454
ACH-000905,-0.23705461313344425
ACH-000906,-0.2325534321418373
ACH-000907,0.06140311092177868
ACH-000910,-0.1692235287909783
ACH-000911,-0.1383339185451118
ACH-000912,-0.09769957364589496
ACH-000913,-0.20220915339305645
ACH-000915,-0.18357886689476785
ACH-000916,-0.011898966805003295
ACH-000917,-0.16413466197908202
ACH-000920,-0.005732052787279598
ACH-000921,0.060535113074288015
ACH-000924,-0.12190636774375092
ACH-000926,-0.30831035065230444
ACH-000928,-0.21783407440445626
ACH-000929,-0.2763939624391859
ACH-000932,-0.24658747438194945
ACH-000935,-0.2340629005437423
ACH-000936,-0.12484855892151857
ACH-000937,-0.18717174801662664
ACH-000938,-0.1673980889345145
ACH-000939,-0.12752325328665134
ACH-000941,-0.10671204448266526
ACH-000943,-0.15860139196419354
ACH-000946,-0.2527624593833643
ACH-000947,-0.16842069347831498
ACH-000948,-0.07490207464568792
ACH-000950,-0.19683925098730065
ACH-000953,-0.16033471313179554
ACH-000954,-0.5007537919317392
ACH-000957,-0.14397191344881316
ACH-000958,-0.2654937415438263
ACH-000960,-0.19441193793320236
ACH-000963,-0.12555851395751494
ACH-000968,-0.17332684881429913
ACH-000969,-0.2979787716096825
ACH-000972,-0.1677682897402894
ACH-000973,-0.2026192490762862
ACH-000974,-0.18893933141060731
ACH-000978,0.025416298712010045
ACH-000984,-0.2592912564194317
ACH-000986,-0.2064094627736947
ACH-000988,-0.21496510646346967
ACH-000993,-0.31996562951714425
ACH-000994,-0.14785695932819345
ACH-000996,-0.409181987524456
ACH-001001,-0.20755778647265005
ACH-001020,-0.15689529572079675
ACH-001028,-0.14228131069368785
ACH-001031,0.18746357344630188
ACH-001038,-0.2072192306515635
ACH-001048,-0.09665782330419083
ACH-001050,-0.30249568098593704
ACH-001053,-0.05949060266810001
ACH-001054,-0.2534035564858711
ACH-001061,-0.07875661945361329
ACH-001067,-0.127554906884881
ACH-001075,-0.2401561268594381
ACH-001096,-0.19857287876593835
ACH-001111,0.032963954187458705
ACH-001119,-0.33946794178188605
ACH-001128,-0.2513529174628185
ACH-001134,-0.33993165227545385
ACH-001151,-0.2702362985392908
ACH-001163,-0.25361890266428394
ACH-001164,-0.12779320152387752
ACH-001183,-0.26263537542194865
ACH-001192,-0.2511624797681407
ACH-001193,-0.22506315726462464
ACH-001196,-0.2745452958878955
ACH-001197,0.018733720651867368
ACH-001205,-0.22676381950246385
ACH-001211,-0.1039195075305254
ACH-001212,-0.18877140309844967
ACH-001228,-0.05825942839587145
ACH-001232,-0.186462595377818
ACH-001239,-0.14424969124625478
ACH-001270,-0.039208176737793775
ACH-001274,-0.1512090872071743
ACH-001275,-0.10633073657043443
ACH-001277,-0.04374061422961977
ACH-001278,-0.19548464690697787
ACH-001280,-0.1543992902717789
ACH-001283,-0.3061985455147153
ACH-001289,-0.12887353555052072
ACH-001300,-0.09076480084747583
ACH-001301,-0.08465686628927169
ACH-001302,-0.04284594410653544
ACH-001306,-0.23377775583258645
ACH-001318,-0.21841623460765647
ACH-001322,-0.2715097508614304
ACH-001328,-0.09852284668259924
ACH-001332,-0.22296451993974667
ACH-001336,-0.17488688554313522
ACH-001346,-0.23319956045094697
ACH-001353,-0.2368744999766165
ACH-001354,-0.185056118828888
ACH-001367,-0.1858905280643384
ACH-001368,-0.2458589082819568
ACH-001374,0.00030380741810630084
ACH-001377,-0.18748404607547609
ACH-001380,-0.24048433070908076
ACH-001391,-0.11636791939694392
ACH-001408,-0.2346308399174439
ACH-001430,0.06808628225619437
ACH-001431,-0.04370060141855515
ACH-001450,-0.08842181783272718
ACH-001496,-0.10557149309470563
ACH-001500,-0.11926019795408704
ACH-001523,0.1217926758845865
ACH-001532,-0.26475007796664496
ACH-001550,-0.17079905372539778
ACH-001552,-0.11176127479132124
ACH-001554,-0.23126493581515584
ACH-001654,-0.18653319287613326
ACH-001735,-0.20644077546589104
ACH-001736,-0.17472261535741707
ACH-001737,-0.29556928833610696
ACH-001740,-0.27337081550092457
ACH-001745,-0.16371299544492712
ACH-001765,-0.26509588356759795
