,FNIP1 (96459)
ACH-000004,-0.12211892637070848
ACH-000005,-0.2451061326725036
ACH-000007,-0.34949020966288696
ACH-000009,-0.05942161815762618
ACH-000011,0.036956718657023664
ACH-000012,0.005952830481846296
ACH-000013,0.029279475271125077
ACH-000014,-0.03895718770158087
ACH-000015,-0.2777053290702204
ACH-000017,-0.23506008345560825
ACH-000018,-0.1396077216496484
ACH-000019,0.19188462151268276
ACH-000021,-0.09712704159271186
ACH-000022,0.07922194287454859
ACH-000025,0.20729226190132807
ACH-000028,0.06917295587594736
ACH-000030,-0.018856479644572537
ACH-000035,-0.056190168959093685
ACH-000036,-0.05048594504345457
ACH-000037,-0.3331260707811848
ACH-000039,0.17379726933505588
ACH-000040,0.1295468399165477
ACH-000041,-0.005739790396250075
ACH-000042,-0.019521531802609796
ACH-000045,-0.06325282621902742
ACH-000047,-0.11684661749881542
ACH-000052,0.07215880521417263
ACH-000053,-0.08528228622901014
ACH-000054,-0.1109898872252441
ACH-000055,-0.04537623292856911
ACH-000060,0.052339713559155086
ACH-000067,-0.1992693876258403
ACH-000070,-0.2898402787209096
ACH-000075,-0.19796155413113936
ACH-000078,0.1889750698063012
ACH-000082,-0.0293064731083377
ACH-000085,-0.09967881990742833
ACH-000086,-0.01802685688926758
ACH-000087,-0.052205896062398366
ACH-000092,-0.24349956031617184
ACH-000095,0.015428770664733091
ACH-000097,0.054606018741261315
ACH-000098,0.6177782594366881
ACH-000099,-0.08008091409984558
ACH-000108,-0.028086974569169917
ACH-000113,-0.18085731747053144
ACH-000116,-0.16843658453295235
ACH-000118,-0.028347020372103755
ACH-000120,-0.06890007653136923
ACH-000123,0.0017965580642703087
ACH-000127,-0.026579151409711132
ACH-000128,0.04258602326490103
ACH-000132,-0.06668790353805698
ACH-000133,-0.22208033135383554
ACH-000137,0.13706546002597206
ACH-000138,-0.20151845313387615
ACH-000142,-0.14455960838621654
ACH-000143,-0.07372915022186108
ACH-000146,-0.2156310562633175
ACH-000148,-0.07097806577515985
ACH-000150,-0.17391339313401652
ACH-000152,-0.09881359705115583
ACH-000153,-0.2851454807395606
ACH-000159,-0.0981485772737892
ACH-000160,0.039058015866137316
ACH-000163,-0.00578148026156618
ACH-000167,-0.35777030857470177
ACH-000168,0.1779125938034432
ACH-000169,-0.17155128090870878
ACH-000178,-0.11845572668331568
ACH-000183,-0.4411480949511069
ACH-000188,0.03150961604601515
ACH-000189,0.2784728847003109
ACH-000190,0.0011686532262957492
ACH-000198,-0.04125679527517502
ACH-000203,0.08455828042397129
ACH-000204,-0.2981874434571488
ACH-000206,0.06066390590981895
ACH-000207,0.07752768349756275
ACH-000208,-0.23456282585106325
ACH-000210,-0.13978448353241946
ACH-000211,-0.06951822972960875
ACH-000215,0.053620884672909735
ACH-000221,-0.06900508255467601
ACH-000222,-0.07307584503430657
ACH-000223,-0.10482001954746484
ACH-000226,-0.02915228048006356
ACH-000227,-0.07789376460195105
ACH-000228,-0.14011554023257253
ACH-000231,-0.11806927249296953
ACH-000232,-0.11000884993844018
ACH-000233,0.044067727127665685
ACH-000234,-0.0394607265833956
ACH-000235,0.049059312842065377
ACH-000237,-0.08595080217023313
ACH-000238,-0.14218232629835756
ACH-000242,0.01610044830333035
ACH-000243,-0.16426412539145213
ACH-000244,-0.09257717829096533
ACH-000246,0.1186328033684501
ACH-000248,-0.04455515316415962
ACH-000250,-0.1800914557391549
ACH-000251,0.14803531030592393
ACH-000252,-0.24551344444415515
ACH-000253,-0.09894321044592927
ACH-000255,-0.1386550743550588
ACH-000256,0.06172307774578021
ACH-000257,-0.015786009633410657
ACH-000258,-0.1342147846492339
ACH-000259,-0.1818039055068673
ACH-000260,0.04810232133237749
ACH-000261,-0.002473738077907025
ACH-000262,0.10867589743321857
ACH-000263,0.06280428545043068
ACH-000264,-0.14893745613289258
ACH-000265,-0.004991109036910722
ACH-000266,-0.15338572292465968
ACH-000272,-0.2463026196032248
ACH-000274,0.1515033376551505
ACH-000277,-0.017386689066759924
ACH-000278,-0.05773071483007139
ACH-000279,-0.058720004744531824
ACH-000280,-0.04450031111582705
ACH-000281,-0.08641597442462608
ACH-000288,0.03406849485310147
ACH-000291,-0.05625822323018345
ACH-000293,-0.008647807566850236
ACH-000294,0.3912698744189545
ACH-000295,-0.35329531262872743
ACH-000296,0.1066852586460205
ACH-000302,-0.11443137666654013
ACH-000304,-0.08510065827843892
ACH-000307,-0.22155597102190971
ACH-000308,-0.1182512378835588
ACH-000310,-0.07882246234829775
ACH-000311,-0.021059913636442502
ACH-000312,-0.09572931370788962
ACH-000315,-0.4254187836252568
