,TPI1 (7167)
ACH-000673,-0.7480406283884171
ACH-000676,-1.0798947419863998
ACH-000677,-0.5761435903747916
ACH-000681,-0.6971963641488041
ACH-000683,-0.6252192559805403
ACH-000684,-1.103235481374953
ACH-000688,-0.7489746405023433
ACH-000693,-0.8897370693143694
ACH-000694,-1.05348250524275
ACH-000695,-0.3716953503235163
ACH-000696,-0.8755357108708108
ACH-000697,-0.6421951429618443
ACH-000699,-0.42250366974599135
ACH-000701,-0.727452135558395
ACH-000706,-0.4959519091421252
ACH-000711,-0.9061685393097484
ACH-000713,-0.7493017009585685
ACH-000714,-0.7388554613791177
ACH-000718,-0.6057702345138617
ACH-000720,-0.7233983090233882
ACH-000721,-0.6679263472774262
ACH-000724,-0.7755709222988039
ACH-000725,-0.5707526581411355
ACH-000732,-0.8429914978897598
ACH-000734,-0.7368377446726425
ACH-000735,-0.8238665447314965
ACH-000736,-0.7369139675247398
ACH-000738,-0.4363287231075509
ACH-000746,-0.7331749250875313
ACH-000747,-0.6452875712287851
ACH-000748,-1.1088835299071282
ACH-000753,-0.9267745777938452
ACH-000756,-0.6345720152511856
ACH-000757,-0.6978360667743595
ACH-000758,-0.8343541255669432
ACH-000760,-0.6854684726532116
ACH-000762,-0.8358931011246254
ACH-000763,-0.32812853085786875
ACH-000764,-0.6632643966690182
ACH-000765,-1.218206073933343
ACH-000766,-0.7258997146403395
ACH-000767,-0.5272239465692902
ACH-000768,-0.7957282567611086
ACH-000769,-0.6959066436858018
ACH-000770,-0.7114090351430539
ACH-000771,-0.961442599649285
ACH-000773,-0.7566233101728969
ACH-000776,-0.8675559729239944
ACH-000777,-0.8083617775598279
ACH-000778,-0.5422721482303829
ACH-000781,-0.9057943825513296
ACH-000782,-0.6131476781127411
ACH-000783,-0.5428354666488069
ACH-000784,-0.6897056364159895
ACH-000785,-0.6536122036377905
ACH-000787,-0.9599057306682909
ACH-000788,-1.06381916339175
ACH-000791,-0.7310396551520272
ACH-000792,-1.1347382000444362
ACH-000794,-1.0413385409088682
ACH-000796,-0.5181320201075851
ACH-000798,-0.6291442952059454
ACH-000799,-0.7547593609453085
ACH-000800,-0.8216698955146097
ACH-000802,-0.9387317463474908
ACH-000804,-0.7680656562011485
ACH-000805,-0.8519297920176457
ACH-000809,-0.6181920774122832
ACH-000810,-0.9473885746300604
ACH-000811,-0.584132548902089
ACH-000817,-0.9190678763611811
ACH-000819,-0.713343139245972
ACH-000820,-0.5495030939209368
ACH-000821,-0.2950842956123045
ACH-000822,-0.5178099927876484
ACH-000823,-0.8716796455504019
ACH-000824,-0.44288997978214223
ACH-000827,-0.9164894133488668
ACH-000829,-0.776788270976422
ACH-000831,-0.736340766999356
ACH-000832,-0.7585153340895288
ACH-000833,-0.7994543863780041
ACH-000834,-0.5725526805246148
ACH-000835,-1.0574974332077054
ACH-000836,-0.7985714506240061
ACH-000837,-0.8523500490880339
ACH-000838,-0.7425768657305779
ACH-000839,-0.8279844044010002
ACH-000840,-0.6937826049449674
ACH-000841,-0.8764565154523756
ACH-000843,-0.902552243844254
ACH-000846,-0.6496257712442718
ACH-000847,-0.8262638765287266
ACH-000848,-0.6747961543473145
ACH-000849,-0.7688709846340507
ACH-000851,-0.6426905170454991
ACH-000855,-0.8598617045399491
ACH-000856,-0.8877584091504818
ACH-000858,-0.3737647141946453
ACH-000859,-0.9863081000151528
ACH-000861,-0.6365886265830808
ACH-000862,-0.3622869471100397
ACH-000865,-0.8743618418459839
ACH-000866,-0.7884402077017243
ACH-000867,-0.28492720850102154
ACH-000869,-0.5314263609016753
ACH-000872,-1.0139079172668706
ACH-000873,-1.0280115127903806
ACH-000876,-0.4910594871248994
ACH-000878,-0.9406929286871664
ACH-000880,-0.824252749980207
ACH-000881,-1.0289296821427012
ACH-000882,-0.8736347791856544
ACH-000884,-0.7768266551973833
ACH-000885,-0.4933474101148261
ACH-000887,-0.8193952786961305
ACH-000889,-1.0808435624743606
ACH-000896,-0.988055201385598
ACH-000898,-0.28156779441196284
ACH-000900,-0.6401136567425602
ACH-000901,-0.6246678611061861
ACH-000905,-0.7331705126859005
ACH-000906,-1.1240140910004537
ACH-000907,-0.6417193918326438
ACH-000910,-0.5211542399390423
ACH-000911,-0.6036859209815739
ACH-000912,-0.8692120783227446
ACH-000913,-0.9658937223738396
ACH-000915,-0.7260449313229417
ACH-000916,-0.7211611150215329
ACH-000917,-0.7296003802242433
ACH-000920,-0.7865314638401021
ACH-000921,-0.7694787125365574
ACH-000924,-0.5352698514134787
ACH-000926,-0.5042542125555632
ACH-000928,-0.4848449521832855
ACH-000929,-0.5143714430167308
ACH-000932,-0.7778016772036044
ACH-000935,-1.023558743710832
ACH-000936,-0.8784258467059509
ACH-000937,-0.9492446521153064
ACH-000938,-1.1122221635974945
ACH-000939,-0.748195033455082
ACH-000941,-0.481307420658243
ACH-000943,-0.7427633719431518
ACH-000946,-0.6358001017823061
ACH-000947,-0.4115776931821257
ACH-000948,-0.5193025899118501
ACH-000950,-0.8802889330524454
ACH-000953,-0.7826579989153193
ACH-000954,-0.6360098960756949
ACH-000957,-0.7018284174403805
ACH-000958,-0.7185430072398719
ACH-000960,-0.8642824575732945
ACH-000963,-0.8968916436195338
ACH-000968,-0.5511425261789662
ACH-000969,-0.4879474112869986
ACH-000972,-0.7078984628307197
ACH-000973,-0.9298493959187344
ACH-000974,-0.6923859487283219
ACH-000978,-0.7800270814093929
ACH-000984,-0.7970636613476948
ACH-000986,-0.6439113258499929
ACH-000988,-0.3646142180369254
ACH-000993,-0.6741369182492787
ACH-000994,-0.4987187548161481
ACH-000996,-0.4275297835233334
ACH-001001,-0.492924621292034
ACH-001020,-0.8356672926442574
ACH-001028,-0.9450863724342896
ACH-001031,-0.8999815709006376
ACH-001038,-0.7367701888064517
ACH-001048,-0.9850659923311732
ACH-001050,-0.7683134435576864
ACH-001053,-1.01788826141734
ACH-001054,-0.8734363946996301
ACH-001061,-1.0301265725051278
ACH-001067,-0.6516331087060153
ACH-001075,-0.9707267328107771
ACH-001096,-0.4239634280561255
ACH-001111,-0.4645233936867149
ACH-001119,-0.7958947544600816
ACH-001128,-0.7869626462075632
ACH-001134,-0.6877246122947409
ACH-001151,-0.6851313091754812
ACH-001163,-0.6819993529588735
ACH-001164,-0.9281436579399092
ACH-001183,-0.4962150796285255
ACH-001192,-0.7423794013145238
ACH-001193,-0.9650784972395534
ACH-001196,-0.7422213588208091
ACH-001197,-0.9022944627334176
ACH-001205,-0.5702609626136719
ACH-001211,-0.6277342800694765
ACH-001212,-0.3144519879126298
ACH-001228,-0.521842446010446
ACH-001232,-0.8792636029271823
ACH-001239,-0.7648683665928292
ACH-001270,-0.7853444774393491
ACH-001274,-0.9698037503955974
ACH-001275,-0.722180143686285
ACH-001277,-0.5436289602952878
ACH-001278,-0.5360555258124113
ACH-001280,-0.4774013329456512
ACH-001283,-0.5094625233497461
ACH-001289,-0.5410279498157107
ACH-001300,-0.7192171273516372
ACH-001301,-0.628329211001836
ACH-001302,-0.8722079103601273
ACH-001306,-0.96177888038501
ACH-001318,-0.8142431395346007
ACH-001322,-0.7515792763858576
ACH-001328,-0.706437292086871
ACH-001332,-0.6818255440938109
ACH-001336,-0.8398097487743057
ACH-001346,-0.8207820223211116
ACH-001353,-0.6926533639664302
ACH-001354,-0.6914580975492972
ACH-001367,-0.8992196344207996
ACH-001368,-0.8271852683342721
ACH-001374,-1.0326072953858536
ACH-001377,-0.6945079943110272
ACH-001380,-0.6373590056900202
ACH-001391,-0.6231620886268369
ACH-001408,-0.8187768418671016
ACH-001430,-0.5937598130497104
ACH-001431,-0.7196625695307822
ACH-001450,-0.8658325410022029
ACH-001496,-0.6773217936754385
ACH-001500,-0.9184347166442048
ACH-001523,-0.9799389798042036
ACH-001532,-0.4566880355339045
ACH-001550,-0.8464064412159357
ACH-001552,-0.7844785590577125
ACH-001554,-0.9832116913923846
ACH-001654,-0.7826830528260235
ACH-001735,-0.6935208618512876
ACH-001736,-1.1509659852000669
ACH-001737,-1.0930295127481766
ACH-001740,-0.7733505088323359
ACH-001745,-0.8159785594010216
ACH-001765,-0.672534494888671
