,SATB1 (6304)
ACH-000375,0.1191998855498028
ACH-000376,-0.11704497008792275
ACH-000381,-0.06513090304075761
ACH-000383,-0.16118344172520555
ACH-000387,-0.26567052480135195
ACH-000389,-0.14516087528650926
ACH-000390,-0.10021062472481446
ACH-000393,-0.22270003385820386
ACH-000395,-0.011709156304262969
ACH-000396,-0.09570844275880584
ACH-000397,-0.16141771645388747
ACH-000401,-0.1367601599576018
ACH-000402,-0.22921802735723915
ACH-000403,-0.17840591955500884
ACH-000404,0.009059152302033248
ACH-000406,-0.06340901661441907
ACH-000407,0.00303196535730383
ACH-000408,0.02533569466820342
ACH-000410,-0.058083811106547666
ACH-000411,-0.12682582580997642
ACH-000414,0.02517889785824057
ACH-000415,-0.09889305351081784
ACH-000416,-0.023814767372380027
ACH-000420,-0.09563271326408894
ACH-000421,-0.11613225875633895
ACH-000424,-0.0060048724219524474
ACH-000425,-0.005439324719763165
ACH-000426,-0.25028305385638416
ACH-000427,0.0190347209649737
ACH-000433,0.023779442442126462
ACH-000435,0.3022481335606486
ACH-000436,-0.08368601775485815
ACH-000444,-0.0025639799224965684
ACH-000445,-0.06274538251282022
ACH-000448,-0.031115507360164007
ACH-000450,-0.3714702050311961
ACH-000452,-0.031977059755773904
ACH-000454,-0.07594704095306905
ACH-000458,-0.0010957957704590645
ACH-000459,-0.06441452390503
ACH-000460,-0.0495841428604504
ACH-000461,-0.04132796315975585
ACH-000463,0.011384770156539804
ACH-000464,-0.17880517798584758
ACH-000466,-0.11102439921430393
ACH-000467,-0.07763411030059762
ACH-000468,-0.11980324900037212
ACH-000469,0.06046398345497809
ACH-000470,-0.038618024508432734
ACH-000471,-0.028911225686366337
ACH-000472,-0.12353729777465475
ACH-000473,-0.1461132801725235
ACH-000475,-0.12838427189546456
ACH-000476,-0.11218889165850014
ACH-000477,-0.15588400817838075
ACH-000479,-0.1317298663291256
ACH-000480,0.09232006755595826
ACH-000481,-0.12103222700887101
ACH-000483,-0.16697086157264648
ACH-000484,0.037434772555826286
ACH-000485,-0.028925317776303576
ACH-000486,-0.05343170051924764
ACH-000487,-0.12129318786315492
ACH-000488,-0.01893334563437048
ACH-000490,-0.06935241673269205
ACH-000491,-0.17494697516502605
ACH-000495,-0.15259518844969178
ACH-000496,0.023803735562722105
ACH-000499,0.01517197187095846
ACH-000500,-0.1630899664910056
ACH-000502,-0.06058647510227955
ACH-000503,-0.19169278382995708
ACH-000505,0.15207757341894665
ACH-000507,-0.1502654110891537
ACH-000510,-0.07404892231706504
ACH-000511,-0.058896891401422326
ACH-000512,0.0037057482780669133
ACH-000516,-0.0360172170461682
ACH-000517,-0.15565836805090932
ACH-000518,-0.2454729987410293
ACH-000520,-0.2879251825510354
ACH-000521,-0.07070499492167624
ACH-000522,0.00591663557228658
ACH-000524,-0.055801800218514094
ACH-000527,-0.030047169976648
ACH-000528,-0.04401203250732213
ACH-000537,0.004606197506070468
ACH-000541,-0.12607253995386106
ACH-000542,-0.06368114018752476
ACH-000544,-0.06778269546635406
ACH-000545,-0.021872705533053784
ACH-000547,-0.16494336597369108
ACH-000548,-0.1016233934662024
ACH-000549,-0.2023388563634838
ACH-000550,-0.22313370697505314
ACH-000552,-0.12313365834074515
ACH-000556,-0.0011707390531309635
ACH-000557,-0.026290376927755998
ACH-000569,0.2678320229329991
ACH-000570,-0.07845239050994199
ACH-000571,-0.05850244807161016
ACH-000573,0.002750695973234684
ACH-000576,-0.13214352779579105
ACH-000579,-0.029991203566003825
ACH-000580,-0.07377229716906833
ACH-000584,-0.12287921872653633
ACH-000585,-0.06039155952520789
ACH-000588,-0.05181238029555538
ACH-000589,-0.09351536071732926
ACH-000591,-0.22008165705966345
ACH-000593,-0.08810585146889639
ACH-000600,-0.061611250632386774
ACH-000601,-0.07770630596668146
ACH-000605,-0.11045503374392228
ACH-000606,-0.13031365265571446
ACH-000608,-0.042316754129368334
ACH-000614,0.05467050318755061
ACH-000616,-0.13029601567303722
ACH-000618,-0.049325032903570466
ACH-000619,-0.10881602023474854
ACH-000620,-0.2010037082890455
ACH-000621,-0.1283450934675033
ACH-000622,0.0422164964382187
ACH-000623,0.005092557312787022
ACH-000624,-0.1343074563302788
ACH-000627,-0.02903968746895944
ACH-000630,-0.123405755561636
ACH-000631,0.28037386548148546
ACH-000632,0.12664163871162748
ACH-000633,-0.16204431128012187
ACH-000637,-0.03205742609016847
ACH-000638,-0.07372878105207092
ACH-000646,0.06729263492123859
ACH-000647,-0.05144777906250268
ACH-000648,-0.21916856154285305
ACH-000649,-0.08161447527268248
ACH-000651,-0.03486701061345545
ACH-000652,-0.3451167838248833
ACH-000653,-0.14646506082858568
ACH-000657,-0.007716381404412437
ACH-000658,-0.17600849808291952
ACH-000661,-0.2669193546206509
ACH-000662,-0.08652171948359881
ACH-000663,-0.06672618944275792
ACH-000665,-0.05665193255231675
ACH-000671,-0.11524866551485395
ACH-000672,-0.005997790990627554
ACH-000673,0.029592156099374038
ACH-000676,0.014099760475918696
ACH-000677,-0.0500434571501027
ACH-000681,-0.2823452376630918
ACH-000683,-0.0644853859117502
ACH-000684,-0.1943470426955361
ACH-000688,-0.23320571978033325
ACH-000693,-0.13212212075042756
ACH-000694,-0.0670276452028545
ACH-000695,-0.2589485098084329
ACH-000696,-0.12034783236794334
ACH-000697,-0.2649169680172964
ACH-000699,-0.031701322483194315
ACH-000701,-0.039127433976485416
ACH-000706,-0.15402033732736012
ACH-000711,0.008480772364894277
ACH-000713,-0.06692200091534077
ACH-000714,-0.16848128577761007
ACH-000718,-0.16623636287597338
ACH-000720,-0.10028694630709474
ACH-000721,-0.03978946368136295
ACH-000724,-0.0749128228401376
ACH-000725,-0.2477575728875361
ACH-000732,-0.279790236422841
ACH-000734,-0.023599095493231297
ACH-000735,-0.02127990372836505
ACH-000736,-0.16862469355524498
ACH-000738,-0.04931526383414517
ACH-000746,-0.12592429025773433
ACH-000747,-0.13281733940076432
ACH-000748,-0.015647315097145405
ACH-000753,-0.16089220787410752
ACH-000756,-0.04963845719972559
ACH-000757,-0.08107957371453035
ACH-000758,-0.16919024612198258
ACH-000760,0.0018162166132076496
ACH-000762,-0.2425460779473382
ACH-000763,0.02146592541786025
ACH-000764,0.04046524359492918
ACH-000765,-0.11478318420746075
ACH-000766,0.0261480223274535
ACH-000767,-0.2744262133095712
ACH-000768,-0.12434974298758975
ACH-000769,-0.2353571921239916
ACH-000770,-0.19349406941520367
ACH-000771,-0.09304373966401756
ACH-000773,0.09473463344952827
ACH-000776,0.13629352603944792
ACH-000777,-0.15629871693069522
ACH-000778,-0.08618087212742366
ACH-000781,-0.058507318373207925
ACH-000782,-0.3058861832805189
ACH-000783,0.04764193319640638
ACH-000784,0.02057998028542435
ACH-000785,-0.0773415923054377
ACH-000787,-0.08077102980657705
ACH-000788,-0.07122613865526202
ACH-000791,-0.06047677942642809
ACH-000792,0.025410543747728696
ACH-000794,-0.202344671969422
ACH-000796,-0.1079797731458862
ACH-000798,-0.3066346438969267
ACH-000799,-0.2789868310665508
ACH-000800,0.05566128208984366
ACH-000802,-0.13005652028147902
ACH-000804,-0.82760496585536
ACH-000805,0.023343215516467352
ACH-000809,-0.05510331328561205
ACH-000810,-0.1740210089915969
ACH-000811,-0.22004091253323435
ACH-000817,-0.020921676458182468
ACH-000819,-0.09183139111081592
ACH-000820,0.28278390972456285
ACH-000821,-0.27817425127773715
ACH-000822,-0.1386974757878567
ACH-000823,-0.0048947072402047275
ACH-000824,-0.15542888422861906
ACH-000827,-0.1200430720717581
ACH-000829,-0.04284284871831825
ACH-000831,-0.10936369489367502
ACH-000832,-0.25654694803697303
ACH-000833,-0.3268747344624036
ACH-000834,-0.15182851630243333
ACH-000835,-0.13250889875022498
ACH-000836,0.2122958521287073
ACH-000837,-0.04622101457675641
ACH-000838,-0.12973096989882055
ACH-000839,-0.2838752426704315
ACH-000840,-0.21426362845635802
ACH-000841,-0.08186441313298723
ACH-000843,0.09789444665864913
ACH-000846,-0.06934373633530108
ACH-000847,0.007452155817089367
ACH-000848,-0.003060864266087944
ACH-000849,-0.011400943391895941
ACH-000851,-0.043541495379251706
ACH-000855,-0.009381656776670685
ACH-000856,0.2572140055357092
ACH-000858,0.07375533992169524
ACH-000859,-0.2773229298131458
ACH-000861,0.09346900260286244
ACH-000862,-0.002330648094691312
ACH-000865,-0.02513588578178574
ACH-000866,-0.034949995390006164
ACH-000867,-0.04034002408271616
ACH-000869,-0.1969709856683924
ACH-000872,0.16225281087290927
ACH-000873,-0.01845890295942337
ACH-000876,0.04138844770305883
ACH-000878,-0.3615965068505403
ACH-000880,-0.1000019353960136
ACH-000881,-0.17578512524698353
ACH-000882,-0.010584284115978206
ACH-000884,0.04104600884867558
ACH-000885,-0.1388213904132927
ACH-000887,-0.0542208577707089
ACH-000889,-0.04785365221865937
ACH-000896,-0.11407467685188748
ACH-000898,-0.19324034898274967
ACH-000900,0.06913366256106206
ACH-000901,-0.12322217028806452
ACH-000905,-0.05934604871476255
ACH-000906,-0.0816061961230471
ACH-000907,-0.15944926345896993
ACH-000910,-0.012173492744496936
ACH-000911,0.07425864968306982
ACH-000912,0.01829381140573614
ACH-000913,-0.09625691954511018
ACH-000915,-0.1543702142886234
ACH-000916,-0.2934427017444897
ACH-000917,-0.05233285629541839
ACH-000920,-0.14863565327107892
ACH-000921,0.02732391971498809
ACH-000924,-0.15299801714685335
ACH-000926,-0.16737220066663994
ACH-000928,-0.1049869161896004
ACH-000929,-0.004006604817228389
ACH-000932,-0.08090874217246337
ACH-000935,0.009784726254445188
ACH-000936,0.0567713419844475
ACH-000937,-0.12958073334040224
ACH-000938,-0.0043261740220378216
ACH-000939,0.4411490914024332
ACH-000941,-0.19890308659275693
ACH-000943,0.06838037435022623
ACH-000946,-0.19975249874240125
ACH-000947,-0.06157880167118063
ACH-000948,0.024669587701198637
ACH-000950,0.02247106711111221
ACH-000953,-0.07055894265477461
ACH-000954,-0.4067512289962816
ACH-000957,-0.1264752999183846
ACH-000958,0.030909729865770067
ACH-000960,-0.2399131609346589
ACH-000963,-0.06859134693667332
ACH-000968,-0.12466620974285972
ACH-000969,-0.31778018376179684
ACH-000972,0.3402064856288347
ACH-000973,0.09776865740376507
ACH-000974,-0.09227612980809408
ACH-000978,-0.03126130401149814
ACH-000984,-0.15974104336529205
ACH-000986,0.046390015651733785
ACH-000988,-0.11156220667193756
ACH-000993,-0.23034139211520085
ACH-000994,0.0029507378431593238
ACH-000996,-0.1585214484401461
ACH-001001,-0.013177098222728592
ACH-001020,0.35231337868376555
ACH-001028,0.016867676925890484
ACH-001031,0.13493365132549953
ACH-001038,-0.13854796699404448
ACH-001048,-0.04401610227526871
ACH-001050,-9.03410241484936e-05
ACH-001053,-0.0701109654440311
ACH-001054,0.1063684398493894
ACH-001061,0.06730629149163732
ACH-001067,-0.12258294070188082
ACH-001075,-0.17220759472341726
ACH-001096,-0.06374541007930816
ACH-001111,-0.08613549590761715
ACH-001119,-0.052455124395833407
ACH-001128,0.8714934075514714
ACH-001134,-0.1028532880566272
ACH-001151,-0.05888600786851226
ACH-001163,0.025420818729513
ACH-001164,0.03777662792573285
ACH-001183,-0.17067520340437034
ACH-001192,-0.04669180342585762
ACH-001193,0.09016852595674317
ACH-001196,-0.08860395367234593
ACH-001197,-0.039018710283874915
ACH-001205,-0.2643533759026854
ACH-001211,0.25126369667246823
ACH-001212,0.03142248347622875
ACH-001228,-0.02208609555991504
ACH-001232,-0.11802030143085028
ACH-001239,-0.04772526469349922
ACH-001270,-0.23499255760482798
ACH-001274,-0.08336348145688928
ACH-001275,-0.030060378949220968
ACH-001277,0.2564086399594739
ACH-001278,0.041744899207236466
ACH-001280,-0.13258755659400748
ACH-001283,0.06498275126106356
ACH-001289,0.11146298448807013
ACH-001300,0.1793982559043533
ACH-001301,-0.03604093715249815
ACH-001302,-0.2063528506151968
ACH-001306,0.02899344616646608
ACH-001318,0.06023701643358088
ACH-001322,-0.2216370119902276
ACH-001328,-0.09065954854741208
ACH-001332,0.06519419587275331
ACH-001336,-0.005976599004579314
ACH-001346,-0.18526485588518876
ACH-001353,0.057050091588468
ACH-001354,-0.32850623025201736
ACH-001367,0.2251442528058417
ACH-001368,0.01090051182143606
ACH-001374,-0.4003091632288363
ACH-001377,0.06034395787853715
ACH-001380,-0.11127332588221396
ACH-001391,0.014371295796781956
ACH-001408,-0.0703665893554971
ACH-001430,-0.5232592675451594
ACH-001431,-0.3628470316800912
ACH-001450,-0.5795054558197046
ACH-001496,0.05375857868585317
ACH-001500,0.10357990005751032
ACH-001523,-0.16690678437145987
ACH-001532,-0.1075185641504153
ACH-001550,0.2542615113678741
ACH-001552,-0.11024463712537304
ACH-001554,0.00018456300708817757
ACH-001654,-0.08586480677114411
ACH-001735,-0.21297921018810992
ACH-001736,-0.2927546810394632
ACH-001737,-0.5046375540583788
ACH-001740,-0.1476845409793972
ACH-001745,-0.054412618369687984
ACH-001765,-0.12430428151304515
