,LENEP (55891)
ACH-000004,0.11040683661708298
ACH-000005,-0.08851980811125003
ACH-000007,0.05682031819032216
ACH-000009,0.0749398489397941
ACH-000011,0.07036689914919017
ACH-000012,0.08762886251042769
ACH-000013,0.21433269914476288
ACH-000014,0.08812126605413863
ACH-000015,0.21199952148199244
ACH-000017,0.3100662917032942
ACH-000018,0.16801938958254586
ACH-000019,0.08524439498293554
ACH-000021,0.20001108424763744
ACH-000022,0.11684399070713775
ACH-000025,-0.11439502683152028
ACH-000028,0.033463286022451216
ACH-000030,0.10255046893719087
ACH-000035,0.14055706468236218
ACH-000036,0.012127963386382569
ACH-000037,-0.04179920492146321
ACH-000039,0.13042668287566012
ACH-000040,0.02563710545505128
ACH-000041,0.0826923486785502
ACH-000042,0.11481689127947535
ACH-000045,0.0569337265241703
ACH-000047,0.21645241290083164
ACH-000052,0.184049427404637
ACH-000053,0.09021696259411896
ACH-000054,0.20235998175026895
ACH-000055,0.08915747219230047
ACH-000060,0.16770107951186794
ACH-000067,0.09223371698654492
ACH-000070,0.2674258986466663
ACH-000075,0.1230475457593171
ACH-000078,0.21557134772579015
ACH-000082,0.08372899906789845
ACH-000085,0.2685725414222857
ACH-000086,0.10583001488924987
ACH-000087,0.0658880106960784
ACH-000092,0.03887594817484824
ACH-000095,0.06263410392217969
ACH-000097,0.13614834578169424
ACH-000098,0.16108104654528796
ACH-000099,0.1974872597833503
ACH-000108,0.07858785110561715
ACH-000113,0.22610861997077575
ACH-000116,0.3259582223922957
ACH-000118,0.13289882033255773
ACH-000120,0.04992243091001932
ACH-000123,0.1606990020400621
ACH-000127,0.2399446665213085
ACH-000128,0.2256604491010841
ACH-000132,0.1491184345076339
ACH-000133,0.01282260266581925
ACH-000137,0.11628221631261515
ACH-000138,0.019070793429740336
ACH-000142,0.27923792038097683
ACH-000143,0.02522369399800588
ACH-000146,0.09878112450223966
ACH-000148,0.0645603115351463
ACH-000150,0.2360853536325003
ACH-000152,0.1957246672312727
ACH-000153,0.40843396470243065
ACH-000159,0.042018496978056624
ACH-000160,0.1643007017162085
ACH-000163,0.07948721901682082
ACH-000167,0.4243806673778122
ACH-000168,0.03997187049770224
ACH-000169,0.2852857498697345
ACH-000178,0.24997234161003076
ACH-000183,-0.018054744829122987
ACH-000188,0.13007595851631304
ACH-000189,-0.015115291669673509
ACH-000190,0.4059371785010599
ACH-000198,0.0591666355905597
ACH-000203,0.2576945866286578
ACH-000204,-0.1806805655301621
ACH-000206,0.006865838656159691
ACH-000207,0.21156843270864012
ACH-000208,-0.08853327306047984
ACH-000210,0.008108428413893852
ACH-000211,0.17838979589012838
ACH-000215,0.011992603355234204
ACH-000221,0.1956510636799228
ACH-000222,0.015790416283539215
ACH-000223,0.09139782190297666
ACH-000226,-0.04631025804505752
ACH-000227,0.10842248691439377
ACH-000228,0.05166418867227664
ACH-000231,0.11171107594632347
ACH-000232,0.07481417121936185
ACH-000233,0.11230152787363112
ACH-000234,0.0546076458762859
ACH-000235,0.12759994055515653
ACH-000237,0.07999523379026517
ACH-000238,0.1804027183832958
ACH-000242,0.17504419431185494
ACH-000243,0.08039814594932186
ACH-000244,0.340207071309638
ACH-000246,0.11076359942856424
ACH-000248,0.17393473868651402
ACH-000250,0.18312409624418086
ACH-000251,-0.20919728130810736
ACH-000252,0.420810716736016
ACH-000253,-0.09014369451655144
ACH-000255,0.21742123459917412
ACH-000256,0.050575465474074974
ACH-000257,0.13448816098769786
ACH-000258,0.33352800885672784
ACH-000259,0.061649796708146035
ACH-000260,-0.051823308260217166
ACH-000261,0.19254027266065926
ACH-000262,0.17833072862431126
ACH-000263,0.2115658061280837
ACH-000264,0.07783612225104328
ACH-000265,0.17543401540323295
ACH-000266,0.08328124378167967
ACH-000272,0.062075065787223487
ACH-000274,0.13454673310544008
ACH-000277,-0.01761158407996529
ACH-000278,0.16291017552828388
ACH-000279,0.17721130125926968
ACH-000280,0.2435392846487368
ACH-000281,0.16488045715444408
ACH-000288,0.11222059155823118
ACH-000291,0.17932483113111305
ACH-000293,0.2442025901129903
ACH-000294,0.22444963815402166
ACH-000295,0.08222721795146078
ACH-000296,0.08238484310135775
ACH-000302,0.2495151625775447
ACH-000304,0.22422277322111656
ACH-000307,0.1688227368712881
ACH-000308,0.07823985047742803
ACH-000310,0.27983521542294953
ACH-000311,0.1891813876312791
ACH-000312,0.16982772599887672
ACH-000315,0.1708399823152987
ACH-000316,0.26380070503673586
ACH-000317,0.07079442674454241
ACH-000318,0.1575143407085979
ACH-000319,0.07375080973743957
ACH-000320,0.07651425198264103
ACH-000322,0.003211182872506895
ACH-000323,0.055366495843300716
ACH-000324,0.16140419451487553
ACH-000329,0.005684964106546386
ACH-000330,0.18975079001959735
ACH-000331,0.019811234910755995
ACH-000332,0.06686476445403962
ACH-000334,0.33873292476354505
ACH-000335,-0.16965514331645826
ACH-000336,0.3645667958188325
ACH-000337,0.26571452110428023
ACH-000338,-0.4653343909319319
ACH-000339,0.1711408992660884
ACH-000341,0.03060955850933511
ACH-000348,0.12531586541241374
ACH-000350,0.1887189399781124
ACH-000352,0.2735578694003499
ACH-000356,0.13283830109645842
ACH-000361,0.21562569866099848
ACH-000362,0.056026477665441686
ACH-000363,0.060831285000066286
ACH-000364,0.1592494530965003
ACH-000365,0.1728440207690524
ACH-000366,0.1503157879079718
ACH-000368,0.07868844529001512
ACH-000374,0.12870950326678193
ACH-000375,0.058915147371024275
ACH-000376,-0.05047250049944616
ACH-000381,0.014717217438047981
ACH-000383,0.14683095533476306
ACH-000387,0.08476062997899679
ACH-000389,0.0913984875574049
ACH-000390,0.17068318199743115
ACH-000393,0.20096727156332814
ACH-000395,0.03876727197441726
ACH-000396,0.11052503303441262
ACH-000397,0.15398313832598398
ACH-000401,0.16183853699810705
ACH-000402,-0.05736990740964072
ACH-000403,0.047485138733953804
ACH-000404,0.4434001791279757
ACH-000406,0.17395047447464485
ACH-000407,0.0510591188583974
ACH-000408,0.29990712968502337
ACH-000410,0.15231657976095667
ACH-000411,0.2006228933603488
