,MRPS7 (51081)
ACH-000004,-0.31545409555258835
ACH-000005,-0.10204491402641086
ACH-000007,-0.4708924934778032
ACH-000009,-0.5449900049142916
ACH-000011,-0.3120381776863018
ACH-000012,-0.7450830130775684
ACH-000013,-0.5853913549064284
ACH-000014,-0.3882381439315079
ACH-000015,-0.4396064984057864
ACH-000017,-0.4836756352559547
ACH-000018,-0.4877969754265473
ACH-000019,-0.7872849880614341
ACH-000021,-0.5172935079683995
ACH-000022,-0.6794085506102773
ACH-000025,-0.4785146176405807
ACH-000028,-0.8759660189832446
ACH-000030,-0.44203044951864817
ACH-000035,-0.7594034371848789
ACH-000036,-0.3036166250745309
ACH-000037,-0.4293346038196234
ACH-000039,-0.3959197876447608
ACH-000040,-0.29570180625708065
ACH-000041,-0.31024023968094194
ACH-000042,-0.512515648417718
ACH-000045,-0.582449380954969
ACH-000047,-0.6804730456815582
ACH-000052,-0.4040109436198553
ACH-000053,-0.3673183013911732
ACH-000054,-0.5410795615425922
ACH-000055,-0.421579464663872
ACH-000060,-0.5104705445426411
ACH-000067,-0.3533194924658105
ACH-000070,-0.34070416444007245
ACH-000075,-0.4561093600761889
ACH-000078,-0.44482804827446176
ACH-000082,-0.41436078092516815
ACH-000085,-0.5813615479296589
ACH-000086,-0.7640114361841931
ACH-000087,-0.5001328479905714
ACH-000092,-0.3650120190517737
ACH-000095,-0.3079963425150952
ACH-000097,-0.32097165050603355
ACH-000098,-0.456723309653952
ACH-000099,-0.5293090535882893
ACH-000108,-0.5113651344819323
ACH-000113,-0.5070974981358757
ACH-000116,-0.6782964573589403
ACH-000118,-0.8914885402669227
ACH-000120,-0.5165790124167645
ACH-000123,-0.6011364600368101
ACH-000127,-0.4759719483825391
ACH-000128,-0.4009481022707799
ACH-000132,-0.4128673991006208
ACH-000133,-0.38202634413819947
ACH-000137,-0.19441521431753828
ACH-000138,-0.5338472250267168
ACH-000142,-0.5211795800154468
ACH-000143,-0.6613267782471488
ACH-000146,-0.5230263173636576
ACH-000148,-0.6357170249383286
ACH-000150,-0.9452831194205484
ACH-000152,-0.4888869387750286
ACH-000153,-0.4469825275718471
ACH-000159,-0.4358738900551693
ACH-000160,-0.7093200526093673
ACH-000163,-0.482192431519997
ACH-000167,1.5069763947771595
ACH-000168,-0.27199027926491115
ACH-000169,-0.6704518468360678
ACH-000178,-0.5999803459172824
ACH-000183,-0.6470292918412641
ACH-000188,-0.4555871255395785
ACH-000189,-0.5476963712192777
ACH-000190,-0.5449701039401685
ACH-000198,-0.5741856972473008
ACH-000203,-0.8767780144436309
ACH-000204,-0.5975729129120667
ACH-000206,-0.27572715524798863
ACH-000207,-0.5732626983887149
ACH-000208,-0.5056149593825077
ACH-000210,-0.5748128872849991
ACH-000211,-0.2900482489320858
ACH-000215,-0.4079935185064904
ACH-000221,-0.5554919607331243
ACH-000222,-0.5792684665534809
ACH-000223,-0.5760600877515933
ACH-000226,-0.5042565078850814
ACH-000227,-0.487724273305082
ACH-000228,-0.4961765792300818
ACH-000231,-0.545108471011236
ACH-000232,-0.42076848620134816
ACH-000233,-0.48580568341021596
ACH-000234,-0.4983228555138602
ACH-000235,-0.36974611442572025
ACH-000237,-0.32651747162097683
ACH-000238,-0.7613850499490601
ACH-000242,-0.7831300952957164
ACH-000243,-0.5013891148042565
ACH-000244,-0.3497481159642004
ACH-000246,-0.5438361051041807
ACH-000248,-0.6153262769470805
ACH-000250,-0.30787047862381484
ACH-000251,-0.6900324660068234
ACH-000252,-0.7088769488269174
ACH-000253,-0.3915845763298341
ACH-000255,-0.5625735142565402
ACH-000256,-0.6171442725249536
ACH-000257,-0.5577042015148941
ACH-000258,-0.4546769786286151
ACH-000259,-0.5193686092618549
ACH-000260,-0.3919841296521333
ACH-000261,-0.4948360596974411
ACH-000262,-0.5615573442545098
ACH-000263,-0.4370657033546769
ACH-000264,-0.5471127940855913
