,LCK (3932)
ACH-000004,0.008834267206274147
ACH-000005,0.4108583650757394
ACH-000007,-0.2239971285719224
ACH-000009,0.09965981076286952
ACH-000011,0.11301816052246083
ACH-000012,-0.12978757279496805
ACH-000013,-0.13558363639894455
ACH-000014,0.2078353124889349
ACH-000015,0.02378910223238571
ACH-000017,0.13541539301619052
ACH-000018,0.039131779838936516
ACH-000019,0.08462229457716187
ACH-000021,0.002124760535487659
ACH-000022,0.13861263013981742
ACH-000025,0.0035532718000449532
ACH-000028,-0.004741606691929105
ACH-000030,0.06556761783613997
ACH-000035,-0.16146493981983218
ACH-000036,0.04681722682728915
ACH-000037,0.09688497190877343
ACH-000039,0.037756268598377
ACH-000040,-0.031157243934301436
ACH-000041,0.012844459871021565
ACH-000042,0.02615210319169421
ACH-000045,0.2577541180850172
ACH-000047,0.16852578462303222
ACH-000052,0.1987476220972531
ACH-000053,0.07029621128894882
ACH-000054,0.14393324154200746
ACH-000055,0.0671126523770345
ACH-000060,0.022835732566006725
ACH-000067,0.011302255749808282
ACH-000070,0.24603847850990976
ACH-000075,-0.1213514995482261
ACH-000078,0.062154901251794376
ACH-000082,0.09986337694409413
ACH-000085,0.023941116007151816
ACH-000086,0.1014534046762706
ACH-000087,0.2175736392960454
ACH-000092,-0.07905304440428661
ACH-000095,0.02710845988344941
ACH-000097,0.0353240697866044
ACH-000098,-0.06512006137781606
ACH-000099,0.015394242513661647
ACH-000108,0.006265660852068338
ACH-000113,0.0973897880245623
ACH-000116,0.01269406231087927
ACH-000118,0.001530102927503562
ACH-000120,0.19725809126952812
ACH-000123,0.09393931253022936
ACH-000127,0.0725456565718632
ACH-000128,0.0148624173204031
ACH-000132,0.007047479191796955
ACH-000133,0.13924813016962798
ACH-000137,-0.0564154586254043
ACH-000138,0.1886928289546264
ACH-000142,-0.07342752539438556
ACH-000143,0.11937467357137868
ACH-000146,0.14364083617563772
ACH-000148,0.10955253002897067
ACH-000150,-0.17184339034459198
ACH-000152,-0.04470782168907698
ACH-000153,-0.03981636350334404
ACH-000159,0.07876372303130548
ACH-000160,0.17933128183531827
ACH-000163,-0.016185863453514658
ACH-000167,0.11873078493913683
ACH-000168,0.06975263095809853
ACH-000169,-0.11278245970213485
ACH-000178,-0.11395313903007832
ACH-000183,-0.14748411915919676
ACH-000188,0.0013057554471935392
ACH-000189,0.0847464441144723
ACH-000190,-0.1969979150598987
ACH-000198,0.10642302571330726
ACH-000203,0.4002235329770658
ACH-000204,-0.005690518675376642
ACH-000206,0.11035242265177013
ACH-000207,0.20990674312531601
ACH-000208,0.11983792364548453
ACH-000210,-0.1554304525240625
ACH-000211,0.16410030738320838
ACH-000215,0.005927351189862044
ACH-000221,0.1089693689291556
ACH-000222,0.07156192205615157
ACH-000223,0.08880662006439256
ACH-000226,-0.01785333290648548
ACH-000227,0.09851598753927908
ACH-000228,-0.012205727758131892
ACH-000231,0.12016833396244528
ACH-000232,0.11928693133908
ACH-000233,0.040092672437124124
ACH-000234,0.032480451214023834
ACH-000235,0.05056601019824603
ACH-000237,0.03242030971003425
ACH-000238,0.08135091139097815
ACH-000242,0.4958149230800507
ACH-000243,0.02783498110883821
ACH-000244,-0.16370422237812338
ACH-000246,0.08490322054643977
ACH-000248,0.023154847631243845
ACH-000250,0.08362955005217883
ACH-000251,0.034633912258860984
ACH-000252,0.2319792667968976
ACH-000253,0.029400139286336988
ACH-000255,0.04712129387057213
ACH-000256,0.013202082173154524
ACH-000257,0.06747626658558993
ACH-000258,0.1390598268757285
ACH-000259,0.06321219096415573
ACH-000260,0.03934925517494257
ACH-000261,-0.010392690669029285
ACH-000262,0.18543382216627186
ACH-000263,0.10663197548526898
ACH-000264,0.0029662220422134143
ACH-000265,0.03951307177229115
ACH-000266,0.05588507558439728
ACH-000272,-0.006148401061447505
ACH-000274,-0.14061216808430765
ACH-000277,0.06153692856326764
ACH-000278,-0.15503074218111754
ACH-000279,0.051705290057295634
ACH-000280,0.06412848022390501
ACH-000281,0.17174309293601456
ACH-000288,-0.03503066234780269
ACH-000291,-0.019336708713765048
ACH-000293,-0.09431910313624513
ACH-000294,0.17386322464058251
ACH-000295,0.30111318815009525
ACH-000296,0.002417780189292594
ACH-000302,-0.028822618652909863
ACH-000304,0.02214602452187497
ACH-000307,-0.07426140873618349
ACH-000308,0.09080257052838324
ACH-000310,-0.019131898064128187
ACH-000311,0.16240250764400602
ACH-000312,-0.029243167908709282
ACH-000315,0.11279063197877988
ACH-000316,0.0883265543280235
ACH-000317,0.037240985050763314
ACH-000318,-0.04590309420782753
ACH-000319,-0.08382075420567937
ACH-000320,-0.08950592546691677
ACH-000322,0.13009530502600622
ACH-000323,-0.09358019046400272
ACH-000324,0.07457538082118052
ACH-000329,-0.08693117457146708
ACH-000330,0.10309920694731724
ACH-000331,0.010919763214700859
