,TTLL5 (23093)
ACH-000004,-0.15767780253750532
ACH-000005,0.04991817742827663
ACH-000007,-0.2378100549820038
ACH-000009,-0.11847136399033653
ACH-000011,0.05536537303537811
ACH-000012,-0.07721493644390641
ACH-000013,-0.09855282245949287
ACH-000014,-0.2135783910036107
ACH-000015,-0.07466847008021685
ACH-000017,-0.12760440133351095
ACH-000018,-0.1740528920272907
ACH-000019,-0.4133630300955565
ACH-000021,-0.014600562325860803
ACH-000022,-0.1405078905209049
ACH-000025,-0.10899376657654383
ACH-000028,-0.26655645322428256
ACH-000030,-0.08058052839952423
ACH-000035,0.10056606170127973
ACH-000036,-0.16752974656922404
ACH-000037,-0.18146893136137807
ACH-000039,-0.054738688109711615
ACH-000040,-0.19644420348893005
ACH-000041,-0.1597295679931755
ACH-000042,-0.12321560315592968
ACH-000045,0.03880384878054837
ACH-000047,-0.09343506408602814
ACH-000052,-0.22802857616021954
ACH-000053,-0.11554878467148293
ACH-000054,-0.15617359889170193
ACH-000055,-0.36159331174854015
ACH-000060,-0.2305789755407137
ACH-000067,-0.2610479556468054
ACH-000070,-0.17232391246505144
ACH-000075,0.04657910120363317
ACH-000078,-0.09507990003225776
ACH-000082,-0.13968270454412662
ACH-000085,0.08620444518627828
ACH-000086,-0.16815473125979333
ACH-000087,-0.35975298487102475
ACH-000092,-0.1716185808546512
ACH-000095,-0.26063973648629324
ACH-000097,-0.1484501470268576
ACH-000098,-0.12814975770167347
ACH-000099,-0.09902609938206997
ACH-000108,-0.2117008014414508
ACH-000113,-0.05238903113468836
ACH-000116,-0.08358859877210986
ACH-000118,-0.16401629299261594
ACH-000120,-0.11837992667037794
ACH-000123,-0.0959491279111654
ACH-000127,-0.07548636092344921
ACH-000128,-0.030257569839608714
ACH-000132,-0.12452622465280193
ACH-000133,-0.00019539793675692652
ACH-000137,-0.10806209467698304
ACH-000138,-0.17471853294761444
ACH-000142,0.014714786303693009
ACH-000143,0.0613479253941823
ACH-000146,-0.14863442107721098
ACH-000148,-0.07841870584087628
ACH-000150,0.03869224778073473
ACH-000152,-0.2609729892125712
ACH-000153,0.16053188484023806
ACH-000159,0.07984266791897254
ACH-000160,-0.17266112517322746
ACH-000163,-0.0990616905047515
