,PTP4A2 (8073)
ACH-000178,-0.16972604464665764
ACH-000183,-0.32221206024244226
ACH-000188,-0.19165160872985754
ACH-000189,-0.1645943595732384
ACH-000190,0.030799746846113637
ACH-000198,-0.15146249770627776
ACH-000203,0.634661920846311
ACH-000204,-0.2710135437755972
ACH-000206,-0.17697845565245282
ACH-000207,-0.3159275565626065
ACH-000208,-0.02009591537886509
ACH-000210,-0.3897543708813397
ACH-000211,-0.2641979925540809
ACH-000215,-0.20620121647203554
ACH-000221,-0.33350696563999216
ACH-000222,-0.7178620589323569
ACH-000223,-0.1889987025303386
ACH-000226,-0.3254348236677975
ACH-000227,-0.3204040682939677
ACH-000228,-0.19020339325539096
ACH-000231,-0.2740172399965739
ACH-000232,-0.2837600171878992
ACH-000233,-0.12336266832941126
ACH-000234,-0.14519207235901488
ACH-000235,-0.3649204980972552
ACH-000237,-0.046690437555587314
ACH-000238,-0.4112490949712903
ACH-000242,-0.7143969583304097
ACH-000243,-0.2299090512368949
ACH-000244,-0.014745665818214475
ACH-000246,-0.1261169468744552
ACH-000248,-0.17699805154575188
ACH-000250,-0.30895512192713803
ACH-000251,-0.30911624230654
ACH-000252,-0.4550281138254581
ACH-000253,-0.15242979834066522
ACH-000255,-0.4969265271821975
ACH-000256,-0.3191419669683671
ACH-000257,-0.2131304442553494
ACH-000258,-0.1430253269343902
ACH-000259,-0.4203670947934526
ACH-000260,-0.21072748732332808
ACH-000261,-0.19217164993192026
ACH-000262,-0.23384719145396016
ACH-000263,-0.5588205645640034
ACH-000264,-0.25526356491712343
ACH-000265,-0.34799849348687906
ACH-000266,-0.6558158294168815
ACH-000272,-0.22373440296956915
ACH-000274,-0.3542809242545575
ACH-000277,-0.2920774313757845
ACH-000278,-0.13363634869265442
ACH-000279,-0.3333172477708189
ACH-000280,-0.18494418185031086
ACH-000281,-0.17578202615129715
ACH-000288,-0.3659408548377088
ACH-000291,-0.2609056792365228
ACH-000293,-0.14635945236919126
ACH-000294,-0.1819092780278898
ACH-000295,-0.4661870293529586
ACH-000296,-0.36597432357072396
ACH-000302,-0.4355332592259421
ACH-000304,-0.26979831635653984
ACH-000307,-0.629339518587245
ACH-000308,-0.38633463293553205
ACH-000310,-0.3130214072186825
ACH-000311,-0.20597866240537788
ACH-000312,-0.3426866492503709
ACH-000315,-0.2895795990315717
ACH-000316,-0.4612657990778709
ACH-000317,-0.16712241890233406
ACH-000318,-0.4710705717919805
ACH-000319,-0.3790691716396172
ACH-000320,-0.3523076828805071
ACH-000322,-0.2371496935305964
ACH-000323,-0.3278809514498795
ACH-000324,-0.2999925590948656
ACH-000329,-0.3467586767408977
ACH-000330,-0.4139292956989232
ACH-000331,-0.2088310214020508
ACH-000332,-0.3870489743703219
ACH-000334,-0.671704182775921
ACH-000335,-0.2348883830237013
ACH-000336,-0.13489383794055235
ACH-000337,-0.3630264239875095
ACH-000338,-0.6139540649100664
ACH-000339,-0.14080046309497035
ACH-000341,-0.3140944027666488
ACH-000348,-0.3412674911160353
ACH-000350,-0.25162765382803376
ACH-000352,-0.4885153356042538
ACH-000356,-0.20674019503500093
ACH-000361,-0.1850989537280335
ACH-000362,-0.26098244172762103
ACH-000363,-0.4098249341708123
ACH-000364,-0.39210224120410814
ACH-000365,-0.5317339153096161
ACH-000366,-0.2670603814798911
ACH-000368,-0.3347997783434892
ACH-000374,-0.11276999110549395
ACH-000375,-0.3436373097695348
ACH-000376,-0.21834142780553056
ACH-000381,-0.3518898965751905
ACH-000383,-0.3453475069981249
ACH-000387,-0.41778351594515706
ACH-000389,-0.08489788324146387
ACH-000390,-0.13361082038538585
ACH-000393,-0.13641365154324564
ACH-000395,-0.3758097545775342
ACH-000396,-0.5371010479531152
ACH-000397,-0.3717259902941033
ACH-000401,-0.5325509956033392
ACH-000402,-0.17059681608442978
ACH-000403,-0.4751781780450773
ACH-000404,-0.11287680612939545
ACH-000406,-0.4403806836423737
ACH-000407,-0.3161708222385317
ACH-000408,-0.23362526004657136
ACH-000410,-0.24849798490868705
ACH-000411,-0.223791904623132
ACH-000414,-0.16772783855411158
ACH-000415,-0.3860377355717266
ACH-000416,-0.21668934755042266
ACH-000420,-0.21470371628962692
ACH-000421,-0.26210626305140633
ACH-000424,-0.7382898343869553
ACH-000425,-0.2819025922488052
ACH-000426,-0.153035680376854
ACH-000427,-0.11388859159621785
ACH-000433,-0.18116301093533355
ACH-000435,-0.3971288632542754
ACH-000436,-0.32832356360144266
ACH-000444,-0.16904082030394774
ACH-000445,-0.13185662494125494
ACH-000448,-0.14149285868244768
ACH-000450,-0.14766733800530588
ACH-000452,-0.3821926335574259
ACH-000454,-0.3225613141379853
ACH-000458,-0.23527818314337354
ACH-000459,-0.1690893927144484
ACH-000460,-0.3789273149960058
ACH-000461,-0.18650700817358792
ACH-000463,-0.16261865392429845
ACH-000464,-0.34592223330526833
ACH-000466,-0.15288443383234493
ACH-000467,-0.31483965047461665
ACH-000468,-0.2431790466438317
ACH-000469,-0.14494537748770875
ACH-000470,-0.17828225447403753
ACH-000471,-0.3976462720372996
ACH-000472,-0.16337596807917598
ACH-000473,-0.3371870120360209
ACH-000475,-0.21305786881023125
ACH-000476,-0.3134443857557205
ACH-000477,-0.2688598765498533
ACH-000479,-0.3232898037866061
ACH-000480,-0.16962553087818488
ACH-000481,-0.3801860852388232
ACH-000483,-0.14707530967867746
ACH-000484,-0.12413472990690852
ACH-000485,-0.3352424449312887
ACH-000486,-0.1545498655697853
ACH-000487,-0.6538953244922728
ACH-000488,-0.25047473193990305
ACH-000490,-0.3360546641293341
ACH-000491,-0.3167271616033381
ACH-000495,-0.289524175638464
ACH-000496,-0.5360378659014133
ACH-000499,-0.4967877715313986
ACH-000500,-0.6047087905864064
ACH-000502,-0.16198575107574364
ACH-000503,0.016273850688985184
ACH-000505,-0.14503078664238725
ACH-000507,-0.20362613221865106
ACH-000510,-0.20193893189537404
ACH-000511,-0.2312809741834126
ACH-000512,-0.14158572707566675
ACH-000516,-0.12278647478901945
ACH-000517,-0.1522596788193948
ACH-000518,-0.1533575290692976
ACH-000520,-0.3024477882681735
ACH-000521,-0.3803373850145269
ACH-000522,-0.2488165446011628
ACH-000524,-0.21248876939377626
ACH-000527,-0.22389445938950892
ACH-000528,-0.04444819518479455
ACH-000537,-0.2479745028401371
ACH-000541,-0.25339186653500256
ACH-000542,-0.20107623215605736
ACH-000544,-0.3866122642273041
ACH-000545,-0.28142585069671555
ACH-000547,-0.268848938836432
ACH-000548,-0.21739439601382365
ACH-000549,-0.41939367237836944
ACH-000550,-0.3520089780263873
ACH-000552,-0.31423049697380584
ACH-000556,-0.19826497951729252
ACH-000557,-0.6378531232482124
ACH-000569,-0.032659786128062133
ACH-000570,-0.238855634911516
ACH-000571,-0.3060628469728175
ACH-000573,-0.2303813130297621
ACH-000576,-0.3806435432313432
ACH-000579,-0.3794405927329655
ACH-000580,-0.20749401646726406
ACH-000584,-0.1755226601901295
ACH-000585,-0.18965142915879066
ACH-000588,-0.2734945691972215
ACH-000589,-0.3633113780934438
ACH-000591,-0.45184194188539506
ACH-000593,-0.42762712165176653
ACH-000600,-0.43065480118184096
ACH-000601,-0.3394213287965314
ACH-000605,-0.22065889884906534
ACH-000606,-0.23136057626241616
ACH-000608,-0.2478702520308772
ACH-000614,-0.17032650950242442
ACH-000616,-0.15419888168374365
ACH-000618,-0.21030638228064505
ACH-000619,-0.13347403917865164
ACH-000620,-0.06631256741275601
ACH-000621,-0.2441244963418397
ACH-000622,-0.2834191131142944
ACH-000623,-0.16532306662063734
ACH-000624,-0.1750486902748349
ACH-000627,-0.2884352755740441
ACH-000630,-0.23226221761093785
ACH-000631,-0.17106572350766186
ACH-000632,-0.2975317418280195
ACH-000633,-0.24117978356987085
ACH-000637,-0.16474544676595046
ACH-000638,-0.4408043239654027
ACH-000646,-0.3169833429666037
ACH-000647,-0.33551710598535833
ACH-000648,-0.10054009985161974
ACH-000649,-0.2443929511757926
ACH-000651,-0.18553513288018395
ACH-000652,-0.5111813956631578
ACH-000653,-0.33537437725096364
ACH-000657,-0.3215688721251887
ACH-000658,-0.14790118323688428
ACH-000661,-0.1689512731870295
ACH-000662,-0.7843048032186666
ACH-000663,-0.6285398335746842
ACH-000665,-0.2403098162097772
ACH-000671,-0.3397295499651765
ACH-000672,-0.2568787443693845
ACH-000673,-0.16955522524382305
ACH-000676,-0.3252018839099155
ACH-000677,-0.3094480323188793
ACH-000681,-0.2840390267800736
ACH-000683,-0.20841149263462547
ACH-000684,-0.08087649898798188
ACH-000688,-0.22111400336695436
ACH-000693,-0.2538999866258934
ACH-000694,-0.2990098065665537
ACH-000695,-0.4713973761720222
ACH-000696,-0.3217754344342535
ACH-000697,-0.2724613791401136
ACH-000699,-0.28957232773411273
ACH-000701,-0.28902913021103604
ACH-000706,-0.10679129066422192
ACH-000711,-0.15825346246970684
ACH-000713,-0.2790505450246088
ACH-000714,-0.405366207694894
ACH-000718,-0.28935787947067465
ACH-000720,-0.3213587417653935
ACH-000721,-0.4042861203189385
ACH-000724,-0.16583079447202165
ACH-000725,-0.5293320789894395
ACH-000732,-0.4781616028612192
ACH-000734,-0.19962410947793496
ACH-000735,-0.4127275801767706
ACH-000736,-0.2811238317344453
ACH-000738,-0.13719843707565835
ACH-000746,-0.4123375013175107
ACH-000747,-0.2462175874588476
ACH-000748,-0.22767052561475185
ACH-000753,-0.3511063798796809
ACH-000756,-0.1043531198214134
ACH-000757,-0.3017434654844747
ACH-000758,-0.1707676317234435
ACH-000760,-0.2419773792798037
ACH-000762,-0.22211945452697252
ACH-000763,-0.35898847590179905
ACH-000764,-0.11928429815155273
ACH-000765,-0.6025779687728182
ACH-000766,-0.42713939595979056
ACH-000767,-0.3650289725772489
ACH-000768,0.018366162822613784
ACH-000769,-0.2621251458902098
ACH-000770,-0.2796149369395413
ACH-000771,-0.3740388246029467
ACH-000773,-0.2418874312914367
ACH-000776,-0.28462949968662715
ACH-000777,-0.6279161035821706
ACH-000778,-0.15575951172484578
ACH-000781,-0.21668420615880504
ACH-000782,-0.35365193165143904
ACH-000783,-0.13743948093385985
ACH-000784,-0.33846595374153043
ACH-000785,-0.276163010336087
ACH-000787,-0.33686744361075804
ACH-000788,-0.27641009020804913
ACH-000791,-0.385138293416777
ACH-000792,-0.3322026747662628
ACH-000794,-0.391674859935238
ACH-000796,-0.29638934535340794
ACH-000798,-0.4230745276041863
ACH-000799,-0.13909157609786202
ACH-000800,-0.3033699955357469
ACH-000802,-0.14524586452133612
ACH-000804,-0.3063290745488167
ACH-000805,-0.12941259391900226
ACH-000809,-0.29152564346422555
ACH-000810,-0.5350181059093371
ACH-000811,-0.3344086999161829
ACH-000817,-0.4725454461197575
ACH-000819,-0.1486397516074074
ACH-000820,-0.19324458446058435
ACH-000821,-0.3464807528306637
ACH-000822,-0.13476722408823366
ACH-000823,-0.25784958100055033
ACH-000824,-0.18969282877613505
ACH-000827,-0.17244946318239074
ACH-000829,-0.2191950136205431
ACH-000831,-0.1896565955269564
ACH-000832,-0.4527626209666418
ACH-000833,-0.4825620197888862
ACH-000834,-0.2814811954722708
ACH-000835,-0.19306703887740365
ACH-000836,-0.16377672225990192
ACH-000837,-0.3063151246101701
ACH-000838,-0.28863914376202426
ACH-000839,-0.29761944427417103
ACH-000840,-0.2475808931625562
ACH-000841,-0.4041753829636392
ACH-000843,-0.27989741751171165
ACH-000846,-0.3009859098229892
ACH-000847,-0.3622022777284513
ACH-000848,-0.3337466475289376
ACH-000849,-0.32942504847197085
ACH-000851,-0.3257740503008265
ACH-000855,-0.18635066002690612
ACH-000856,-0.08353790176351834
ACH-000858,-0.2868804562553822
ACH-000859,-0.33021371930073623
ACH-000861,-0.08793876744331812
ACH-000862,-0.18835310921468876
ACH-000865,-0.2917611363936441
ACH-000866,-0.2584572011483703
ACH-000867,-0.2308214051573856
ACH-000869,-0.10024925741835868
ACH-000872,-0.0993994535472304
ACH-000873,-0.29820751437009624
ACH-000876,-0.5008677194050878
ACH-000878,-0.3704742556354377
ACH-000880,-0.05979926639223883
ACH-000881,-0.3232018057107998
ACH-000882,-0.23088791160581776
ACH-000884,-0.4868843140875947
ACH-000885,-0.060272314413919316
ACH-000887,-0.35089940211626863
ACH-000889,-0.39471912778436136
ACH-000896,-0.1405476677382275
ACH-000898,-0.3016136151072719
ACH-000900,-0.21968233887206126
ACH-000901,-0.15067469946755285
ACH-000905,-0.3578206647799977
ACH-000906,-0.284929112172478
ACH-000907,-0.3993800672852297
ACH-000910,-0.2815661037795705
ACH-000911,-0.14292394278554282
ACH-000912,-0.3129739299534446
ACH-000913,-0.5559872606233575
ACH-000915,-0.2423379077978778
ACH-000916,-0.21603177236768936
ACH-000917,-0.18713737754421456
ACH-000920,-0.41015468748603817
ACH-000921,-0.2417622328632812
ACH-000924,-0.20354604554759773
ACH-000926,-0.2514942014413569
ACH-000928,-0.10165218143643837
ACH-000929,-0.4677716778251204
ACH-000932,-0.4120495790780876
ACH-000935,-0.2020110187882935
ACH-000936,-0.34531706466433965
ACH-000937,-0.4628119338323009
ACH-000938,-0.4068632454646613
ACH-000939,-0.26926918959381063
ACH-000941,-0.1443082757268668
ACH-000943,-0.2060758122754654
ACH-000946,-0.10064835338018936
ACH-000947,-0.1837896593230628
ACH-000948,-0.14723698975177993
ACH-000950,-0.14971263203632176
ACH-000953,-0.7297509254064909
ACH-000954,-0.3322557858580197
ACH-000957,-0.0686453464486494
ACH-000958,-0.2274859828921371
ACH-000960,-0.28727600287630245
ACH-000963,-0.4560124314575595
ACH-000968,-0.23330322660561603
ACH-000969,-0.08090823496386801
ACH-000972,-0.3663431022437558
ACH-000973,-0.2304289680879699
ACH-000974,-0.1136967465334769
ACH-000978,-0.18374668007574987
ACH-000984,-0.2927984248363577
ACH-000986,-0.18320466943348326
ACH-000988,-0.14939651932951795
ACH-000993,-0.16321495418199908
ACH-000994,-0.16722100146008892
ACH-000996,-0.3047042312831871
ACH-001001,-0.13158635445331684
ACH-001020,-0.1479880769610918
ACH-001028,-0.21440903278426626
ACH-001031,-0.07977129759336803
ACH-001038,-0.2602559422644659
ACH-001048,-0.28899407497914764
ACH-001050,-0.2728210118691916
ACH-001053,-0.3526596010425643
ACH-001054,-0.4703136532150191
ACH-001061,-0.199211569151326
ACH-001067,-0.2040181993697046
ACH-001075,-0.16465979219857368
ACH-001096,-0.4730291287560154
ACH-001111,-0.34084592158428795
ACH-001119,-0.2904776222867825
ACH-001128,-0.6347174580025043
ACH-001134,-0.432863646804651
ACH-001151,-0.3439814724178857
ACH-001163,-0.17148218665726486
ACH-001164,-0.2056021839678704
ACH-001183,-0.0658316915165963
ACH-001192,-0.30551224832528545
ACH-001193,-0.418217351072772
ACH-001196,-0.4957328265223123
ACH-001197,-0.4352435900742165
ACH-001205,-0.2093303422023786
ACH-001211,-0.31863022342691155
ACH-001212,-0.3783514697293373
ACH-001228,-0.2258242964908282
ACH-001232,-0.1973569057482576
ACH-001239,-0.4342123843705781
ACH-001270,-0.49055379552784206
ACH-001274,-0.3103886537969007
ACH-001275,-0.2135807246369762
ACH-001277,-0.10657961376510283
ACH-001278,-0.2949566069321071
ACH-001280,-0.27563595000308483
ACH-001283,-0.1418027255016608
ACH-001289,-0.2325819781814073
ACH-001300,-0.16836698237422856
ACH-001301,-0.18356179002579925
ACH-001302,-0.3811124246404069
ACH-001306,-0.3654190983330989
ACH-001318,-0.14734858529079045
ACH-001322,-0.4339118915074465
ACH-001328,-0.5670219465760992
ACH-001332,-0.32485644968735955
ACH-001336,-0.0969825494817157
ACH-001346,-0.17702574703547214
ACH-001353,-0.17582923916030635
ACH-001354,-0.34423762507084976
ACH-001367,-0.22301005415447345
ACH-001368,-0.2968951328557824
ACH-001374,-0.2183091684212503
ACH-001377,-0.1180732778775207
ACH-001380,-0.11216966271644822
ACH-001391,-0.2225086373861099
ACH-001408,-0.2116022297122184
ACH-001430,0.10164871212964273
ACH-001431,-0.6609799221542605
ACH-001450,-0.1870725264200382
ACH-001496,-0.3977414837431973
ACH-001500,-0.482363227268801
ACH-001523,-0.14325292915547874
ACH-001532,-0.11321352709504524
ACH-001550,-0.23274604117539366
ACH-001552,-0.20039578638125774
ACH-001554,-0.15729482258967922
ACH-001654,-0.21526527511440066
ACH-001735,-0.3296980217473867
ACH-001736,-0.5291821027346649
ACH-001737,-0.4868503873486288
ACH-001740,-0.1629224000190412
ACH-001745,-0.2361246990485329
ACH-001765,-0.32385781242872685
