,DMXL2 (23312)
ACH-000004,0.014864956600110387
ACH-000005,0.10091228154899072
ACH-000007,0.14691888483750898
ACH-000009,-0.006506356878887154
ACH-000011,0.16518361290991504
ACH-000012,-0.03208253393729399
ACH-000013,0.0323191566551868
ACH-000014,-0.10118301872249258
ACH-000015,0.05631930888598804
ACH-000017,-0.009132296976819677
ACH-000018,0.17732601301820092
ACH-000019,0.1913013758423776
ACH-000021,0.132732943178388
ACH-000022,-0.055780699450020434
ACH-000025,0.08486422052891614
ACH-000028,0.08620620483722659
ACH-000030,0.061044177462050736
ACH-000035,0.03753482449568876
ACH-000036,-0.07710507826085268
ACH-000037,0.09000773509866647
ACH-000039,-0.03257619747207925
ACH-000040,0.16565093211653314
ACH-000041,0.09374669166889632
ACH-000042,0.02497864890756834
ACH-000045,-0.16575043049923235
ACH-000047,-0.12435044525630265
ACH-000052,-0.14509191132906116
ACH-000053,-0.05255951271290246
ACH-000054,0.12435703427917652
ACH-000055,-0.011115604356175866
ACH-000060,-0.01129677169479436
ACH-000067,0.17085833154968613
ACH-000070,0.1491380223876594
ACH-000075,0.1174207576102172
ACH-000078,0.1046882488973172
ACH-000082,-0.003869819500895068
ACH-000085,0.08029204446233057
ACH-000086,0.09781461375267272
ACH-000087,0.0579000153996053
ACH-000092,0.0396474315340283
ACH-000095,0.055339722015675934
ACH-000097,0.029796779532867544
ACH-000098,0.14703197383609426
ACH-000099,-0.03141307993144719
ACH-000108,0.03395002531721968
ACH-000113,-0.01539001827974195
ACH-000116,-0.5228802784528306
ACH-000118,0.06407770698867432
ACH-000120,-0.04708513734086643
ACH-000123,0.04890342633377773
ACH-000127,-0.0864249151456349
ACH-000128,0.0976929509934102
ACH-000132,0.021783874875521168
ACH-000133,0.06388511168904212
ACH-000137,0.09235587639304256
ACH-000138,0.13233265018736418
ACH-000142,0.05798665345832073
ACH-000143,-0.003434380974996331
ACH-000146,-0.03483182902288908
ACH-000148,-0.01959985488648704
ACH-000150,-0.021802215834769663
ACH-000152,0.05516662780380967
ACH-000153,-0.05720296494072735
ACH-000159,-0.011438386270595442
ACH-000160,-0.03116874094335585
ACH-000163,-0.0450500596693473
ACH-000167,-0.28826346044505363
ACH-000168,-0.032263642014500014
ACH-000169,-0.02448360249500061
ACH-000178,0.019850029446951085
ACH-000183,0.039964557257014297
ACH-000188,0.044496698128669215
ACH-000189,-0.24719145281877544
ACH-000190,0.042183542028886016
ACH-000198,0.05225435698830329
ACH-000203,-0.3686075564596972
ACH-000204,-0.15151640891962082
ACH-000206,0.16878751427049665
ACH-000207,-0.055875605718179296
ACH-000208,0.07270728190213377
ACH-000210,0.1920388914428364
ACH-000211,-0.07756231492353681
ACH-000215,0.016976482838595326
ACH-000221,-0.17149127689086294
ACH-000222,-0.04872535073741382
ACH-000223,-0.02063482728071098
ACH-000226,-0.010241553417507735
ACH-000227,0.028222751362122406
ACH-000228,0.15430126612125555
ACH-000231,0.057516234865486286
ACH-000232,0.052044267713608594
