,POLR2A (5430)
ACH-000464,-1.069096013233405
ACH-000466,-1.0679576114365492
ACH-000467,-1.1712625421501144
ACH-000468,-1.533466109041136
ACH-000469,-1.2265979780900595
ACH-000470,-1.479559818914384
ACH-000471,-1.3434847499438716
ACH-000472,-1.2607742064243213
ACH-000473,-1.2067343129802357
ACH-000475,-1.2304834012358932
ACH-000476,-1.0450848207037453
ACH-000477,-0.5953534387110918
ACH-000479,-0.8099286695706704
ACH-000480,-0.9092352115247612
ACH-000481,-1.2508048625593189
ACH-000483,-1.6107553694791523
ACH-000484,-1.0038821136654676
ACH-000485,-1.120999680036576
ACH-000486,-1.1878928557705597
ACH-000487,-1.2904573194915072
ACH-000488,-1.345462156352576
ACH-000490,-1.0854724706597894
ACH-000491,-1.446978110520433
ACH-000495,-1.0223233069699178
ACH-000496,-1.3713320645331293
ACH-000499,-1.144935554963228
ACH-000500,-1.4934976932073545
ACH-000502,-1.3185832084160192
ACH-000503,-1.2211954633495277
ACH-000505,-1.1381397315873412
ACH-000507,-1.3211631589726025
ACH-000510,-1.163912296305582
ACH-000511,-1.1945703307676547
ACH-000512,-1.3186277609658437
ACH-000516,-1.252737693039456
ACH-000517,-1.2883725217565516
ACH-000518,-1.277045718001252
ACH-000520,-1.1347409187451782
ACH-000521,-1.1405758839838045
ACH-000522,-1.0779950018750692
ACH-000524,-1.2763590555738582
ACH-000527,-1.2893843497006714
ACH-000528,-1.285103400629991
ACH-000537,-1.1057684100256877
ACH-000541,-1.211794337348027
ACH-000542,-1.0697407803115082
ACH-000544,-1.0597485422143988
ACH-000545,-1.153213042773378
ACH-000547,-1.1525655900183769
ACH-000548,-1.2136220816393326
ACH-000549,-1.0771051503268323
ACH-000550,-1.3568559260037074
ACH-000552,-1.265541884278331
ACH-000556,-1.0396132322685114
ACH-000557,-1.4488741952860498
ACH-000569,-1.0899254498209427
ACH-000570,-1.0553930663829267
ACH-000571,-1.3025688386938965
ACH-000573,-1.1016972938458025
ACH-000576,-1.2743663588373277
ACH-000579,-1.0506492658919893
ACH-000580,-1.1044462810934377
ACH-000584,-1.2049447266659117
ACH-000585,-1.214914932197053
ACH-000588,-1.3786032537188804
ACH-000589,-1.199980368497391
ACH-000591,-1.246605699503495
ACH-000593,-1.21162657975543
ACH-000600,-1.1089727290545572
ACH-000601,-1.1836566826571449
ACH-000605,-1.2072739058632085
ACH-000606,-1.1449238977061815
ACH-000608,-1.487813620113377
ACH-000614,-1.2905998649314354
ACH-000616,-0.9645873774895474
ACH-000618,-1.3046949264619137
ACH-000619,-1.0783423854104155
ACH-000620,-1.2492444908360594
ACH-000621,-1.213126581702089
ACH-000622,-1.1526101291189683
ACH-000623,-1.0271356938821303
ACH-000624,-1.25456062135349
ACH-000627,-0.9747555546307995
ACH-000630,-1.0001161255803377
ACH-000631,-0.9202189524333724
ACH-000632,-1.3835634688142566
ACH-000633,-1.2780218466185127
ACH-000637,-1.1795988490828822
ACH-000638,-1.1393320290180269
ACH-000646,-1.4231016998917585
ACH-000647,-1.0889606420939442
ACH-000648,-0.9595326770958876
ACH-000649,-1.2617374297118085
ACH-000651,-1.223144752328321
ACH-000652,-1.4278528721242267
ACH-000653,-1.5950686163433692
ACH-000657,-1.27122095801002
ACH-000658,-1.3611262162695008
ACH-000661,-1.134783451477304
ACH-000662,-1.5688895649175505
ACH-000663,-1.0719395247928938
ACH-000665,-1.10870706088578
ACH-000671,-1.0923135992184492
ACH-000672,-1.079662089504207
ACH-000673,-1.193693531185099
ACH-000676,-1.085053466739033
ACH-000677,-1.4983829036460363
ACH-000681,-0.9330681876788286
ACH-000683,-1.2586626040021822
ACH-000684,-0.9723319454007182
ACH-000688,-1.8045998770169576
ACH-000693,-1.2235481207048364
ACH-000694,-1.099785850708923
ACH-000695,-1.4353084448090954
ACH-000696,-1.3278477996835412
ACH-000697,-1.2173136529905455
ACH-000699,-1.3320719651977029
ACH-000701,-1.5321284118377547
ACH-000706,-1.1513285253059706
ACH-000711,-1.1284348458499545
ACH-000713,-1.1336580503141451
ACH-000714,-1.5304211736948343
ACH-000718,-1.291468746943731
ACH-000720,-1.0518533654715048
ACH-000721,-1.2214231342171755
ACH-000724,-1.1778620917618612
ACH-000725,-1.6514564882859546
ACH-000732,-1.2080242750828156
ACH-000734,-1.1438917274919067
ACH-000735,-1.0126290668016706
ACH-000736,-0.9986463030723756
ACH-000738,-1.2166554920401929
ACH-000746,-1.251447731563529
ACH-000747,-1.195257676342066
ACH-000748,-1.216647478090971
ACH-000753,-1.328815322129683
ACH-000756,-1.0109260932209423
ACH-000757,-1.191332150320085
ACH-000758,-1.229110483073247
ACH-000760,-1.031234529054829
ACH-000762,-1.1570552832263978
ACH-000763,-1.263839482074219
ACH-000764,-1.2439070672850907
ACH-000765,-1.3188656679748223
ACH-000766,-1.1394730862351912
ACH-000767,-1.462834956985583
ACH-000768,-0.9852760301615556
ACH-000769,-1.2356618203524752
ACH-000770,-1.1659546865661743
ACH-000771,-1.0420205076529028
ACH-000773,-1.206142750611089
ACH-000776,-1.3595060235406573
ACH-000777,-1.1249595683808833
ACH-000778,-1.3375661058493478
ACH-000781,-1.2999548672783998
ACH-000782,-1.0859875009238429
ACH-000783,-1.5074563499676576
ACH-000784,-1.1251437493381962
ACH-000785,-1.4638969443005236
ACH-000787,-1.4126839264844355
ACH-000788,-1.129673048694408
ACH-000791,-1.2304057897136866
ACH-000792,-1.2574250767259867
ACH-000794,-1.09803796870497
ACH-000796,-1.167026290794625
ACH-000798,-0.9087551211069362
ACH-000799,-1.2405386274919046
ACH-000800,-1.019496775602487
ACH-000802,-1.3210396012226588
ACH-000804,-1.1902590988043305
ACH-000805,-1.287774832810222
ACH-000809,-1.090470848087287
ACH-000810,-0.8617575500863406
ACH-000811,-1.308091573059054
ACH-000817,-1.3038197614513911
ACH-000819,-1.2568846017906348
ACH-000820,-1.2977586548594042
ACH-000821,-1.4631573681259855
ACH-000822,-1.3709814476999678
ACH-000823,-1.058186446952343
ACH-000824,-1.1488098788430745
ACH-000827,-1.1943231102906593
ACH-000829,-1.131066969773063
ACH-000831,-1.1538524073444976
ACH-000832,-1.032000318756623
ACH-000833,-1.570516180320772
ACH-000834,-1.2381333213659909
ACH-000835,-1.2269749741803728
ACH-000836,-0.8517699681596331
ACH-000837,-1.3305159591987972
ACH-000838,-1.1334457217089997
ACH-000839,-0.9568537430557972
ACH-000840,-1.2151185856562945
ACH-000841,-0.992558760826598
ACH-000843,-1.1983876368318245
ACH-000846,-1.2104989183796533
ACH-000847,-1.2831389086491631
ACH-000848,-1.2000436786435749
ACH-000849,-1.1109967836586705
ACH-000851,-1.2055688447083344
ACH-000855,-1.1296509728585211
ACH-000856,-1.4551052508771891
ACH-000858,-1.1774382775656589
ACH-000859,-1.0863378664210603
ACH-000861,-1.3532551015844163
ACH-000862,-1.488364169504376
ACH-000865,-1.275513707338828
ACH-000866,-1.3298503521749354
ACH-000867,-1.2238504642934434
ACH-000869,-1.5955935645235375
ACH-000872,-1.234446526963887
ACH-000873,-0.9973898126288198
ACH-000876,-1.5164975818174675
ACH-000878,-1.2261117853857315
ACH-000880,-1.0697060527618587
ACH-000881,-0.9782063144295092
ACH-000882,-1.0181498656344954
ACH-000884,-1.0361101291021988
ACH-000885,-1.4735776333845276
ACH-000887,-1.2193021241898752
ACH-000889,-1.4284946755446986
ACH-000896,-1.3289537458670238
ACH-000898,-1.2608243332696765
ACH-000900,-1.1715481625903792
ACH-000901,-1.2139839100155414
ACH-000905,-1.3147945358146798
ACH-000906,-1.2415845451742882
ACH-000907,-1.1244876223960971
ACH-000910,-1.3400622994912694
ACH-000911,-1.2179462812170172
ACH-000912,-1.253913609561422
ACH-000913,-1.3877651776469608
ACH-000915,-1.2149168337631608
ACH-000916,-1.191116771181718
ACH-000917,-1.2730059970873742
ACH-000920,-0.783559018953812
ACH-000921,-1.0979018725601368
ACH-000924,-1.237725860773193
ACH-000926,-1.3751354249585623
ACH-000928,-1.2956866155881597
ACH-000929,-0.8771013288658012
ACH-000932,-1.1549247837111276
ACH-000935,-0.954136946963517
ACH-000936,-1.1316180258739126
ACH-000937,-1.241082798470778
ACH-000938,-1.3855862774501333
ACH-000939,-0.9791262285708536
ACH-000941,-1.0598622258895685
ACH-000943,-1.4344782872195023
ACH-000946,-1.2337362935929057
ACH-000947,-1.2751256987924071
ACH-000948,-1.3256352630061572
ACH-000950,-1.1828949245912508
ACH-000953,-1.2732537213676929
ACH-000954,-1.0684427155535972
ACH-000957,-1.3044940894592152
ACH-000958,-1.324658574843994
ACH-000960,-1.3744002132497308
ACH-000963,-1.0309814820217331
ACH-000968,-1.2365666471194932
ACH-000969,-1.5216782030180462
ACH-000972,-0.9231838942553112
ACH-000973,-1.2709071788767068
ACH-000974,-1.250319691469317
ACH-000978,-1.2052745062148909
ACH-000984,-1.2236435457492052
ACH-000986,-1.189467876280749
ACH-000988,-1.1563873136598644
ACH-000993,-1.1447919060983476
ACH-000994,-1.3398127678217422
ACH-000996,-1.1253188513499608
ACH-001001,-1.1590240248376198
ACH-001020,-1.1645583942010584
ACH-001028,-1.2162861872323143
ACH-001031,-1.4748047111217821
ACH-001038,-1.235728556557668
ACH-001048,-1.1497393194823622
ACH-001050,-1.1051308281151777
ACH-001053,-1.3832379885062256
ACH-001054,-1.2145529976999412
ACH-001061,-1.126977124969066
ACH-001067,-1.3132538438057892
ACH-001075,-1.3270944100700113
ACH-001096,-1.409642891961194
ACH-001111,-0.9840284502562298
ACH-001119,-1.115930696798528
ACH-001128,-0.964382045445674
ACH-001134,-0.8423774156444431
ACH-001151,-1.2581589954965822
ACH-001163,-1.18994730797379
ACH-001164,-1.3085668934248245
ACH-001183,-1.5288786086259478
ACH-001192,-1.2233528125172326
ACH-001193,-1.2978297031948849
ACH-001196,-1.1829126252217852
ACH-001197,-1.4553765828467848
ACH-001205,-0.9722997769955276
ACH-001211,-1.208836593265195
ACH-001212,-1.314641512984884
ACH-001228,-1.3414138176485908
ACH-001232,-1.0185700209509283
ACH-001239,-1.0647581666875066
ACH-001270,-1.3380649635390731
ACH-001274,-1.3070182899014566
ACH-001275,-1.3975745035276923
ACH-001277,-1.1148910996686958
ACH-001278,-1.0089473078545943
ACH-001280,-1.1426685509209416
ACH-001283,-1.3274048322871923
ACH-001289,-1.1894480689341378
ACH-001300,-1.1887453639106773
ACH-001301,-1.3669874844285237
ACH-001302,-1.545545755457623
ACH-001306,-1.3602359009408338
ACH-001318,-1.1891731932617648
ACH-001322,-1.0726630698173945
ACH-001328,-1.1794994783587278
ACH-001332,-1.2284373102435129
ACH-001336,-0.9609320173721952
ACH-001346,-1.1320888543519247
ACH-001353,-1.1839791655049536
ACH-001354,-1.129993665350394
ACH-001367,-1.3960827589186706
ACH-001368,-1.1634068054067048
ACH-001374,-1.3873616586871689
ACH-001377,-1.2191408298974105
ACH-001380,-1.1784337198782184
ACH-001391,-1.431710608932946
ACH-001408,-1.2748731742769317
ACH-001430,-1.196946994475134
ACH-001431,-1.2752261652743806
ACH-001450,-1.2734604939018346
ACH-001496,-1.031784856599819
ACH-001500,-1.1720362986132948
ACH-001523,-1.1771745496230044
ACH-001532,-1.2617347905158771
ACH-001550,-0.98849051658829
ACH-001552,-0.9499003109642686
ACH-001554,-1.2547926948621593
ACH-001654,-1.1473365209241662
ACH-001735,-1.4624988583910368
ACH-001736,-1.1603300094818407
ACH-001737,-1.402581145591188
ACH-001740,-1.3460723158182062
ACH-001745,-1.2776545227079918
ACH-001765,-1.181829478049755
