,RRM1 (6240)
ACH-000221,-1.4273866652876928
ACH-000222,-1.3706028428685737
ACH-000223,-1.3547145714607065
ACH-000226,-1.0970324289149336
ACH-000227,-1.3170629726749896
ACH-000228,-1.308659884939965
ACH-000231,-1.2134407079607592
ACH-000232,-1.3131088155449675
ACH-000233,-1.366067649553844
ACH-000234,-1.3214751331509664
ACH-000235,-1.2850015229530942
ACH-000237,-1.2737209197978867
ACH-000238,-1.3589871664960185
ACH-000242,-1.0823203395420142
ACH-000243,-1.3878552712398164
ACH-000244,-1.3531958128113288
ACH-000246,-1.3291409251354058
ACH-000248,-1.2697681162974437
ACH-000250,-1.2963981881390496
ACH-000251,-1.359933971386566
ACH-000252,-1.3115654212350398
ACH-000253,-1.2366926130334408
ACH-000255,-1.2122773606889172
ACH-000256,-1.5519311772911968
ACH-000257,-1.3395779373326249
ACH-000258,-0.8896842030747557
ACH-000259,-1.5033843230704127
ACH-000260,-1.294625967152807
ACH-000261,-1.3539837426260328
ACH-000262,-1.09684338177409
ACH-000263,-1.5334816127243411
ACH-000264,-1.3785880891011126
ACH-000265,-1.1871158108062203
ACH-000266,-1.2333050028553871
ACH-000272,-1.3174581507806131
ACH-000274,-1.3491134294489842
ACH-000277,-1.0569519958303375
ACH-000278,-1.4722099183335386
ACH-000279,-1.451225706999527
ACH-000280,-1.204150848431318
ACH-000281,-1.2523242431442343
ACH-000288,-1.3268385694918523
ACH-000291,-1.1128825168166243
ACH-000293,-1.502113177452945
ACH-000294,-1.5431192634923518
ACH-000295,-1.347098466611616
ACH-000296,-1.402566689449238
ACH-000302,-1.3476792590440354
ACH-000304,-1.7889632766069687
ACH-000307,-1.2333067872836652
ACH-000308,-1.3636060053403694
ACH-000310,-1.3211919297257555
ACH-000311,-1.3600285858996854
ACH-000312,-1.3959787437171478
ACH-000315,-1.6081415431838617
ACH-000316,-1.2493277508953105
ACH-000317,-1.6934651164839096
ACH-000318,-1.4018522069050492
ACH-000319,-1.296875315496728
ACH-000320,-1.2715011705864003
ACH-000322,-1.1279552518708202
ACH-000323,-1.0248083194454003
ACH-000324,-1.5203302400479202
ACH-000329,-1.484299417516635
ACH-000330,-1.2354579691285343
ACH-000331,-1.2625657173633344
ACH-000332,-1.2334112295834063
ACH-000334,-1.906376990880212
ACH-000335,-1.3310560310691617
ACH-000336,-1.4157939606529544
ACH-000337,-1.3432172543920615
ACH-000338,-1.3517506778279182
ACH-000339,-1.3083309040157558
ACH-000341,-1.4250267157187724
ACH-000348,-1.5400937161350323
ACH-000350,-1.4710194740947389
ACH-000352,-1.4056321737078679
ACH-000356,-1.630316877064092
ACH-000361,-1.3771624526607398
ACH-000362,-1.315504791892578
ACH-000363,-1.3107747981855302
ACH-000364,-1.3461578251603958
ACH-000365,-1.3187330900751433
ACH-000366,-1.2261186265958954
ACH-000368,-0.8833472480513891
ACH-000374,-1.3290191197562358
ACH-000375,-1.1418087285004206
ACH-000376,-1.3090697811037906
ACH-000381,-1.3385986278895563
ACH-000383,-1.243821667758533
ACH-000387,-1.4138871197114544
ACH-000389,-1.0370409574565007
ACH-000390,-1.3055671644740432
ACH-000393,-1.155756832913634
ACH-000395,-1.3167953239945855
ACH-000396,-1.6234029452191747
ACH-000397,-1.4579582444178456
ACH-000401,-1.2569671258858386
ACH-000402,-1.4324648219294245
ACH-000403,-1.361524343523604
ACH-000404,-1.7172102383337975
ACH-000406,-1.5278084932346534
ACH-000407,-1.3912609469170838
ACH-000408,-1.262872453466264
ACH-000410,-1.1959390557277771
ACH-000411,-1.337857572964144
ACH-000414,-1.5440323533238012
ACH-000415,-1.3467531931678929
ACH-000416,-1.2961423730208916
ACH-000420,-1.1261615293083824
ACH-000421,-1.2814858225859067
ACH-000424,-1.119551030664108
ACH-000425,-1.3416768954063771
ACH-000426,-1.6125708721728411
ACH-000427,-1.2609156060840632
ACH-000433,-1.301239645460691
ACH-000435,-1.5658668984205133
ACH-000436,-1.4358635387179657
ACH-000444,-1.2282166747913554
ACH-000445,-1.1031391651168794
ACH-000448,-1.2680216388779082
ACH-000450,-2.0527373071062933
ACH-000452,-1.3192427726462328
ACH-000454,-1.2421559366876915
ACH-000458,-1.3598248546338665
ACH-000459,-1.6703049452833796
ACH-000460,-1.3159590108186656
ACH-000461,-1.5316136930140087
ACH-000463,-1.2688183889809934
ACH-000464,-1.1184560452926164
ACH-000466,-1.1927594166907265
ACH-000467,-1.1631094054453621
ACH-000468,-1.5503957355689746
ACH-000469,-1.334837772154666
ACH-000470,-1.3550558311675145
ACH-000471,-1.2827058995291911
ACH-000472,-1.1986422338303744
ACH-000473,-1.55334347786538
ACH-000475,-1.325604077894612
ACH-000476,-1.2370271326750242
ACH-000477,-1.6926569357487125
ACH-000479,-0.9496063998882032
ACH-000480,-1.2877014129133266
ACH-000481,-1.3755664475834952
ACH-000483,-1.5089785298857747
ACH-000484,-1.2823235082566504
ACH-000485,-1.2320205192232057
ACH-000486,-1.2719671897214204
ACH-000487,-1.3885248252742133
ACH-000488,-1.2088313389113363
ACH-000490,-1.2132248602615376
ACH-000491,-1.4617094025786452
ACH-000495,-0.9512014734873088
ACH-000496,-1.3173612958745593
ACH-000499,-1.2323796941041183
ACH-000500,-1.322946787313133
ACH-000502,-1.3302761037427162
ACH-000503,-1.121511173961541
ACH-000505,-1.0916435853349584
ACH-000507,-1.3440117957636801
ACH-000510,-1.2906077746572318
ACH-000511,-1.2679867706424532
ACH-000512,-1.2109507394833283
ACH-000516,-1.217033732288946
ACH-000517,-1.4392609832275831
ACH-000518,-1.2873812034360372
ACH-000520,-1.4211332865286967
ACH-000521,-1.497793640267686
ACH-000522,-1.3523101175065972
ACH-000524,-1.4440785089143704
ACH-000527,-1.133622550549908
ACH-000528,-1.31160913666452
ACH-000537,-1.361168994009638
ACH-000541,-1.5380077384033943
ACH-000542,-1.164498030542262
ACH-000544,-1.3315196188010232
ACH-000545,-1.2474193490746246
ACH-000547,-0.732935624666035
ACH-000548,-1.3473386245295482
ACH-000549,-1.2772605360967682
ACH-000550,-1.407586176446625
ACH-000552,-1.1711495584145182
ACH-000556,-1.2908868995915626
ACH-000557,-1.5130645327555703
ACH-000569,-1.4567408330098504
ACH-000570,-1.5516106625279116
ACH-000571,-1.61169679119184
ACH-000573,-1.500099279225935
ACH-000576,-1.3094355239199436
ACH-000579,-1.6878451738962443
ACH-000580,-1.36513063003052
ACH-000584,-1.4219494945896534
ACH-000585,-1.3710880434707275
ACH-000588,-1.4191176889611403
ACH-000589,-1.42071076171279
ACH-000591,-1.277388725458381
ACH-000593,-1.2340045547433922
ACH-000600,-1.2494002002313078
ACH-000601,-1.2756129546739632
ACH-000605,-1.0942591817795255
ACH-000606,-1.2382442837805658
ACH-000608,-1.5948990331734267
ACH-000614,-1.358104933299568
ACH-000616,-1.085486996688204
ACH-000618,-1.342958206086282
ACH-000619,-1.4509588269027087
ACH-000620,-1.3015315809235226
ACH-000621,-1.3967510776811844
ACH-000622,-1.3769275083205077
ACH-000623,-1.3969723605845157
ACH-000624,-1.4289428669631423
ACH-000627,-1.3444862098833632
ACH-000630,-1.167781124742398
ACH-000631,-0.87523374261555
ACH-000632,-1.4506202673162327
ACH-000633,-1.345250739038112
ACH-000637,-1.2779795148020492
ACH-000638,-1.3531959757902825
ACH-000646,-1.2851366553719668
ACH-000647,-1.3081690759346791
ACH-000648,-1.2405320003074405
ACH-000649,-1.3956398146969184
ACH-000651,-1.2762711349768594
ACH-000652,-1.4077939836529725
ACH-000653,-1.4256294763496098
ACH-000657,-1.3627436435609308
ACH-000658,-1.4995912772772744
ACH-000661,-1.7463626872868694
ACH-000662,-1.2668172275192282
ACH-000663,-1.5049232801248973
ACH-000665,-1.3059445612133609
ACH-000671,-1.3608468233021764
ACH-000672,-1.3960592479879383
ACH-000673,-1.2220715962654347
ACH-000676,-1.2738567095104498
ACH-000677,-1.4975298066171272
ACH-000681,-1.2905181872877949
ACH-000683,-1.3080258251942056
ACH-000684,-1.2976789034139122
ACH-000688,-1.5591565835719114
ACH-000693,-1.3454186091283786
ACH-000694,-1.3765653768372987
ACH-000695,-1.3014229516148692
ACH-000696,-1.3108864263144795
ACH-000697,-1.2073735467844973
ACH-000699,-1.6552337548667728
ACH-000701,-1.1059131211524822
ACH-000706,-1.3987634328527174
ACH-000711,-1.3237712031795679
ACH-000713,-1.247356185288928
ACH-000714,-1.4472761772840732
ACH-000718,-1.4078232968947677
ACH-000720,-1.4089102227614805
ACH-000721,-1.2978957139506906
ACH-000724,-1.3859304655388072
ACH-000725,-1.5774075933804672
ACH-000732,-1.2414039375231174
ACH-000734,-1.2833255161982358
ACH-000735,-1.2618013286877092
ACH-000736,-1.1556845885048428
ACH-000738,-1.4208452148877633
ACH-000746,-1.420093230624028
ACH-000747,-1.6036811626827916
ACH-000748,-1.3164457879940423
ACH-000753,-1.5390027083243367
ACH-000756,-1.2010157743614656
ACH-000757,-1.3686503931102028
ACH-000758,-1.4077361658541736
ACH-000760,-1.2838245954046643
ACH-000762,-1.2451316214226018
ACH-000763,-1.4534751190204442
ACH-000764,-1.1943578936636932
ACH-000765,-1.6495560381025844
ACH-000766,-1.2821867433228678
ACH-000767,-1.4349528684271875
ACH-000768,-1.314804558531774
ACH-000769,-1.541717567782715
ACH-000770,-1.3511617728706773
ACH-000771,-1.263274879473549
ACH-000773,-1.4348377163672923
ACH-000776,-1.3625878281984498
ACH-000777,-1.483069983270528
ACH-000778,-1.4701725282054043
ACH-000781,-1.365080617345457
ACH-000782,-1.1894467939438564
ACH-000783,-1.327140714556607
ACH-000784,-1.262139225242533
ACH-000785,-1.5258294984299234
ACH-000787,-1.265019904985566
ACH-000788,-1.3461454669008808
ACH-000791,-1.3850020521147903
ACH-000792,-1.273949019460051
ACH-000794,-1.281876141590791
ACH-000796,-1.1766275807425444
ACH-000798,-1.3743334667152882
ACH-000799,-1.3871863770774635
ACH-000800,-1.6252287480453635
ACH-000802,-1.3541051816810448
ACH-000804,-1.427818515331205
ACH-000805,-1.5116258626367074
ACH-000809,-1.456928626925584
ACH-000810,-1.4529749363597462
ACH-000811,-1.1634018688578631
ACH-000817,-1.1348315550053063
ACH-000819,-1.1758894935221385
ACH-000820,-1.4287981313745397
ACH-000821,-1.6223096659516971
ACH-000822,-1.4893364228428334
ACH-000823,-1.0269332445191657
ACH-000824,-1.5180129895620709
ACH-000827,-1.3247733845260792
ACH-000829,-1.527432185920117
ACH-000831,-1.4195344001288306
ACH-000832,-1.318786131465436
ACH-000833,-1.4292197809584697
ACH-000834,-1.2512275516971336
ACH-000835,-1.3111563523921372
ACH-000836,-1.3403976573237537
ACH-000837,-1.4013862654590064
ACH-000838,-1.3259511920562137
ACH-000839,-1.0973699112420214
ACH-000840,-1.200957648064231
ACH-000841,-1.4999726395840112
ACH-000843,-1.5478065401572465
ACH-000846,-1.4537803735351216
ACH-000847,-1.2736974051205177
ACH-000848,-1.3183568334235392
ACH-000849,-1.416116415709894
ACH-000851,-1.201964494804204
ACH-000855,-1.3130885021420258
ACH-000856,-1.4000051612152888
ACH-000858,-0.969094887106216
ACH-000859,-1.1014881194459052
ACH-000861,-1.2489288299309824
ACH-000862,-1.3756175371814747
ACH-000865,-1.219267353651864
ACH-000866,-1.3541013206962504
ACH-000867,-1.35061803681598
ACH-000869,-1.44785602948776
ACH-000872,-1.4338249309741669
ACH-000873,-1.476848916251661
ACH-000876,-1.5324719896232846
ACH-000878,-1.0872753816024785
ACH-000880,-1.353615651987683
ACH-000881,-1.4444514366086587
ACH-000882,-1.241458785001048
ACH-000884,-1.3491281490371578
ACH-000885,-1.353899566067672
ACH-000887,-1.19220383368452
ACH-000889,-1.4042361108590908
ACH-000896,-1.4110891535954222
ACH-000898,-1.327554330138031
ACH-000900,-1.4019005054655185
ACH-000901,-1.4622157754708098
ACH-000905,-1.0802095061806
ACH-000906,-1.4164311163152272
ACH-000907,-1.404642222308338
ACH-000910,-1.377224736902333
ACH-000911,-1.2673182528319014
ACH-000912,-1.3551519867936823
ACH-000913,-1.3618287790631791
ACH-000915,-1.297484114417936
ACH-000916,-1.398373285777974
ACH-000917,-1.4402752979479083
ACH-000920,-1.12540883761201
ACH-000921,-1.3212307288791447
ACH-000924,-1.3033434916911892
ACH-000926,-1.2005106306596365
ACH-000928,-1.3743279120125294
ACH-000929,-1.4931850109784368
ACH-000932,-1.3065628903266415
ACH-000935,-1.2156932326802263
ACH-000936,-1.465847065901067
ACH-000937,-1.4969105810332386
ACH-000938,-1.42566115779113
ACH-000939,-1.4502249101472109
ACH-000941,-1.776697552164736
ACH-000943,-1.281917431956223
ACH-000946,-1.320575362658226
ACH-000947,-1.3282410064851422
ACH-000948,-1.1884050617538322
ACH-000950,-1.2985448019709347
ACH-000953,-1.4393293960159586
ACH-000954,-1.307329153321093
ACH-000957,-1.4298788105230156
ACH-000958,-1.3363885912467424
ACH-000960,-1.3762487603672424
ACH-000963,-1.5853399982300151
ACH-000968,-1.2200232214438949
ACH-000969,-1.245817259553012
ACH-000972,-1.4075304334262102
ACH-000973,-1.3548443654220608
ACH-000974,-1.3946983324907942
ACH-000978,-1.1884390398102989
ACH-000984,-1.16502561538675
ACH-000986,-1.283883796929509
ACH-000988,-1.3994229319059368
ACH-000993,-1.2035890608909254
ACH-000994,-1.2764605196105758
ACH-000996,-1.2238244916902512
ACH-001001,-1.2261545449853577
ACH-001020,-0.923296442000858
ACH-001028,-1.2647426928256162
ACH-001031,-1.3582140818007298
ACH-001038,-1.3243542003130977
ACH-001048,-1.3402519498706305
ACH-001050,-1.1342436546524897
ACH-001053,-1.4520928646130995
ACH-001054,-1.5801068597974066
ACH-001061,-1.2031378132975616
ACH-001067,-1.2322239321600674
ACH-001075,-1.1451621536037218
ACH-001096,-1.2387162360210646
ACH-001111,-0.9829274796263852
ACH-001119,-1.4346531472773167
ACH-001128,-1.421823104031742
ACH-001134,-1.1845673915802075
ACH-001151,-1.3452673688738197
ACH-001163,-1.2277311309224748
ACH-001164,-1.2020688151408097
ACH-001183,-1.3707991087060218
ACH-001192,-1.376346256124862
ACH-001193,-1.1619887566587208
ACH-001196,-1.5575386060392753
ACH-001197,-1.6745891903644043
ACH-001205,-1.5367212139854731
ACH-001211,-1.157248434643232
ACH-001212,-0.9734319129195306
ACH-001228,-1.3474817102357817
ACH-001232,-1.1352476293052671
ACH-001239,-1.4238078884358618
ACH-001270,-1.2646523440851598
ACH-001274,-1.4727186451627965
ACH-001275,-1.2058234740929563
ACH-001277,-1.4590824573856878
ACH-001278,-1.5186970848354189
ACH-001280,-1.3799024562637257
ACH-001283,-1.2173338802872784
ACH-001289,-1.1862714950747073
ACH-001300,-1.3018305572091606
ACH-001301,-1.425034535591917
ACH-001302,-1.1711536183813902
ACH-001306,-1.2495548349617926
ACH-001318,-1.43502892500168
ACH-001322,-1.2441972639075791
ACH-001328,-1.3717330840844577
ACH-001332,-1.3772156095408874
ACH-001336,-1.159171809671939
ACH-001346,-1.370907137733958
ACH-001353,-1.424345365101631
ACH-001354,-1.6408233332279414
ACH-001367,-1.5435913533827652
ACH-001368,-1.2314679544910767
ACH-001374,-1.0490724951233432
ACH-001377,-1.3811146896034685
ACH-001380,-1.2604275537788163
ACH-001391,-1.4829210431213786
ACH-001408,-1.5175239538935532
ACH-001430,-1.5379270095798945
ACH-001431,-1.426332183984783
ACH-001450,-1.329390413681418
ACH-001496,-1.2473456265290146
ACH-001500,-1.2951527657735933
ACH-001523,-1.4455069716840283
ACH-001532,-1.4946698728299066
ACH-001550,-1.6146741477191762
ACH-001552,-1.0452826100043735
ACH-001554,-1.570020563176073
ACH-001654,-1.5021289997372131
ACH-001735,-1.4894385206145506
ACH-001736,-1.5344604105853286
ACH-001737,-1.525742909315112
ACH-001740,-1.8016759061788423
ACH-001745,-1.284724979434038
ACH-001765,-1.4424115743005057
