,ACYP1 (97)
ACH-000004,0.09609563558331403
ACH-000005,-0.4371930229461011
ACH-000007,-0.11953685060879232
ACH-000009,0.0003507258872043229
ACH-000011,-0.18194258834204632
ACH-000012,-0.0014029980697424832
ACH-000013,-0.06455539139528599
ACH-000014,0.1100102809939431
ACH-000015,0.04684626027466522
ACH-000017,-0.013684677871885893
ACH-000018,-0.07918502140925608
ACH-000019,-0.2680644760631347
ACH-000021,0.07046389503324718
ACH-000022,0.012559199092732802
ACH-000025,-0.034431693475209225
ACH-000028,0.034471838720086016
ACH-000030,0.03271906743316118
ACH-000035,0.08578931900200687
ACH-000036,-0.021178942769399668
ACH-000037,-0.004653706496773744
ACH-000039,0.0578578799732536
ACH-000040,-0.1553477944768354
ACH-000041,-0.09490139980908724
ACH-000042,-0.060337481678948736
ACH-000045,-0.14234095467490024
ACH-000047,-0.04578010102340981
ACH-000052,-0.15108986932798887
ACH-000053,-0.09202469997715083
ACH-000054,-0.02536283645143
ACH-000055,-0.05486204189413222
ACH-000060,-0.11340783836916007
ACH-000067,-0.02823926978297258
ACH-000070,-0.0039051813917039134
ACH-000075,-0.06650700084371157
ACH-000078,-0.08438967750640593
ACH-000082,-0.14832942845474126
ACH-000085,-0.1968179498895044
ACH-000086,-0.09919977300552746
ACH-000087,-0.0826269305797493
ACH-000092,-0.006764643365649945
ACH-000095,-0.1061463032541255
ACH-000097,-0.1455745685864539
ACH-000098,-0.041676291075362526
ACH-000099,-0.08676462745445496
ACH-000108,-0.08696838044688122
ACH-000113,-0.0610506674908126
ACH-000116,-0.03941497323960358
ACH-000118,-0.12896262042094594
ACH-000120,-0.1546669345069848
ACH-000123,-0.028626529015088067
ACH-000127,-0.08281380889314797
ACH-000128,-0.15411498634491907
ACH-000132,-0.18295011775762865
ACH-000133,-0.12225161748740605
ACH-000137,0.053846293486198266
ACH-000138,-0.08677282601600166
ACH-000142,-0.0735906169012279
ACH-000143,-0.006172648487808218
ACH-000146,-0.06032576093358715
ACH-000148,-0.007996656446134068
ACH-000150,-0.0688216676950944
ACH-000152,-0.10185589231559944
ACH-000153,0.0346015773237746
ACH-000159,-0.05815068177393224
ACH-000160,-0.2549191050627337
ACH-000163,-0.06642068436329014
ACH-000167,0.0263540526051493
ACH-000168,-0.3320253358498197
ACH-000169,0.04095772759592137
