,SURF6 (6838)
ACH-000004,-0.5666894837990021
ACH-000005,-0.6421071547780663
ACH-000007,-0.550257893946689
ACH-000009,-0.5564401288252122
ACH-000011,-0.5326785220808791
ACH-000012,-0.4635741852550654
ACH-000013,-0.584416485664671
ACH-000014,-0.6485046154254704
ACH-000015,-0.9342363126525604
ACH-000017,-0.4830539486670344
ACH-000018,-0.602371078013027
ACH-000019,-0.4161677999022376
ACH-000021,-0.677452292788484
ACH-000022,-0.5452644817286716
ACH-000025,-0.42337659133543976
ACH-000028,-0.4683811449123324
ACH-000030,-0.4717904499864594
ACH-000035,-0.7120386329390641
ACH-000036,-0.6606326644348149
ACH-000037,-0.5691284531836289
ACH-000039,-0.6625530768925071
ACH-000040,-0.6228192704097012
ACH-000041,-0.6298595677761742
ACH-000042,-0.5094970441670698
ACH-000045,-0.7731534370559296
ACH-000047,-0.6024182466025034
ACH-000052,-0.6084970991676619
ACH-000053,-0.6489420551824057
ACH-000054,-0.7552328220202038
ACH-000055,-0.5457986538668654
ACH-000060,-0.7367149525962338
ACH-000067,-0.5915259424325116
ACH-000070,-0.5101406470267705
ACH-000075,-0.9559303497327648
ACH-000078,-0.4893012991348799
ACH-000082,-0.5860479566130959
ACH-000085,-0.38356461515532697
ACH-000086,-0.6997673707173053
ACH-000087,-0.4565429920849585
ACH-000092,-0.6286658194054654
ACH-000095,-0.5580673581726966
ACH-000097,-0.5229900299687275
ACH-000098,-0.5167549577253875
ACH-000099,-0.5530417098872344
ACH-000108,-0.9058044993160352
ACH-000113,-0.5170423043928005
ACH-000116,-0.5506735737427474
ACH-000118,-0.6676265931466834
ACH-000120,-0.8771018800857973
ACH-000123,-0.4946270244425016
ACH-000127,-0.5821461765698062
ACH-000128,-0.4690295004315013
ACH-000132,-0.5121483666533448
ACH-000133,-0.6458608624026599
ACH-000137,-0.4956449218840301
ACH-000138,-0.7842275081852231
ACH-000142,-0.6509200106926016
ACH-000143,-0.7117367267160364
ACH-000146,-0.6241260705216939
ACH-000148,-0.6923251850081554
ACH-000150,-0.532568256182796
ACH-000152,-0.7173901088683681
ACH-000153,-0.4439959104065401
ACH-000159,-0.7700780000822983
ACH-000160,-0.6133030128300566
ACH-000163,-0.7640720760209155
ACH-000167,-0.7964812427442501
ACH-000168,-0.5731283842277802
ACH-000169,-0.6585540754524911
ACH-000178,-0.6671169858617292
ACH-000183,-0.578719699936967
ACH-000188,-0.559265885242344
ACH-000189,-0.5594456243395505
ACH-000190,-0.9828731744210168
ACH-000198,-0.6113797041051492
ACH-000203,-0.5656182580119572
ACH-000204,-0.44618675152891335
ACH-000206,-0.7432985081473642
ACH-000207,-0.6808682696015327
ACH-000208,-0.7077571246301032
