,TLX1NB (100038246)
ACH-000662,-0.3214728965970148
ACH-000663,-0.09228419638844634
ACH-000665,-0.2268510274117557
ACH-000671,-0.1741059473284236
ACH-000672,-0.09974256737562892
ACH-000673,-0.22465171516709445
ACH-000676,-0.2194313776993416
ACH-000677,-0.15212629218858906
ACH-000681,-0.11937878394471113
ACH-000683,-0.19681370193753656
ACH-000684,-0.06508065318553025
ACH-000688,-0.2704151915304141
ACH-000693,-0.07691892660345627
ACH-000694,-0.08314510229466672
ACH-000695,-0.27324424259384
ACH-000696,-0.22147296333742955
ACH-000697,-0.09712717897655004
ACH-000699,-0.19750813084154567
ACH-000701,-0.1565791589740315
ACH-000706,-0.03297777903431776
ACH-000711,-0.2367271182454602
ACH-000713,-0.058241092430550034
ACH-000714,-0.43945757936118696
ACH-000718,-0.26152793921735684
ACH-000720,-0.22585406532577135
ACH-000721,-0.09783557640845414
ACH-000724,-0.14473113143724034
ACH-000725,-0.14983545465835765
ACH-000732,-0.1754274408376575
ACH-000734,-0.12033611364365095
ACH-000735,-0.1766364955043735
ACH-000736,-0.11874594498239675
ACH-000738,-0.2629887722954004
ACH-000746,-0.012356009708729646
ACH-000747,-0.35239227743100626
ACH-000748,-0.04957397992306575
ACH-000753,-0.11271317406843692
ACH-000756,-0.3023537857309643
ACH-000757,0.008641148208695175
ACH-000758,-0.19929852232316214
ACH-000760,-0.23367917156825824
ACH-000762,-0.1814732617558429
ACH-000763,-0.3667659176201479
ACH-000764,-0.11353289573743205
ACH-000765,-0.11786829384029332
ACH-000766,-0.11471475037383018
ACH-000767,-0.3990857744145059
ACH-000768,-0.057883597862646685
ACH-000769,-0.21647758052726565
ACH-000770,-0.2632554683471318
ACH-000771,-0.2666259581211082
ACH-000773,-0.5218215602086222
ACH-000776,-0.1227758750065824
ACH-000777,-0.07459033554695965
ACH-000778,-0.23897395795844234
ACH-000781,-0.08969731955352354
ACH-000782,-0.1259025643330778
ACH-000783,-0.3755153168742619
ACH-000784,-0.13766534929537144
ACH-000785,-0.3291399019706493
ACH-000787,-0.02829466313064332
ACH-000788,-0.20692504883198828
ACH-000791,-0.16614402684348298
ACH-000792,-0.1425951625455623
ACH-000794,-0.2059907807922026
ACH-000796,-0.16353434610365306
ACH-000798,-0.013223355554371924
ACH-000799,-0.3440716370961013
ACH-000800,-0.2302094269293171
ACH-000802,-0.04003889665731266
ACH-000804,-0.2014370221650466
ACH-000805,-0.1595389507261657
ACH-000809,-0.2299088909590309
ACH-000810,-0.2558768842569287
ACH-000811,-0.20594481964914968
ACH-000817,-0.15049766432316292
ACH-000819,-0.1044086556055523
ACH-000820,0.12663855300517646
ACH-000821,-0.2835076925000453
ACH-000822,-0.19220322008800172
ACH-000823,-0.17757109728731446
ACH-000824,-0.3160194491538116
ACH-000827,-0.2689583004306768
ACH-000829,-0.1603265089705343
ACH-000831,-0.2441462577222497
ACH-000832,-0.18350990592682773
ACH-000833,-0.35166778655834235
ACH-000834,-0.19190566652983676
ACH-000835,-0.13483364967314598
ACH-000836,-0.18052282807233253
ACH-000837,-0.0014778025103959742
ACH-000838,-0.4009882778694418
ACH-000839,-0.2910052562405079
ACH-000840,-0.1316003353087093
ACH-000841,-0.19366526790923724
ACH-000843,-0.06329931378107413
ACH-000846,-0.14618168463480974
ACH-000847,-0.19864166254374505
ACH-000848,-0.21478750626041265
ACH-000849,-0.27946452832850605
ACH-000851,-0.17589571562840706
ACH-000855,-0.018302929976363198
ACH-000856,-0.14283636708801994
ACH-000858,-0.164781973582414
ACH-000859,-0.24619263226284646
ACH-000861,-0.2369590854566977
ACH-000862,-0.13682091604689345
ACH-000865,-0.2242256550107744
ACH-000866,-0.06543741136717472
ACH-000867,-0.3427102543560684
ACH-000869,-0.1808440859328324
ACH-000872,-0.11903275704732308
ACH-000873,-0.08743544053083879
ACH-000876,-0.2919326132013696
ACH-000878,-0.05426611250163033
ACH-000880,-0.1324887634879721
ACH-000881,-0.3129121614757043
ACH-000882,-0.21204636412225464
ACH-000884,-0.33793239608806186
ACH-000885,-0.2187362523524276
ACH-000887,-0.19479514789902325
ACH-000889,-0.3227983879357569
ACH-000896,-0.127210015865088
ACH-000898,-0.20396881023826696
ACH-000900,-0.11425567829077395
ACH-000901,-0.20054012105031968
ACH-000905,-0.2429883810602037
ACH-000906,-0.09904510276478416
ACH-000907,-0.3235614864506747
ACH-000910,-0.25401830315557866
ACH-000911,-0.17863356975449846
ACH-000912,-0.18789719948246925
ACH-000913,-0.04155306808151834
ACH-000915,-0.0728162750305448
ACH-000916,-0.17248284690282706
ACH-000917,-0.0461317615858377
ACH-000920,-0.3388607120187944
ACH-000921,-0.16427459148729096
ACH-000924,-0.18880416941801093
ACH-000926,-0.2568713224731869
ACH-000928,-0.07289751905167906
ACH-000929,-0.2770174566829038
ACH-000932,-0.33360354424096345
ACH-000935,-0.1683564092425772
ACH-000936,-0.22415451659460173
ACH-000937,-0.2044990702024031
ACH-000938,-0.15654056779097808
ACH-000939,0.02165099955271401
ACH-000941,-0.2267479447270128
ACH-000943,-0.2963145584973377
ACH-000946,-0.1709492578739542
ACH-000947,-0.20349423325739624
ACH-000948,-0.2003894156260112
ACH-000950,-0.21401407906563974
ACH-000953,-0.2192880388443081
ACH-000954,-0.05989402606047335
ACH-000957,-0.032899052288379416
ACH-000958,-0.24932179178881075
ACH-000960,-0.11774529641435218
ACH-000963,-0.3498805634124348
ACH-000968,-0.19469501202515507
ACH-000969,-0.16342945532439074
ACH-000972,-0.3036271543858577
ACH-000973,-0.1988804854481553
ACH-000974,-0.2160798719107567
ACH-000978,-0.40302824111591184
ACH-000984,-0.31141008551674976
ACH-000986,-0.1107301355050124
ACH-000988,-0.17707049561044616
ACH-000993,-0.2816380928738341
ACH-000994,-0.155692739318832
ACH-000996,-0.3742209575754673
ACH-001001,-0.2737389256196368
ACH-001020,-0.016014285596953975
ACH-001028,-0.2940183535804113
ACH-001031,-0.1149568158952884
ACH-001038,-0.2293107972801025
ACH-001048,-0.19251220869479205
ACH-001050,-0.0808057242823731
ACH-001053,-0.2832972024211088
ACH-001054,-0.19687901333844093
ACH-001061,-0.11749749707683538
ACH-001067,-0.1849369862042753
ACH-001075,-0.05495195557372893
ACH-001096,-0.09835255994698924
ACH-001111,-0.17077292645642
ACH-001119,-0.06681829350455422
ACH-001128,0.09989436026201716
ACH-001134,-0.23474167239028834
ACH-001151,-0.10047876954598624
ACH-001163,-0.1876257724492851
ACH-001164,-0.19335938030735686
ACH-001183,-0.020121077686589137
ACH-001192,-0.3336951271706812
ACH-001193,-0.15211051657977975
ACH-001196,-0.2264858884058241
ACH-001197,-0.0957402746287432
ACH-001205,-0.2083153583066589
ACH-001211,-0.06350225579195964
ACH-001212,-0.075109236434563
ACH-001228,-0.2479840843458843
ACH-001232,-0.27329303426867746
ACH-001239,-0.2098721886876982
ACH-001270,-0.3856735171052421
ACH-001274,-0.11917422564052027
ACH-001275,-0.14020581320652334
ACH-001277,-0.10332028977739473
ACH-001278,-0.2337055050494386
ACH-001280,-0.1305766492022362
ACH-001283,-0.04752474528396389
ACH-001289,-0.24215045814941874
ACH-001300,-0.14555604889583126
ACH-001301,-0.18610356431637307
ACH-001302,-0.06503130298164014
ACH-001306,-0.2424604388014883
ACH-001318,-0.17035827765372225
ACH-001322,-0.11583163308515118
ACH-001328,-0.20695427879324926
ACH-001332,-0.07381754859260317
ACH-001336,-0.10624945770565172
ACH-001346,-0.2006444680035273
ACH-001353,-0.1420285229945663
ACH-001354,-0.2614223805070622
ACH-001367,-0.5549292715081464
ACH-001368,-0.1685888308198323
ACH-001374,-0.21365448156599612
ACH-001377,-0.08502572069212867
ACH-001380,-0.2603197563352692
ACH-001391,-0.27511151510301274
ACH-001408,-0.2325603187489821
ACH-001430,-0.24832195765526205
ACH-001431,-0.3323144112459624
ACH-001450,-0.1735128929495216
ACH-001496,-0.2841325223308574
ACH-001500,-0.22663874679609494
ACH-001523,-0.10212508505712699
ACH-001532,-0.12306039317994515
ACH-001550,-0.1253539545478186
ACH-001552,-0.04458048131319857
ACH-001554,-0.23243105348458665
ACH-001654,-0.15410279068555718
ACH-001735,-0.3155458875479219
ACH-001736,-0.13557857581519134
ACH-001737,-0.296706034769333
ACH-001740,0.03045558580739905
ACH-001745,-0.10987965973150844
ACH-001765,-0.1484016643545427
