,S100A6 (6277)
ACH-000004,-0.2744229065231885
ACH-000005,0.2848914352424701
ACH-000007,0.11770824775282797
ACH-000009,-0.2493181635681891
ACH-000011,-0.0929034324462154
ACH-000012,-0.147324077998659
ACH-000013,-0.15575738090466992
ACH-000014,-0.17348772263878312
ACH-000015,-0.10570641192027937
ACH-000017,-0.06406542412583463
ACH-000018,-0.08244331271745269
ACH-000019,-0.08467032270618931
ACH-000021,-0.18512811761980802
ACH-000022,-0.14175766336583204
ACH-000025,-0.00290984672054595
ACH-000028,-0.08302349255168434
ACH-000030,-0.09964941660663047
ACH-000035,-0.21659216223393346
ACH-000036,-0.017448141575371
ACH-000037,-0.005676554196358186
ACH-000039,0.02314742784946528
ACH-000040,-0.057170589696782625
ACH-000041,-0.13111540103194044
ACH-000042,-0.10467826481074674
ACH-000045,0.015745151601049046
ACH-000047,-0.0574279492097613
ACH-000052,-0.1063981186185598
ACH-000053,-0.11373353496835725
ACH-000054,-0.13611781878040918
ACH-000055,-0.06667981925448413
ACH-000060,-0.07414695918409127
ACH-000067,0.060836568212513535
ACH-000070,-0.18048317894059288
ACH-000075,-0.20978909364960766
ACH-000078,-0.17929894703279547
ACH-000082,-0.012574853557838852
ACH-000085,-0.12723155419592394
ACH-000086,-0.14638270494671726
ACH-000087,0.13155545107702973
ACH-000092,-0.14613094568116547
ACH-000095,-0.13927321418233685
ACH-000097,-0.133283846613135
ACH-000098,-0.08320432050147207
ACH-000099,-0.05248177566995526
ACH-000108,0.09053290400522493
ACH-000113,-0.07818063557643641
ACH-000116,-0.04615359416829861
ACH-000118,-0.028503249935366633
ACH-000120,-0.16698655186199202
ACH-000123,0.037536024661477575
ACH-000127,-0.07612200229404217
ACH-000128,-0.10192226329866406
ACH-000132,-0.13976675332478666
ACH-000133,-0.039192694075167
ACH-000137,-0.04774937936068457
ACH-000138,-0.12316226055596445
ACH-000142,-0.04117932087967485
ACH-000143,0.01241820207551428
ACH-000146,-0.06319088652966046
ACH-000148,-0.13105823318849685
ACH-000150,0.05902657166421758
ACH-000152,-0.0029806527764524604
ACH-000153,-0.4110681230603678
ACH-000159,-0.09023693307557107
ACH-000160,-0.10035441506110827
ACH-000163,0.07625662391809514
ACH-000167,-0.00664593751787375
ACH-000168,-0.09351674138013863
ACH-000169,0.10586785640266208
ACH-000178,0.08210335234187306
ACH-000183,-0.3432267170308169
ACH-000188,0.06204488229167149
ACH-000189,-0.07234341007052371
ACH-000190,-0.044000852706401326
ACH-000198,-0.1620691405589619
ACH-000203,-0.2174439044545496
ACH-000204,-0.33306889832620706
ACH-000206,-0.020245798247249883
ACH-000207,0.08035040998671365
ACH-000208,-0.2719615680281143
ACH-000210,-0.1641636299672744
ACH-000211,-0.04568039379747507
ACH-000215,-0.11733853322321194
ACH-000221,-0.1297045014163664
ACH-000222,-0.14120335866269068
ACH-000223,-0.05768985822820188
ACH-000226,0.08159372122523091
ACH-000227,-0.012030802085766174
ACH-000228,-0.14978397302968713
ACH-000231,-0.09281172013921718
ACH-000232,-0.12052307450212675
ACH-000233,0.12474389750377715
ACH-000234,-0.03244474376828658
ACH-000235,-0.12183526666767833
ACH-000237,0.032479981370058635
ACH-000238,-0.002337104343444378
ACH-000242,0.2921562675888997
ACH-000243,-0.0562025131146684
ACH-000244,-0.14185843627847775
ACH-000246,-0.15656460596304705
ACH-000248,-0.2079329096667815
ACH-000250,-0.1397046811424776
ACH-000251,-0.15373319777371006
ACH-000252,-0.026588627252651764
ACH-000253,-0.09771268335014467
ACH-000255,-0.0678039688499234
ACH-000256,-0.12116345358329635
ACH-000257,-0.15585098207420425
ACH-000258,-0.062476097867258974
ACH-000259,-0.18072185831985324
ACH-000260,-0.16434965746413235
ACH-000261,-0.041598493740115136
ACH-000262,0.011527584508374615
ACH-000263,-0.15790098756237392
ACH-000264,-0.0903952692755185
ACH-000265,-0.06142435057775879
ACH-000266,-0.1028796759160809
ACH-000272,-0.17049469671541478
ACH-000274,-0.04958663332001481
ACH-000277,-0.12648255839908604
ACH-000278,0.03032680845212657
