,ITGAL (3683)
ACH-000004,0.006210898998530649
ACH-000005,-0.19436256870421426
ACH-000007,-0.06039662733988935
ACH-000009,0.09854956014672878
ACH-000011,0.06885266319481073
ACH-000012,0.010276854602377528
ACH-000013,-0.09062565454682786
ACH-000014,-0.11900904018014904
ACH-000015,-0.12933338753383752
ACH-000017,0.004795942292388422
ACH-000018,0.05156582850049217
ACH-000019,0.04441443023251435
ACH-000021,-0.1359759788916505
ACH-000022,-0.0888555079510156
ACH-000025,-0.10531680492271332
ACH-000028,0.001787594704569841
ACH-000030,0.10240229981283233
ACH-000035,-0.046032919767160035
ACH-000036,0.06614706741184975
ACH-000037,0.006636448973608487
ACH-000039,-0.01876814038762915
ACH-000040,0.005389653963828832
ACH-000041,-0.12208177596797976
ACH-000042,0.07307986535883551
ACH-000045,-0.123460678532551
ACH-000047,-0.07407194200175292
ACH-000052,-0.0240249989392039
ACH-000053,0.01929911636297521
ACH-000054,0.04241431123846545
ACH-000055,0.0620098858981283
ACH-000060,0.18157321538351825
ACH-000067,0.0011353898010004278
ACH-000070,0.14805347422063525
ACH-000075,-0.0939831959012722
ACH-000078,0.02751327632325289
ACH-000082,-0.0076397708035315405
ACH-000085,-0.00866623567413816
ACH-000086,-0.011253595617749709
ACH-000087,0.11621258302915614
ACH-000092,-0.04634204973578752
ACH-000095,0.04491870814677528
ACH-000097,0.04307545301058429
ACH-000098,-0.061515492526611426
ACH-000099,0.13079020839870742
ACH-000108,0.04918877419237257
ACH-000113,-0.19058660447831632
ACH-000116,-0.007751876539739857
ACH-000118,-0.09630440236944254
ACH-000120,-0.07960097997113058
ACH-000123,-0.054965166975216515
ACH-000127,-0.2419500494594029
ACH-000128,-0.015148622290207482
ACH-000132,-0.049667073756960514
ACH-000133,0.07271685138832529
ACH-000137,-0.001423858340336735
ACH-000138,0.12345577475087405
ACH-000142,-0.037426889498553634
ACH-000143,0.04564883390485791
ACH-000146,0.06189786859649672
ACH-000148,-0.10605620689739008
ACH-000150,0.04227182314845242
ACH-000152,0.03544677551631132
ACH-000153,-0.030009409301659757
ACH-000159,-0.03831972159478279
ACH-000160,0.0561245383114762
ACH-000163,-0.13146678346593846
ACH-000167,0.09926066801240227
ACH-000168,0.11866989969757287
ACH-000169,0.006387929959550521
ACH-000178,0.05479443358559402
ACH-000183,-0.056061510685830984
ACH-000188,0.05127097374984742
ACH-000189,-0.2389924030768304
ACH-000190,-0.01508588646697936
ACH-000198,-0.012741788202758562
ACH-000203,0.39810245534653466
ACH-000204,-0.19131240634408425
ACH-000206,-0.23932783969507576
ACH-000207,0.0633141333630951
ACH-000208,0.07604362286689406
ACH-000210,-0.039711159356624136
ACH-000211,0.043768117274413335
ACH-000215,0.07493629819188663
ACH-000221,-0.198552736584443
ACH-000222,-0.023904123173667684
ACH-000223,0.04353706411732471
ACH-000226,0.006961446888425021
ACH-000227,0.1185413719477605
ACH-000228,-0.010777335446197956
ACH-000231,-0.07913622882238518
ACH-000232,-0.028574112238891725
ACH-000233,-0.11114594025641343
ACH-000234,-0.05377369997965304
ACH-000235,-0.05784416163021986
ACH-000237,0.04250913900979253
ACH-000238,0.08006274438806868
ACH-000242,0.001637240696359632
ACH-000243,-0.024511886581452244
ACH-000244,-0.05940025467493404
ACH-000246,0.05445111722429112
ACH-000248,-0.16899142675323206
ACH-000250,-0.02877888644759613
ACH-000251,-0.035059274284036705
ACH-000252,-0.01999008812719276
ACH-000253,-0.0298267044082928
ACH-000255,0.020578997868718567
ACH-000256,-0.03632113782262463
ACH-000257,-0.004548464995592561
ACH-000258,0.05432694784188901
ACH-000259,-0.013119784741461455
ACH-000260,0.02425843381999092
ACH-000261,-0.02789048238821279
ACH-000262,0.04279806455358603
ACH-000263,-0.09764333555053392
ACH-000264,-0.05607462362869598
ACH-000265,-0.04190943484199473
ACH-000266,-0.00026570727695894797
ACH-000272,0.017963218233541356
ACH-000274,-0.028780975581461407
ACH-000277,0.08750246202249216
ACH-000278,0.07688561968724167
ACH-000279,-0.02997237043154928
ACH-000280,-0.1397755635830183
ACH-000281,0.1163552418156327
ACH-000288,-0.055122937275122484
ACH-000291,0.02258302898372291
ACH-000293,-0.050253321070974966
ACH-000294,0.017964979222188062
ACH-000295,-0.09334004781260692
ACH-000296,0.007214839232504348
ACH-000302,0.030602754365638658
ACH-000304,0.03553106701022129
ACH-000307,-0.007174533366604899
ACH-000308,-0.03487863018144964
ACH-000310,0.008953697627097041
ACH-000311,-0.1037230278700799
ACH-000312,-0.06837742082094582
ACH-000315,-0.210037940248783
ACH-000316,-0.04722653691478736
ACH-000317,0.017416264077160654
ACH-000318,-0.0891502163116672
ACH-000319,-0.14138058451919253
ACH-000320,0.08099914030261039
ACH-000322,-0.09236406416874328
ACH-000323,0.062397652200137675
ACH-000324,0.0583605544049316
ACH-000329,-0.06283572968647426
ACH-000330,0.08463643122307375
ACH-000331,0.013981222728223
ACH-000332,-0.0366096558275591
ACH-000334,-0.13189686061860814
ACH-000335,0.06089523534469885
ACH-000336,-0.14373713703874955
ACH-000337,-0.05906033642628365
ACH-000338,-0.10974035664295144
ACH-000339,-0.036364693460957234
ACH-000341,0.001202859002324299
ACH-000348,-0.059321600325161324
ACH-000350,-0.03708277543755674
ACH-000352,-0.05831265052841045
ACH-000356,-0.14267023198663464
ACH-000361,0.01714255332029433
ACH-000362,-0.04119266928471487
ACH-000363,-0.11109127285784562
ACH-000364,0.07296324688200471
ACH-000365,0.025514004487022117
ACH-000366,-0.1498203260385509
ACH-000368,-0.09291154404156624
ACH-000374,-0.04425683153256515
ACH-000375,-0.08823295743648732
ACH-000376,0.015287684195978531
ACH-000381,0.09533981165963296
ACH-000383,-0.0075837657816591065
ACH-000387,0.052535273324808465
ACH-000389,0.06880259963272768
ACH-000390,0.017042099747725917
ACH-000393,0.11266357206410482
ACH-000395,0.07062635959809997
ACH-000396,0.04516399609831282
ACH-000397,0.04362792259688205
ACH-000401,-0.2227276411612044
ACH-000402,0.16673430390601332
ACH-000403,0.03093222422794285
ACH-000404,0.018187445066586462
ACH-000406,-0.053882865613720826
ACH-000407,-0.0014653587303739455
ACH-000408,0.05947019192827184
ACH-000410,-0.027850544159453518
ACH-000411,-0.05333564196368473
ACH-000414,-0.0980145635426713
ACH-000415,-0.05680053806495805
ACH-000416,-0.006719904947752724
ACH-000420,-0.15960413995391248
ACH-000421,-0.08860308135134973
ACH-000424,-0.1932143960926265
ACH-000425,-0.09949722690480946
ACH-000426,-0.15584281392298474
ACH-000427,-0.12585365734316442
ACH-000433,0.042182162651604266
ACH-000435,0.14214977642076607
ACH-000436,0.02173942377032588
ACH-000444,-0.036603344905886
ACH-000445,-0.12776961675311962
ACH-000448,-0.07195581119769773
ACH-000450,-0.14530533886335348
ACH-000452,-0.04719396876309266
ACH-000454,-0.026513261374246658
ACH-000458,-0.02485389157942167
ACH-000459,-0.3126923667005369
ACH-000460,0.04340996533460062
ACH-000461,0.0781454447026154
ACH-000463,-0.018660613784962237
ACH-000464,-0.029703065896486306
ACH-000466,0.10029961862276872
ACH-000467,-0.03135131149735094
ACH-000468,0.03650367234179002
ACH-000469,0.019484069957574568
ACH-000470,-0.009335963214426549
ACH-000471,-0.1682131784629478
ACH-000472,-0.02233966123382477
ACH-000473,0.019462739473911576
ACH-000475,-0.010647534913365795
ACH-000476,-0.047243965168453785
ACH-000477,0.19451664162476667
ACH-000479,-0.033794359982376
ACH-000480,0.042265717204160426
ACH-000481,0.038605177147370634
ACH-000483,-0.12926369696456874
ACH-000484,-0.0251912933292041
ACH-000485,-0.047144397370718634
ACH-000486,-0.1559331046950206
ACH-000487,-0.03845703849218828
ACH-000488,0.027395697768862488
ACH-000490,0.030746748247130338
ACH-000491,-0.012727308032473444
ACH-000495,-0.055940867480170416
ACH-000496,-0.0907195373427263
ACH-000499,-0.27922031022545285
ACH-000500,0.08636847629356928
ACH-000502,-0.037941895777961296
ACH-000503,0.4248777023123529
ACH-000505,-0.07458250616266689
ACH-000507,-0.02764706167816477
ACH-000510,-0.1865891536269149
ACH-000511,-0.05883453366749832
ACH-000512,0.015236113001372032
ACH-000516,0.043830128854635005
ACH-000517,-0.1319192570594316
ACH-000518,-0.035793662973174
ACH-000520,0.1494112479819023
ACH-000521,-0.028468562190277755
ACH-000522,-0.010212824607001002
ACH-000524,0.053402752038836286
ACH-000527,-0.0475507539282998
ACH-000528,0.10855845838009844
ACH-000537,-0.04046306609487243
ACH-000541,-0.10821110661323853
ACH-000542,0.01987784996215792
ACH-000544,0.0546105922659631
ACH-000545,0.057486688212121675
ACH-000547,-0.010404486148331771
ACH-000548,0.07222193411858982
