,PAF1 (54623)
ACH-000150,-0.7530223991075181
ACH-000152,-0.7427452771150582
ACH-000153,-0.907123716315873
ACH-000159,-0.7268854590649324
ACH-000160,-0.3613426085121905
ACH-000163,-0.5377866128651646
ACH-000167,-0.5412299608100306
ACH-000168,-0.5774182784175479
ACH-000169,-0.6075878930362915
ACH-000178,-0.7720015970629516
ACH-000183,-0.8504525424709323
ACH-000188,-0.717826844009919
ACH-000189,-0.6997831285825963
ACH-000190,-0.41683289612763946
ACH-000198,-0.6314952090741656
ACH-000203,-0.3465876391830929
ACH-000204,-0.6316180307357664
ACH-000206,-0.7952584457162342
ACH-000207,-0.8827695795863598
ACH-000208,-0.882726035579568
ACH-000210,-0.8462112871681493
ACH-000211,-0.6581667754466832
ACH-000215,-0.7040000018857232
ACH-000221,-0.8270783006997043
ACH-000222,-0.6033387320469084
ACH-000223,-0.5531333129229146
ACH-000226,-0.7873332322641452
ACH-000227,-0.716145508979333
ACH-000228,-0.8214774855499605
ACH-000231,-0.650292818865517
ACH-000232,-0.6543785804625608
ACH-000233,-0.8140644475460594
ACH-000234,-0.5841160258336823
ACH-000235,-0.8463515542826731
ACH-000237,-0.7250544371539549
ACH-000238,-0.5676751228679977
ACH-000242,-0.43285166148152904
ACH-000243,-0.6822035584117887
ACH-000244,-0.7317030408167314
ACH-000246,-0.8753845964101937
ACH-000248,-0.7452015635879421
ACH-000250,-0.7001172024637566
ACH-000251,-0.7551387014407043
ACH-000252,-0.4323538523395791
ACH-000253,-0.7212053003367713
ACH-000255,-0.7729408913139139
ACH-000256,-0.6265465503846108
ACH-000257,-0.624081561640366
ACH-000258,-0.7962888647583258
ACH-000259,-0.8978278465327846
ACH-000260,-0.7762547510528737
ACH-000261,-0.7745950415235607
ACH-000262,-0.70660655178571
ACH-000263,-0.4471351940558072
ACH-000264,-0.4789751117774129
ACH-000265,-0.6683303773439151
ACH-000266,-0.8220767934552312
ACH-000272,-0.6717517410554074
ACH-000274,-0.6560831006385899
ACH-000277,-0.9546416868024356
ACH-000278,-0.80596474258681
ACH-000279,-0.7784081966506707
ACH-000280,-0.6618482770950869
ACH-000281,-0.5216368570475716
ACH-000288,-0.5726973335242496
ACH-000291,-0.6602339613423884
ACH-000293,-0.5437821599325585
ACH-000294,-0.697133949327641
ACH-000295,-0.25245896545832536
ACH-000296,-0.7734604150183179
ACH-000302,-0.8406465155779749
ACH-000304,-0.8772130687874842
ACH-000307,-0.6900749935963133
ACH-000308,-0.8170650819819001
ACH-000310,-0.7213468548392683
ACH-000311,-0.541599971462444
ACH-000312,-0.7368870805264751
ACH-000315,-0.5520566320819784
ACH-000316,-0.3785253502844389
ACH-000317,-0.5932196885289053
ACH-000318,-0.782409756232824
ACH-000319,-0.5213710912244192
ACH-000320,-0.6021827126063287
ACH-000322,-0.6107848811074144
ACH-000323,-0.8335422266460831
ACH-000324,-0.6897849206343113
ACH-000329,-0.6590880822253442
ACH-000330,-0.8137063585246275
ACH-000331,-0.8130837416233627
ACH-000332,-0.6805406802412926
ACH-000334,-0.8826947354149645
ACH-000335,-0.3934336281981899
ACH-000336,-0.5072423840503004
ACH-000337,-0.7801914067341602
ACH-000338,-0.5429487972805007
ACH-000339,-0.7094795651949087
ACH-000341,-0.8163047852968325
ACH-000348,-0.6854033383861726
ACH-000350,-0.6674067795931591
ACH-000352,-0.9963689851960968
ACH-000356,-0.6334954592170657
ACH-000361,-1.05788709593738
ACH-000362,-0.4404177757178846
ACH-000363,-1.0464604340097825
ACH-000364,-0.7511458045427654
ACH-000365,-0.8985231018228156
ACH-000366,-0.6060682721457323
ACH-000368,-0.7467671894203228
ACH-000374,-0.5707917098607888
ACH-000375,-0.7231927130539465
ACH-000376,-0.5543086605002713
ACH-000381,-0.5799432992580625
ACH-000383,-0.6034026278313322
ACH-000387,-0.6650062030978345
ACH-000389,-0.6632131254281882
ACH-000390,-0.7521937673497653
ACH-000393,-0.7191289740102421
ACH-000395,-0.5629686775630961
ACH-000396,-0.6022976010986241
ACH-000397,-0.9375935966045704
ACH-000401,-0.6275724281550324
ACH-000402,-0.8239301651385803
ACH-000403,-0.8707980093802067
ACH-000404,-0.8007050309334425
ACH-000406,-0.5286765780401272
ACH-000407,-0.7825181498803767
ACH-000408,-0.7102058463379316
ACH-000410,-0.9242298196533806
ACH-000411,-0.8184879731397998
ACH-000414,-0.7577550087390241
ACH-000415,-0.6837827598740849
ACH-000416,-0.7981519673781519
ACH-000420,-0.6494911802512262
ACH-000421,-0.7673380950626705
ACH-000424,-0.6376045497998263
ACH-000425,-0.8095609911028683
ACH-000426,-0.7412546922116083
ACH-000427,-0.7373280945956853
ACH-000433,-0.8660583850964668
ACH-000435,-1.0413209721631842
ACH-000436,-0.8753574357807369
ACH-000444,-0.6061765327831341
ACH-000445,-0.7273922284729331
ACH-000448,-0.7568062557298592
ACH-000450,-0.7476415553713139
ACH-000452,-0.6113038883047228
ACH-000454,-0.7684318932975691
ACH-000458,-0.8076327313214096
ACH-000459,-0.6449947880810536
ACH-000460,-0.8072362867152706
ACH-000461,-0.4547213484324256
ACH-000463,-0.8034951939216769
ACH-000464,-0.6372231827248066
ACH-000466,-0.6939338930360824
ACH-000467,-0.7838601220130572
ACH-000468,-0.5560373305737216
ACH-000469,-0.6391397778510755
ACH-000470,-0.7421470559963854
ACH-000471,-0.6483107742282116
ACH-000472,-0.7633972190293663
ACH-000473,-0.5526378683507375
ACH-000475,-0.7109764033321188
ACH-000476,-0.8326147917309485
ACH-000477,-0.6558883211661765
ACH-000479,-0.7649777607655283
ACH-000480,-0.685121731067621
ACH-000481,-0.5739412012089352
ACH-000483,-0.8062304614150775
ACH-000484,-0.8508893360182002
ACH-000485,-0.6764768654418648
ACH-000486,-0.7694354553527004
ACH-000487,-0.8488789103011671
ACH-000488,-0.7132498018816257
ACH-000490,-0.6969850737391563
ACH-000491,-0.6865439388956857
ACH-000495,-0.8011224194206522
ACH-000496,-0.6496305009801531
ACH-000499,-0.8593598242082232
ACH-000500,-0.7312138795814709
ACH-000502,-0.6147086017689921
ACH-000503,-0.7286806083146914
ACH-000505,-0.6864926393431525
ACH-000507,-0.6327903683574122
ACH-000510,-0.5694481396792292
ACH-000511,-0.8696800219794918
ACH-000512,-0.595719500375056
ACH-000516,-0.8126960058641238
ACH-000517,-0.6645501536930816
ACH-000518,-0.8324174933856505
ACH-000520,-0.5927352531507436
ACH-000521,-0.5999419197420938
ACH-000522,-0.6589508545980606
ACH-000524,-0.7975882957876465
ACH-000527,-0.7278325759103912
ACH-000528,-0.6349148279740686
ACH-000537,-0.6629695215487669
ACH-000541,-0.8541116074989088
ACH-000542,-0.5375949907053656
ACH-000544,-0.6373199143455389
ACH-000545,-0.65154019707928
ACH-000547,-0.8389238507883775
ACH-000548,-0.7058177803086613
ACH-000549,-0.7272411276673716
ACH-000550,-0.6491234961266744
ACH-000552,-0.7876379699726729
ACH-000556,-0.7081740852057401
ACH-000557,-0.8354087866081757
ACH-000569,-0.6317598203858782
ACH-000570,-0.6357004323356394
ACH-000571,-0.6713442478679089
ACH-000573,-0.8652204278777903
ACH-000576,-0.9196837423808576
ACH-000579,-0.511846753314382
ACH-000580,-0.625462360992068
ACH-000584,-0.6238089754134236
ACH-000585,-0.8523663201341359
ACH-000588,-0.6523809004371202
ACH-000589,-0.8318221888983307
ACH-000591,-0.5032284059647694
ACH-000593,-0.5909697297448843
ACH-000600,-0.5915463432911771
ACH-000601,-0.6366187274262459
ACH-000605,-0.7247939238704917
ACH-000606,-0.6022996522424294
ACH-000608,-0.6055819757078384
ACH-000614,-0.5702649354455038
ACH-000616,-0.7043825511736521
ACH-000618,-0.6452686605786059
ACH-000619,-0.6525080674299649
ACH-000620,-0.7372997595132996
ACH-000621,-0.9623973285558768
ACH-000622,-0.9529075706749064
ACH-000623,-0.7005058041299075
ACH-000624,-0.9403384279378078
ACH-000627,-0.6178429854871109
ACH-000630,-0.5520772314762611
ACH-000631,-0.8732322794692878
ACH-000632,-0.7079907002751658
ACH-000633,-0.6299337616236006
ACH-000637,-0.6952543455944892
ACH-000638,-0.771302216686729
ACH-000646,-0.8660805830974649
ACH-000647,-0.6697835153343362
ACH-000648,-0.7242155165543308
ACH-000649,-0.7144048599041912
ACH-000651,-0.7713128230184736
ACH-000652,-0.6479006352496264
ACH-000653,-0.8060170313755066
ACH-000657,-0.7999423625934247
ACH-000658,-0.6754232266802829
ACH-000661,-0.9167460564220038
ACH-000662,-0.6284837861516448
ACH-000663,-0.8127918940648727
ACH-000665,-0.7750803335418811
ACH-000671,-0.6747847947275064
ACH-000672,-0.5862555152061921
ACH-000673,-0.6515712567586909
ACH-000676,-0.7594313936422037
ACH-000677,-0.7195390824103711
ACH-000681,-0.6096122630540194
ACH-000683,-0.5353059532389159
ACH-000684,-0.5653725905176774
ACH-000688,-0.8937399065179581
ACH-000693,-0.581719019005816
ACH-000694,-0.7195736691318954
ACH-000695,-0.6937326251092965
ACH-000696,-0.9126716829557456
ACH-000697,-0.6543047135336485
ACH-000699,-0.7933537923915108
ACH-000701,-0.6405918113460157
ACH-000706,-0.7147597794004971
ACH-000711,-0.7045240969474819
ACH-000713,-0.6744660609345183
ACH-000714,-0.7475751226480782
ACH-000718,-0.7464230914976114
ACH-000720,-0.8971863776321644
ACH-000721,-0.6982075633799403
ACH-000724,-0.9970783871273724
ACH-000725,-1.0229901035542477
ACH-000732,-0.532079166054642
ACH-000734,-0.4938801450061841
ACH-000735,-0.6074082714204869
ACH-000736,-0.5822906103922378
ACH-000738,-0.7158679484351093
ACH-000746,-0.6588633274873227
ACH-000747,-0.9192223554185888
ACH-000748,-0.8203001599180045
ACH-000753,-0.6972888167440059
ACH-000756,-1.009951649509387
ACH-000757,-0.5896089234532258
ACH-000758,-0.7696122376038078
ACH-000760,-0.723884445634059
ACH-000762,-0.4973516556178799
ACH-000763,-0.7600531259035329
ACH-000764,-0.7688109873563157
ACH-000765,-0.7798247301175051
ACH-000766,-0.7674340796836818
ACH-000767,-0.6246214470019223
ACH-000768,-0.8154158141306711
ACH-000769,-0.5716595901787997
ACH-000770,-0.6279230985056224
ACH-000771,-0.8128209852378571
ACH-000773,-0.6793272670662281
ACH-000776,-0.7510700740679753
ACH-000777,-0.8028820077756283
ACH-000778,-0.9466049846091296
ACH-000781,-0.5786760715625869
ACH-000782,-0.7004026169996228
ACH-000783,-0.7825355231430756
ACH-000784,-0.7545469001940993
ACH-000785,-0.6296444623281405
ACH-000787,-0.6946109398324953
ACH-000788,-0.7545117010793227
ACH-000791,-0.8050094532941667
ACH-000792,-0.7044444415752026
ACH-000794,-0.7262665159583694
ACH-000796,-0.6795682252467231
ACH-000798,-0.8541157727673582
ACH-000799,-0.948461965557142
ACH-000800,-0.728331101108822
ACH-000802,-0.7675596193883071
ACH-000804,-0.4719430187969678
ACH-000805,-0.9140444075589312
ACH-000809,-0.6046216576100091
ACH-000810,-0.7559113082274267
ACH-000811,-0.7438585472706937
ACH-000817,-0.8693397907291022
ACH-000819,-0.6635858423269944
ACH-000820,-0.8554643594546424
ACH-000821,-0.6717726661786189
ACH-000822,-0.8521476537677896
ACH-000823,-0.5705952844457501
ACH-000824,-0.9087592922958364
ACH-000827,-0.7431461956265825
ACH-000829,-0.7111752433075627
ACH-000831,-0.7330532480298622
ACH-000832,-0.8590037529808238
ACH-000833,-0.4344590712290576
ACH-000834,-0.5972432601261971
ACH-000835,-0.7615043642287787
ACH-000836,-0.5220704238958499
ACH-000837,-0.7179699253177184
ACH-000838,-0.5697310666378832
ACH-000839,-0.7206003146476024
ACH-000840,-0.7757622667840502
ACH-000841,-0.6924231026812846
ACH-000843,-0.7244438948815269
ACH-000846,-0.6490110424982641
ACH-000847,-0.8294820389783565
ACH-000848,-0.7872536193229019
ACH-000849,-0.5643482041892098
ACH-000851,-0.7390929199605453
ACH-000855,-0.8249027910053673
ACH-000856,-0.4913694721398029
ACH-000858,-0.8173300922706438
ACH-000859,-0.3605309639375769
ACH-000861,-0.7348760374123466
ACH-000862,-0.6832492655974566
ACH-000865,-0.7973287982403148
ACH-000866,-0.5989803286079227
ACH-000867,-0.7433479264190637
ACH-000869,-0.6840922951449719
ACH-000872,-0.855538600998602
ACH-000873,-0.6730790753277139
ACH-000876,-0.9422971592191708
ACH-000878,-0.5571213425924202
ACH-000880,-0.6164948810603287
ACH-000881,-0.746126413876757
ACH-000882,-0.7039940773952824
ACH-000884,-0.7794298003048984
ACH-000885,-0.8172988015251752
ACH-000887,-0.730719383377056
ACH-000889,-0.6165915702501507
ACH-000896,-0.8539328284650977
ACH-000898,-0.6208539408274288
ACH-000900,-0.7485381964991841
ACH-000901,-0.7743422408730236
ACH-000905,-0.6589131326940341
ACH-000906,-0.6840748605878652
ACH-000907,-0.7316845831532005
ACH-000910,-0.6639931743175737
ACH-000911,-0.958026152254438
ACH-000912,-0.7809248739991358
ACH-000913,-0.4918011920211336
ACH-000915,-0.8059046111912618
ACH-000916,-1.0373193711352275
ACH-000917,-0.8205028722878256
ACH-000920,-0.9666768500417146
ACH-000921,-0.7897097035197476
ACH-000924,-0.5306946005420882
ACH-000926,-0.5941581287903972
ACH-000928,-0.9801817046545028
ACH-000929,-0.5071797225961014
ACH-000932,-0.5976580598598891
ACH-000935,-0.8097725650300426
ACH-000936,-0.6742819457262714
ACH-000937,-0.6100235888227261
ACH-000938,-0.7063248977019695
ACH-000939,-0.4463307623766747
ACH-000941,-0.7513980104548967
ACH-000943,-0.95808721574572
ACH-000946,-0.8499256873524434
ACH-000947,-0.7926558828119835
ACH-000948,-0.7678205482792182
ACH-000950,-0.7596671049347027
ACH-000953,-0.6279999366836649
ACH-000954,-0.7748928190604994
ACH-000957,-0.8367392488107386
ACH-000958,-0.8245565380358169
ACH-000960,-0.6081268582647184
ACH-000963,-0.5554972007429448
ACH-000968,-0.956893303967416
ACH-000969,-0.8597222521759726
ACH-000972,-1.0039865062646278
ACH-000973,-0.6678364072794447
ACH-000974,-0.7792339694754894
ACH-000978,-0.9847093369452241
ACH-000984,-0.6989419818378312
ACH-000986,-0.5971735744302487
ACH-000988,-0.8297247014552456
ACH-000993,-0.7531965768521279
ACH-000994,-0.7070514463384144
ACH-000996,-0.8036274634060709
ACH-001001,-0.6715087773459999
ACH-001020,-0.5608249597749073
ACH-001028,-0.4977605500558878
ACH-001031,-0.6132321757372883
ACH-001038,-0.8215089734066859
ACH-001048,-0.7013126471469019
ACH-001050,-0.8445106037373381
ACH-001053,-0.8360084031813861
ACH-001054,-0.6134815681470115
ACH-001061,-0.7944923633043421
ACH-001067,-0.695032912291798
ACH-001075,-0.8394986153236516
ACH-001096,-0.6295606844683933
ACH-001111,-0.5611498658327454
ACH-001119,-0.5328159696305912
ACH-001128,-0.11368360620381228
ACH-001134,-0.673314950774659
ACH-001151,-0.7067850646349025
ACH-001163,-0.7813692881275028
ACH-001164,-0.6575890302573536
ACH-001183,-0.8059476278933256
ACH-001192,-0.7239506020084785
ACH-001193,-0.5304996367796545
ACH-001196,-0.7118727248529839
ACH-001197,-0.8006075672660454
ACH-001205,-0.6143736721003182
ACH-001211,-0.7345519184677157
ACH-001212,-0.8376030860275742
ACH-001228,-0.6016832734048255
ACH-001232,-0.8012619765721463
ACH-001239,-0.5279562578289316
ACH-001270,-0.8199765034391597
ACH-001274,-0.6363300422517092
ACH-001275,-0.7057216817799631
ACH-001277,-0.6905559448332401
ACH-001278,-0.8672113150397669
ACH-001280,-0.9444471845149008
ACH-001283,-0.7256385943455383
ACH-001289,-0.7881066855541042
ACH-001300,-0.7404050850889266
ACH-001301,-0.8718496903972835
ACH-001302,-0.8036965866835969
ACH-001306,-0.7983020637459834
ACH-001318,-0.6563139821174255
ACH-001322,-0.928798429909106
ACH-001328,-0.8571376573006874
ACH-001332,-0.8251723903593983
ACH-001336,-0.8486981671069218
ACH-001346,-0.6449292896650739
ACH-001353,-0.6660968166567602
ACH-001354,-0.7634003363789762
ACH-001367,-0.6698995111582947
ACH-001368,-0.901264214955314
ACH-001374,-0.6902109226609615
ACH-001377,-0.7612497589354199
ACH-001380,-0.7215698532186953
ACH-001391,-0.7226933098979296
ACH-001408,-0.7058405678832333
ACH-001430,-0.7627239051030944
ACH-001431,-0.9064825338391692
ACH-001450,-0.7726047500362964
ACH-001496,-0.6917340835949284
ACH-001500,-0.4660400469803593
ACH-001523,-0.8049728550926553
ACH-001532,-0.8553737278733835
ACH-001550,-0.4204112497423204
ACH-001552,-0.9195046867063726
ACH-001554,-0.6455097704022092
ACH-001654,-0.7888899614903868
ACH-001735,-0.8220160803825749
ACH-001736,-0.6260567211871779
ACH-001737,-0.7574028011440007
ACH-001740,-0.7780798186713608
ACH-001745,-0.7102103052615487
ACH-001765,-0.6208073139039768
